step,depth_mm,commanded_mm,force_N,img_mean_abs_diff,slope_levels_per_N,area_px,radius_px,region_mean_diff,dark_area_px,dark_radius_px,dark_mean_diff,bright_area_px,bright_radius_px
31,2.5208903818568196,2.6655685053887916,8.123512550472665,17.778995513916016,0.20448090891135554,215640,261.99302253432745,28.197078704833984,105602,183.34164993470705,-19.14402961730957,75055,154.56632397622843
32,2.507747821766216,2.6905685053887916,7.826193728398584,17.77770233154297,0.22357353856783338,216915,262.76641520855924,28.057109832763672,107215,184.73655417159625,-19.099849700927734,74693,154.1931267233591
33,2.575441720030252,2.7155685053887915,8.563877959900134,17.84007453918457,0.08867844041971046,218046,263.4505597694391,28.070707321166992,107604,185.0713835062585,-19.033639907836914,75194,154.70938427162056
34,2.5479946145035335,2.7405685053887914,8.05601677131197,17.865352630615234,0.06236526597874671,217063,262.85604201675136,28.121532440185547,106582,184.19040227232466,-19.065208435058594,75094,154.60647655607954
35,2.60096995940129,2.7655685053887913,8.651208019292142,17.96976089477539,0.09782257263073725,219617,264.39792411065855,28.167091369628906,107385,184.88295521179438,-19.0244140625,76184,155.724501505145
36,2.588528273846105,2.790568505388791,8.364118916813243,17.912046432495117,0.1751290258893004,217871,263.34481808600043,28.204254150390625,104632,182.49767124865562,-18.98009490966797,75777,155.30797869185312
37,2.6459110854417602,2.815568505388791,9.040810056342718,18.043779373168945,0.19440169576723326,218969,264.0075708531452,28.424827575683594,105019,182.83485974270747,-18.955434799194336,77193,156.7523366466521
38,2.63078714255591,2.840568505388791,8.634807543247629,18.02629280090332,0.18270605192880832,222681,266.23591749666815,28.265527725219727,104389,182.28562946332255,-19.049476623535156,77135,156.69343659128387
39,2.6871225017951623,2.865568505388791,9.365913488491026,18.168983459472656,0.18896538115501502,224727,267.4562128506734,28.31292152404785,90928,170.12725040662863,-18.68626594543457,77949,157.51805394347753
40,2.67191413119647,2.890568505388791,8.995101248830773,18.109891891479492,0.19499676062681331,220196,264.74622508758455,28.30236053466797,89714,168.98773070579,-18.64923858642578,77386,156.94817250359694
41,2.7538876786323065,2.9155685053887908,10.082043124907102,18.252901077270508,0.1296278279908723,221277,265.3952838410861,28.461620330810547,88789,168.11429589530033,-18.66360092163086,78922,158.49811619510538
