probe,ix,iy,x_mm,y_mm,target_depth_mm,depth_mm,force_N,file,t_img,Fx,Fy,Fz,tcp_x,tcp_y,tcp_z,area_px,radius_px,centroid_px,diff_level
ball4,2,1,0.0,0.0,0.3,0.30445845137471395,0.5356162261058472,ball4_x+0.00_y+0.00_d0.30.png,1789037140.754977,0.013698936446724375,0.005233851996709049,-0.5356162261058472,40.5202293395996,366.2011108398437,35.4009323120117,44458,118.95974495584196,"[1121.0270142606505, 904.2810967654865]",12
ball4,3,1,2.0,0.0,0.15,0.09592729775482667,0.18339355688652006,ball4_x+2.00_y+0.00_d0.15.png,1789037143.879149,0.010813759990702465,0.004588743203085066,-0.18339355688652006,42.25318527221679,367.1807250976562,35.552433013916,1083,18.566895452310956,"[901.0932594644506, 551.5300092336104]",12
ball4,3,1,2.0,0.0,0.3,0.2803824235600594,0.5198010555294218,ball4_x+2.00_y+0.00_d0.30.png,1789037145.2431216,0.012880906115729118,-0.0006943352822394999,-0.5198010555294218,42.25452423095703,367.180908203125,35.414005279541,1128,18.948708441878455,"[917.6374113475177, 524.4459219858156]",12
ball4,4,1,4.0,0.0,0.15,0.07694815289311663,0.19490136496111177,ball4_x+4.00_y+0.00_d0.15.png,1789037147.9753544,0.0013455230330084334,0.010149067138131329,-0.19490136496111177,43.97874069213867,368.1820983886718,35.58412551879883,357,10.660048281673648,"[893.1148459383753, 553.6974789915967]",12
ball4,4,1,4.0,0.0,0.3,0.25334216476171534,0.5078959366070194,ball4_x+4.00_y+0.00_d0.30.png,1789037149.3394542,0.009170131675920956,6.486553577396137e-05,-0.5078959366070194,43.98783111572265,368.179962158203,35.43645095825195,451,11.98155910843366,"[974.4966740576497, 564.0554323725055]",12
ball4,0,2,-4.0,2.5,0.15,0.07181307728286868,0.10588389544091115,ball4_x-4.00_y+2.50_d0.15.png,1789037154.4117403,-0.021169068381421498,0.01655533091318251,-0.10588389544091115,35.7923126220703,366.3488159179687,35.56101989746093,5894,43.31418323329279,"[549.7115710892433, 945.8467933491686]",12
ball4,0,2,-4.0,2.5,0.3,0.2528548958137655,0.5354494120873625,ball4_x-4.00_y+2.50_d0.30.png,1789037155.7797203,-0.01762434580973391,0.023184459657468893,-0.5354494120873625,35.7940330505371,366.354278564453,35.42591094970703,14887,68.83806560049528,"[553.9617115604218, 930.7329885134682]",12
ball4,1,2,-2.0,2.5,0.15,0.039812746509635843,0.1245494152215457,ball4_x-2.00_y+2.50_d0.15.png,1789037158.5118766,0.003768705288807439,0.006953961598141945,-0.1245494152215457,37.53566360473633,367.3544921875,35.58294296264648,0,0.0,None,12
ball4,1,2,-2.0,2.5,0.3,0.2239940221803245,0.5197566540487714,ball4_x-2.00_y+2.50_d0.30.png,1789037159.8759573,0.005941444256518125,0.007620146907792424,-0.5197566540487714,37.5378303527832,367.3500671386718,35.43624114990234,0,0.0,None,12
ball4,2,2,0.0,2.5,0.15,0.019477565756083948,0.1362390220295538,ball4_x+0.00_y+2.50_d0.15.png,1789037162.608174,-0.01020316283035676,-0.0012566227132781548,-0.1362390220295538,39.26173782348633,368.356689453125,35.60375213623047,0,0.0,None,12
ball4,2,2,0.0,2.5,0.3,0.1946978497385885,0.5042623619960267,ball4_x+0.00_y+2.50_d0.30.png,1789037163.9722753,-0.0052406430026245236,0.017047992342289042,-0.5042623619960267,39.26131439208984,368.3512573242187,35.45755004882812,0,0.0,None,12
ball4,3,2,2.0,2.5,0.15,-0.0038497384032005755,0.1493581650935937,ball4_x+2.00_y+2.50_d0.15.png,1789037166.704444,-0.001206889453255755,0.0007400442654315498,-0.1493581650935937,41.00278091430664,369.3470153808593,35.6194267272949,0,0.0,None,12
ball4,3,2,2.0,2.5,0.3,0.1746071690101232,0.5033604988262909,ball4_x+2.00_y+2.50_d0.30.png,1789037168.0685103,0.006767595564176077,0.0009284516076851545,-0.5033604988262909,41.00606536865234,369.3469848632812,35.47879028320312,0,0.0,None,12
ball4,4,2,4.0,2.5,0.15,-0.022397596823942933,0.17214866211115237,ball4_x+4.00_y+2.50_d0.15.png,1789037170.800587,0.008099406473545656,0.004311475261674325,-0.17214866211115237,42.73369216918945,370.3543395996093,35.65530776977539,0,0.0,None,12
ball4,4,2,4.0,2.5,0.3,0.15125475522577503,0.5214484210609299,ball4_x+4.00_y+2.50_d0.30.png,1789037172.168792,0.01421854667087281,0.0032421248493745836,-0.5214484210609299,42.73703002929687,370.3475952148437,35.49885940551758,0,0.0,None,12
