probe,ix,iy,x_mm,y_mm,img_x_px,img_y_px,target_depth_mm,depth_mm,surface_offset_mm,force_wanted_N,force_N,file,t_img,Fx,Fy,Fz,tcp_x,tcp_y,tcp_z,area_px,radius_px,centroid_px,diff_level
ball4,0,1,-3.5400745193310534,1.6610647869569513,474.46252737505847,540.0,0.15,0.19082255246327762,0.08756777620709952,0.23366549203705914,0.2563632139480404,ball4_x-3.54_y+1.66_d0.15.png,1789046708.6677272,-0.00897524019617677,0.006665689181859058,-0.2563632139480404,34.0371971130371,362.3890991210937,35.5270767211914,9034,53.62472854741892,"[446.65541288465795, 493.23909674562765]",12
ball4,0,1,-3.5400745193310534,1.6610647869569513,474.46252737505847,540.0,0.3,0.3737580660425408,0.08756777620709952,0.6973353853682078,0.8755445011036812,ball4_x-3.54_y+1.66_d0.30.png,1789046710.0319812,-0.007997133398980338,0.01598340117950201,-0.8755445011036812,34.0356864929199,362.3926696777343,35.38703155517578,22146,83.9600544272467,"[454.9337126343358, 484.6181251693308]",12
ball4,1,1,-1.3934882065097682,0.5035571256961212,717.2312636875292,540.0,0.15,0.20592775212958614,0.08756777620709952,0.23366549203705914,0.3219587345049092,ball4_x-1.39_y+0.50_d0.15.png,1789046712.9561083,-0.00125290105094642,0.0059329193704700245,-0.3219587345049092,36.4694709777832,362.4596557617187,35.52773284912109,40478,113.51012101547369,"[672.0931617174762, 544.843198774643]",12
ball4,1,1,-1.3934882065097682,0.5035571256961212,717.2312636875292,540.0,0.3,0.3916354858415012,0.08756777620709952,0.6973353853682078,0.8833787513185257,ball4_x-1.39_y+0.50_d0.30.png,1789046714.7122312,0.00574317980935497,0.0030845675869930035,-0.8833787513185257,36.47999572753906,362.4611511230468,35.3863945007324,70831,150.1539461628767,"[682.0764495771625, 562.098445595855]",12
ball4,2,1,0.753098106311517,-0.6539505355647088,960.0,540.0,0.15,0.21899156575818068,0.08756777620709952,0.23366549203705914,0.3188958162905379,ball4_x+0.75_y-0.65_d0.15.png,1789046717.8364294,0.020253310051188578,-0.0028765010327177266,-0.3188958162905379,38.9211082458496,362.5289001464843,35.52832412719726,84245,163.75596588079912,"[919.7941242803727, 562.1162086770728]",12
ball4,2,1,0.753098106311517,-0.6539505355647088,960.0,540.0,0.3,0.40697508672172233,0.08756777620709952,0.6973353853682078,0.937219215144259,ball4_x+0.75_y-0.65_d0.30.png,1789046720.9566493,0.02059364995825952,-0.002204920866686244,-0.937219215144259,38.91140365600586,362.5315856933593,35.38460159301758,129777,203.24689935955678,"[923.0983225070698, 565.9376931197362]",12
ball4,3,1,2.899684419132802,-1.811458196825539,1202.7687363124708,540.0,0.15,0.2331473944148037,0.08756777620709952,0.23366549203705914,0.32665043291004847,ball4_x+2.90_y-1.81_d0.15.png,1789046728.1770523,0.015144343167621343,0.002582291173669127,-0.32665043291004847,41.35697174072265,362.5999450683593,35.52409362792968,80512,160.08674384979338,"[1197.5687847774245, 572.1077975953895]",12
ball4,3,1,2.899684419132802,-1.811458196825539,1202.7687363124708,540.0,0.3,0.42073147680696366,0.08756777620709952,0.6973353853682078,0.920399831317394,ball4_x+2.90_y-1.81_d0.30.png,1789046729.7372353,0.024241810730519474,-0.0005581085011241882,-0.920399831317394,41.36054611206054,362.604034423828,35.38811111450195,118592,194.2910343333117,"[1200.6236424042095, 580.2797406233135]",12
ball4,4,1,5.046270731954087,-2.968965858086369,1445.5374726249415,540.0,0.15,0.25345318264472994,0.08756777620709952,0.23366549203705914,0.3404944074810345,ball4_x+5.05_y-2.97_d0.15.png,1789046733.0534713,0.02361478078530439,0.004852208670611447,-0.3404944074810345,43.801456451416,362.663818359375,35.52968597412109,46921,122.2105485202879,"[1566.241107393278, 555.6240915581509]",12
ball4,4,1,5.046270731954087,-2.968965858086369,1445.5374726249415,540.0,0.3,0.43117193070801463,0.08756777620709952,0.6973353853682078,0.8679777260540618,ball4_x+5.05_y-2.97_d0.30.png,1789046734.8094978,0.03034718860848251,-0.0025778424521067933,-0.8679777260540618,43.80177688598633,362.6714782714843,35.38969802856445,78831,158.40671272946233,"[1555.8090852583375, 560.3834405246666]",12
ball4,0,2,-2.5477042074434753,3.5014055467128804,474.46252737505847,748.133815985752,0.15,0.1535852436119356,0.08756777620709952,0.23366549203705914,0.3609102426380474,ball4_x-2.55_y+3.50_d0.15.png,1789046740.2738652,-0.015309071264524122,0.011825129461402639,-0.3609102426380474,33.97107696533203,364.4871215820312,35.55722045898437,5472,41.73477802981229,"[258.1301169590643, 787.546600877193]",12
ball4,0,2,-2.5477042074434753,3.5014055467128804,474.46252737505847,748.133815985752,0.3,0.32163468854379573,0.08756777620709952,0.6973353853682078,0.908744649476597,ball4_x-2.55_y+3.50_d0.30.png,1789046741.6380503,-0.016939899266823488,0.01848382195571787,-0.908744649476597,33.97054290771484,364.484405517578,35.40431213378906,20277,80.33909112100238,"[450.14814814814815, 757.6129111801548]",12
ball4,1,2,-0.4011178946221903,2.3438978854520505,717.2312636875292,748.133815985752,0.15,0.13442247687670417,0.03501375954812885,0.23366549203705914,0.2659831609560655,ball4_x-0.40_y+2.34_d0.15.png,1789046745.3463023,0.017522573047070368,0.003194091579038982,-0.2659831609560655,36.4224510192871,364.555206298828,35.59982681274414,33544,103.33144159523312,"[681.051156689721, 748.6465835917005]",12
ball4,1,2,-0.4011178946221903,2.3438978854520505,717.2312636875292,748.133815985752,0.3,0.2850800462337375,0.03501375954812885,0.6973353853682078,0.7454772674745328,ball4_x-0.40_y+2.34_d0.30.png,1789046747.2944412,0.028400887019321884,0.0249015612021223,-0.7454772674745328,36.4194869995117,364.5565185546875,35.45394897460937,60890,139.21885278126314,"[677.81361471506, 755.4659878469371]",12
ball4,2,2,1.7454684181990952,1.1863902241912205,960.0,748.133815985752,0.15,0.128046891928431,0.03501375954812885,0.23366549203705914,0.24881221334198642,ball4_x+1.75_y+1.19_d0.15.png,1789046750.806673,0.012159703878758421,-0.00915030035606712,-0.24881221334198642,38.86008071899414,364.6209716796875,35.59976959228515,60544,138.8227421898567,"[927.8837869978859, 742.3465248414376]",12
ball4,2,2,1.7454684181990952,1.1863902241912205,960.0,748.133815985752,0.3,0.30368340208235267,0.03501375954812885,0.6973353853682078,0.7389809974739194,ball4_x+1.75_y+1.19_d0.30.png,1789046753.1507866,0.01713344014398217,0.00033786342581123565,-0.7389809974739194,38.85890960693359,364.619903564453,35.45373153686523,110323,187.39504148577237,"[931.4464073674574, 713.4954723856313]",12
ball4,3,2,3.89205473102038,0.028882562930390376,1202.7687363124708,748.133815985752,0.15,0.14293743377171353,0.03501375954812885,0.23366549203705914,0.2692693512637902,ball4_x+3.89_y+0.03_d0.15.png,1789046757.247077,0.014049875304877446,-0.0012893015746385573,-0.2692693512637902,41.29890060424804,364.6900634765625,35.59612655639648,58177,136.08201294996482,"[1216.0693057393814, 781.5189335991887]",12
ball4,3,2,3.89205473102038,0.028882562930390376,1202.7687363124708,748.133815985752,0.3,0.3177144083929946,0.03501375954812885,0.6973353853682078,0.7615550763533548,ball4_x+3.89_y+0.03_d0.30.png,1789046759.0032144,0.017980185406176474,-0.0018727557456555744,-0.7615550763533548,41.29793167114258,364.6939392089843,35.4565849304199,100139,178.53636518244292,"[1210.4311507005264, 765.3214831384375]",12
ball4,4,2,6.038641043841666,-1.1286250983304396,1445.5374726249415,748.133815985752,0.15,0.15773789837814434,0.03501375954812885,0.23366549203705914,0.237326105477851,ball4_x+6.04_y-1.13_d0.15.png,1789046762.5154483,0.019989880690214436,-0.0048308273409015,-0.237326105477851,43.73858261108398,364.7611389160156,35.59988784790039,38370,110.51493262393117,"[1555.6152984102164, 815.829111284858]",12
ball4,4,2,6.038641043841666,-1.1286250983304396,1445.5374726249415,748.133815985752,0.3,0.33157575848018794,0.03501375954812885,0.6973353853682078,0.7356269466941342,ball4_x+6.04_y-1.13_d0.30.png,1789046763.8795662,0.023755883600257023,-0.0015909779370064214,-0.7356269466941342,43.73989486694336,364.759521484375,35.45572662353515,64679,143.48506935734255,"[1551.768843055706, 811.953122342646]",12
