scope,x,y,n,rho,p,q
pooled,lat_noise_mae,fz_best,53,0.17343976777939044,0.214240127949139,0.3780708140278923
pooled,lat_noise_mae,fz_knee,53,-0.061239137490941,0.6631225955923474,0.794644586024453
pooled,lat_noise_mae,fz_res_loss,53,0.196903725205612,0.1576037545470965,0.3110600418692694
pooled,lat_noise_mae,sh_best,53,0.6148201902918883,9.688637651568266e-07,1.2110797064460332e-05
pooled,lat_noise_mae,sh_knee,53,0.11134646401975314,0.4273363442225018,0.588077537920874
pooled,lat_noise_mae,sh_res_loss,53,0.1461860990162877,0.29625520880368206,0.4899533754294419
pooled,fz_rate_per_frame,fz_best,53,0.6932752781809386,8.735923023220988e-09,2.183980755805247e-07
pooled,fz_rate_per_frame,fz_knee,53,0.32326767588364996,0.01822145142303319,0.04712856614350408
pooled,fz_rate_per_frame,fz_res_loss,53,0.025963554265441058,0.8535887539652596,0.8860328041185859
pooled,fz_rate_per_frame,sh_best,53,0.4045315271730366,0.0026612631215267154,0.010235627390487367
pooled,fz_rate_per_frame,sh_knee,53,0.46115719325340804,0.0005102970323140366,0.0029440213402732876
pooled,fz_rate_per_frame,sh_res_loss,53,0.3240606353813901,0.017922648100473716,0.04712856614350408
pooled,lat_rate_per_frame,fz_best,53,0.18005160457990646,0.19701166328120584,0.35604517460458884
pooled,lat_rate_per_frame,fz_knee,53,-0.045674699352857534,0.7453646618777261,0.8281829576419178
pooled,lat_rate_per_frame,fz_res_loss,53,0.1924689566199,0.1673614531204604,0.32077849197641856
pooled,lat_rate_per_frame,sh_best,53,0.6165940977261732,8.834036996788707e-07,1.2046414086530054e-05
pooled,lat_rate_per_frame,sh_knee,53,0.13700062344442257,0.3279658776752322,0.5178408594872087
pooled,lat_rate_per_frame,sh_res_loss,53,0.1658603451056281,0.23525478100626396,0.4103281064062744
pooled,fz_sd_0N,fz_best,53,0.44202547976132883,0.0009205741387508773,0.004420545586643971
pooled,fz_sd_0N,fz_knee,53,-0.0479156524879219,0.7333226293691096,0.8277864011958833
pooled,fz_sd_0N,fz_res_loss,53,-0.2114981454604096,0.1284430880854635,0.260962183127626
pooled,fz_sd_0N,sh_best,53,-0.11490082244799225,0.4126365230253888,0.5784624154561525
pooled,fz_sd_0N,sh_knee,53,0.07700365670005119,0.5836628110687121,0.7181038796315994
pooled,fz_sd_0N,sh_res_loss,53,0.23883244637961618,0.08501737375849865,0.19322130399658782
pooled,lat_sd_0N,fz_best,53,0.4499274310595065,0.0007244825398441135,0.0037473234819523113
pooled,lat_sd_0N,fz_knee,53,0.2137054398802299,0.12441293469312842,0.260962183127626
pooled,lat_sd_0N,fz_res_loss,53,-0.43025318497016607,0.001301643830160941,0.005423515959003921
pooled,lat_sd_0N,sh_best,53,0.11280438638929205,0.42127131556937814,0.585099049401914
pooled,lat_sd_0N,sh_knee,53,0.020012715056804745,0.8868945346920346,0.9111930150945561
pooled,lat_sd_0N,sh_res_loss,53,0.11812610869214642,0.3995529338420225,0.5740355903206527
pooled,thickness_mm,fz_best,53,-0.12571357363608524,0.36974513997718617,0.5602199090563427
pooled,thickness_mm,fz_knee,53,-0.06428114790353914,0.6474638283254798,0.7832223729743707
pooled,thickness_mm,fz_res_loss,53,0.11823062282441349,0.3991330575436175,0.5740355903206527
pooled,thickness_mm,sh_best,53,0.025442032759683916,0.856498377314633,0.8860328041185859
pooled,thickness_mm,sh_knee,53,-0.21171134186920176,0.1280495850999921,0.260962183127626
pooled,thickness_mm,sh_res_loss,53,0.09877495071406697,0.481638810790604,0.6337352773560578
pooled,hard,fz_best,53,-0.032924983571355655,0.8149498443659414,0.8731605475349373
pooled,hard,fz_knee,53,0.0022687463965954985,0.9871363537512341,0.9871363537512341
pooled,hard,fz_res_loss,53,0.21999875386314915,0.11344756666192131,0.24310192856125995
pooled,hard,sh_best,53,-0.3232634750642192,0.018223045575488244,0.04712856614350408
pooled,hard,sh_knee,53,-0.1918395191666774,0.16878129919813523,0.32077849197641856
pooled,hard,sh_res_loss,53,0.18258399980479045,0.19068109450045215,0.3531131379638003
pooled|principle,hertz_k,fz_best,52,0.18987449842055837,0.17758694022444368,0.7049277308677626
pooled|principle,hertz_k,fz_knee,52,0.10399274089642885,0.4631525446796054,0.8601364283367965
pooled|principle,hertz_k,fz_res_loss,52,-0.08392384530009392,0.5541740035443152,0.8870952636818341
pooled|principle,hertz_k,sh_best,52,0.03713822248783403,0.793793667148257,0.9601296353857953
pooled|principle,hertz_k,sh_knee,52,0.1326914904999278,0.34837428502909684,0.8601364283367965
pooled|principle,hertz_k,sh_res_loss,52,0.0855459745581832,0.5465139814884841,0.8870952636818341
pooled|principle,hertz_n,fz_best,52,0.18944762230000853,0.1785816918198332,0.7049277308677626
pooled|principle,hertz_n,fz_knee,52,0.0029969089595512635,0.9831772852088279,0.9945136616216126
pooled|principle,hertz_n,fz_res_loss,52,-0.08750960471271237,0.5373099201245213,0.8870952636818341
pooled|principle,hertz_n,sh_best,52,-0.05890890463587466,0.6782646604176052,0.9165738654291963
pooled|principle,hertz_n,sh_knee,52,-0.17955152252461956,0.20278032844865546,0.7532364139075144
pooled|principle,hertz_n,sh_res_loss,52,-0.029966703662597113,0.8329752442552376,0.9601296353857953
pooled|principle,hertz_a_ball8,fz_best,53,0.1394936300596678,0.3191555458055533,0.8601364283367965
pooled|principle,hertz_a_ball8,fz_knee,53,0.013381899651444333,0.924233126845506,0.9722130353053886
pooled|principle,hertz_a_ball8,fz_res_loss,53,-0.114497661667473,0.41428910834270616,0.8601364283367965
pooled|principle,hertz_a_ball8,sh_best,53,-0.06466698919529107,0.6454883037630437,0.9074895798422097
pooled|principle,hertz_a_ball8,sh_knee,53,0.19843894803955878,0.15432526424550738,0.6808467540242973
pooled|principle,hertz_a_ball8,sh_res_loss,53,0.13215610385421706,0.34551960374155954,0.8601364283367965
pooled|principle,d_2N_mm,fz_best,53,-0.11917432672149651,0.3953534906410302,0.8601364283367965
pooled|principle,d_2N_mm,fz_knee,53,-0.024216791212130377,0.863341512210472,0.9601296353857953
pooled|principle,d_2N_mm,fz_res_loss,53,0.09458151910982099,0.5005291091480919,0.8730158880489974
pooled|principle,d_2N_mm,sh_best,53,0.10546686018384131,0.4522906997202306,0.8601364283367965
pooled|principle,d_2N_mm,sh_knee,53,-0.15811142462650013,0.2581598035651317,0.7971082481273786
pooled|principle,d_2N_mm,sh_res_loss,53,-0.08272859216255442,0.5559130319072827,0.8870952636818341
pooled|principle,a_2N_mm,fz_best,53,-0.11917432672149651,0.3953534906410302,0.8601364283367965
pooled|principle,a_2N_mm,fz_knee,53,-0.024216791212130377,0.863341512210472,0.9601296353857953
pooled|principle,a_2N_mm,fz_res_loss,53,0.09458151910982099,0.5005291091480919,0.8730158880489974
pooled|principle,a_2N_mm,sh_best,53,0.10546686018384131,0.4522906997202306,0.8601364283367965
pooled|principle,a_2N_mm,sh_knee,53,-0.15811142462650013,0.2581598035651317,0.7971082481273786
pooled|principle,a_2N_mm,sh_res_loss,53,-0.08272859216255442,0.5559130319072827,0.8870952636818341
pooled|principle,mu,fz_best,53,-0.07273020480567649,0.6047761276479624,0.8911486931284812
pooled|principle,mu,fz_knee,53,-0.016252337341029068,0.908044835961054,0.9722130353053886
pooled|principle,mu,fz_res_loss,53,0.04975004031607805,0.7235123485261261,0.9437117589471211
pooled|principle,mu,sh_best,53,0.09200129011449766,0.5123388664811831,0.8833428732434191
pooled|principle,mu,sh_knee,53,-0.1697723952519629,0.22423806448663014,0.7709512324560829
pooled|principle,mu,sh_res_loss,53,-0.11691662635058861,0.40443064765999326,0.8601364283367965
pooled|principle,creep_mm_per_cycle,fz_best,53,-0.03588130946621512,0.7986666200538579,0.9601296353857953
pooled|principle,creep_mm_per_cycle,fz_knee,53,-0.03246424598220483,0.8174947404091889,0.9601296353857953
pooled|principle,creep_mm_per_cycle,fz_res_loss,53,0.0009675858732462506,0.9945136616216127,0.9945136616216126
pooled|principle,creep_mm_per_cycle,sh_best,53,-0.11723915497500402,0.4031265566218517,0.8601364283367965
pooled|principle,creep_mm_per_cycle,sh_knee,53,-0.20880425526219237,0.13349414577780436,0.6808467540242973
pooled|principle,creep_mm_per_cycle,sh_res_loss,53,-0.26673117239154975,0.0535243852432941,0.47800585803157686
pooled|principle,px_per_mm,fz_best,51,0.2873303167420814,0.040912974412077294,0.44428691837473444
pooled|principle,px_per_mm,fz_knee,51,-0.10053148645932913,0.4827283054005779,0.8724005519287553
pooled|principle,px_per_mm,fz_res_loss,51,-0.20461538461538462,0.14977995536928837,0.6808467540242973
pooled|principle,px_per_mm,sh_best,51,-0.06941176470588235,0.6283896728411408,0.8980995613692081
pooled|principle,px_per_mm,sh_knee,51,0.20810256144072065,0.14281091494452383,0.6808467540242973
pooled|principle,px_per_mm,sh_res_loss,51,-0.15212669683257918,0.2865654011745914,0.8288895815431432
pooled|principle,tilt_deg,fz_best,53,0.007982583454281567,0.9547609061099724,0.9809187391540813
pooled|principle,tilt_deg,fz_knee,53,-0.31663757725109365,0.02088950598812834,0.26111882485160426
pooled|principle,tilt_deg,fz_res_loss,53,0.38243831640058057,0.004711778494523158,0.14135335483569475
pooled|principle,tilt_deg,sh_best,53,-0.2282696339300113,0.10017893298948588,0.6612307024909047
pooled|principle,tilt_deg,sh_knee,53,-0.07284057692780377,0.6042266663242266,0.8911486931284812
pooled|principle,tilt_deg,sh_res_loss,53,-0.2751169166263505,0.04617612894556098,0.4617612894556098
pooled|principle,pedestal_ratio,fz_best,53,-0.04599757916174642,0.7436258239578839,0.9452870643532423
pooled|principle,pedestal_ratio,fz_knee,53,-0.11186189136330137,0.42518652294395054,0.8601364283367965
pooled|principle,pedestal_ratio,fz_res_loss,53,-0.06797146724614578,0.6286696929584457,0.8980995613692081
pooled|principle,pedestal_ratio,sh_best,53,-0.1343850842176513,0.33737214507731417,0.8601364283367965
pooled|principle,pedestal_ratio,sh_knee,53,0.1488793543277211,0.2873483882682896,0.8288895815431432
pooled|principle,pedestal_ratio,sh_res_loss,53,0.18136656881601265,0.19370608966396233,0.7450234217844705
pooled|principle,img_slope_lvl_per_N,fz_best,53,-0.12070633768746976,0.38926262270940437,0.8601364283367965
pooled|principle,img_slope_lvl_per_N,fz_knee,53,0.012169038655845149,0.9310827924114555,0.9722130353053886
pooled|principle,img_slope_lvl_per_N,fz_res_loss,53,-0.033623609095307205,0.8110945878278558,0.9601296353857953
pooled|principle,img_slope_lvl_per_N,sh_best,53,0.07885824866956942,0.5746049627148797,0.8911486931284812
pooled|principle,img_slope_lvl_per_N,sh_knee,53,0.08830755879907727,0.5294870874043396,0.8870952636818341
pooled|principle,img_slope_lvl_per_N,sh_res_loss,53,-0.1690856313497823,0.2261456948537843,0.7709512324560829
pooled|principle,img_slope_lvl_per_mm,fz_best,53,0.051120786969843575,0.7162101810497206,0.9423818171706849
pooled|principle,img_slope_lvl_per_mm,fz_knee,53,-0.0618963394754117,0.6597272369674321,0.9074895798422097
pooled|principle,img_slope_lvl_per_mm,fz_res_loss,53,-0.11433639735526527,0.41495120449912926,0.8601364283367965
pooled|principle,img_slope_lvl_per_mm,sh_best,53,0.10909530720851475,0.4367975052060079,0.8601364283367965
pooled|principle,img_slope_lvl_per_mm,sh_knee,53,0.3253734720354814,0.017437099038430423,0.2610794730038572
pooled|principle,img_slope_lvl_per_mm,sh_res_loss,53,-0.13481696500564425,0.3358074879515238,0.8601364283367965
pooled|principle,imprint_area_slope_pct_per_N,fz_best,53,-0.15957103692952745,0.2537346203319165,0.7971082481273786
pooled|principle,imprint_area_slope_pct_per_N,fz_knee,53,0.0044067282840103686,0.9750170457111902,0.9945136616216126
pooled|principle,imprint_area_slope_pct_per_N,fz_res_loss,53,0.06861796484437994,0.6254006609900455,0.8980995613692081
pooled|principle,imprint_area_slope_pct_per_N,sh_best,53,0.10280599903241412,0.46384114203180016,0.8601364283367965
pooled|principle,imprint_area_slope_pct_per_N,sh_knee,53,-0.07316449277851106,0.6026153855034322,0.8911486931284812
pooled|principle,imprint_area_slope_pct_per_N,sh_res_loss,53,-0.19964521851314304,0.15178473969588827,0.6808467540242973
pooled|principle,img_resp_at_2N,fz_best,53,-0.05289469440412837,0.7067976547037474,0.9382269752704613
pooled|principle,img_resp_at_2N,fz_knee,53,0.054780888301229826,0.69683684903658,0.9332636371025627
pooled|principle,img_resp_at_2N,fz_res_loss,53,0.102322206095791,0.4659582076239146,0.8601364283367965
pooled|principle,img_resp_at_2N,sh_best,53,-0.008063215610385421,0.9543044282074791,0.9809187391540813
pooled|principle,img_resp_at_2N,sh_knee,53,-0.07891399912856562,0.5743336790297817,0.8911486931284812
pooled|principle,img_resp_at_2N,sh_res_loss,53,-0.048137397194000967,0.732134457929756,0.9452870643532423
pooled|principle,bw_normal_f90,fz_best,53,-0.2599193202244674,0.060167178674672674,0.5013931556222723
pooled|principle,bw_normal_f90,fz_knee,53,0.1722581193556155,0.21742685253861527,0.7709512324560829
pooled|principle,bw_normal_f90,fz_res_loss,53,0.025352017748097654,0.857000773205534,0.9601296353857953
pooled|principle,bw_normal_f90,sh_best,53,0.10695127744535088,0.4459162331196581,0.8601364283367965
pooled|principle,bw_normal_f90,sh_knee,53,0.07697672315559484,0.5837948288643143,0.8911486931284812
pooled|principle,bw_normal_f90,sh_res_loss,53,-0.01328739193871356,0.924766672395015,0.9722130353053886
pooled|principle,bw_shear_f90,fz_best,53,-0.19357233908492,0.16489355192372143,0.6958295339801901
pooled|principle,bw_shear_f90,fz_knee,53,0.19975660801766448,0.15155171025782452,0.6808467540242973
pooled|principle,bw_shear_f90,fz_res_loss,53,0.02020342965977308,0.8858238114470725,0.9604565443316686
pooled|principle,bw_shear_f90,sh_best,53,-0.20559722607680903,0.13970007364908812,0.6808467540242973
pooled|principle,bw_shear_f90,sh_knee,53,0.0953523361094054,0.4970284410328717,0.8730158880489974
pooled|principle,bw_shear_f90,sh_res_loss,53,0.11571423240006305,0.4093138599277639,0.8601364283367965
pooled|principle,shear_snr,fz_best,53,0.12127076278019673,0.3870326605950707,0.8601364283367965
pooled|principle,shear_snr,fz_knee,53,-0.12427782334906307,0.3752801773058676,0.8601364283367965
pooled|principle,shear_snr,fz_res_loss,53,-0.3376874697629415,0.013402296933394448,0.2512930675011459
pooled|principle,shear_snr,sh_best,53,0.12127076278019673,0.3870326605950707,0.8601364283367965
pooled|principle,shear_snr,sh_knee,53,0.3567123305914126,0.00874536576150398,0.18740069488937097
pooled|principle,shear_snr,sh_res_loss,53,-0.03265602322206095,0.8164352254689221,0.9601296353857953
pooled|principle,fz_noise_mae,fz_best,53,0.3594581519109821,0.008205579812113017,0.18740069488937097
pooled|principle,fz_noise_mae,fz_knee,53,-0.04709943532910166,0.7377014769746317,0.9452870643532423
pooled|principle,fz_noise_mae,fz_res_loss,53,-0.1527173036606999,0.27496203633505545,0.8248861090051663
pooled|principle,fz_noise_mae,sh_best,53,0.6119174326721496,1.1255327076995078e-06,5.627663538497539e-05
pooled|principle,fz_noise_mae,sh_knee,53,0.11745998536273415,0.40223507705758854,0.8601364283367965
pooled|principle,fz_noise_mae,sh_res_loss,53,-0.1325592646347363,0.3440370126820217,0.8601364283367965
pooled|principle,lat_noise_mae,fz_best,53,0.24592807611675535,0.07588735422993634,0.5691551567245225
pooled|principle,lat_noise_mae,fz_knee,53,-0.04180327564831855,0.766309629825478,0.9529281602267845
pooled|principle,lat_noise_mae,fz_res_loss,53,-0.04136429608127721,0.7686953825829396,0.9529281602267845
pooled|principle,lat_noise_mae,sh_best,53,0.6761812610869213,2.7516629460149777e-08,2.0637472095112334e-06
pooled|principle,lat_noise_mae,sh_knee,53,0.02745186834744355,0.8452960399243747,0.9601296353857953
pooled|principle,lat_noise_mae,sh_res_loss,53,-0.025560393484921787,0.8558378629179414,0.9601296353857953
pooled|principle,fz_rate_per_frame,fz_best,53,0.2810836961780358,0.04146677904830855,0.44428691837473444
pooled|principle,fz_rate_per_frame,fz_knee,53,-0.022599643217998133,0.872388667627963,0.9601296353857953
pooled|principle,fz_rate_per_frame,fz_res_loss,53,-0.08385744234800838,0.5505159901904333,0.8870952636818341
pooled|principle,fz_rate_per_frame,sh_best,53,0.5223351072407676,6.0264058886760286e-05,0.0022599022082535106
pooled|principle,fz_rate_per_frame,sh_knee,53,0.11547600077715194,0.41028539912166506,0.8601364283367965
pooled|principle,fz_rate_per_frame,sh_res_loss,53,-0.10135462022254474,0.4702079141574488,0.8601364283367965
pooled|principle,lat_rate_per_frame,fz_best,53,0.20496694081599742,0.14094466192488686,0.6808467540242973
pooled|principle,lat_rate_per_frame,fz_knee,53,-0.02179106922093201,0.8769184003190265,0.9601296353857953
pooled|principle,lat_rate_per_frame,fz_res_loss,53,-0.022415739396871474,0.8734185685744313,0.9601296353857953
pooled|principle,lat_rate_per_frame,sh_best,53,0.6851314304144492,1.5236335779874424e-08,2.0637472095112334e-06
pooled|principle,lat_rate_per_frame,sh_knee,53,0.02457711517241628,0.8613279995733132,0.9601296353857953
pooled|principle,lat_rate_per_frame,sh_res_loss,53,-0.011772294791162716,0.9333245138931731,0.9722130353053886
pooled|principle,fz_sd_0N,fz_best,53,0.07248830833736494,0.6059811113273672,0.8911486931284812
pooled|principle,fz_sd_0N,fz_knee,53,-0.3208825907356908,0.019145828020282862,0.2610794730038572
pooled|principle,fz_sd_0N,fz_res_loss,53,-0.19263022093210772,0.16699908815524564,0.6958295339801901
pooled|principle,fz_sd_0N,sh_best,53,-0.2101273988066441,0.13099492649201858,0.6808467540242973
pooled|principle,fz_sd_0N,sh_knee,53,-0.20435041231496698,0.1421700683555767,0.6808467540242973
pooled|principle,fz_sd_0N,sh_res_loss,53,0.0764392839864538,0.5864319636050757,0.8911486931284812
pooled|principle,lat_sd_0N,fz_best,53,-0.0010482180293501047,0.9940564746461324,0.9945136616216126
pooled|principle,lat_sd_0N,fz_knee,53,-0.10956177660245965,0.43482747147436884,0.8601364283367965
pooled|principle,lat_sd_0N,fz_res_loss,53,-0.16408643767134332,0.24037075238218444,0.7971082481273786
pooled|principle,lat_sd_0N,sh_best,53,0.04184808901790034,0.7660661999770231,0.9529281602267845
pooled|principle,lat_sd_0N,sh_knee,53,-0.15738261396240869,0.260388694388277,0.7971082481273786
pooled|principle,lat_sd_0N,sh_res_loss,53,0.10772456055474923,0.44261533200269776,0.8601364283367965
pooled|principle,thickness_mm,fz_best,53,-0.23197147516182395,0.09464403181116114,0.6612307024909047
pooled|principle,thickness_mm,fz_knee,53,-0.060781219173627526,0.6654923585509538,0.9074895798422097
pooled|principle,thickness_mm,fz_res_loss,53,0.1765976391554531,0.20588461980138728,0.7532364139075144
pooled|principle,thickness_mm,sh_best,53,0.019455672110346524,0.8900230644140129,0.9604565443316686
pooled|principle,thickness_mm,sh_knee,53,-0.26603580359860685,0.05417399724357871,0.47800585803157686
pooled|principle,thickness_mm,sh_res_loss,53,0.06285678681804262,0.6547774192611293,0.9074895798422097
pooled|principle,hard,fz_best,53,-0.06136019665570827,0.6624966500497462,0.9074895798422097
pooled|principle,hard,fz_knee,53,-0.024012333500692356,0.8644844185376879,0.9601296353857953
pooled|principle,hard,fz_res_loss,53,0.2274817046748209,0.10138870771527204,0.6612307024909047
pooled|principle,hard,sh_best,53,-0.3262566553888879,0.017116789658418965,0.2610794730038572
pooled|principle,hard,sh_knee,53,-0.24799947793090474,0.07337386609665122,0.5691551567245225
pooled|principle,hard,sh_res_loss,53,0.2050328522398057,0.14081412455397554,0.6808467540242973
