probe,ix,iy,x_mm,y_mm,img_x_px,img_y_px,target_depth_mm,depth_mm,force_N,file,t_img,Fx,Fy,Fz,tcp_x,tcp_y,tcp_z,area_px,radius_px,centroid_px,diff_level
ball4,1,1,-2.4657147873156986,0.9145580561258325,671.6735782191934,540.0,0.15,0.09048246715987673,0.02015695854590547,ball4_x-2.47_y+0.91_d0.15.png,1789044603.1987753,0.023390041026258857,0.03627971283071503,-0.02015695854590547,35.33808135986328,362.3097534179687,37.37129592895508,1430,21.33502137901016,"[646.3818181818182, 514.9853146853147]",12
ball4,1,1,-2.4657147873156986,0.9145580561258325,671.6735782191934,540.0,0.3,0.26482160706088465,0.17281612119862758,ball4_x-2.47_y+0.91_d0.30.png,1789044604.566844,0.022585167692446007,0.04143670969687996,-0.17281612119862758,35.3359146118164,362.3097229003906,37.22631454467773,7843,49.96503214588649,"[678.7002422542395, 535.1561902333291]",12
ball4,2,1,0.8410003611681951,-0.7284779952692794,960.0,540.0,0.15,0.1693286237840077,0.05145632088146783,ball4_x+0.84_y-0.73_d0.15.png,1789044608.0750053,0.029024881080238884,0.04904008165021132,-0.05145632088146783,39.03038024902343,362.5157470703125,37.3224868774414,20812,81.3920472236511,"[914.8335575629444, 564.998750720738]",12
ball4,2,1,0.8410003611681951,-0.7284779952692794,960.0,540.0,0.3,0.3324783002588667,0.19669326168523754,ball4_x+0.84_y-0.73_d0.30.png,1789044609.4430523,0.032280184051357706,0.06066160279538444,-0.19669326168523754,39.02222824096679,362.5394287109375,37.17765045166015,43208,117.27546018766769,"[915.3930059248287, 559.3912007035734]",12
ball4,3,1,4.147715509652091,-2.3715140466643923,1248.3264217808069,540.0,0.15,0.2392475306919657,0.00047049707461610524,ball4_x+4.15_y-2.37_d0.15.png,1789044612.7592354,0.03139991630881447,0.05136252956406562,-0.00047049707461610524,42.71091079711914,362.7727966308593,37.2813034057617,0,0.0,None,12
ball4,3,1,4.147715509652091,-2.3715140466643923,1248.3264217808069,540.0,0.3,0.3926934496338639,0.1451633509296073,ball4_x+4.15_y-2.37_d0.30.png,1789044614.123298,0.03245466126123553,0.05302380022345865,-0.1451633509296073,42.71102905273437,362.7720642089843,37.13785552978515,7309,48.23408502415409,"[1334.1654125051307, 521.5666985907785]",12
ball4,4,1,7.4544306581359825,-4.0145500980595035,1536.6528435616133,540.0,0.15,0.3067071651598887,0.006059223788463441,ball4_x+7.45_y-4.01_d0.15.png,1789044617.635443,0.0382161818610264,0.052451820526377445,-0.006059223788463441,46.3965835571289,362.9998779296875,37.2341194152832,0,0.0,None,12
ball4,4,1,7.4544306581359825,-4.0145500980595035,1536.6528435616133,540.0,0.3,0.47242574140157245,0.15252906130076838,ball4_x+7.45_y-4.01_d0.30.png,1789044619.0035152,0.041491525187976205,0.05599046487123083,-0.15252906130076838,46.39589691162109,362.9954528808593,37.08160018920898,686,14.777028859756632,"[1702.776967930029, 521.5845481049563]",12
ball4,0,2,-4.232773675334845,5.656250814179252,383.3471564383866,810.1849298895665,0.15,-0.08225594106899692,0.002334633777456929,ball4_x-4.23_y+5.66_d0.15.png,1789044626.023768,0.01620018201196629,0.056407181744896916,-0.002334633777456929,31.4250431060791,365.5430297851562,37.47304153442383,0,0.0,None,12
ball4,0,2,-4.232773675334845,5.656250814179252,383.3471564383866,810.1849298895665,0.3,0.09302819974490362,0.18283500368900435,ball4_x-4.23_y+5.66_d0.30.png,1789044627.3919005,0.012019068869387795,0.06517562182599815,-0.18283500368900435,31.42572021484375,365.542236328125,37.31938552856445,0,0.0,None,12
ball4,1,2,-0.9260585268509502,4.01321476278414,671.6735782191934,810.1849298895665,0.15,-0.02424045760617588,0.05564560752475245,ball4_x-0.93_y+4.01_d0.15.png,1789044630.9040844,0.04279353475436594,0.0489130463998265,-0.05564560752475245,35.12292098999023,365.7646484375,37.4148368835449,0,0.0,None,12
ball4,1,2,-0.9260585268509502,4.01321476278414,671.6735782191934,810.1849298895665,0.3,0.1602697541200051,0.2356341160411631,ball4_x-0.93_y+4.01_d0.30.png,1789044632.2680664,0.040701619305739456,0.047699748860129884,-0.2356341160411631,35.12138748168945,365.7655639648437,37.27127075195312,722,15.159806655254442,"[614.4861495844875, 828.2534626038781]",12
ball4,2,2,2.3806566216329434,2.3701787113890282,960.0,810.1849298895665,0.15,0.04526823670893165,0.006550695172839483,ball4_x+2.38_y+2.37_d0.15.png,1789044635.7802284,0.04542147633065028,0.05005382426962548,-0.006550695172839483,38.81056213378906,365.9922485351562,37.365665435791,3720,34.41093978088511,"[888.7809139784946, 819.1685483870967]",12
ball4,2,2,2.3806566216329434,2.3701787113890282,960.0,810.1849298895665,0.3,0.2303497824388998,0.22098614608774197,ball4_x+2.38_y+2.37_d0.30.png,1789044637.1443734,0.04635112197644879,0.05222071639651808,-0.22098614608774197,38.80818939208984,365.9932250976562,37.22533416748047,13261,64.9700500283265,"[894.962144634643, 808.0455470929794]",12
ball4,3,2,5.687371770116839,0.7271426599939153,1248.3264217808069,810.1849298895665,0.15,0.11630811488998205,-0.005180817018413109,ball4_x+5.69_y+0.73_d0.15.png,1789044640.6564653,0.03841853422817039,0.044185666374702316,0.005180817018413109,42.49041748046875,366.2271728515625,37.32132339477539,221,8.387281135541944,"[887.289592760181, 578.9411764705883]",12
ball4,3,2,5.687371770116839,0.7271426599939153,1248.3264217808069,810.1849298895665,0.3,0.2991024182928541,0.19737189575438663,ball4_x+5.69_y+0.73_d0.30.png,1789044642.0246503,0.04057313369730622,0.043728509822671666,-0.19737189575438663,42.49441146850586,366.2225952148437,37.17747497558593,1472,21.646065519224038,"[1335.1474184782608, 878.8770380434783]",12
ball4,4,2,8.99408691860073,-0.9158933914011955,1536.6528435616133,810.1849298895665,0.15,0.18126010580292373,-0.04537088057987546,ball4_x+8.99_y-0.92_d0.15.png,1789044645.536806,0.04140945068981452,0.04730328907101846,0.04537088057987546,46.17723846435547,366.4500427246093,37.26983261108398,0,0.0,None,12
ball4,4,2,8.99408691860073,-0.9158933914011955,1536.6528435616133,810.1849298895665,0.3,0.36936345626158484,0.1593665011584676,ball4_x+8.99_y-0.92_d0.30.png,1789044646.9007633,0.03793008753471554,0.046929678636655224,-0.1593665011584676,46.17945480346679,366.4534912109375,37.13507080078125,486,12.437789380968077,"[1698.80658436214, 892.187242798354]",12
