sensor,width_px,height_px,fz_mae,fz_mae_baseline,fz_r2,lat_mae,lat_mae_baseline,n_train,n_test,fz_range,tx_mae,ty_mae,tz_mae,epochs,batch,seconds
medium_3mm_r2,160,90,0.06934725493192673,0.31171202659606934,0.9579482674598694,0.03623765707015991,0.14503635466098785,881,119,1.9430299997329712,0.0008074275101535022,0.0006381894927471876,0.00020965038856957108,30,64,4.1
medium_3mm_r2,80,45,0.036987241357564926,0.31171202659606934,0.9861475229263306,0.0247565358877182,0.14503635466098785,881,119,1.9430299997329712,0.00046168736298568547,0.0011515552178025246,0.0001816166186472401,30,64,3.1
medium_3mm_r2,48,27,0.07198583334684372,0.31171202659606934,0.8545227646827698,0.04137571156024933,0.14503635466098785,881,119,1.9430299997329712,0.0007992120808921754,0.000746973033528775,0.0001730725634843111,30,64,3.0
medium_3mm_r2,32,18,0.05818181484937668,0.31171202659606934,0.9621397852897644,0.030756017193198204,0.14503635466098785,881,119,1.9430299997329712,0.000523431517649442,0.0010644959984347224,0.00019324618915561587,30,64,3.0
medium_3mm_r2,16,9,0.04763789847493172,0.31171202659606934,0.9714356064796448,0.05091191083192825,0.14503635466098785,881,119,1.9430299997329712,0.0008697320590727031,0.0007585100247524679,0.0002003171539399773,30,64,3.4
medium_3mm_r2,8,5,0.06680717319250107,0.31171202659606934,0.9415125846862793,0.036661263555288315,0.14503635466098785,881,119,1.9430299997329712,0.000562018365599215,0.0006116697331890464,0.0001612092601135373,30,64,3.5
soft_1mm_r1,1920,1080,0.04926849901676178,0.24812646210193634,0.9619650840759277,0.03359609097242355,0.14059136807918549,915,85,1.4380199909210205,0.0005958904512226582,0.0009272485040128231,0.0004253735824022442,30,4,350.6
soft_1mm_r1,1280,720,0.06121150776743889,0.24812646210193634,0.9390125274658203,0.023868858814239502,0.14059136807918549,915,85,1.4380199909210205,0.0005464088171720505,0.0005027777515351772,0.0002708609390538186,30,11,155.0
soft_1mm_r1,854,480,0.05898711085319519,0.24812646210193634,0.9441531896591187,0.02679920196533203,0.14059136807918549,915,85,1.4380199909210205,0.0008006359566934407,0.0006555129657499492,0.00024255621246993542,30,24,73.3
soft_1mm_r1,640,360,0.03622470423579216,0.24812646210193634,0.9801011681556702,0.03245996683835983,0.14059136807918549,915,85,1.4380199909210205,0.0007627609302289784,0.0005831467569805682,0.00020133699581492692,30,44,40.6
soft_1mm_r1,426,240,0.039958544075489044,0.24812646210193634,0.9755546450614929,0.023023204877972603,0.14059136807918549,915,85,1.4380199909210205,0.000518482644110918,0.0006272433674894273,0.00019247188174631447,30,64,19.9
soft_1mm_r1,320,180,0.043393898755311966,0.24812646210193634,0.9738735556602478,0.02322726882994175,0.14059136807918549,915,85,1.4380199909210205,0.0004940028884448111,0.0005652318941429257,0.00022305861057247967,30,64,11.8
soft_1mm_r1,160,90,0.03980562090873718,0.24812646210193634,0.9752198457717896,0.025940602645277977,0.14059136807918549,915,85,1.4380199909210205,0.0007860742043703794,0.0005270388210192323,0.0002533325750846416,30,64,4.3
soft_1mm_r1,80,45,0.05487024039030075,0.24812646210193634,0.960667610168457,0.024988556280732155,0.14059136807918549,915,85,1.4380199909210205,0.00043908567749895155,0.00037020540912635624,0.000311525771394372,30,64,3.2
soft_1mm_r1,48,27,0.053695615381002426,0.24812646210193634,0.949885368347168,0.0264330692589283,0.14059136807918549,915,85,1.4380199909210205,0.0005616855341941118,0.0005696077132597566,0.0002662913466338068,30,64,3.1
soft_1mm_r1,32,18,0.0436272919178009,0.24812646210193634,0.9742487668991089,0.025303468108177185,0.14059136807918549,915,85,1.4380199909210205,0.0005256230942904949,0.0005087638855911791,0.0002224007766926661,30,64,3.1
soft_1mm_r1,16,9,0.05195656791329384,0.24812646210193634,0.9439690113067627,0.029763134196400642,0.14059136807918549,915,85,1.4380199909210205,0.0006009353674016893,0.0009257853962481022,0.00023816882458049804,30,64,3.5
soft_1mm_r1,8,5,0.06785943359136581,0.24812646210193634,0.785799503326416,0.03659158945083618,0.14059136807918549,915,85,1.4380199909210205,0.0008348715491592884,0.0010419106110930443,0.00022072861611377448,30,64,3.6
soft_1mm_r2,1920,1080,0.06954057514667511,0.37286221981048584,0.9653408527374268,0.037786711007356644,0.14840684831142426,927,73,1.9704699516296387,0.0006283830152824521,0.0004416446899995208,0.0005719375913031399,30,4,355.3
soft_1mm_r2,1280,720,0.07190488278865814,0.37286221981048584,0.9641135931015015,0.03733222186565399,0.14840684831142426,927,73,1.9704699516296387,0.0005339626222848892,0.0005464364076033235,0.0003610723651945591,30,11,157.3
soft_1mm_r2,854,480,0.0604344978928566,0.37286221981048584,0.973926842212677,0.026071520522236824,0.14840684831142426,927,73,1.9704699516296387,0.0007370024686679244,0.0006545869982801378,0.0003909895312972367,30,24,74.4
soft_1mm_r2,640,360,0.10846491903066635,0.37286221981048584,0.9300483465194702,0.027105441316962242,0.14840684831142426,927,73,1.9704699516296387,0.0006395647651515901,0.0006165910745039582,0.0004975940682925284,30,44,41.4
soft_1mm_r2,426,240,0.07756666839122772,0.37286221981048584,0.9610496163368225,0.07045389711856842,0.14840684831142426,927,73,1.9704699516296387,0.0010957837803289294,0.0005989990313537419,0.0005225882632657886,30,64,20.2
soft_1mm_r2,320,180,0.11366981267929077,0.37286221981048584,0.9289717674255371,0.0608268640935421,0.14840684831142426,927,73,1.9704699516296387,0.0007794095436111093,0.0007315429393202066,0.0004685111343860626,30,64,12.0
soft_1mm_r2,160,90,0.05176502466201782,0.37286221981048584,0.9789632558822632,0.044319622218608856,0.14840684831142426,927,73,1.9704699516296387,0.0005900875548832119,0.0006413794471882284,0.0003350752522237599,30,64,4.2
soft_1mm_r2,80,45,0.058742307126522064,0.37286221981048584,0.9726983904838562,0.03590552508831024,0.14840684831142426,927,73,1.9704699516296387,0.00048233859706670046,0.0004137094656471163,0.00026721516042016447,30,64,3.2
soft_1mm_r2,48,27,0.07219421863555908,0.37286221981048584,0.9648987054824829,0.021725023165345192,0.14840684831142426,927,73,1.9704699516296387,0.00038079824298620224,0.00044392712879925966,0.00019162763783242553,30,64,3.2
soft_1mm_r2,32,18,0.05748593807220459,0.37286221981048584,0.9731425046920776,0.021260466426610947,0.14840684831142426,927,73,1.9704699516296387,0.0005241225589998066,0.0005138085107319057,0.00019969342974945903,30,64,3.2
soft_1mm_r2,16,9,0.07097853720188141,0.37286221981048584,0.9606233835220337,0.024725668132305145,0.14840684831142426,927,73,1.9704699516296387,0.0005757093313150108,0.0008664376218803227,0.000189935730304569,30,64,3.5
soft_1mm_r2,8,5,0.06125039979815483,0.37286221981048584,0.9712356328964233,0.037673331797122955,0.14840684831142426,927,73,1.9704699516296387,0.000787667348049581,0.0008088842732831836,0.00021092234237585217,30,64,3.7
soft_2mm_r1,1920,1080,0.034022875130176544,0.3079378604888916,0.9891757965087891,0.029857169836759567,0.14290961623191833,899,101,1.9325799942016602,0.0006862813024781644,0.0007390564423985779,0.00017235372797586024,30,4,345.1
soft_2mm_r1,1280,720,0.07476463168859482,0.3079378604888916,0.9562657475471497,0.027331730350852013,0.14290961623191833,899,101,1.9325799942016602,0.00044457087642513216,0.0006472958484664559,0.0002895343932323158,30,11,152.5
soft_2mm_r1,854,480,0.051516756415367126,0.3079378604888916,0.9774348735809326,0.020562995225191116,0.14290961623191833,899,101,1.9325799942016602,0.0007692854851484299,0.0006611109711229801,0.00019394516129978,30,24,72.3
soft_2mm_r1,640,360,0.03912605717778206,0.3079378604888916,0.9857242703437805,0.025809528306126595,0.14290961623191833,899,101,1.9325799942016602,0.0007870009285397828,0.0006266862037591636,0.00017526233568787575,30,44,40.1
soft_2mm_r1,426,240,0.03756008669734001,0.3079378604888916,0.9870750904083252,0.03161473199725151,0.14290961623191833,899,101,1.9325799942016602,0.000514810613822192,0.0009938606526702642,0.00017461212701164186,30,64,19.8
soft_2mm_r1,320,180,0.06546084582805634,0.3079378604888916,0.9661550521850586,0.019904060289263725,0.14290961623191833,899,101,1.9325799942016602,0.0004705826286226511,0.0005470614996738732,0.0002100850106216967,30,64,11.6
soft_2mm_r1,160,90,0.05728365480899811,0.3079378604888916,0.9710221290588379,0.019212165847420692,0.14290961623191833,899,101,1.9325799942016602,0.0007643619319424033,0.0004805241769645363,0.0002074029907817021,30,64,4.2
soft_2mm_r1,80,45,0.09082338958978653,0.3079378604888916,0.9394005537033081,0.06830252707004547,0.14290961623191833,899,101,1.9325799942016602,0.0012736584758386016,0.004511084407567978,0.00015933597751427442,30,64,3.3
soft_2mm_r1,48,27,0.10359277576208115,0.3079378604888916,0.8292217254638672,0.03895873948931694,0.14290961623191833,899,101,1.9325799942016602,0.0010859796311706305,0.0010295298416167498,0.00019851131946779788,30,64,3.1
soft_2mm_r1,32,18,0.12077394872903824,0.3079378604888916,0.9000687599182129,0.029351163655519485,0.14290961623191833,899,101,1.9325799942016602,0.0015813898062333465,0.0008451881585642695,0.00016303891607094556,30,64,3.1
soft_2mm_r1,16,9,0.18146958947181702,0.3079378604888916,-0.24717676639556885,0.18886177241802216,0.14290961623191833,899,101,1.9325799942016602,0.003160639898851514,0.002905895235016942,0.0002897983940783888,30,64,3.5
soft_2mm_r1,8,5,0.18055817484855652,0.3079378604888916,0.7670409083366394,0.029975557699799538,0.14290961623191833,899,101,1.9325799942016602,0.0009406436001881957,0.0009555084980092943,0.00022398598957806826,30,64,3.7
soft_2mm_r2,1920,1080,0.05073102191090584,0.322250097990036,0.977385938167572,0.022714879363775253,0.12683774530887604,890,110,1.7921299934387207,0.000660025340039283,0.0006667340057902038,0.00020582842989824712,30,4,342.4
soft_2mm_r2,1280,720,0.05310448631644249,0.322250097990036,0.9743707776069641,0.0311729796230793,0.12683774530887604,890,110,1.7921299934387207,0.0013231824850663543,0.00042663601925596595,0.0002065987209789455,30,11,151.2
soft_2mm_r2,854,480,0.061343319714069366,0.322250097990036,0.9701079726219177,0.02197335846722126,0.12683774530887604,890,110,1.7921299934387207,0.0010024504736065865,0.0015199780464172363,0.00020667757780756801,30,24,71.7
soft_2mm_r2,640,360,0.043098077178001404,0.322250097990036,0.9817671179771423,0.02095000073313713,0.12683774530887604,890,110,1.7921299934387207,0.0004169211024418473,0.0007687212782911956,0.00018309446750208735,30,44,39.7
soft_2mm_r2,426,240,0.04014483839273453,0.322250097990036,0.9846886396408081,0.027260880917310715,0.12683774530887604,890,110,1.7921299934387207,0.0005179357249289751,0.0007055798778310418,0.00018679871573112905,30,64,19.3
soft_2mm_r2,320,180,0.04990173503756523,0.322250097990036,0.9783885478973389,0.030430655926465988,0.12683774530887604,890,110,1.7921299934387207,0.0004473052977118641,0.0007316167466342449,0.00021525011106859893,30,64,11.6
soft_2mm_r2,160,90,0.03757253661751747,0.322250097990036,0.988079309463501,0.023130174726247787,0.12683774530887604,890,110,1.7921299934387207,0.0004375199496280402,0.0005210635135881603,0.00023334014986176044,30,64,4.1
soft_2mm_r2,80,45,0.0419950932264328,0.322250097990036,0.9843114018440247,0.020551593974232674,0.12683774530887604,890,110,1.7921299934387207,0.00043166594696231186,0.0005248519591987133,0.00018960866145789623,30,64,3.1
soft_2mm_r2,48,27,0.0357503779232502,0.322250097990036,0.9887332916259766,0.019815145060420036,0.12683774530887604,890,110,1.7921299934387207,0.0003587802348192781,0.00032964558340609074,0.0001920768991112709,30,64,2.9
soft_2mm_r2,32,18,0.06641189008951187,0.322250097990036,0.9655026793479919,0.02234976924955845,0.12683774530887604,890,110,1.7921299934387207,0.0008966358145698905,0.0006201225332915783,0.0001744119799695909,30,64,2.9
soft_2mm_r2,16,9,0.048389434814453125,0.322250097990036,0.9796966314315796,0.02014017663896084,0.12683774530887604,890,110,1.7921299934387207,0.0005181177402846515,0.00039690014091320336,0.00016575118934269994,30,64,3.4
soft_2mm_r2,8,5,0.059975989162921906,0.322250097990036,0.9713032245635986,0.027040868997573853,0.12683774530887604,890,110,1.7921299934387207,0.0007732255617156625,0.0007163508562371135,0.00017632244271226227,30,64,3.6
soft_3mm_r1,1920,1080,0.09243512898683548,0.33401191234588623,0.9373353123664856,0.04498662054538727,0.16649098694324493,882,118,1.968269944190979,0.0008466097642667592,0.0011467752046883106,0.00022741079737897962,30,4,338.8
soft_3mm_r1,1280,720,0.10515892505645752,0.33401191234588623,0.9242929220199585,0.043304648250341415,0.16649098694324493,882,118,1.968269944190979,0.0005721526104025543,0.0008491016342304647,0.0002653361880220473,30,11,149.6
soft_3mm_r1,854,480,0.04840761050581932,0.33401191234588623,0.9835712909698486,0.034505005925893784,0.16649098694324493,882,118,1.968269944190979,0.0008594849496148527,0.0007258030818775296,0.00023961883562151343,30,24,70.8
soft_3mm_r1,640,360,0.04865650087594986,0.33401191234588623,0.9826948046684265,0.05363810807466507,0.16649098694324493,882,118,1.968269944190979,0.001367934513837099,0.0013007293455302715,0.0002391383022768423,30,44,39.7
soft_3mm_r1,426,240,0.04957694932818413,0.33401191234588623,0.9804128408432007,0.026173019781708717,0.16649098694324493,882,118,1.968269944190979,0.0007512493757531047,0.001124548027291894,0.00023410054564010352,30,64,19.3
soft_3mm_r1,320,180,0.05569174885749817,0.33401191234588623,0.9777985215187073,0.03145240992307663,0.16649098694324493,882,118,1.968269944190979,0.0006532720290124416,0.0007365586934611201,0.0002446757862344384,30,64,11.5
soft_3mm_r1,160,90,0.04393519461154938,0.33401191234588623,0.9816218018531799,0.042932040989398956,0.16649098694324493,882,118,1.968269944190979,0.0006114593707025051,0.0007368475780822337,0.0002728582185227424,30,64,4.0
soft_3mm_r1,80,45,0.041599683463573456,0.33401191234588623,0.9848253130912781,0.027166614308953285,0.16649098694324493,882,118,1.968269944190979,0.0004977828357368708,0.0007484159432351589,0.00030395458452403545,30,64,3.1
soft_3mm_r1,48,27,0.04507599025964737,0.33401191234588623,0.9855063557624817,0.03655942156910896,0.16649098694324493,882,118,1.968269944190979,0.0005836335476487875,0.0008148063789121807,0.00030013054492883384,30,64,3.1
soft_3mm_r1,32,18,0.04978065937757492,0.33401191234588623,0.9807409644126892,0.04301472380757332,0.16649098694324493,882,118,1.968269944190979,0.0008094896911643445,0.0006839411798864603,0.00034062034683302045,30,64,3.1
soft_3mm_r1,16,9,0.05988401919603348,0.33401191234588623,0.9655230045318604,0.04600665345788002,0.16649098694324493,882,118,1.968269944190979,0.0007231482304632664,0.0007447818643413484,0.0003242493839934468,30,64,3.4
soft_3mm_r1,8,5,0.07263012230396271,0.33401191234588623,0.9593320488929749,0.052878238260746,0.16649098694324493,882,118,1.968269944190979,0.0013329189969226718,0.0009242226951755583,0.0003245256666559726,30,64,3.6
soft_3mm_r2,1920,1080,0.14233864843845367,0.25386834144592285,0.7064822912216187,0.03790716454386711,0.15532760322093964,886,114,1.98471999168396,0.0005138155538588762,0.001749006798490882,0.00024984704214148223,30,4,339.6
soft_3mm_r2,1280,720,0.03753747418522835,0.25386834144592285,0.9827200174331665,0.02820206806063652,0.15532760322093964,886,114,1.98471999168396,0.0005953863146714866,0.0008741446654312313,0.00022430249373428524,30,11,150.2
soft_3mm_r2,854,480,0.038921721279621124,0.25386834144592285,0.9803345203399658,0.038693081587553024,0.15532760322093964,886,114,1.98471999168396,0.0010484136873856187,0.0011535636149346828,0.00020083601702935994,30,24,71.1
soft_3mm_r2,640,360,0.035282813012599945,0.25386834144592285,0.9855375289916992,0.027701064944267273,0.15532760322093964,886,114,1.98471999168396,0.0006218368653208017,0.0008430417510680854,0.0002105855237459764,30,44,39.5
soft_3mm_r2,426,240,0.06925784796476364,0.25386834144592285,0.9528457522392273,0.029989799484610558,0.15532760322093964,886,114,1.98471999168396,0.0005863216938450933,0.0006873758393339813,0.00022948879632167518,30,64,19.4
soft_3mm_r2,320,180,0.032068416476249695,0.25386834144592285,0.9859599471092224,0.025716710835695267,0.15532760322093964,886,114,1.98471999168396,0.001436223043128848,0.0007411307306028903,0.00023491369211114943,30,64,11.5
soft_3mm_r2,160,90,0.0424058698117733,0.25386834144592285,0.9802436828613281,0.02562756836414337,0.15532760322093964,886,114,1.98471999168396,0.000875822501257062,0.0008297167951241136,0.0002512273786123842,30,64,4.0
soft_3mm_r2,80,45,0.04231865704059601,0.25386834144592285,0.9755087494850159,0.043574124574661255,0.15532760322093964,886,114,1.98471999168396,0.0009364516008645296,0.002020986285060644,0.00032447752892039716,30,64,3.1
soft_3mm_r2,48,27,0.04213159158825874,0.25386834144592285,0.9784886240959167,0.031429484486579895,0.15532760322093964,886,114,1.98471999168396,0.000745901430491358,0.0009089093073271215,0.0002349225542275235,30,64,3.0
soft_3mm_r2,32,18,0.06865633279085159,0.25386834144592285,0.942804217338562,0.03417736291885376,0.15532760322093964,886,114,1.98471999168396,0.0008938530809246004,0.001024743658490479,0.00021822242706548423,30,64,3.0
soft_3mm_r2,16,9,0.04417577385902405,0.25386834144592285,0.9770033955574036,0.0330478809773922,0.15532760322093964,886,114,1.98471999168396,0.001059408881701529,0.0008141620201058686,0.0002278133761137724,30,64,3.4
soft_3mm_r2,8,5,0.06122646480798721,0.25386834144592285,0.9018635749816895,0.053888652473688126,0.15532760322093964,886,114,1.98471999168396,0.0011255003046244383,0.0011303815990686417,0.00019388424698263407,30,64,3.5
