sensor,axis,width_px,median,min,max
medium_2mm_r2,Tx,16,0.0006893705576658,0.0005007917643524,0.0007749836076982
medium_2mm_r2,Tx,32,0.0005065547884441,0.0004044682136736,0.0008724494255147
medium_2mm_r2,Tx,48,0.0006119473837316,0.0004420842742547,0.0006564067443832
medium_2mm_r2,Tx,80,0.0005887855659238,0.0005242539336904,0.0010072002187371
medium_2mm_r2,Tx,160,0.0004763281613122,0.0003983923525083,0.0008668781374581
medium_2mm_r2,Tx,320,0.0007645756704732,0.0005212593241594,0.0015435668174177
medium_2mm_r2,Tx,426,0.000506201875396,0.0003926576755475,0.0007748910575173
medium_2mm_r2,Tx,640,0.0008073865319602,0.0007296471740119,0.0010618678061291
medium_2mm_r2,Tx,854,0.00061658694176,0.0004818614106625,0.0006847476470284
medium_2mm_r2,Tx,1280,0.0006068033981136,0.000487888144562,0.0012222825316712
medium_2mm_r2,Tx,1920,0.0006668525747954,0.0006412119255401,0.0008708455134183
medium_2mm_r2,Ty,8,0.0009726355201564,0.0009005483007058,0.0021283910609781
medium_2mm_r2,Ty,16,0.0008226910722441,0.0007543896208517,0.0008879617089405
medium_2mm_r2,Ty,32,0.0006303707486949,0.0006110824178904,0.0006763072451576
medium_2mm_r2,Ty,48,0.0006388179026544,0.0005460691172629,0.0009096506983041
medium_2mm_r2,Ty,80,0.0005289801047183,0.0004008537798654,0.0006238198257051
medium_2mm_r2,Ty,160,0.0005678362213075,0.0005380879738368,0.0008046405273489
medium_2mm_r2,Ty,320,0.0007540425285696,0.0004357803845778,0.0007942511001601
medium_2mm_r2,Ty,426,0.0006528049125336,0.0004240871057845,0.0007753724930807
medium_2mm_r2,Ty,640,0.0005460944375954,0.0004345968773122,0.0006671876762993
medium_2mm_r2,Ty,854,0.000612880801782,0.0006085807690396,0.0007649609469808
medium_2mm_r2,Ty,1280,0.0005704370560124,0.0005658524460159,0.000624933221843
medium_2mm_r2,Ty,1920,0.0008264175266958,0.0007321097655221,0.0008390611037611
medium_2mm_r2,Tz,8,0.0002853233600035,0.00027818736271,0.0003078936133533
medium_2mm_r2,Tz,16,0.0002841901150532,0.0002717350143939,0.0002957414835691
medium_2mm_r2,Tz,32,0.0002984580933116,0.0002851002209354,0.0003007579944096
medium_2mm_r2,Tz,48,0.0002751623105723,0.0002633898111525,0.0003006950428243
medium_2mm_r2,Tz,80,0.0002774173626676,0.0002185516059398,0.0002997570554725
medium_2mm_r2,Tz,160,0.0002298644540132,0.000213421517401,0.0002358603087486
medium_2mm_r2,Tz,320,0.0002309189439984,0.0001782216277206,0.000283911533188
medium_2mm_r2,Tz,426,0.0002199759474024,0.0001999371161218,0.0002594732213765
medium_2mm_r2,Tz,640,0.0002223460469394,0.0001916859037009,0.0002442441764287
medium_2mm_r2,Tz,854,0.0002559308195486,0.0002438140218146,0.0002800072543323
medium_2mm_r2,Tz,1280,0.000261119363131,0.0002344891399843,0.0002991041983477
medium_2mm_r2,Tz,1920,0.0002230128739029,0.0002026207948802,0.0002411049208603
medium_3mm_r1,Tx,8,0.0014297874877229,0.0012123816413804,0.001772306044586
medium_3mm_r1,Tx,16,0.0008217139984481,0.0008104866719804,0.0008484377758577
medium_3mm_r1,Tx,32,0.0007712846272625,0.0006985973450355,0.0007802212494425
medium_3mm_r1,Tx,48,0.0007027474930509,0.000607525347732,0.0008846393902786
medium_3mm_r1,Tx,80,0.0007354972767643,0.0007324695470742,0.0009720298694446
medium_3mm_r1,Tx,160,0.0008222973556257,0.0006472254171967,0.0009142154012806
medium_3mm_r1,Tx,320,0.0009026144980452,0.0006185804377309,0.0010111500741913
medium_3mm_r1,Tx,426,0.0007423181086778,0.0007233213982544,0.0008620125008746
medium_3mm_r1,Tx,640,0.00069850764703,0.000697590818163,0.0013934596208855
medium_3mm_r1,Tx,854,0.0008545987075194,0.0007993543986231,0.0012287503341212
medium_3mm_r1,Tx,1280,0.0010560022201389,0.0008325264207087,0.0010821756441146
medium_3mm_r1,Tx,1920,0.0011321835918352,0.0010152191389352,0.0012543183984234
medium_3mm_r1,Ty,8,0.0014266326325014,0.0013279493432492,0.0015101465396583
medium_3mm_r1,Ty,16,0.0006950206006877,0.0005897618248127,0.0008868204895406
medium_3mm_r1,Ty,32,0.0007278802222572,0.0005100586568005,0.0007965767872519
medium_3mm_r1,Ty,48,0.0005087803001515,0.0004114911425858,0.0006624741363339
medium_3mm_r1,Ty,80,0.0005898245726712,0.0005506075103767,0.0006311383331194
medium_3mm_r1,Ty,160,0.0005522017017938,0.0005396219785325,0.0007466608658432
medium_3mm_r1,Ty,320,0.0005701808258891,0.0005544017185457,0.0014343563234433
medium_3mm_r1,Ty,426,0.0006333334022201,0.0004847346572205,0.000656075309962
medium_3mm_r1,Ty,640,0.0005980703863315,0.0005187295610085,0.0009262505918741
medium_3mm_r1,Ty,854,0.0006412205984815,0.0006058310973457,0.0006833583465777
medium_3mm_r1,Ty,1280,0.0007764962501823,0.0006816527456976,0.0009080892195925
medium_3mm_r1,Ty,1920,0.0008214514236897,0.0007183433044701,0.001204016036354
medium_3mm_r1,Tz,8,0.0002309445117134,0.0002232711267424,0.0002330194256501
medium_3mm_r1,Tz,16,0.0002124657476088,0.000177905021701,0.0002377264318056
medium_3mm_r1,Tz,32,0.0002137170376954,0.0002052445925073,0.0002206641365773
medium_3mm_r1,Tz,48,0.0002186481870012,0.0002060984261333,0.0002240909234387
medium_3mm_r1,Tz,80,0.0001764469634508,0.0001598851231392,0.0001873634173534
medium_3mm_r1,Tz,160,0.0002100976416841,0.0001973615580936,0.0002618063299451
medium_3mm_r1,Tz,320,0.0002443761914037,0.000192358464119,0.0002893118944484
medium_3mm_r1,Tz,426,0.0002056240773526,0.0001809934183256,0.0002075259399134
medium_3mm_r1,Tz,640,0.0002028511371463,0.0001503919047536,0.0002468106686137
medium_3mm_r1,Tz,854,0.0002114468516083,0.000173752210685,0.000230669407756
medium_3mm_r1,Tz,1280,0.0002067885070573,0.0001847804960561,0.0002635452838148
medium_3mm_r1,Tz,1920,0.0002652622351888,0.0002347841218579,0.0002782357332762
medium_3mm_r2,Tx,8,0.0021702435333281,0.001593223074451,0.0027914214879274
medium_3mm_r2,Tx,16,0.0011776804458349,0.0010650189360603,0.0012592643033713
medium_3mm_r2,Tx,32,0.0011938612442463,0.0011402035597711,0.0014009763253852
medium_3mm_r2,Tx,48,0.000938891316764,0.0008407282293774,0.0011795676546171
medium_3mm_r2,Tx,80,0.001118542975746,0.0009414333617314,0.001754225930199
medium_3mm_r2,Tx,160,0.0009336714283563,0.0009076660498976,0.0012660180218517
medium_3mm_r2,Tx,320,0.000859743100591,0.0008579201530665,0.0013178469380363
medium_3mm_r2,Tx,426,0.0009378610993735,0.0009224835084751,0.0010175372008234
medium_3mm_r2,Tx,640,0.0009778675157576,0.0008651927346363,0.0010499206837266
medium_3mm_r2,Tx,854,0.0010861282935366,0.0009366911253891,0.0011126333847641
medium_3mm_r2,Tx,1280,0.0013006519293412,0.0008175921975634,0.001402506721206
medium_3mm_r2,Tx,1920,0.0012735620839521,0.0011997681576758,0.0014733136631548
medium_3mm_r2,Ty,8,0.0017956005176529,0.001556176575832,0.0020164290908724
medium_3mm_r2,Ty,16,0.0008807705016806,0.0007597678923048,0.0009088841034099
medium_3mm_r2,Ty,32,0.0008813304593786,0.0008231629617512,0.0012532226974144
medium_3mm_r2,Ty,48,0.0008955838275142,0.0006628094706684,0.0009495592094026
medium_3mm_r2,Ty,80,0.0004436065210029,0.0004396526783239,0.0005863664555363
medium_3mm_r2,Ty,160,0.0008223912445828,0.0006662145024165,0.0010744909523054
medium_3mm_r2,Ty,320,0.0005535816890187,0.0004673837684094,0.0008859882946126
medium_3mm_r2,Ty,426,0.0006424516323022,0.000619015423581,0.0008634362602606
medium_3mm_r2,Ty,640,0.0005028968444094,0.0004626872832886,0.001111633144319
medium_3mm_r2,Ty,854,0.000711323460564,0.0005694144638255,0.0008048713789321
medium_3mm_r2,Ty,1280,0.0008605367620475,0.0008284621289931,0.0009140351903624
medium_3mm_r2,Ty,1920,0.0016627452569082,0.0015998629387468,0.0018503082683309
medium_3mm_r2,Tz,8,0.000156336260261,0.0001516671618446,0.0002038157108472
medium_3mm_r2,Tz,16,0.0001638023531995,0.00016122359375,0.0001650319463806
medium_3mm_r2,Tz,32,0.0001634171348996,0.0001563650439493,0.0001752015959937
medium_3mm_r2,Tz,48,0.000167202524608,0.0001631938503123,0.0001751738600432
medium_3mm_r2,Tz,80,0.000175590685103,0.0001701438741292,0.000201106784516
medium_3mm_r2,Tz,160,0.0001541163073852,0.000137893090141,0.0001676856336416
medium_3mm_r2,Tz,320,0.0001566884311614,0.0001211600829265,0.0001666303287493
medium_3mm_r2,Tz,426,0.0002017594088101,0.0001992310571949,0.0002072816860163
medium_3mm_r2,Tz,640,0.0001623743592062,0.0001545755949337,0.0001882489013951
medium_3mm_r2,Tz,854,0.0001774623378878,0.0001758199941832,0.0001927883131429
medium_3mm_r2,Tz,1280,0.0001760514714987,0.0001486453402321,0.0001900995121104
medium_3mm_r2,Tz,1920,0.0001677720429142,0.0001453484437661,0.0002074328513117
hard_1mm_r1,Tx,8,0.0011983310105279,0.0011924423743039,0.0013845065841451
hard_1mm_r1,Tx,16,0.0009963441407307,0.0008681881590746,0.0012578747700899
hard_1mm_r1,Tx,32,0.0010586810531094,0.0008019634988158,0.0013373151887208
hard_1mm_r1,Tx,48,0.0007166196592152,0.0007108461577445,0.0008545797900296
hard_1mm_r1,Tx,80,0.0007252855575643,0.0007251077913679,0.0008599830325692
hard_1mm_r1,Tx,160,0.0007459921762347,0.0006965964566916,0.000902502273675
hard_1mm_r1,Tx,320,0.0008491920307278,0.000717312505003,0.0015003996668383
hard_1mm_r1,Tx,426,0.0007011307752691,0.0006698513170704,0.0009258907521143
hard_1mm_r1,Tx,640,0.0007180587854236,0.0006780841504223,0.0008644171757623
hard_1mm_r1,Tx,854,0.0007856822339817,0.0006927734939381,0.0008975075907073
hard_1mm_r1,Tx,1280,0.0008109366171993,0.0006794428336434,0.0009376661619171
hard_1mm_r1,Tx,1920,0.0008487226441502,0.0008442358812317,0.0010112808085978
hard_1mm_r1,Ty,8,0.0016657763626426,0.0012868379708379,0.0020522999111562
hard_1mm_r1,Ty,16,0.0007349997758865,0.0007187531446106,0.0008877893560566
hard_1mm_r1,Ty,32,0.0006854099337942,0.0006700055091641,0.0013473135186359
hard_1mm_r1,Ty,48,0.0006329494062811,0.0006195675232447,0.0007039744523353
hard_1mm_r1,Ty,80,0.0006856578402221,0.0006346757290884,0.0008087247260846
hard_1mm_r1,Ty,160,0.0005793435848318,0.0005530678317882,0.0011154523817822
hard_1mm_r1,Ty,320,0.0008563618757762,0.0008491796907037,0.0008577525732107
hard_1mm_r1,Ty,426,0.0006263961549848,0.0005705978837795,0.00062712241197
hard_1mm_r1,Ty,640,0.0008534645894542,0.0006400809506885,0.0010106227127835
hard_1mm_r1,Ty,854,0.000727841630578,0.0005982089205645,0.0008102924912236
hard_1mm_r1,Ty,1280,0.0007150877499952,0.0006436246330849,0.000767131219618
hard_1mm_r1,Ty,1920,0.000789045356214,0.0006814525113441,0.0009443349554203
hard_1mm_r1,Tz,8,0.0001536417548777,0.000151317944983,0.0001609956379979
hard_1mm_r1,Tz,16,0.0001444976514903,0.0001436606835341,0.0001500732905697
hard_1mm_r1,Tz,32,0.0001505748077761,0.0001453698641853,0.0001556709758006
hard_1mm_r1,Tz,48,0.0001449439587304,0.0001352937688352,0.0001504573010606
hard_1mm_r1,Tz,80,0.0001539357472211,0.0001536308263894,0.0001631983468541
hard_1mm_r1,Tz,160,0.0001472774602007,0.0001405570947099,0.0001672807266004
hard_1mm_r1,Tz,320,0.0001414802245562,0.0001400875189574,0.0001461712963646
hard_1mm_r1,Tz,426,0.0001406445662723,0.0001406210503773,0.0001459096529288
hard_1mm_r1,Tz,640,0.0001455379097023,0.0001328894868493,0.0001496319746365
hard_1mm_r1,Tz,854,0.0001511083537479,0.000135860114824,0.0001539934019092
hard_1mm_r1,Tz,1280,0.0001399593165842,0.0001340301823802,0.0001621518022147
hard_1mm_r1,Tz,1920,0.0001423916401108,0.0001327313511865,0.0001424613874405
hard_1mm_r2,Tx,8,0.0016991262091323,0.0015303617110475,0.0020952883642166
hard_1mm_r2,Tx,16,0.0013286328176036,0.0010620350949466,0.0014839379582554
hard_1mm_r2,Tx,32,0.0010171799222007,0.0009983027121052,0.0011495623039081
hard_1mm_r2,Tx,48,0.0010617696680128,0.0010266101453453,0.0012120242463424
hard_1mm_r2,Tx,80,0.0010492078727111,0.0009125770884566,0.00134913995862
hard_1mm_r2,Tx,160,0.0012821635464206,0.0011475469218567,0.0013086042599752
hard_1mm_r2,Tx,320,0.0011775540187954,0.0011522301938384,0.0012186578242108
hard_1mm_r2,Tx,426,0.0011187928030267,0.0010250203777104,0.0011845844564959
hard_1mm_r2,Tx,640,0.0011390685103833,0.0011245547793805,0.0011518228566274
hard_1mm_r2,Tx,854,0.0011663771001622,0.001129446318373,0.0012725527631118
hard_1mm_r2,Tx,1280,0.0012016665423288,0.0011568951886147,0.0013418301241472
hard_1mm_r2,Tx,1920,0.0013776544947177,0.0012428512563928,0.0015203804941847
hard_1mm_r2,Ty,8,0.0017159581184387,0.001338756759651,0.0022003643680363
hard_1mm_r2,Ty,16,0.0009593025315552,0.0008409354486502,0.0010835516732186
hard_1mm_r2,Ty,32,0.0006971637485548,0.0006655215402133,0.0007516799378208
hard_1mm_r2,Ty,48,0.0007004068465903,0.0006142645725049,0.0008074314100667
hard_1mm_r2,Ty,80,0.0007990683661773,0.0006649176357313,0.0010072315344586
hard_1mm_r2,Ty,160,0.0006688892026431,0.000610519957263,0.0009414703818038
hard_1mm_r2,Ty,320,0.0006789186736568,0.0006218876224011,0.0007302785525098
hard_1mm_r2,Ty,426,0.0006906307535246,0.0006254062755033,0.0008119767880998
hard_1mm_r2,Ty,640,0.0006892450619488,0.0006719339871779,0.0007350362720899
hard_1mm_r2,Ty,854,0.0007747625932097,0.0007727533229626,0.0009184164809994
hard_1mm_r2,Ty,1280,0.0011113728396594,0.000941677368246,0.0011410336010158
hard_1mm_r2,Ty,1920,0.00113080535084,0.0009314790950156,0.0012571341358125
hard_1mm_r2,Tz,8,0.0001496694312663,0.0001416299055563,0.0001516959164291
hard_1mm_r2,Tz,16,0.0001478465128457,0.0001450076815672,0.000158462091349
hard_1mm_r2,Tz,32,0.0001510025322204,0.0001463328371755,0.0001526560517959
hard_1mm_r2,Tz,48,0.000145374026033,0.000140723757795,0.0001559905504109
hard_1mm_r2,Tz,80,0.0001594534696778,0.0001495573815191,0.0001852061541285
hard_1mm_r2,Tz,160,0.0001660037523834,0.0001640200061956,0.000184771430213
hard_1mm_r2,Tz,320,0.0001622875570319,0.0001452140277251,0.000162637210451
hard_1mm_r2,Tz,426,0.0001629146281629,0.0001398789318045,0.0001825219515012
hard_1mm_r2,Tz,640,0.0001552824833197,0.0001379368040943,0.0001639207330299
hard_1mm_r2,Tz,854,0.0001539881050121,0.0001473568263463,0.0001582099357619
hard_1mm_r2,Tz,1280,0.0001716402184683,0.0001697617117315,0.0001755414850777
hard_1mm_r2,Tz,1920,0.000152292108396,0.0001505780965089,0.0001556665956741
hard_2mm_r1,Tx,8,0.0014738781610503,0.0013437231536954,0.0017677997238934
hard_2mm_r1,Tx,16,0.0009630835265852,0.0007580844685435,0.0010289717465639
hard_2mm_r1,Tx,32,0.0007538389181718,0.0007313809473998,0.0008111522183753
hard_2mm_r1,Tx,48,0.0005908951861783,0.0005779742496088,0.0006333721103146
hard_2mm_r1,Tx,80,0.0005777673795819,0.0005707240779884,0.0006398758268915
hard_2mm_r1,Tx,160,0.0005201080930419,0.0005063603748567,0.0005365839460864
hard_2mm_r1,Tx,320,0.0005256249569356,0.0005079159745946,0.0006219848291948
hard_2mm_r1,Tx,426,0.0006632751319557,0.0005374714382924,0.000894570548553
hard_2mm_r1,Tx,640,0.000610134738963,0.0005550432833842,0.0007914334419183
hard_2mm_r1,Tx,854,0.0007191319018602,0.0006163897924125,0.0008515561930835
hard_2mm_r1,Tx,1280,0.0008438508957624,0.0007150045712478,0.0010692737996578
hard_2mm_r1,Tx,1920,0.0008433397742919,0.0007824050844646,0.0008454242488369
hard_2mm_r1,Ty,8,0.0015916563570499,0.0014800395583733,0.0017664112383499
hard_2mm_r1,Ty,16,0.0006936413701623,0.0006340641994029,0.0009338123491033
hard_2mm_r1,Ty,32,0.0006307552102953,0.0005377045599743,0.0007446118397638
hard_2mm_r1,Ty,48,0.0005477726226672,0.0004722036537714,0.0006189469131641
hard_2mm_r1,Ty,80,0.0004289869684726,0.0004113501636311,0.000646119180601
hard_2mm_r1,Ty,160,0.0005039386451244,0.0004390035464894,0.0005946104065515
hard_2mm_r1,Ty,320,0.0006120094330981,0.0004515130422078,0.0006842596922069
hard_2mm_r1,Ty,426,0.0005216461140662,0.0004720153519883,0.0005817270139232
hard_2mm_r1,Ty,640,0.0005608429200947,0.000499197805766,0.0005904263816773
hard_2mm_r1,Ty,854,0.0005916148656979,0.0005481344996951,0.0010429280810058
hard_2mm_r1,Ty,1280,0.0006217414047569,0.0005423847469501,0.0006763772689737
hard_2mm_r1,Ty,1920,0.0008013601182028,0.0006623272784054,0.0009398360271006
hard_2mm_r1,Tz,8,0.0002033252822002,0.0001869725820142,0.0002827259304467
hard_2mm_r1,Tz,16,0.0002608138893265,0.0002487292513251,0.0002728047547861
hard_2mm_r1,Tz,32,0.0002391788148088,0.0002284816728206,0.0002453282650094
hard_2mm_r1,Tz,48,0.0002417948999209,0.0002250151592306,0.0002530462807044
hard_2mm_r1,Tz,80,0.0002539498673286,0.0002312392607564,0.0002562772133387
hard_2mm_r1,Tz,160,0.0001849699328886,0.0001790731039363,0.0001861128839664
hard_2mm_r1,Tz,320,0.0001951164595084,0.0001697503903415,0.0002432137262076
hard_2mm_r1,Tz,426,0.0001839447359088,0.0001678276021266,0.0002620221930555
hard_2mm_r1,Tz,640,0.0002114115050062,0.0001799977762857,0.000266986695351
hard_2mm_r1,Tz,854,0.0001907176920212,0.00015896523837,0.0002844856935553
hard_2mm_r1,Tz,1280,0.0002271325647598,0.0001819320605136,0.0002409667649772
hard_2mm_r1,Tz,1920,0.0002649497182574,0.0002035921206697,0.0002812322054523
hard_2mm_r2,Tx,8,0.0011636147974058,0.001050986116752,0.0011819311184808
hard_2mm_r2,Tx,16,0.0011254459386691,0.0009946298087015,0.0013206145958974
hard_2mm_r2,Tx,32,0.0009996177395805,0.0009365347214043,0.0010938213672488
hard_2mm_r2,Tx,48,0.000853628036566,0.0008000944508239,0.0009747049189172
hard_2mm_r2,Tx,80,0.0008557196124456,0.0008357253391295,0.0009597595199011
hard_2mm_r2,Tx,160,0.0008636976126581,0.0008234322885982,0.0012280020164325
hard_2mm_r2,Tx,320,0.0011487648589536,0.0008352138684131,0.0012255670735612
hard_2mm_r2,Tx,426,0.0010734178358688,0.0009643459343351,0.0015699883224442
hard_2mm_r2,Tx,640,0.0008229279192164,0.0007909787236712,0.0010709364432841
hard_2mm_r2,Tx,854,0.0008931139018386,0.0008457053336314,0.0013404855271801
hard_2mm_r2,Tx,1280,0.0009801787091419,0.000868146540597,0.001322271535173
hard_2mm_r2,Tx,1920,0.0010622658301144,0.0009851946961134,0.0011641139863058
hard_2mm_r2,Ty,8,0.0011525240261107,0.0011407394194975,0.0016247952589765
hard_2mm_r2,Ty,16,0.0008142971782945,0.0006709081353619,0.0010102889500558
hard_2mm_r2,Ty,32,0.0007876038434915,0.000778293935582,0.0011417742352932
hard_2mm_r2,Ty,48,0.0006537528824992,0.000626602966804,0.0007071265135891
hard_2mm_r2,Ty,80,0.0007518942002207,0.0005769123672507,0.0010269212070852
hard_2mm_r2,Ty,160,0.0007359653827734,0.000615079770796,0.0015276733320206
hard_2mm_r2,Ty,320,0.0009630484855733,0.0007512460579164,0.0010558279464021
hard_2mm_r2,Ty,426,0.0007278368575498,0.0006938367150723,0.0007531216251663
hard_2mm_r2,Ty,640,0.0009116443688981,0.0007876812596805,0.0009156144806183
hard_2mm_r2,Ty,854,0.0007085420656949,0.0006955309654586,0.000800889218226
hard_2mm_r2,Ty,1280,0.0008954083896242,0.0006803941796533,0.0011373070301488
hard_2mm_r2,Ty,1920,0.0008443680708296,0.0007969225989654,0.0008719998877495
hard_2mm_r2,Tz,8,0.0002487121673766,0.0002271530829602,0.0002800002112053
hard_2mm_r2,Tz,16,0.0002227507357019,0.0002094878000207,0.0002304098888998
hard_2mm_r2,Tz,32,0.000226953998208,0.0002220988098997,0.0002275462029501
hard_2mm_r2,Tz,48,0.0002328095870325,0.0002182700991397,0.0002329825947526
hard_2mm_r2,Tz,80,0.0002261803019791,0.0002145140751963,0.0002314655430382
hard_2mm_r2,Tz,160,0.0002143542369594,0.0001973255129996,0.0002480321854818
hard_2mm_r2,Tz,320,0.0002086912718368,0.0002003906847676,0.0002143835299648
hard_2mm_r2,Tz,426,0.0002118951670126,0.0001779525337042,0.0002369561989326
hard_2mm_r2,Tz,640,0.0002171716332668,0.0002062479616142,0.0002243789640488
hard_2mm_r2,Tz,854,0.0002267407107865,0.0001916005567181,0.0002321589709026
hard_2mm_r2,Tz,1280,0.0001860291667981,0.0001838521711761,0.0002158996212529
hard_2mm_r2,Tz,1920,0.0002221410395577,0.0001996283972403,0.00024019346165
hard_3mm_r1,Tx,8,0.0018384644063189,0.001546746934764,0.0018834787188097
hard_3mm_r1,Tx,16,0.0009697347413748,0.0009187165996991,0.0010879635810852
hard_3mm_r1,Tx,32,0.0007666892488487,0.0007368894293904,0.0008842930546961
hard_3mm_r1,Tx,48,0.0006456124247051,0.0006353335338644,0.0007938554626889
hard_3mm_r1,Tx,80,0.0007568957516923,0.0006920981104485,0.0010167949367314
hard_3mm_r1,Tx,160,0.0009639631025493,0.000909648835659,0.0010116251651197
hard_3mm_r1,Tx,320,0.0008877388318069,0.000785827578511,0.0010759083088487
hard_3mm_r1,Tx,426,0.001019611605443,0.0008947823080234,0.0014078206149861
hard_3mm_r1,Tx,640,0.0008687215158715,0.0007973699248395,0.0011407145066186
hard_3mm_r1,Tx,854,0.001030100393109,0.0009668957209214,0.0012762849219143
hard_3mm_r1,Tx,1280,0.0009843891020864,0.0008060399559326,0.0010210733162239
hard_3mm_r1,Tx,1920,0.0011837873607873,0.0010463270591571,0.0012898943386971
hard_3mm_r1,Ty,8,0.002256290288642,0.0013471168931573,0.0027642061468213
hard_3mm_r1,Ty,16,0.0010046664392575,0.0009224507957696,0.0013166377320885
hard_3mm_r1,Ty,32,0.0008500485564582,0.0007196221267804,0.001246397383511
hard_3mm_r1,Ty,48,0.0006590063567273,0.0006460659205913,0.0007284015300683
hard_3mm_r1,Ty,80,0.0007756348932161,0.0007632318884134,0.0010163803817704
hard_3mm_r1,Ty,160,0.0007983304676599,0.0007476360769942,0.0008455727947875
hard_3mm_r1,Ty,320,0.0010694816010072,0.0007769739022478,0.0010994215263053
hard_3mm_r1,Ty,426,0.0008653667173348,0.0006336153019219,0.0008831225568428
hard_3mm_r1,Ty,640,0.000698345946148,0.0005736489547416,0.0008430241141468
hard_3mm_r1,Ty,854,0.0009039653232321,0.0008341230568476,0.0009387673344463
hard_3mm_r1,Ty,1280,0.0009256852790713,0.000922669423744,0.0009561529150232
hard_3mm_r1,Ty,1920,0.0008704615174792,0.0008245282806456,0.001374457613565
hard_3mm_r1,Tz,8,0.0002019348321482,0.0001800638274289,0.0002073009090963
hard_3mm_r1,Tz,16,0.0001959417859325,0.000190521692275,0.0002125731261912
hard_3mm_r1,Tz,32,0.0002381312515353,0.0002350418944843,0.0002528840268496
hard_3mm_r1,Tz,48,0.0002541862486395,0.0002391688612988,0.0002674341667443
hard_3mm_r1,Tz,80,0.0002494162181392,0.0002486257872078,0.0002659623569343
hard_3mm_r1,Tz,160,0.000266123242909,0.0002344636741327,0.0002980442077387
hard_3mm_r1,Tz,320,0.0002335433091502,0.0002228927041869,0.0002442663535475
hard_3mm_r1,Tz,426,0.0002478956303093,0.0002395635237917,0.0002521083806641
hard_3mm_r1,Tz,640,0.0002366621774854,0.0002226663782494,0.0002398341457592
hard_3mm_r1,Tz,854,0.0002191168605349,0.0002134465321432,0.0002437867515254
hard_3mm_r1,Tz,1280,0.0002149484062101,0.0001926976983668,0.0002254207793157
hard_3mm_r1,Tz,1920,0.0002130445645889,0.0001834522263379,0.0002332392177777
hard_3mm_r2,Tx,8,0.0009970060782507,0.0009126249351538,0.0010555194457992
hard_3mm_r2,Tx,16,0.0007141989190131,0.0006049457588233,0.0007325186161324
hard_3mm_r2,Tx,32,0.0007000154582783,0.0006007318734191,0.000721673015505
hard_3mm_r2,Tx,48,0.0006146017112769,0.0005050303880125,0.000770287704654
hard_3mm_r2,Tx,80,0.0005614608526229,0.0005605826736427,0.0007734328974038
hard_3mm_r2,Tx,160,0.0009683832176961,0.0006473208777606,0.0011336168972775
hard_3mm_r2,Tx,320,0.0007101115188561,0.0006897176499478,0.001076518674381
hard_3mm_r2,Tx,426,0.0006387832108885,0.0005647614598274,0.0006794921355322
hard_3mm_r2,Tx,640,0.0006396831013262,0.0005329241394065,0.0007323467871174
hard_3mm_r2,Tx,854,0.0008429167210124,0.0008059625979512,0.0012136431178078
hard_3mm_r2,Tx,1280,0.0007412618724629,0.000714557012543,0.0008961933781392
hard_3mm_r2,Tx,1920,0.0009977074805647,0.0009467422496527,0.0011262923944741
hard_3mm_r2,Ty,8,0.00097857916262,0.0007942619849927,0.0013452937128022
hard_3mm_r2,Ty,16,0.0006879154243506,0.0005230192909948,0.0007049030391499
hard_3mm_r2,Ty,32,0.0006013621459715,0.00036975639523,0.0006028182688169
hard_3mm_r2,Ty,48,0.0004076368350069,0.0003952123515773,0.000477502180729
hard_3mm_r2,Ty,80,0.0004542781680356,0.0004280447028577,0.0010601555695757
hard_3mm_r2,Ty,160,0.0005510204937309,0.0004524696851149,0.0007049328414723
hard_3mm_r2,Ty,320,0.0005055163637734,0.0004532317980192,0.0010160289239138
hard_3mm_r2,Ty,426,0.0007789710070937,0.0006511845858767,0.0008610693039372
hard_3mm_r2,Ty,640,0.0006021342705935,0.0004830990801565,0.0007478073821403
hard_3mm_r2,Ty,854,0.0005363467498682,0.0005231522955,0.0007682168507017
hard_3mm_r2,Ty,1280,0.0006454417598433,0.0006444590399041,0.000732684507966
hard_3mm_r2,Ty,1920,0.0006446372717618,0.0006160304765217,0.0008556362008675
hard_3mm_r2,Tz,8,9.6175295766443e-05,9.580082405591384e-05,0.0001084797040675
hard_3mm_r2,Tz,16,0.0001032418513204,0.0001031623105518,0.0001061097209458
hard_3mm_r2,Tz,32,0.0001034347442327,0.0001025842720991,0.000106008745206
hard_3mm_r2,Tz,48,0.0001010574342217,9.818143007578328e-05,0.0001015844318317
hard_3mm_r2,Tz,80,0.0001025884484988,0.0001023355507641,0.0001365245843771
hard_3mm_r2,Tz,160,0.0001111164092435,0.0001010373962344,0.0001173421551357
hard_3mm_r2,Tz,320,0.0001137609797297,0.0001093052051146,0.0001524212566437
hard_3mm_r2,Tz,426,0.0001085436379071,0.0001063271629391,0.0001112767349695
hard_3mm_r2,Tz,640,0.0001116095736506,0.0001069959034794,0.0001198301761178
hard_3mm_r2,Tz,854,0.0001046622855938,0.0001037176916725,0.0001058900670614
hard_3mm_r2,Tz,1280,0.0001145245187217,0.0001122754110838,0.0001151473115896
hard_3mm_r2,Tz,1920,0.0001067704361048,0.0001052341394824,0.0001174080898636
