principle,probe,measure,group_by,group,n_units,depth_mm,median,q1,q3
DIGIT,ball8,level,hardness,medium,6,1.0295971351048494,19.214737931947028,15.011371265024048,20.889404166017687
DIGIT,ball8,level,hardness,medium,6,1.0784512834413307,19.82741536946328,15.515222342625442,21.42549803601213
DIGIT,ball8,level,hardness,medium,6,1.1273054317778115,19.824247668792584,15.040796651296217,22.028472254022237
DIGIT,ball8,level,hardness,medium,6,1.1761595801142926,15.521821763971197,15.094023580503642,17.961402151220746
DIGIT,ball8,level,hardness,medium,6,1.2250137284507736,16.10112181006621,15.60734269505455,18.539419609107107
DIGIT,ball8,level,hardness,medium,6,1.2738678767872547,16.8794942006177,15.997736691301363,19.21697323922171
DIGIT,ball8,level,hardness,medium,6,1.3227220251237357,17.440812408530462,16.471044570862922,20.35521440547627
DIGIT,ball8,level,hardness,medium,6,1.3715761734602168,17.974745294590765,17.039245740851605,20.89057543456786
DIGIT,ball8,level,hardness,medium,6,1.4204303217966978,18.563388795602528,17.63480221831602,21.45329177113518
DIGIT,ball8,level,hardness,medium,6,1.4692844701331786,19.068542533681402,17.90678329218231,21.99344203838559
DIGIT,ball8,level,hardness,medium,6,1.5181386184696597,19.480389948783806,18.312559111807495,22.745331065312826
DIGIT,ball8,level,hardness,medium,6,1.5669927668061407,19.892237363886206,18.71833493143268,23.19915145571523
DIGIT,ball8,level,hardness,medium,6,1.6158469151426218,20.37069099080973,19.157413856968425,23.6862749520282
DIGIT,ball8,level,hardness,hard,6,0.15022246504819112,7.252348691053351,6.838521838837191,7.275583503028338
DIGIT,ball8,level,hardness,hard,6,0.19907661338467214,7.356398366489038,6.96935298248139,7.577645224636602
DIGIT,ball8,level,hardness,hard,6,0.24793076172115316,7.7237943883267,7.364401104503608,7.986322437980259
DIGIT,ball8,level,hardness,hard,6,0.2967849100576342,8.091190410164366,7.711336559428687,8.443112318421056
DIGIT,ball8,level,hardness,hard,6,0.34563905839411524,8.715358754412415,8.08592239813024,9.182865386690848
DIGIT,ball8,level,hardness,hard,6,0.39449320673059624,9.149850470540734,8.514628398771361,9.642895647591335
DIGIT,ball8,level,hardness,hard,6,0.44334735506707723,9.682311586198068,9.131237792165017,10.54590009017815
DIGIT,ball8,level,hardness,hard,6,0.4922015034035583,10.269826258254435,9.692793629159647,11.448904532764969
DIGIT,ball8,level,hardness,hard,6,0.5410556517400393,11.228599287616767,10.329360943780387,12.486680017905654
DIGIT,ball8,level,hardness,hard,6,0.5899098000765204,12.147862576113653,11.114778720217146,13.07471727163875
DIGIT,ball8,level,hardness,hard,6,0.6387639484130013,12.87368493227499,11.68081094327551,13.94905964186359
DIGIT,ball8,level,hardness,hard,6,0.6876180967494824,13.59950728843633,12.246843166333875,14.82340201208843
DIGIT,ball8,level,hardness,hard,6,0.7364722450859634,14.32532964459767,12.81287538939224,16.011614230651528
DIGIT,ball8,level,hardness,hard,6,0.7853263934224444,15.672946452547142,12.940309240077966,17.18670077061983
DIGIT,ball8,level,hardness,hard,6,0.8341805417589254,16.74910046556852,13.577729877422565,17.954443039537836
DIGIT,ball8,level,hardness,hard,6,0.8830346900954065,17.51893866910089,14.150764869426036,18.63341304905247
DIGIT,ball8,level,hardness,hard,6,0.9318888384318875,18.148733201582566,14.690968395030865,19.71680993388923
DIGIT,ball8,level,hardness,hard,6,0.9807429867683686,16.47741455047803,14.506626680617522,18.294567068992073
DIGIT,ball8,level,hardness,hard,6,1.0295971351048494,17.04806274326782,14.937360817797686,18.983185143369116
DIGIT,ball8,level,hardness,hard,6,1.0784512834413307,17.664342549850126,15.47022732363977,19.967858596123342
DIGIT,ball8,level,hardness,hard,6,1.1273054317778115,18.497522348798253,16.164268032638024,20.85580205204535
DIGIT,ball8,level,hardness,hard,6,1.1761595801142926,19.411671558874126,16.86183375172186,21.79219579039939
DIGIT,ball8,level,hardness,hard,6,1.2250137284507736,17.978131954486287,16.620550497799616,20.0366694881926
DIGIT,ball8,level,hardness,hard,6,1.2738678767872547,18.421134778873437,17.258968155961313,20.610183313909335
DIGIT,ball8,level,hardness,hard,6,1.3227220251237357,18.944631251620557,17.85538094572529,21.209014520507694
DIGIT,ball8,level,hardness,hard,6,1.3715761734602168,19.70230939386474,18.487515385141915,21.924936561854587
DIGIT,ball8,level,hardness,hard,6,1.4204303217966978,20.20200604868778,18.99065908084797,22.51410924006383
DIGIT,ball8,level,hardness,hard,6,1.4692844701331786,20.693867043105637,19.64018941719968,23.05752698096533
DIGIT,ball8,level,hardness,hard,6,1.5181386184696597,21.146225737768273,20.054010852406236,23.547689636549883
DIGIT,ball8,level,hardness,hard,6,1.5669927668061407,21.51926538122151,20.428172762008096,23.998192766529733
DIGIT,ball8,level,hardness,hard,6,1.6158469151426218,21.843227829521194,20.777796074033176,24.379483841651478
DIGIT,ball8,level,hardness,hard,6,1.6647010634791028,22.16719027782088,21.315243600285825,24.756949666677794
DIGIT,ball8,level,hardness,hard,6,1.713555211815584,22.574474047545934,21.74338337067625,25.16238442828751
DIGIT,ball8,level,hardness,hard,6,1.762409360152065,22.991994391957594,22.123306964914292,25.526300814912616
DIGIT,ball8,level,hardness,hard,6,1.811263508488546,23.252480092790137,22.42471323736278,25.73399864257654
DIGIT,ball8,level,thickness_mm,1,6,0.15022246504819112,6.905614581583366,6.771168791458471,7.325449348692155
DIGIT,ball8,level,thickness_mm,1,6,0.19907661338467214,7.276818177285418,7.130128220848352,7.707578474827444
DIGIT,ball8,level,thickness_mm,1,6,0.24793076172115316,7.764448723896704,7.522991487553997,8.294753966144953
DIGIT,ball8,level,thickness_mm,1,6,0.2967849100576342,8.252079270507991,7.907532181764312,8.890252029957793
DIGIT,ball8,level,thickness_mm,1,6,0.34563905839411524,9.193770715844131,8.695611704141555,9.505248451946036
DIGIT,ball8,level,thickness_mm,1,6,0.39449320673059624,9.739561533569514,9.431854574820726,10.255748384148589
DIGIT,ball8,level,thickness_mm,1,6,0.44334735506707723,10.687134230352434,10.184375354475055,11.322459138606877
DIGIT,ball8,level,thickness_mm,1,6,0.4922015034035583,11.634706927135355,10.936896134129388,12.389169893065166
DIGIT,ball8,level,thickness_mm,1,6,0.5410556517400393,12.305284081995552,11.87765035162811,13.157935998943346
DIGIT,ball8,level,thickness_mm,1,6,0.5899098000765204,13.603598271987476,12.537095099309836,14.468300026919701
DIGIT,ball8,level,thickness_mm,1,6,0.6387639484130013,14.417176361303953,13.572861967667741,15.034684918746823
DIGIT,ball8,level,thickness_mm,1,6,0.6876180967494824,15.23075445062043,14.608628836025648,15.601069810573948
DIGIT,ball8,level,thickness_mm,1,6,0.7364722450859634,16.3396140714877,16.30144075152221,16.40616519363678
DIGIT,ball8,level,thickness_mm,1,6,0.7853263934224444,17.287469091448393,17.129596856991174,17.517976742944207
DIGIT,ball8,level,thickness_mm,1,6,0.8341805417589254,17.903728018737763,17.652660145147486,18.211458375112574
DIGIT,ball8,level,thickness_mm,1,6,0.8830346900954065,18.571422086166802,18.12428829316413,18.904940007280942
DIGIT,ball8,level,thickness_mm,1,6,0.9318888384318875,19.728153143297618,18.776591007280942,19.86732990117641
DIGIT,ball8,level,thickness_mm,1,6,0.9807429867683686,19.64597076233359,18.426276370127216,20.526462168086685
DIGIT,ball8,level,thickness_mm,1,6,1.0295971351048494,19.99518619563461,18.70170548927858,21.032133056093677
DIGIT,ball8,level,thickness_mm,1,6,1.0784512834413307,20.344401628935632,18.97713460842995,21.537803944100673
DIGIT,ball8,level,thickness_mm,2,6,0.15022246504819112,7.095876816456428,6.622474837405186,7.6363200316267665
DIGIT,ball8,level,thickness_mm,2,6,0.19907661338467214,7.402588570229597,6.843982504095489,8.075676004317302
DIGIT,ball8,level,thickness_mm,2,6,0.24793076172115316,7.758522967786816,7.082481573842056,8.543687357040497
DIGIT,ball8,level,thickness_mm,2,6,0.2967849100576342,8.114457365344036,7.320980643588623,9.011698709763692
DIGIT,ball8,level,thickness_mm,2,6,0.34563905839411524,8.601077818806804,7.816015296198923,9.479710062486888
DIGIT,ball8,level,thickness_mm,2,6,0.39449320673059624,8.69049334402784,8.261718617264126,9.372355833768871
DIGIT,ball8,level,thickness_mm,2,6,0.44334735506707723,9.248712496822392,8.920914001553891,9.965094098117733
DIGIT,ball8,level,thickness_mm,2,6,0.4922015034035583,9.80693164961695,9.580109385843656,10.557832362466595
DIGIT,ball8,level,thickness_mm,2,6,0.5410556517400393,10.517545451074039,9.29793151282552,11.277602874707943
DIGIT,ball8,level,thickness_mm,2,6,0.5899098000765204,11.484042165084274,10.487698407496286,12.291362863694362
DIGIT,ball8,level,thickness_mm,2,6,0.6387639484130013,11.958572217263427,10.916402365786084,13.10762240708576
DIGIT,ball8,level,thickness_mm,2,6,0.6876180967494824,12.433102269442582,11.666410613951477,13.92388195047716
DIGIT,ball8,level,thickness_mm,2,6,0.7364722450859634,13.41317796881325,12.739588810650975,14.740141493868562
DIGIT,ball8,level,thickness_mm,2,6,0.7853263934224444,14.299177780282218,13.797388193778026,16.073717457536844
DIGIT,ball8,level,thickness_mm,2,6,0.8341805417589254,15.098981506114892,14.340501641202643,16.85912303260328
DIGIT,ball8,level,thickness_mm,2,6,0.8830346900954065,16.211676396895644,15.104446316442424,17.580142962328587
DIGIT,ball8,level,thickness_mm,2,6,0.9318888384318875,16.84055462199465,15.901078359442094,18.498960206388283
DIGIT,ball8,level,thickness_mm,2,6,0.9807429867683686,17.469432847093657,16.726014807886948,19.2624883991364
DIGIT,ball8,level,thickness_mm,2,6,1.0295971351048494,18.131895242478215,17.274016022055633,19.90062773029382
DIGIT,ball8,level,thickness_mm,2,6,1.0784512834413307,18.839989251655297,17.822017236224326,20.81072370019063
DIGIT,ball8,level,thickness_mm,2,6,1.1273054317778115,20.036955193447046,18.968456708483398,21.642233205980048
DIGIT,ball8,level,thickness_mm,2,6,1.1761595801142926,20.40098253847029,19.38124111358783,21.28821398764912
DIGIT,ball8,level,thickness_mm,2,6,1.2250137284507736,20.425265447427584,19.666610599092856,21.25708981158573
DIGIT,ball8,level,thickness_mm,2,6,1.2738678767872547,20.959419068826108,20.133847005081144,21.865647170605595
DIGIT,ball8,level,thickness_mm,2,6,1.3227220251237357,22.193033322110317,20.79645241770897,23.320561749165268
DIGIT,ball8,level,thickness_mm,2,6,1.3715761734602168,22.88879032926041,21.536053175490743,23.891695113369828
DIGIT,ball8,level,thickness_mm,2,6,1.4204303217966978,23.394992092070375,22.072451102982303,24.463949167860847
DIGIT,ball8,level,thickness_mm,2,6,1.4692844701331786,23.920372667029874,22.5269565897081,25.044052887023593
DIGIT,ball8,level,thickness_mm,2,6,1.5181386184696597,24.76141782919958,23.100179072355846,25.96443319695908
DIGIT,ball8,level,thickness_mm,2,6,1.5669927668061407,25.327525897388327,23.638129945833583,26.484356500764534
DIGIT,ball8,level,thickness_mm,2,6,1.6158469151426218,25.738111269125596,24.052263434837258,26.93726961864799
DIGIT,ball8,level,thickness_mm,2,6,1.6647010634791028,26.14487139076743,24.407413311380477,27.39721711585547
DIGIT,ball8,level,thickness_mm,2,6,1.713555211815584,27.750294809029086,25.397964899893367,27.96441442839358
DIGIT,ball8,level,thickness_mm,3,6,0.15022246504819112,6.804504484785712,6.693370968815687,6.930066274257009
DIGIT,ball8,level,thickness_mm,3,6,0.19907661338467214,6.7421762580549665,6.310369838669546,6.933609957767164
DIGIT,ball8,level,thickness_mm,3,6,0.24793076172115316,6.918138539197989,6.493397061128823,7.079198240914072
DIGIT,ball8,level,thickness_mm,3,6,0.2967849100576342,7.094100820341011,6.676424283588098,7.224786524060981
DIGIT,ball8,level,thickness_mm,3,6,0.34563905839411524,7.497392916800791,7.105236087160174,7.560540035617718
DIGIT,ball8,level,thickness_mm,3,6,0.39449320673059624,7.789394655660663,7.448958287702687,7.868532617146729
DIGIT,ball8,level,thickness_mm,3,6,0.44334735506707723,8.076112047725053,7.764819205320637,8.10170526279524
DIGIT,ball8,level,thickness_mm,3,6,0.4922015034035583,8.31712827151675,8.070588665874489,8.390670533780538
DIGIT,ball8,level,thickness_mm,3,6,0.5410556517400393,8.44785033064504,8.341393958224833,9.019956564121225
DIGIT,ball8,level,thickness_mm,3,6,0.5899098000765204,9.100051010953841,8.335560959425727,9.313008038745558
DIGIT,ball8,level,thickness_mm,3,6,0.6387639484130013,9.405431605476018,8.712460055863932,9.647235486784343
DIGIT,ball8,level,thickness_mm,3,6,0.6876180967494824,9.709677119381949,9.014353577242645,10.057603590498868
DIGIT,ball8,level,thickness_mm,3,6,0.7364722450859634,9.780840623625677,9.498274484400294,10.58252035759017
DIGIT,ball8,level,thickness_mm,3,6,0.7853263934224444,10.3102447457816,10.289220760751917,11.065420400998693
DIGIT,ball8,level,thickness_mm,3,6,0.8341805417589254,10.751171825959409,10.587090383345203,11.46808682037701
DIGIT,ball8,level,thickness_mm,3,6,0.8830346900954065,11.379371668852968,10.874789896107083,11.947903053266803
DIGIT,ball8,level,thickness_mm,3,6,0.9318888384318875,12.208601479109662,11.542052577221325,12.466308880901266
DIGIT,ball8,level,thickness_mm,3,6,0.9807429867683686,12.612640928836871,12.231885779644987,13.383316171433835
DIGIT,ball8,level,thickness_mm,3,6,1.0295971351048494,13.016680378564079,12.598487895334364,13.83515419658766
DIGIT,ball8,level,thickness_mm,3,6,1.0784512834413307,13.827578298458368,13.08055221612683,14.39852573914102
DIGIT,ball8,level,thickness_mm,3,6,1.1273054317778115,14.319906703048193,13.498699113450614,14.88582903648894
DIGIT,ball8,level,thickness_mm,3,6,1.1761595801142926,14.754086506813056,13.929229109989434,15.351853227125904
DIGIT,ball8,level,thickness_mm,3,6,1.2250137284507736,15.18826631057792,14.389378145089228,15.891583617827894
DIGIT,ball8,level,thickness_mm,3,6,1.2738678767872547,15.606390357517103,14.642784931707371,16.68382103372557
DIGIT,ball8,level,thickness_mm,3,6,1.3227220251237357,16.133703686512703,14.985993241342303,17.272141966355353
DIGIT,ball8,level,thickness_mm,3,6,1.3715761734602168,16.688233781765767,15.403961324405937,17.799239315047846
DIGIT,ball8,level,thickness_mm,3,6,1.4204303217966978,17.24276387701883,15.933881556908789,18.367369624953934
DIGIT,ball8,level,thickness_mm,3,6,1.4692844701331786,17.66576792098847,16.40894351532488,18.948034848084482
DIGIT,ball8,level,thickness_mm,3,6,1.5181386184696597,18.053262120937696,16.708469646988995,19.350741453348903
DIGIT,ball8,level,thickness_mm,3,6,1.5669927668061407,18.44075632088692,17.162046256461235,19.753448058613323
DIGIT,ball8,level,thickness_mm,3,6,1.6158469151426218,18.828250520836143,17.57035229892444,20.20610932274359
DIGIT,ball8,level,thickness_mm,3,6,1.6647010634791028,18.54028416751089,17.896484692183122,20.46329692275077
DIGIT,ball8,level,thickness_mm,3,6,1.713555211815584,18.970126344235325,18.230900837247923,20.912292693806563
DIGIT,ball8,level,thickness_mm,3,6,1.762409360152065,19.196623943791916,18.6604754643657,21.254619537870994
DIGIT,ball8,level,thickness_mm,3,6,1.811263508488546,19.423121543348508,18.98052831409696,21.596946381935425
DIGIT,ball8,level,thickness_mm,3,6,1.860117656825027,19.779509556785893,19.30058116382822,22.18510753697002
DIGIT,ball8,level,thickness_mm,3,6,1.9089718051615079,19.7409090456871,19.569545232998404,20.006593074487384
DIGIT,ball8,level,thickness_mm,3,6,1.957825953497989,20.10295637771101,19.85038030419232,20.299797182888636
