sensor,axis,width_px,median,min,max,suspect_hardware
soft_2mm_r2,Fz,640,0.0591764599084854,0.0540590360760688,0.066843032836914,False
soft_2mm_r2,Fz,854,0.0567578412592411,0.0513098053634166,0.0874689668416976,False
soft_2mm_r2,Fz,1280,0.0600394867360591,0.0578740611672401,0.060618907213211,False
soft_2mm_r2,Fz,1920,0.084079161286354,0.0617058426141738,0.0965529456734657,False
soft_3mm_r1,Fx,8,0.0540333613753318,0.0518091022968292,0.0631652921438217,False
soft_3mm_r1,Fx,16,0.0354044884443283,0.0342620052397251,0.0354136414825916,False
soft_3mm_r1,Fx,32,0.031208585947752,0.030774937942624,0.0392867997288703,False
soft_3mm_r1,Fx,48,0.0278037991374731,0.0268398020416498,0.0294835343956947,False
soft_3mm_r1,Fx,80,0.03436965867877,0.0289401486515998,0.035678531974554,False
soft_3mm_r1,Fx,160,0.0390035919845104,0.0359391868114471,0.0527610518038272,False
soft_3mm_r1,Fx,320,0.0353807583451271,0.0312530808150768,0.0378933958709239,False
soft_3mm_r1,Fx,426,0.0342682115733623,0.0338197015225887,0.0350324772298336,False
soft_3mm_r1,Fx,640,0.0399604886770248,0.0384466089308261,0.051208097487688,False
soft_3mm_r1,Fx,854,0.039090346544981,0.0365579053759574,0.0439858399331569,False
soft_3mm_r1,Fx,1280,0.0424470789730548,0.0417664758861064,0.0772222653031349,False
soft_3mm_r1,Fx,1920,0.0467706657946109,0.0439506582915782,0.0544102825224399,False
soft_3mm_r1,Fy,8,0.090736374258995,0.0758664086461067,0.0940925329923629,False
soft_3mm_r1,Fy,16,0.0606663189828395,0.0566747598350048,0.0692299231886863,False
soft_3mm_r1,Fy,32,0.0483034066855907,0.0473360866308212,0.0489656366407871,False
soft_3mm_r1,Fy,48,0.0496703051030635,0.0482219159603118,0.0529119707643985,False
soft_3mm_r1,Fy,80,0.0455778241157531,0.0453281961381435,0.0480366572737693,False
soft_3mm_r1,Fy,160,0.0571025982499122,0.0473436154425144,0.0581863746047019,False
soft_3mm_r1,Fy,320,0.0555340908467769,0.050546433776617,0.0573068670928478,False
soft_3mm_r1,Fy,426,0.051332201808691,0.0502251610159873,0.0524630844593048,False
soft_3mm_r1,Fy,640,0.0492508970201015,0.0476225316524505,0.0510264113545417,False
soft_3mm_r1,Fy,854,0.0505778007209301,0.0484660752117633,0.05303605645895,False
soft_3mm_r1,Fy,1280,0.0570625700056552,0.0527088604867458,0.0763364732265472,False
soft_3mm_r1,Fy,1920,0.0551079958677291,0.0476343668997287,0.0595467910170555,False
soft_3mm_r1,Fz,8,0.115224614739418,0.0889286547899246,0.1156127080321312,False
soft_3mm_r1,Fz,16,0.0846065506339073,0.0705010220408439,0.103592537343502,False
