unit,probe,depth_mm,diameter_px,level,suspect_hardware
medium_2mm_r1,ball8,1.711025342572679,738.7066742365913,28.159454345703125,False
medium_2mm_r1,ball8,1.838913587856425,764.4367043598579,29.123958587646484,False
medium_2mm_r2,ball4,0.1050215645378749,257.1912534050899,7.558707237243652,False
medium_2mm_r2,ball4,0.1761427395860302,273.99639281607233,7.78026008605957,False
medium_2mm_r2,ball4,0.3398494779178769,345.5512664494348,8.85881519317627,False
medium_2mm_r2,ball4,0.3532229197213254,321.37815518384514,8.440338134765625,False
medium_2mm_r2,ball4,0.5383095851271769,417.39506483145806,10.797496795654297,False
medium_2mm_r2,ball4,0.5480469048003087,400.06730710029075,10.188478469848633,False
medium_2mm_r2,ball4,0.7252631421369351,458.5775138039789,12.30798625946045,False
medium_2mm_r2,ball4,0.7649369118274443,474.6816362075663,13.044549942016602,False
medium_2mm_r2,ball4,0.9228179759619266,504.12793944281856,14.656347274780272,False
medium_2mm_r2,ball4,0.970409634465561,520.6953318937145,15.53226375579834,False
medium_2mm_r2,ball4,1.0513836209852236,526.5941387130705,16.30159568786621,False
medium_2mm_r2,ball4,1.204430950506783,557.5631925814569,17.44493865966797,False
medium_2mm_r2,ball4,1.2692522755247744,580.6955377017719,18.27273750305176,False
medium_2mm_r2,ball4,1.366729214756365,603.35268683774,18.93392372131348,False
medium_2mm_r2,ball4,1.4366288766165276,621.4624452234834,19.2702751159668,False
medium_2mm_r2,ball4,1.442831943204162,619.0370794863115,19.38250160217285,False
medium_2mm_r2,ball4,1.4455435243355907,621.6724096578695,19.28911781311035,False
medium_2mm_r2,ball4,1.4641807192788754,636.9098201100552,19.450464248657227,False
medium_2mm_r2,ball4,1.5156117930625328,640.9173803241317,19.696029663085938,False
medium_2mm_r2,ball4,1.5272427607527774,642.2658491176709,19.76379776000977,False
medium_2mm_r2,ball4,1.5416414865166743,651.4745761447101,19.82243156433105,False
medium_2mm_r2,ball4,1.5680018616053353,657.9698804062086,19.925079345703125,False
medium_2mm_r2,ball4,1.6093485728665549,664.1505965666754,20.03657913208008,False
medium_2mm_r2,ball8,0.1071414142417062,325.48213941804005,7.950567722320557,False
medium_2mm_r2,ball8,0.1742619883355516,345.1844479048933,8.247756958007812,False
medium_2mm_r2,ball8,0.3534424371692175,416.6409243108002,9.941347122192385,False
medium_2mm_r2,ball8,0.363365424885643,382.6187173331292,9.086892127990724,False
medium_2mm_r2,ball8,0.539373333539789,467.41191709407866,11.42397403717041,False
medium_2mm_r2,ball8,0.5654912504937428,510.3131428871072,12.89368724822998,False
medium_2mm_r2,ball8,0.6946236448983925,542.6729590642226,14.571805000305176,False
medium_2mm_r2,ball8,0.7478744196381015,566.8620263018082,15.992229461669922,False
medium_2mm_r2,ball8,0.9168326863980134,611.4336771917523,18.420116424560547,False
medium_2mm_r2,ball8,0.9551834500656612,636.9817832558823,19.754478454589844,False
medium_2mm_r2,ball8,1.1196195336837214,679.8950331877483,21.82208251953125,False
medium_2mm_r2,ball8,1.1515972407596775,703.4518811271465,23.005102157592773,False
medium_3mm_r1,ball4,0.1136822062198774,169.4523479119348,6.47459888458252,False
medium_3mm_r1,ball4,0.1724376089822712,192.49698821131577,6.593496799468994,False
medium_3mm_r1,ball4,0.3312155447163434,223.68676230166687,6.874581336975098,False
medium_3mm_r1,ball4,0.3407297517372463,244.62417166545072,7.049583911895752,False
medium_3mm_r1,ball4,0.5080528966931332,311.9310276465955,7.873487949371338,False
medium_3mm_r1,ball4,0.5108607291273017,283.7666092543059,7.451266765594482,False
medium_3mm_r1,ball4,0.6951911174695482,371.0274738307408,8.89546012878418,False
medium_3mm_r1,ball4,0.7006202538268163,357.0976898887204,8.566580772399902,False
medium_3mm_r1,ball4,0.8658619845237894,414.3733404604474,9.830564498901367,False
medium_3mm_r1,ball4,0.8713239740325562,398.3002646181794,9.48312282562256,False
medium_3mm_r1,ball4,1.0370277373297192,444.13726448885126,10.899331092834473,False
medium_3mm_r1,ball4,1.0483819083077286,439.01055783040295,10.613653182983398,False
medium_3mm_r1,ball4,1.250745784355065,466.7808804271544,11.631993293762209,False
medium_3mm_r1,ball4,1.2549040742568174,479.8119788435296,12.09556007385254,False
medium_3mm_r1,ball4,1.429791411931717,494.44514177423497,12.70956325531006,False
medium_3mm_r1,ball4,1.4442901670631016,502.2250760879832,13.182221412658691,False
medium_3mm_r1,ball4,1.6226229406822164,516.426737068155,13.776453971862791,False
medium_3mm_r1,ball4,1.6327109101674857,524.4839403070716,14.172675132751465,False
medium_3mm_r1,ball4,1.8132615865110964,537.442626370043,14.850378036499023,False
medium_3mm_r1,ball4,1.8274999048694909,544.760614038664,15.095625877380373,False
medium_3mm_r1,ball4,2.0166777732840657,560.8952539191846,15.974263191223145,False
medium_3mm_r1,ball4,2.0263711604680985,557.4878293843501,15.73119831085205,False
medium_3mm_r1,ball4,2.16820886991065,574.4369881647104,16.433605194091797,False
medium_3mm_r1,ball4,2.2117255037388155,574.761613678533,16.586523056030273,False
medium_3mm_r1,ball4,2.2170745818890225,570.837195464601,16.400245666503906,False
medium_3mm_r1,ball4,2.2211522848183343,573.960242845711,16.645401000976562,False
medium_3mm_r1,ball4,2.255410796455319,576.2085645691712,16.736099243164062,False
medium_3mm_r1,ball4,2.268345692018908,580.644009052145,16.799091339111328,False
medium_3mm_r1,ball4,2.303089849905984,581.5752048197828,16.89085578918457,False
medium_3mm_r1,ball4,2.3245497857852406,581.766736571885,16.92277717590332,False
medium_3mm_r1,ball4,2.3440090742541955,581.5894350615852,17.011962890625,False
medium_3mm_r1,ball4,2.3598555393221368,584.8314222261978,17.053035736083984,False
medium_3mm_r1,ball4,2.3858017791660053,587.6115091262589,17.121654510498047,False
medium_3mm_r1,ball4,2.394219852457276,589.3013540002395,17.161788940429688,False
medium_3mm_r1,ball4,2.4297552049426585,588.1594553072111,17.230192184448242,False
medium_3mm_r1,ball4,2.454218872255211,591.4547702042412,17.278522491455078,False
medium_3mm_r1,ball4,2.4628567848319243,592.1539925571976,17.296844482421875,False
medium_3mm_r1,ball4,2.4803345418716347,592.8695711859592,17.342288970947266,False
medium_3mm_r1,ball4,2.513031924367027,596.0299139596407,17.437332153320312,False
medium_3mm_r1,ball4,2.5438703759816192,593.4523548786494,17.446016311645508,False
medium_3mm_r1,ball4,2.560327257741136,596.2445634831637,17.489103317260742,False
medium_3mm_r1,ball4,2.5677747805349256,595.6281728275756,17.512155532836914,False
medium_3mm_r1,ball4,2.622656374138547,598.8430601859201,17.591135025024414,False
medium_3mm_r1,ball8,0.1023358535896328,220.7128110952496,6.73513650894165,False
medium_3mm_r1,ball8,0.1851244634266109,235.887928016709,6.837101459503174,False
medium_3mm_r1,ball8,0.3176049922285564,284.2171875101463,7.243209362030029,False
medium_3mm_r1,ball8,0.3414398880887965,301.5095856760542,7.469592571258545,False
medium_3mm_r1,ball8,0.5106699775364945,381.88592204212705,8.523468971252441,False
medium_3mm_r1,ball8,0.521127425946343,350.8297597275047,8.169963836669922,False
medium_3mm_r1,ball8,0.6948369164066577,451.3446144133132,10.14004135131836,False
medium_3mm_r1,ball8,0.7098834479371696,425.09803822785653,9.460319519042969,False
medium_3mm_r1,ball8,0.8997810240684139,492.58500464451333,11.405318260192873,False
medium_3mm_r1,ball8,0.9076416933524988,514.7499543051082,12.081607818603516,False
medium_3mm_r1,ball8,1.0567194924069303,538.1434143887786,13.20290470123291,False
medium_3mm_r1,ball8,1.0763182817180414,552.6282330469837,13.752017974853516,False
medium_3mm_r1,ball8,1.2705863619757842,589.9847849379956,15.530854225158691,False
medium_3mm_r1,ball8,1.275432967938421,580.8522882468891,14.918107986450195,False
medium_3mm_r1,ball8,1.4598253879739147,627.1646724404286,17.192035675048828,False
medium_3mm_r1,ball8,1.46224072793828,615.0266853304468,16.687395095825195,False
medium_3mm_r1,ball8,1.6572545911418928,650.2509520888577,18.28291702270508,False
medium_3mm_r1,ball8,1.671495956132361,660.0400865599968,18.775131225585938,False
medium_3mm_r1,ball8,1.852428311992039,677.9126992141386,19.613969802856445,False
medium_3mm_r1,ball8,1.8759659511032645,691.279374039051,20.120698928833008,False
medium_3mm_r1,ball8,2.042124443247779,711.9214137634873,20.88377571105957,False
medium_3mm_r1,ball8,2.067055300283876,724.806872453243,21.21546936035156,False
medium_3mm_r1,ball8,2.241091261518175,752.7024908010294,21.847936630249023,False
medium_3mm_r1,ball8,2.28565180232852,765.3929887381132,22.142183303833008,False
medium_3mm_r2,ball4,0.1095981167443156,124.00368535558351,6.644320964813232,False
medium_3mm_r2,ball4,0.1760848018165255,172.0694986721106,6.756023406982422,False
medium_3mm_r2,ball4,0.3159617425655803,220.8223903599163,7.060036659240723,False
medium_3mm_r2,ball4,0.3437579012646523,249.64480614604568,7.255712985992432,False
medium_3mm_r2,ball4,0.5107429604688143,312.6302723226036,8.11744213104248,False
medium_3mm_r2,ball4,0.5243068246272635,287.2162775738715,7.71331787109375,False
medium_3mm_r2,ball4,0.6993625217822697,378.3235083130757,9.33384895324707,False
medium_3mm_r2,ball4,0.715291164769809,352.42661305428555,8.78868579864502,False
medium_3mm_r2,ball4,0.8729351523854092,415.74762526854266,10.25490379333496,False
medium_3mm_r2,ball4,0.8750887003506236,428.7291457279319,10.640955924987791,False
medium_3mm_r2,ball4,1.0919572560166273,465.06883488661794,11.639809608459473,False
medium_3mm_r2,ball4,1.1111256687364277,484.1101698170696,12.306272506713867,False
medium_3mm_r2,ball4,1.199586327287708,502.85467791929096,12.843290328979492,False
medium_3mm_r2,ball4,1.3490212637915595,530.047631314556,13.775141716003418,False
medium_3mm_r2,ball4,1.4097387083118953,542.609606958911,14.311040878295898,False
medium_3mm_r2,ball4,1.5121205927248411,559.1218401916346,15.012202262878418,False
medium_3mm_r2,ball4,1.6507204805464395,572.7366326586849,15.693838119506836,False
medium_3mm_r2,ball8,0.1063999522297507,143.54384540080127,6.694533824920654,False
medium_3mm_r2,ball8,0.1871315600776881,201.0732416397576,6.916265964508057,False
medium_3mm_r2,ball8,0.320545772661525,269.9563146548095,7.310052394866943,False
medium_3mm_r2,ball8,0.3618177900019468,305.3553312782429,7.75575590133667,False
medium_3mm_r2,ball8,0.543788151705737,348.6673367714752,8.511068344116211,False
medium_3mm_r2,ball8,0.5706883552352338,385.5838539140096,9.191973686218262,False
medium_3mm_r2,ball8,0.708734992908699,429.3909002686878,10.211921691894531,False
medium_3mm_r2,ball8,0.7428232301928119,457.082709863377,10.976048469543455,False
medium_3mm_r2,ball8,0.9295931699341722,507.1559133362739,12.458416938781738,False
medium_3mm_r2,ball8,0.9590940666154246,545.6515448346272,13.426504135131836,False
medium_3mm_r2,ball8,1.1177743138936584,587.3969562636341,14.946951866149902,False
medium_3mm_r2,ball8,1.2088671600027716,609.6537719897786,15.843865394592283,False
medium_3mm_r2,ball8,1.279341159752736,634.8393966777035,16.966697692871094,False
medium_3mm_r2,ball8,1.374947502582728,656.8921128377706,18.0115909576416,False
medium_3mm_r2,ball8,1.4456355496099889,673.2396548432492,18.869178771972656,False
medium_3mm_r2,ball8,1.612062826277679,698.3682605398375,20.27218437194824,False
medium_3mm_r2,ball8,1.643561804943328,715.2909374062189,21.092159271240234,False
hard_1mm_r1,ball4,0.1087284407167246,174.40668772648323,6.433299541473389,False
hard_1mm_r1,ball4,0.1770737004172815,223.57289202229552,6.910597324371338,False
hard_1mm_r1,ball4,0.342622219538562,286.31940438489005,7.944468021392822,False
hard_1mm_r1,ball4,0.3600293641362526,336.65812230532214,9.030191421508787,False
hard_1mm_r1,ball4,0.5390356489925452,393.85282400235445,10.528237342834473,False
hard_1mm_r1,ball4,0.6069678849720361,445.7283388807418,12.05551815032959,False
hard_1mm_r1,ball4,0.6650033297392461,479.5983147124699,13.040904998779297,False
hard_1mm_r1,ball4,0.828270652339608,519.842457570777,14.039974212646484,False
hard_1mm_r1,ball4,0.8966984880478748,552.4819115033994,15.014619827270508,False
hard_1mm_r1,ball4,0.9613013123566,568.9996701886582,15.74240779876709,False
hard_1mm_r1,ball4,1.1207383017064672,598.5942471151635,16.41106414794922,False
hard_1mm_r1,ball4,1.176957902384579,616.168386178603,16.807416915893555,False
hard_1mm_r1,ball8,0.1208890169220779,96.5671084046754,6.421739101409912,False
hard_1mm_r1,ball8,0.1810357356641425,207.19819248579415,6.72108268737793,False
hard_1mm_r1,ball8,0.3265406250955784,323.0989171644436,7.941605091094971,False
hard_1mm_r1,ball8,0.355507927677678,370.7700101215184,8.880582809448242,False
hard_1mm_r1,ball8,0.517575504186162,464.1809582025182,11.113943099975586,False
hard_1mm_r1,ball8,0.564548428808969,512.0541892093617,12.83970832824707,False
hard_1mm_r1,ball8,0.7162812732143173,568.8631552933836,15.521774291992188,False
hard_1mm_r1,ball8,0.7532104349148447,597.3038643363615,16.939964294433594,False
hard_1mm_r1,ball8,0.914602254756172,637.4553378426195,19.0919132232666,False
hard_1mm_r1,ball8,0.9407549905438444,664.8212410875464,20.331451416015625,False
hard_1mm_r2,ball4,0.1847004528927804,135.74828150275792,4.065852642059326,False
hard_1mm_r2,ball4,0.3245059607238225,214.55826476611088,5.587099552154541,False
hard_1mm_r2,ball4,0.3451044359095405,249.193029269036,6.724228382110596,False
hard_1mm_r2,ball4,0.5403470187160586,306.94402315768116,9.981375694274902,False
hard_1mm_r2,ball4,0.5456340303881433,285.096111543561,8.710712432861328,False
hard_1mm_r2,ball4,0.714086395373176,344.80800774964615,12.917469024658203,False
hard_1mm_r2,ball4,0.7164736803702034,331.37674109038505,11.982606887817385,False
hard_1mm_r2,ball4,0.9116327006906212,367.5919203744336,14.886847496032717,False
hard_1mm_r2,ball4,0.9152609477115696,381.29700221044754,15.884363174438477,False
hard_1mm_r2,ball4,1.0900407804706944,391.6402366918728,16.8416805267334,False
hard_1mm_r2,ball4,1.1033481827724143,397.1269522566064,17.22289276123047,False
hard_1mm_r2,ball8,0.1080000683387432,136.99006405521374,6.515405178070068,False
hard_1mm_r2,ball8,0.1875529188568876,250.37053042629887,7.124201774597168,False
hard_1mm_r2,ball8,0.3146941487552723,341.0636862032503,8.62437629699707,False
hard_1mm_r2,ball8,0.3906834140276558,406.4201842164002,10.25188446044922,False
hard_1mm_r2,ball8,0.4928689519066473,468.03394183916384,12.595982551574709,False
hard_1mm_r2,ball8,0.5611032327142134,506.6296804004935,14.32234001159668,False
hard_1mm_r2,ball8,0.7159350549190222,567.4872256618729,17.179931640625,False
hard_1mm_r2,ball8,0.7664000252340983,603.0233942197953,18.93887710571289,False
hard_1mm_r2,ball8,0.9121134639388622,646.183056492642,20.96343040466309,False
hard_1mm_r2,ball8,0.9620606494110469,675.5467639629326,21.99167251586914,False
hard_2mm_r1,ball4,0.1108949970426316,157.84407309550036,6.498032569885254,False
hard_2mm_r1,ball4,0.1739403263111931,211.3927347416888,6.779592514038086,False
hard_2mm_r1,ball4,0.3444498271710152,260.11770921406196,7.296283721923828,False
hard_2mm_r1,ball4,0.3632770806670713,300.5346349830964,8.010870933532715,False
hard_2mm_r1,ball4,0.4675308160538591,340.72940608060475,9.01878833770752,False
hard_2mm_r1,ball4,0.5394525913460804,365.162745965445,9.789260864257812,False
hard_2mm_r1,ball4,0.7249687893362378,407.48082476335384,11.276466369628906,False
hard_2mm_r1,ball4,0.7824363235614662,437.78639648845854,12.367226600646973,False
hard_2mm_r1,ball4,0.8598279729101783,457.2400679343437,13.289718627929688,False
hard_2mm_r1,ball4,1.0296126750151977,480.6299239964625,14.441040992736816,False
hard_2mm_r1,ball4,1.069390177225095,495.8850940633794,15.392735481262209,False
hard_2mm_r1,ball4,1.2151627561630818,509.0340916967234,16.278156280517578,False
hard_2mm_r1,ball4,1.2643098815317693,521.8189427733166,17.11933135986328,False
hard_2mm_r1,ball4,1.3380005414216178,531.7480090574915,17.701066970825195,False
hard_2mm_r1,ball4,1.4614139373128836,545.4064796791663,18.548173904418945,False
hard_2mm_r1,ball4,1.5522382917563746,556.9005609493317,19.076534271240234,False
hard_2mm_r1,ball4,1.6640180304505847,570.308327294707,19.61933135986328,False
hard_2mm_r1,ball8,0.1167831435063426,187.48759252560788,7.063077449798584,False
hard_2mm_r1,ball8,0.1676000063901348,233.8278266802678,7.3507080078125,False
hard_2mm_r1,ball8,0.3630469305485917,367.5624774814526,9.018588066101074,False
hard_2mm_r1,ball8,0.3823161415376042,316.3569521511464,8.219830513000488,False
hard_2mm_r1,ball8,0.5408802283368388,414.0736451081214,10.464472770690918,False
hard_2mm_r1,ball8,0.5513928305835769,445.82545056381355,11.43122100830078,False
hard_2mm_r1,ball8,0.737004598906676,507.8633945611565,13.501644134521484,False
hard_2mm_r1,ball8,0.7973725843728161,552.0484801805269,15.00330638885498,False
hard_2mm_r1,ball8,0.853618926629963,575.7554009034768,16.12784767150879,False
hard_2mm_r1,ball8,1.008885025062849,610.563663006876,18.18312644958496,False
hard_2mm_r1,ball8,1.106403951801035,633.139372511988,19.790246963500977,False
hard_2mm_r1,ball8,1.1697025924680382,652.1933974427023,21.181554794311523,False
hard_2mm_r1,ball8,1.2359959040990065,668.8595412158036,22.276615142822266,False
hard_2mm_r1,ball8,1.3750273544490774,700.055383670344,24.195188522338867,False
hard_2mm_r1,ball8,1.4421065972869975,713.9617999127981,25.12747573852539,False
hard_2mm_r1,ball8,1.5708460516810234,739.8700542572478,26.518762588500977,False
hard_2mm_r1,ball8,1.68118929727925,758.5167537742929,27.49216079711914,False
hard_2mm_r1,ball8,1.7458995717241628,768.0010889441986,28.008256912231445,False
hard_2mm_r1,ball8,1.831052965300099,774.9615785181326,28.27826690673828,False
hard_2mm_r2,ball4,0.1114952314458186,220.41840791550132,7.00884485244751,False
hard_2mm_r2,ball4,0.1708039347789025,245.1285251346455,7.302051067352295,False
hard_2mm_r2,ball4,0.3424974195318242,320.55303925990444,8.575193405151367,False
hard_2mm_r2,ball4,0.3714659711488082,293.6171820142988,8.001429557800293,False
hard_2mm_r2,ball4,0.56423693685608,377.52673367280113,10.043027877807615,False
hard_2mm_r2,ball4,0.5740300170170798,407.55424768787,10.897748947143556,False
hard_2mm_r2,ball4,0.7448119339552619,445.4611725914166,12.308732986450195,False
hard_2mm_r2,ball4,0.7771488254500554,457.764667742027,13.049229621887209,False
hard_2mm_r2,ball4,0.9488982323856696,490.42712987670893,14.396476745605469,False
hard_2mm_r2,ball4,1.018615614749926,511.9472571330074,15.614992141723633,False
hard_2mm_r2,ball4,1.0740431165740851,527.4517864257572,16.417802810668945,False
hard_2mm_r2,ball4,1.2440979985302327,557.6579530535181,17.587629318237305,False
hard_2mm_r2,ball4,1.278838041516341,570.2290664057828,18.38588523864746,False
hard_2mm_r2,ball4,1.4229273356731331,605.166905250406,19.27327537536621,False
hard_2mm_r2,ball4,1.4514565397422992,622.6168846326065,19.787086486816406,False
hard_2mm_r2,ball4,1.6302656865925904,642.2232257108265,20.42402648925781,False
hard_2mm_r2,ball4,1.6658478160219552,656.2191856875446,20.93331718444824,False
hard_2mm_r2,ball4,1.8107924936830957,668.765306486877,21.23182678222656,False
hard_2mm_r2,ball8,0.1130794299452233,298.60716427665994,7.46689510345459,False
hard_2mm_r2,ball8,0.161445957687075,323.502587902333,7.854180335998535,False
hard_2mm_r2,ball8,0.3565949122523228,396.24267970458686,9.791709899902344,False
hard_2mm_r2,ball8,0.3642970967863235,376.2378939780272,9.112446784973145,False
hard_2mm_r2,ball8,0.5645302950508828,497.3695184739914,13.127408981323242,False
hard_2mm_r2,ball8,0.5700355802157588,466.6090035026251,12.066012382507324,False
hard_2mm_r2,ball8,0.7506734985501886,545.8766743620293,15.41851806640625,False
hard_2mm_r2,ball8,0.7978304649792598,574.23525124691,17.08380126953125,False
hard_2mm_r2,ball8,0.8588546639626529,599.2883263522506,18.21729850769043,False
hard_2mm_r2,ball8,1.0412372888790635,636.6258861544337,20.505380630493164,False
hard_2mm_r2,ball8,1.085152878563921,661.9845817743403,22.130708694458008,False
hard_2mm_r2,ball8,1.2170216149208493,689.0794559828562,23.83101272583008,False
hard_3mm_r1,ball4,0.1965235397433034,54.1151637980601,5.1786789894104,False
hard_3mm_r1,ball4,0.3245744896663396,119.21367286655456,5.456446647644043,False
hard_3mm_r1,ball4,0.348624515306124,181.2199425486998,5.656164646148682,False
hard_3mm_r1,ball4,0.525349392380118,255.8784811368793,6.477719783782959,False
hard_3mm_r1,ball4,0.5348816655886566,227.59997995946767,6.098508358001709,False
hard_3mm_r1,ball4,0.6951241465473075,320.3126425757324,7.452375411987305,False
hard_3mm_r1,ball4,0.7095212576399987,295.7645172793461,7.064463138580322,False
hard_3mm_r1,ball4,0.8768717427730941,357.001407824178,8.513218879699707,False
hard_3mm_r1,ball4,0.889954577976372,341.8765427578408,8.085737228393555,False
hard_3mm_r1,ball4,1.075438554069958,384.33363020084573,9.44508934020996,False
hard_3mm_r1,ball4,1.0883536007868102,376.72996373070606,9.132224082946776,False
hard_3mm_r1,ball4,1.2650588376957792,406.0205537341493,10.425867080688477,False
hard_3mm_r1,ball4,1.2683067349849215,395.2259781785595,9.940956115722656,False
hard_3mm_r1,ball4,1.42641355718348,414.53155363308304,10.881882667541504,False
hard_3mm_r1,ball4,1.4459233610948097,422.92397809109343,11.28688621520996,False
hard_3mm_r1,ball4,1.6183694762864356,434.2955367015508,11.838326454162598,False
hard_3mm_r1,ball4,1.6190027154958742,440.6360378989662,12.122066497802734,False
hard_3mm_r1,ball4,1.809282068147496,457.79804366340625,13.057151794433594,False
hard_3mm_r1,ball4,1.828082598550964,454.85858578385114,12.787805557250977,False
hard_3mm_r1,ball4,2.0007302826091227,481.49672453989433,13.87163257598877,False
hard_3mm_r1,ball4,2.007761874338385,476.8466811629014,13.687090873718262,False
hard_3mm_r1,ball4,2.201433003320613,494.9547465009892,14.298624038696287,False
hard_3mm_r1,ball4,2.214864901752886,496.2957416385536,14.501664161682127,False
hard_3mm_r1,ball4,2.38304564438414,506.9927014180131,14.768390655517578,False
hard_3mm_r1,ball4,2.40297874246998,504.8308367693872,14.869571685791016,False
hard_3mm_r1,ball8,0.1797599561976142,72.41873849194099,5.1189284324646,False
hard_3mm_r1,ball8,0.3190493705762556,198.1261597169467,5.678213119506836,False
hard_3mm_r1,ball8,0.3610267196373016,237.630330153801,6.12312650680542,False
hard_3mm_r1,ball8,0.4912570571453649,304.4010641704484,6.946893692016602,False
hard_3mm_r1,ball8,0.5308108550646082,344.3202389759712,7.689359188079834,False
hard_3mm_r1,ball8,0.7114084699509604,384.0055180248102,8.735417366027832,False
hard_3mm_r1,ball8,0.7212357943832508,413.3072831197732,9.68246364593506,False
hard_3mm_r1,ball8,0.8632021387189575,455.1482106380791,11.048100471496582,False
hard_3mm_r1,ball8,0.8955243970488489,476.0877621559539,11.825244903564451,False
hard_3mm_r1,ball8,1.0519743578275147,508.1491180267663,13.23628044128418,False
hard_3mm_r1,ball8,1.0857975447248265,530.6886105609015,14.063214302062988,False
hard_3mm_r1,ball8,1.2475560672276558,555.6130310727542,15.457237243652344,False
hard_3mm_r1,ball8,1.2855440322316625,575.7111707164747,16.380615234375,False
hard_3mm_r1,ball8,1.421240392022085,596.5978727522718,17.78771209716797,False
hard_3mm_r1,ball8,1.4668017261995736,614.1907841672285,18.567440032958984,False
hard_3mm_r1,ball8,1.6267560713718048,641.3771108410091,19.796165466308597,False
hard_3mm_r1,ball8,1.6747885107024558,662.8687403159879,20.640649795532227,False
hard_3mm_r1,ball8,1.8226737002265276,684.4482390160209,21.676898956298828,False
hard_3mm_r1,ball8,1.8642955283904532,697.2452003777935,22.241811752319336,False
hard_3mm_r2,ball4,0.1121158569112061,209.24665221779009,6.942079544067383,False
hard_3mm_r2,ball4,0.1836635909997852,225.13638763283487,7.143886566162109,False
hard_3mm_r2,ball4,0.3540004895747479,265.09466881118635,7.53543758392334,False
hard_3mm_r2,ball4,0.3612214507897775,302.420352717656,7.995043754577637,False
hard_3mm_r2,ball4,0.5344164406490037,344.7913906297218,8.707405090332031,False
hard_3mm_r2,ball4,0.5396379140839613,364.4577372823234,9.124716758728027,False
hard_3mm_r2,ball4,0.7430041036352328,403.8320698115912,10.002755165100098,False
hard_3mm_r2,ball4,0.7490327099192271,429.7599119045345,10.684101104736328,False
hard_3mm_r2,ball4,0.8160109480141529,450.4240321927051,11.211966514587402,False
hard_3mm_r2,ball4,0.999221949975567,475.9339604682772,12.051703453063965,False
hard_3mm_r2,ball4,1.0269347599585323,490.0999014015746,12.64492130279541,False
hard_3mm_r2,ball4,1.1695143306175453,507.37428404752063,13.489564895629885,False
hard_3mm_r2,ball4,1.2289683615950366,515.2666587183867,13.945941925048828,False
hard_3mm_r2,ball4,1.3916386127826603,532.8984908766784,14.717846870422363,False
hard_3mm_r2,ball4,1.4319364784016066,540.242680987491,15.229377746582031,False
hard_3mm_r2,ball4,1.5951557044639235,554.7702310258483,15.865930557250977,False
hard_3mm_r2,ball4,1.6234176358736754,569.0365907213509,16.493057250976562,False
hard_3mm_r2,ball4,1.7544402919850448,577.7323374142596,17.116661071777344,False
hard_3mm_r2,ball4,1.8161180081226505,586.4652346549233,17.55006217956543,False
hard_3mm_r2,ball4,1.9808530848001349,597.8194997579138,18.157886505126957,False
hard_3mm_r2,ball4,2.02568516182026,605.1290330059725,18.539451599121094,False
hard_3mm_r2,ball4,2.1442128850591478,611.6377167531415,18.891855239868164,False
hard_3mm_r2,ball8,0.1035119006485913,265.7015488041622,7.097353458404541,False
hard_3mm_r2,ball8,0.1827651052150543,286.49055965644453,7.399754047393799,False
hard_3mm_r2,ball8,0.3522732292602022,324.4595383677181,7.949172019958496,False
hard_3mm_r2,ball8,0.3712675367831863,367.79103098391136,8.695671081542969,False
hard_3mm_r2,ball8,0.501568806176607,420.1224010796281,9.74036979675293,False
hard_3mm_r2,ball8,0.5484286108018637,443.04367863061947,10.379508972167969,False
hard_3mm_r2,ball8,0.742559240455666,510.1159985290099,12.656665802001951,False
hard_3mm_r2,ball8,0.7490215536260258,493.0707098068752,11.97746467590332,False
hard_3mm_r2,ball8,0.935995126439444,547.9288867452757,13.90907382965088,False
hard_3mm_r2,ball8,0.9476882873242474,568.1655227255296,14.85501766204834,False
hard_3mm_r2,ball8,1.1197631494216402,603.3431905295835,16.360549926757812,False
hard_3mm_r2,ball8,1.1355700205532884,624.0814133883196,17.167068481445312,False
hard_3mm_r2,ball8,1.3112537891854463,659.1782103139328,18.76014518737793,False
hard_3mm_r2,ball8,1.366758469978567,678.688880754131,19.653032302856445,False
hard_3mm_r2,ball8,1.46119784125327,697.0251205800176,20.618989944458008,False
hard_3mm_r2,ball8,1.5368122529401909,713.6835440142676,21.31913185119629,False
hard_3mm_r2,ball8,1.6889990863531956,737.1252963209078,22.32831573486328,False
hard_3mm_r2,ball8,1.7470208919785968,751.1641387907772,22.90994453430176,False
hard_3mm_r2,ball8,1.9011518457963132,770.6862753041216,23.73175621032715,False
