sensor_id,index,at,image,label,Fx_s,Fy_s,Fz_s,Tx_s,Ty_s,Tz_s,Fx_base,Fy_base,Fz_base,Fmag,tcp_x,tcp_y,tcp_z,descent_mm,depth_corrected_mm,contact_x_sensor_mm,contact_y_sensor_mm,lateral_fraction,probe_tilt_deg
9DTact_hard_3mm_r1,98,2026-09-07T19:01:54.193193,0098.png,N0.40,0.01734,0.019,-0.50812,-0.000477,0.000236,0.000261,0.00905,0.01698,-0.5084,0.50877,37.8988,362.8301,39.8641,0.2211,0.3291,0.464,0.938,0.0506,2.055
9DTact_hard_3mm_r1,99,2026-09-07T19:01:55.218117,0099.png,N0.50,0.01725,0.02109,-0.59269,-0.000568,0.000171,0.000297,0.00851,0.01739,-0.593,0.59332,37.8973,362.8384,39.8301,0.2549,0.363,0.289,0.959,0.0459,2.055
9DTact_hard_3mm_r1,100,2026-09-07T19:01:56.272894,0100.png,N0.60,0.01904,0.01924,-0.71175,-0.000429,4.9e-05,0.000328,0.01181,0.01477,-0.71201,0.71226,37.8991,362.8287,39.7826,0.3025,0.4106,0.069,0.603,0.038,2.055
9DTact_hard_3mm_r1,101,2026-09-07T19:01:57.295752,0101.png,N0.70,0.02049,0.01967,-0.8037,-0.000466,-1.9e-05,0.000235,0.01349,0.01439,-0.80396,0.8042,37.8993,362.8351,39.745,0.34,0.4481,-0.023,0.58,0.0353,2.055
9DTact_hard_3mm_r1,102,2026-09-07T19:01:58.337602,0102.png,N0.80,0.02124,0.00879,-0.93661,-0.000213,-0.000236,0.000335,0.0205,0.00322,-0.93666,0.93689,37.901,362.8213,39.6989,0.3863,0.4944,-0.252,0.228,0.0245,2.055
9DTact_hard_3mm_r1,103,2026-09-07T19:01:59.354047,0103.png,N0.90,0.02554,0.02692,-1.01765,-0.000509,-6e-05,0.000359,0.01573,0.01977,-1.01801,1.01832,37.8984,362.8353,39.6709,0.4141,0.5221,-0.059,0.5,0.0364,2.055
9DTact_hard_3mm_r1,104,2026-09-07T19:02:00.392911,0104.png,N1.00,0.02388,0.01387,-1.11777,-0.000364,-0.000248,0.000215,0.0215,0.00604,-1.11788,1.11811,37.8999,362.8241,39.6328,0.4524,0.5604,-0.222,0.325,0.0247,2.055
9DTact_hard_3mm_r1,105,2026-09-07T19:02:01.434287,0105.png,N1.10,0.02343,0.02312,-1.19553,-0.000165,4.4e-05,0.000194,0.01704,0.01258,-1.1958,1.19599,37.8986,362.8315,39.6093,0.4757,0.5838,0.037,0.138,0.0275,2.055
9DTact_hard_3mm_r1,106,2026-09-07T19:02:02.440314,0106.png,N1.20,0.01958,0.02209,-1.38439,3.5e-05,-0.000158,0.000366,0.01552,0.00673,-1.3846,1.3847,37.9017,362.8246,39.5616,0.5236,0.6317,-0.114,-0.025,0.0213,2.055
9DTact_hard_3mm_r1,107,2026-09-07T19:02:03.494230,0107.png,N1.30,0.02497,0.02604,-1.43184,-0.000171,-0.000199,0.00028,0.01854,0.01209,-1.43212,1.43229,37.9004,362.8321,39.5363,0.5487,0.6568,-0.139,0.119,0.0252,2.055
9DTact_hard_3mm_r1,108,2026-09-07T19:02:04.503649,0108.png,N1.40,0.02161,0.01881,-1.52281,0.000167,-0.000285,-2.6e-05,0.01988,0.00269,-1.52295,1.52308,37.9017,362.8216,39.5026,0.5826,0.6907,-0.187,-0.109,0.0188,2.055
9DTact_hard_3mm_r1,109,2026-09-07T19:02:05.553644,0109.png,N1.50,0.0243,0.02792,-1.62765,-0.000104,-0.000185,0.000281,0.01839,0.01025,-1.62794,1.62807,37.899,362.8295,39.479,0.6061,0.7141,-0.114,0.064,0.0227,2.055
9DTact_hard_3mm_r1,110,2026-09-07T19:02:06.578678,0110.png,N1.60,0.0235,0.02594,-1.73494,1.3e-05,-0.000268,0.000214,0.01942,0.00641,-1.73518,1.7353,37.9003,362.8249,39.4493,0.6359,0.7439,-0.154,-0.007,0.0202,2.055
9DTact_hard_3mm_r1,111,2026-09-07T19:02:07.617930,0111.png,N1.70,0.02068,0.03048,-1.78437,-3.6e-05,-0.000166,0.000173,0.01506,0.00815,-1.78467,1.78475,37.8992,362.8283,39.4303,0.6548,0.7629,-0.093,0.02,0.0206,2.055
9DTact_hard_3mm_r1,112,2026-09-07T19:02:09.075631,0112.png,N1.80,0.01757,0.02918,-1.98362,0.000106,-0.000328,0.000243,0.01439,0.00228,-1.98386,1.98391,37.8994,362.827,39.3789,0.7062,0.8142,-0.166,-0.053,0.0172,2.055
9DTact_hard_3mm_r1,113,2026-09-07T19:02:10.091274,0113.png,N1.90,0.01692,0.02454,-2.03361,0.000131,-0.000467,0.000141,0.01649,-0.00287,-2.03376,2.03383,37.9021,362.8224,39.362,0.7232,0.8312,-0.229,-0.064,0.0147,2.055
9DTact_hard_3mm_r1,114,2026-09-07T19:02:11.119675,0114.png,N2.00,0.01808,0.02918,-2.10728,0.000156,-0.000323,0.000135,0.01569,0.00054,-2.1075,2.10756,37.9001,362.823,39.3436,0.7415,0.8496,-0.153,-0.074,0.0163,2.055
9DTact_hard_3mm_r1,115,2026-09-07T19:02:24.340015,0115.png,N0.10,0.00319,0.00534,-0.2484,-0.000339,0.00021,-0.000131,0.00182,0.00224,-0.24846,0.24847,37.8969,362.8364,39.9571,0.1279,0.236,0.846,1.365,0.025,2.055
9DTact_hard_3mm_r1,116,2026-09-07T19:02:25.362038,0116.png,N0.20,0.00675,0.00322,-0.32931,-0.000165,0.000218,-0.000182,0.00652,0.00089,-0.32933,0.3294,37.8975,362.836,39.9177,0.1673,0.2754,0.662,0.501,0.0227,2.055
9DTact_hard_3mm_r1,117,2026-09-07T19:02:26.381875,0117.png,N0.30,0.00801,0.00455,-0.44784,-6.9e-05,0.000184,-0.0001,0.00777,0.00077,-0.44787,0.44794,37.8985,362.8279,39.8642,0.2209,0.329,0.41,0.154,0.0206,2.055
9DTact_hard_3mm_r1,118,2026-09-07T19:02:27.438744,0118.png,N0.40,0.00711,0.00278,-0.56122,-0.000122,0.000105,0.000221,0.00866,-0.00303,-0.5612,0.56127,37.8975,362.8333,39.8291,0.256,0.364,0.188,0.217,0.0136,2.055
9DTact_hard_3mm_r1,119,2026-09-07T19:02:28.471885,0119.png,N0.50,0.00738,0.0065,-0.67754,-0.000122,5.3e-05,0.000221,0.00784,-0.00153,-0.67757,0.67761,37.8981,362.8296,39.7825,0.3026,0.4107,0.078,0.18,0.0145,2.055
9DTact_hard_3mm_r1,120,2026-09-07T19:02:29.495979,0120.png,N0.60,0.00939,0.01659,-0.76788,-0.000325,4.7e-05,0.000212,0.00517,0.00676,-0.76807,0.76812,37.896,362.8371,39.7474,0.3376,0.4456,0.062,0.424,0.0248,2.055
9DTact_hard_3mm_r1,121,2026-09-07T19:02:30.520740,0121.png,N0.70,0.00823,0.01057,-0.88756,1.7e-05,-5.2e-05,6.3e-05,0.008,-0.00095,-0.88763,0.88767,37.8999,362.823,39.6995,0.3857,0.4937,-0.059,-0.019,0.0151,2.055
9DTact_hard_3mm_r1,122,2026-09-07T19:02:31.573752,0122.png,N0.80,0.00857,0.01911,-0.96397,-4.4e-05,1e-05,0.0001,0.00456,0.00539,-0.96417,0.9642,37.8976,362.8328,39.6745,0.4105,0.5186,0.01,0.046,0.0217,2.055
9DTact_hard_3mm_r1,123,2026-09-07T19:02:32.594533,0123.png,N0.90,0.00589,0.00617,-1.07179,0.000343,-9.4e-05,-6.5e-05,0.00945,-0.00888,-1.07175,1.07183,37.8986,362.8228,39.6324,0.4528,0.5609,-0.088,-0.32,0.008,2.055
9DTact_hard_3mm_r1,124,2026-09-07T19:02:33.619277,0124.png,N1.00,0.00944,0.01662,-1.18401,0.000205,-0.000108,0.000172,0.00808,0.00014,-1.18413,1.18416,37.8998,362.8282,39.6004,0.4847,0.5928,-0.091,-0.173,0.0161,2.055
9DTact_hard_3mm_r1,125,2026-09-07T19:02:34.642347,0125.png,N1.10,0.01067,0.0211,-1.29111,-5e-06,-0.000166,2.5e-05,0.00765,0.00292,-1.2913,1.29132,37.8987,362.8264,39.5624,0.5227,0.6308,-0.129,0.004,0.0183,2.055
9DTact_hard_3mm_r1,126,2026-09-07T19:02:35.697001,0126.png,N1.20,0.01237,0.02381,-1.37721,0.000115,-0.000235,0.000136,0.00837,0.00474,-1.37744,1.37747,37.8983,362.8287,39.5407,0.5444,0.6525,-0.171,-0.084,0.0195,2.055
9DTact_hard_3mm_r1,127,2026-09-07T19:02:36.732995,0127.png,N1.30,0.00981,0.01537,-1.44587,0.000386,-0.000312,3.6e-05,0.01084,-0.00495,-1.44594,1.44599,37.8995,362.8224,39.5188,0.5664,0.6744,-0.216,-0.267,0.0126,2.055
9DTact_hard_3mm_r1,128,2026-09-07T19:02:37.750040,0128.png,N1.40,0.01766,0.03025,-1.4991,6.4e-05,-0.000208,-0.000198,0.01057,0.01101,-1.49943,1.49951,37.8989,362.8285,39.4916,0.5935,0.7016,-0.139,-0.043,0.0234,2.055
9DTact_hard_3mm_r1,129,2026-09-07T19:02:38.793190,0129.png,N1.50,0.01935,0.03688,-1.67583,-4.6e-05,-0.000214,0.000104,0.00995,0.01477,-1.67625,1.67635,37.8976,362.8326,39.4539,0.6311,0.7392,-0.128,0.028,0.0248,2.055
9DTact_hard_3mm_r1,130,2026-09-07T19:02:40.233715,0130.png,N1.60,0.01388,0.02332,-1.79202,0.00035,-0.000476,1.3e-05,0.01279,-0.00157,-1.79218,1.79223,37.8994,362.8227,39.4161,0.6691,0.7772,-0.265,-0.195,0.0151,2.055
9DTact_hard_3mm_r1,131,2026-09-07T19:02:41.270393,0131.png,N1.70,0.01778,0.0332,-1.87721,0.000274,-0.00042,0.000144,0.01183,0.00757,-1.87753,1.87758,37.8992,362.827,39.4014,0.6837,0.7918,-0.224,-0.146,0.0201,2.055
9DTact_hard_3mm_r1,132,2026-09-07T19:02:42.293813,0132.png,N1.80,0.01593,0.02168,-1.97802,0.000721,-0.000454,3.2e-05,0.01668,-0.00495,-1.97812,1.9782,37.9,362.8195,39.3686,0.7166,0.8247,-0.229,-0.364,0.0136,2.055
9DTact_hard_3mm_r1,133,2026-09-07T19:02:43.315866,0133.png,N1.90,0.01914,0.03046,-2.09494,0.000488,-0.000381,7.7e-05,0.01588,0.00238,-2.09519,2.09525,37.8982,362.8247,39.3389,0.7462,0.8543,-0.182,-0.233,0.0172,2.055
9DTact_hard_3mm_r1,134,2026-09-07T19:02:44.340499,0134.png,N2.00,0.0199,0.03192,-2.13292,0.000468,-0.000405,0.000192,0.01607,0.00342,-2.13318,2.13325,37.8986,362.827,39.3338,0.7513,0.8594,-0.19,-0.219,0.0176,2.055
