sensor,scale_source,downscale,px_per_mm,zero_shift_mm,zero_shift_source,grey_levels_used,mm_per_grey_level,ball_deepest_mm,cyl4_raw_bias,cyl4_raw_mae,cyl4_raw_bias_deep,cyl4_raw_mae_deep,cyl4_raw_slope,cyl4_raw_rms_after_linear,cyl4_raw_size,cyl4_raw_size_err,cyl4_raw_flat,cyl4_corrected_bias,cyl4_corrected_mae,cyl4_corrected_bias_deep,cyl4_corrected_mae_deep,cyl4_corrected_slope,cyl4_corrected_rms_after_linear,cyl4_corrected_size,cyl4_corrected_size_err,cyl4_corrected_flat,cube4_raw_bias,cube4_raw_mae,cube4_raw_bias_deep,cube4_raw_mae_deep,cube4_raw_slope,cube4_raw_rms_after_linear,cube4_raw_size,cube4_raw_size_err,cube4_raw_flat,cube4_raw_squareness,cube4_raw_angle_deg,cube4_corrected_bias,cube4_corrected_mae,cube4_corrected_bias_deep,cube4_corrected_mae_deep,cube4_corrected_slope,cube4_corrected_rms_after_linear,cube4_corrected_size,cube4_corrected_size_err,cube4_corrected_flat,cube4_corrected_squareness,cube4_corrected_angle_deg,width_px,height_px,error,suspect_hardware,density_px_per_mm2
hard_1mm_r1,own,120.0,0.7818595010541846,0.1359381356364863,own,11,0.0652890860242242,0.7181799462664671,-0.2260654098696686,0.3305679953030096,-0.4161062862714411,0.4161062862714411,-0.4608518262422749,0.1548786863532304,3.1035821397454093,-0.8964178602545907,0.0,-0.1910491950354355,0.2430111142375027,-0.3255452319547037,0.3255452319547037,-0.1750054372070005,0.0464962510813111,3.3822655781057263,-0.6177344218942737,0.0,-0.2328365302186697,0.3002813902119393,-0.3020254344867426,0.403192724476647,-0.1571338127838435,0.1725238541785435,4.216054669170653,0.2160546691706528,0.0,0.9444444569324002,-90.0,-0.2129138244372261,0.2129138244372261,-0.2947816393937616,0.2947816393937616,0.0682025541311972,0.0735773441459584,3.83700651581913,-0.1629934841808697,0.0,1.0,-90.0,16,9,,False,0.6543781196905081
hard_1mm_r1,own,227.6839915321233,0.4120761389290072,0.1359381356364863,own,3,0.2393933154221557,0.7181799462664671,-0.1434394384448061,0.1527005703383045,-0.1728738797743044,0.1728738797743044,0.5056862779007917,0.0746089191686901,,,0.0,-0.1434394384448061,0.1527005703383045,-0.1728738797743043,0.1728738797743043,0.5056862779007918,0.0746089191686902,,,0.0,-0.192635649082868,0.192635649082868,-0.1770788049644901,0.1770788049644901,0.8506156693729962,0.0924927248990153,,,0.0,,,-0.192635649082868,0.192635649082868,-0.1770788049644901,0.1770788049644901,0.8506156693729964,0.0924927248990153,,,0.0,,,8,5,,False,0.16359452992262702
hard_1mm_r2,own,1.0,81.43887897119407,0.2027185698623235,own,13,0.0604869715918267,0.7863306306937474,-0.0973502945713708,0.0973502945713708,-0.0981181958162045,0.0981181958162045,0.90101915504283,0.0350728741702313,4.1269189561267785,0.1269189561267785,0.016020702288693,-0.0261097970770474,0.0537704556391034,0.0018807961202407,0.0396101917228432,1.1256125224169649,0.0504188216307783,4.283425453193555,0.2834254531935549,0.0171513560797191,-0.0919698862189737,0.0919698862189737,-0.0914039992852648,0.0914039992852648,0.8888852660040162,0.0373492281463315,4.819102130887548,0.8191021308875479,0.0116099000442773,0.9606364139974048,-10.042022705078123,-0.0181762977023609,0.0561850075701121,0.0105047552721062,0.0465083095295204,1.1057603800554,0.0547450360253228,4.981064552422265,0.9810645524222652,0.0121360237244516,0.9491851705647664,-7.284023284912109,1920,1080,,True,7797.586904401702
hard_1mm_r2,own,1.5,54.29258598079601,0.2027185698623235,own,12,0.0655275525578122,0.7863306306937474,-0.0783324770153406,0.0783324770153406,-0.0712748044573521,0.0712748044573521,0.9503260041862696,0.0412023144609986,4.169672208874378,0.1696722088743776,0.0149065206965638,-0.0028662302055302,0.0622329567483789,0.0327111322340115,0.0563389575802615,1.1655891018141646,0.0584723609369856,4.339916204101403,0.339916204101403,0.0153598463706051,-0.0719526468762197,0.0719526468762197,-0.0637593277855357,0.0637593277855357,0.9331530907390996,0.0447565373357698,4.852839261403806,0.8528392614038056,0.0102158857189351,0.95951549753699,-12.171459197998049,0.0060392965809441,0.0657556703948595,0.0417522071735421,0.0659402432901634,1.1395418287983323,0.0640803127039523,5.059946682760744,1.059946682760744,0.0103720356564736,0.964256253649384,-8.746162414550781,1280,720,,True,3465.59417973409
hard_1mm_r2,own,2.249121608399084,36.20919325441096,0.2027185698623235,own,12,0.0655275525578122,0.7863306306937474,-0.065146565074102,0.065146565074102,-0.0531401844166969,0.0531401844166969,0.9844255950731012,0.045111471343009,4.17445068142711,0.1744506814271096,0.0146382884187106,0.0130882526809961,0.0678354175168666,0.0532424910522246,0.0681430142445694,1.193306097300996,0.0631833790296037,4.3698066711939925,0.3698066711939924,0.0148493243549536,-0.0579613828319125,0.0592062141620092,-0.0445084021552046,0.0463756491503497,0.9661175018166892,0.0495693985314928,4.88081713686207,0.8808171368620696,0.0096633177017793,0.970346010660727,-10.30484676361084,0.0222426781289589,0.0715900830394768,0.0626495732800522,0.0780995684726013,1.1673080658167192,0.069552109322793,5.080447926696146,1.080447926696146,0.0097243450096963,0.9680471106379952,-9.162346839904783,854,480,,True,1542.6716826092204
hard_1mm_r2,own,3.0,27.146292990398003,0.2027185698623235,own,12,0.0655275525578122,0.7863306306937474,-0.050817743231093,0.0536394337154464,-0.0374169014001719,0.0416494371267021,0.965662433052658,0.0487843522016637,4.3323342496019945,0.3323342496019945,0.0178669350221802,0.0303701606906296,0.0708064808736045,0.0701626244580527,0.0816023378882985,1.1616915484717487,0.0687241691658763,4.5059383110042965,0.5059383110042965,0.0179828060124461,-0.038507344037045,0.0714532885650909,-0.0163281356463489,0.0657470524384178,0.9681709675919272,0.0683431945743191,5.020722024074379,1.020722024074379,0.012740658427176,0.9727076650386752,-11.04094123840332,0.0427980565584212,0.0870982473585337,0.0914276352224912,0.1034168206529413,1.1647709771320407,0.0893788838382503,5.333950922079769,1.3339509220797687,0.0127470435529098,0.9777261798126328,-10.407711029052734,640,360,,True,866.3985449335225
hard_1mm_r2,own,4.503519750244809,18.08338443875305,0.2027185698623235,own,11,0.0714846027903406,0.7863306306937474,-0.0449841399058504,0.064013230249587,-0.0297684217181125,0.0583120572337174,0.943888487005648,0.0602350765063351,4.2569932975844536,0.2569932975844535,0.0140728190219119,0.0383384608249168,0.0781962560591601,0.0798409191897141,0.0949611561364013,1.1398784025188458,0.0805986016652813,4.476042091016731,0.4760420910167307,0.0140984180966839,-0.0351890246572272,0.0794454522517489,-0.0124525818824267,0.0788372232742092,0.945914593929928,0.0769681467611922,4.893293553642934,0.8932935536429341,0.0096208878691129,0.979686045869483,-7.853313446044922,0.04813357607354,0.0918552419249208,0.0971567590253999,0.1128264679722914,1.142622021696878,0.0980611106815114,5.270300882342426,1.2703008823424264,0.0096208878691128,0.9762252869198595,-10.12467098236084,426,240,,True,383.86362876063464
hard_1mm_r2,own,6.0,13.573146495199,0.2027185698623235,own,11,0.0714846027903406,0.7863306306937474,-0.0381624485763261,0.0598101001675554,-0.0192559064160311,0.051727383802875,0.9835468592108204,0.059011758573142,4.237343858150779,0.2373438581507789,0.0151601553840646,0.0465923168540427,0.0793621559363047,0.0914555662395988,0.0974761429459224,1.1784363504660045,0.0791948171364487,4.461645170368513,0.4616451703685129,0.015185540636986,-0.0314065493301124,0.0722031061673078,-0.0064988905839595,0.0676937258397526,0.9881579080192654,0.0715798778808525,4.876763232291446,0.876763232291446,0.0093063242917163,0.978526576096956,-6.009006023406982,0.0533482161002565,0.089981925799656,0.1042125820716704,0.1107826307781983,1.1836972962932022,0.0924628382396444,5.251598418688693,1.251598418688693,0.0093063242917163,0.9751681370450576,-9.462322235107422,320,180,,True,216.59963623338064
hard_1mm_r2,own,12.0,6.7865732475995,0.2027185698623235,own,11,0.0714846027903406,0.7863306306937474,-0.0497548089560658,0.0634670122710051,-0.0323267448673161,0.052895049839725,0.9618673867324574,0.0579101557175457,4.226764560520277,0.2267645605202766,0.0134882855680953,0.0515751564391945,0.0805073999950969,0.0966704770642078,0.1006674313766519,1.175632079702865,0.080332554730366,4.40911899837812,0.40911899837812,0.0134882855680952,-0.0398365686354424,0.0790223593451671,-0.01482621742363,0.0736049034882171,0.9708960983780224,0.0753013187839306,4.7420939932537856,0.7420939932537856,0.0071082091882938,0.9667170423597452,-7.125016212463379,0.0614933967598179,0.0937655601258063,0.114171004507894,0.1187174308205424,1.185093627676831,0.0979183255618034,5.067788747814738,1.0677887478147383,0.0071082091882937,0.9768744846143004,-8.13010311126709,160,90,,True,54.14990905834516
hard_1mm_r2,own,24.0,3.3932866237997508,0.2027185698623235,own,11,0.0714846027903406,0.7863306306937474,-0.0537376757906828,0.0630352639818783,-0.0400599552918428,0.054006337578636,0.9695909861648848,0.0538822801448708,3.9222888519129984,-0.0777111480870016,0.0159396971038562,0.0517746797981616,0.0799668773897051,0.0987128271133419,0.098899508668458,1.217622218165219,0.0774739163300914,4.245315141946774,0.245315141946774,0.0159396971038563,-0.0512087757824363,0.0720902849016332,-0.033643438316722,0.0649657019955175,0.9889191447834492,0.0632547540156479,4.666076016768489,0.6660760167684892,0.0088320809025232,0.9814814814814816,-90.0,0.0543035798064081,0.0858688789782089,0.1051293440884627,0.1051293440884627,1.2378562332697087,0.0861251093462777,4.915852004569411,0.9158520045694108,0.0088320809025233,0.9595588235294118,-90.0,80,45,,True,13.53747726458629
hard_1mm_r2,own,40.0,2.0359719742798505,0.2027185698623235,own,10,0.0786330630693747,0.7863306306937474,-0.0731769358340803,0.0786713305038471,-0.0746051480305958,0.082846740035246,0.8375702713459906,0.054581200164201,4.038960528597219,0.0389605285972187,0.0142099806020653,0.0132842581857636,0.0695316410337732,0.0450304794229708,0.0791933694063345,1.0746534067016744,0.0763851561455597,4.038960528597219,0.0389605285972187,0.0142099806020654,-0.0772772435214204,0.0810971437280156,-0.0781324425988548,0.0838622929087477,0.8443683528072439,0.0541359017795353,4.685041328200868,0.6850413282008683,0.0114967083685444,0.9999999644586572,-26.565052032470703,0.0091839504984235,0.0692952039635708,0.0415031848547117,0.0762155468382798,1.0827990749000254,0.0760985230312398,4.685041328200868,0.6850413282008683,0.0114967083685445,0.9999999644586572,-26.565052032470703,48,27,,True,4.873491815251063
hard_1mm_r2,own,60.0,1.3573146495199002,0.2027185698623235,own,10,0.0786330630693747,0.7863306306937474,-0.124813456534022,0.124813456534022,-0.158909227268135,0.158909227268135,0.5524356828954953,0.0515116241048224,3.5432878288778915,-0.4567121711221085,0.0229672268915632,-0.0636237485046278,0.0684066520673069,-0.0737882782803163,0.078826279448002,0.7675991364784522,0.0572525370320569,4.026105166141239,0.0261051661412388,0.0229672268915632,-0.137228410250089,0.137228410250089,-0.1806285357463775,0.1806285357463775,0.5585483415641481,0.0474747632045365,4.911658965019462,0.9116589650194618,0.0,0.9047619047619048,-90.0,-0.0690248735875885,0.0714263891545855,-0.0826192219875324,0.0851454814604608,0.7677898567968426,0.0560785428672915,4.666076016768488,0.6660760167684883,0.0,0.8968253968253969,-90.0,32,18,,True,2.165996362333806
hard_1mm_r2,own,120.0,0.6786573247599501,0.2027185698623235,own,5,0.1572661261387495,0.7863306306937474,-0.1678767326996119,0.1713586666119521,-0.2223924841193657,0.2223924841193657,0.3428657544959583,0.0500298300010758,3.9204225614388495,-0.0795774385611496,0.0,-0.3446751897668913,0.4014676297043834,-0.5391008571814958,0.5391008571814958,-0.551579156576937,0.1467506883908765,1494.735021945983,1490.735021945983,0.0,-0.1606627923052072,0.1691717063884711,-0.2259197786876248,0.2259197786876248,0.2844969955843129,0.0578217051234212,4.33622218254938,0.3362221825493803,0.0,1.0,-90.0,-0.3790998730819983,0.3790998730819983,-0.5426281517497549,0.5426281517497549,-0.4020047060600015,0.0759931596687636,1324.6742429954254,1320.6742429954254,0.0,1.0,-90.0,16,9,,True,0.5414990905834515
hard_1mm_r2,own,227.6839915321233,0.3576838161663378,0.2027185698623235,own,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,5,lookup spans only 3 grey levels,True,0.13537477264586287
hard_2mm_r1,own,1.0,83.65845408788799,0.2858754465455071,own,19,0.0458644514671512,0.8714245778758745,-0.1282231596685247,0.1282231596685247,-0.1382859212560925,0.1382859212560925,0.9277236136138858,0.0189182756578348,3.799345571331698,-0.2006544286683018,0.0299690111229817,-0.0424352464756332,0.0523541002159415,-0.0124640514357361,0.0273423320461985,1.2702835663961172,0.024140555954248,3.927404110521121,-0.0725958894788791,0.0338095657320486,-0.1053855465301681,0.1053855465301681,-0.1032963460022679,0.1032963460022679,0.9942159775074464,0.0242730070259209,4.53159681720954,0.5315968172095404,0.0266111131447056,0.9946475484637878,-16.699243545532227,-0.0141955577868871,0.0624710770180237,0.0292088548010119,0.043204424045693,1.3281816340798285,0.0413312319578979,4.708301516830159,0.7083015168301587,0.0281741533738871,0.987558747092776,-9.827723503112791,1920,1080,,False,7922.994027581375
hard_2mm_r1,own,1.5,55.77230272525864,0.2858754465455071,own,18,0.0484124765486596,0.8714245778758745,-0.1129057181351015,0.1129057181351015,-0.1157840688927445,0.1157840688927445,1.002767747524374,0.0223715743553584,3.777657266324069,-0.2223427336759309,0.0295191113319661,-0.0220328890277408,0.0602297142515176,0.0158538694278922,0.0414413684077728,1.341170203122371,0.0276086908421373,3.9382379575577815,-0.0617620424422185,0.0318363639008667,-0.091295219207297,0.091295219207297,-0.0826674429411164,0.0826674429411164,1.045352000991475,0.0307985465909102,4.532376870186071,0.5323768701860709,0.0264167541172355,0.9851462087018829,-18.66691398620605,0.0043680970301327,0.0699070477248889,0.0548654282754191,0.0565472888571134,1.3729801609563483,0.0482922783525109,4.747813074948311,0.7478130749483114,0.0269820357207208,0.9953295102869189,-7.263245105743408,1280,720,,False,3521.330678925055
hard_2mm_r1,own,2.249121608399084,37.196056351722014,0.2858754465455071,own,18,0.0484124765486596,0.8714245778758745,-0.1038769903772535,0.1038769903772535,-0.1036197468542529,0.1036197468542529,1.0242358674643075,0.0265775421305738,3.77043432721153,-0.2295656727884698,0.0282179338909271,-0.0144929990455637,0.0641859608552118,0.0274576520022279,0.0470817907122442,1.3611714133572008,0.0341210073789695,3.9471651400347847,-0.0528348599652153,0.0295450696980373,-0.0822776198487631,0.0822776198487631,-0.0703843859667054,0.0703843859667054,1.0618696856240917,0.0376837431721188,4.539068130327332,0.5390681303273324,0.0243571437895298,0.9873246408054897,-17.281497955322266,0.0118945003231463,0.075891797960527,0.065839723712755,0.065839723712755,1.3828640759559014,0.0557544242974685,4.743240409049203,0.7432404090492026,0.0244841720753659,0.9957778278600858,-11.309931755065918,854,480,,False,1567.482181049137
hard_2mm_r1,own,3.0,27.88615136262933,0.2858754465455071,own,17,0.0512602692868161,0.8714245778758745,-0.0921458166249586,0.0921458166249586,-0.0890405838044058,0.0890405838044058,1.0253883397313237,0.0342739764413584,3.870732881485654,-0.1292671185143459,0.0385397645199514,0.0058051236719798,0.0633513004923887,0.0502218644488777,0.0535127717976751,1.3458138035883362,0.045316768555942,3.9891023293796857,-0.0108976706203143,0.0395261391060326,-0.0713761819422084,0.0725191161263662,-0.0601589731782506,0.0618733744544873,1.026637648600345,0.0432114323781054,4.750079729148945,0.7500797291489452,0.0304337055024426,0.979313692302027,-10.304845809936523,0.0321221129195953,0.0812487882131277,0.0850281758495423,0.0850281758495423,1.3315576259901452,0.0642220283480489,4.976064774484993,0.9760647744849926,0.0305391334526498,0.9816058925008276,-7.815292835235596,640,360,,False,880.3326697312638
hard_2mm_r1,own,4.503519750244809,18.576237860029444,0.2858754465455071,own,17,0.0512602692868161,0.8714245778758745,-0.0866161786184357,0.0866161786184357,-0.0797438264909846,0.0797438264909846,1.0798746274849746,0.0361619766004481,3.752194302572339,-0.2478056974276605,0.031118376434906,0.0168604120124446,0.0709952823053267,0.0658917707383285,0.0658917707383285,1.397848084737778,0.0441896579319692,3.97141713010682,-0.0285828698931802,0.0313561482199181,-0.0668236804872591,0.0702480791232248,-0.0469808651964546,0.0521174631504031,1.101833102309152,0.0464647443893414,4.7215842993241806,0.7215842993241806,0.0250511298105766,0.9923368164209804,-7.594643115997314,0.0391697479209551,0.0989448617459293,0.1035859572501633,0.1035859572501633,1.4193134244008474,0.06892105537541,4.959937945703518,0.9599379457035182,0.0250675120121956,0.996110171835828,-14.036243438720703,426,240,,False,390.03723528357153
hard_2mm_r1,own,6.0,13.943075681314664,0.2858754465455071,own,17,0.0512602692868161,0.8714245778758745,-0.0842943916585419,0.0842943916585419,-0.0763425688365104,0.0763425688365104,1.0703642445227626,0.0375370862527667,3.847286476188451,-0.1527135238115491,0.0295602480079961,0.0147180793479041,0.0716078604642819,0.0647444548591396,0.0647444548591396,1.3835372423471777,0.0494454110600322,3.9704939003151742,-0.0295060996848257,0.0296351668423491,-0.0669866172217388,0.0736537305230387,-0.0462836622203899,0.0562843321723397,1.0894186277129974,0.050372361213694,4.66800773220855,0.66800773220855,0.0206799465288099,0.985221676916327,-12.094757080078123,0.033868197191277,0.0980462278867747,0.0989358188085388,0.0989358188085388,1.4016223411924644,0.0746631421388803,4.882038546616573,0.882038546616573,0.02067994652881,0.98739070958485,-13.392497062683104,320,180,,False,220.08316743281594
hard_2mm_r1,own,12.0,6.971537840657332,0.2858754465455071,own,16,0.0544640361172421,0.8714245778758745,-0.0831849196398728,0.0831849196398728,-0.0733614283429619,0.0733614283429619,1.0927271714176023,0.0385313575231322,3.676585307771934,-0.323414692228066,0.0246927243160015,0.0192628540790985,0.0756399901344777,0.0711771331601822,0.0711771331601822,1.3968183663219005,0.0494328398574325,3.8958673082375217,-0.1041326917624783,0.0246927243160015,-0.0628950390848718,0.0701116852658522,-0.0399304520829634,0.050755421354434,1.1037166393784332,0.050216224416749,4.503909245597913,0.5039092455979128,0.0199703721578202,1.0,-90.0,0.040184817560529,0.1015139739634922,0.106274093643016,0.106274093643016,1.409966981320474,0.0739784195724302,4.721713333157731,0.721713333157731,0.0199703721578202,0.9844473522325728,-90.0,160,90,,False,55.020791858203985
