sample_index,t_rel_s,SG0_ai16_V,SG1_ai18_V,SG2_ai17_V,SG3_ai19_V,SG4_ai20_V,SG5_ai21_V
9429,4.714500,1.049239904,1.265882738,1.172190461,0.824049745,1.031158941,1.062060951
9430,4.715000,1.048582415,1.266868973,1.172847950,0.825035980,1.031816431,1.062389696
9431,4.715500,1.048582415,1.266868973,1.173176695,0.826022214,1.031487686,1.061732206
9432,4.716000,1.047924925,1.266868973,1.172847950,0.824707235,1.031158941,1.062389696
9433,4.716500,1.048911159,1.266211483,1.172519206,0.825693469,1.032145175,1.062389696
9434,4.717000,1.048911159,1.266211483,1.173176695,0.825364724,1.031487686,1.062718441
9435,4.717500,1.049568649,1.265553994,1.172190461,0.825035980,1.031487686,1.063047185
9436,4.718000,1.049568649,1.266540228,1.174162930,0.825035980,1.031487686,1.062718441
9437,4.718500,1.049568649,1.265553994,1.171861716,0.824707235,1.031158941,1.062718441
9438,4.719000,1.050226139,1.265882738,1.171861716,0.825035980,1.030501452,1.063375930
9439,4.719500,1.051212373,1.265882738,1.172190461,0.826022214,1.030172707,1.063047185
9440,4.720000,1.050883628,1.265553994,1.171861716,0.825364724,1.030501452,1.062718441
9441,4.720500,1.050226139,1.266211483,1.172847950,0.825693469,1.031158941,1.062718441
9442,4.721000,1.049568649,1.265882738,1.172519206,0.825364724,1.031158941,1.062060951
9443,4.721500,1.049897394,1.266540228,1.171861716,0.826350958,1.032145175,1.061732206
9444,4.722000,1.049239904,1.267526463,1.171861716,0.826350958,1.032145175,1.062060951
9445,4.722500,1.048911159,1.266540228,1.170875481,0.825693469,1.031487686,1.062718441
9446,4.723000,1.049568649,1.265882738,1.172190461,0.825364724,1.031487686,1.062060951
9447,4.723500,1.048253670,1.265553994,1.172847950,0.826350958,1.032473920,1.062389696
9448,4.724000,1.048911159,1.266868973,1.173176695,0.826350958,1.030501452,1.061732206
9449,4.724500,1.048582415,1.266540228,1.172519206,0.824707235,1.031158941,1.062060951
9450,4.725000,1.048253670,1.266868973,1.173176695,0.825035980,1.031158941,1.061403461
9451,4.725500,1.048253670,1.266540228,1.173505440,0.825035980,1.031487686,1.061403461
9452,4.726000,1.048253670,1.266211483,1.173505440,0.825364724,1.031487686,1.061732206
9453,4.726500,1.048253670,1.266868973,1.173176695,0.824707235,1.030830196,1.061403461
9454,4.727000,1.049239904,1.265225249,1.172847950,0.825693469,1.030830196,1.061732206
9455,4.727500,1.048911159,1.267197718,1.174491674,0.826350958,1.031816431,1.062060951
9456,4.728000,1.048911159,1.265553994,1.172847950,0.825364724,1.031158941,1.062389696
9457,4.728500,1.050554883,1.266211483,1.173176695,0.825693469,1.031158941,1.063047185
9458,4.729000,1.049897394,1.265882738,1.172847950,0.824049745,1.031158941,1.062389696
9459,4.729500,1.051212373,1.266211483,1.170875481,0.826022214,1.031487686,1.062389696
9460,4.730000,1.049897394,1.266211483,1.172519206,0.826022214,1.032145175,1.063047185
9461,4.730500,1.048911159,1.266211483,1.170875481,0.825035980,1.031158941,1.062389696
9462,4.731000,1.049239904,1.267197718,1.171532971,0.824707235,1.031816431,1.061732206
9463,4.731500,1.049568649,1.267855208,1.172190461,0.826022214,1.031487686,1.061403461
9464,4.732000,1.049239904,1.267197718,1.172190461,0.826022214,1.031158941,1.062060951
9465,4.732500,1.048911159,1.266540228,1.171861716,0.825693469,1.031487686,1.062060951
9466,4.733000,1.048582415,1.266540228,1.172190461,0.826350958,1.031487686,1.062060951
9467,4.733500,1.048582415,1.266211483,1.172847950,0.825035980,1.031487686,1.062060951
9468,4.734000,1.048582415,1.265882738,1.172519206,0.824378490,1.031158941,1.061403461
9469,4.734500,1.048582415,1.266868973,1.173176695,0.825035980,1.031158941,1.061074717
9470,4.735000,1.048911159,1.265882738,1.172847950,0.825693469,1.030830196,1.062060951
9471,4.735500,1.049897394,1.265553994,1.173834185,0.824707235,1.032145175,1.061732206
9472,4.736000,1.048582415,1.264896504,1.172190461,0.825035980,1.031816431,1.061732206
9473,4.736500,1.048911159,1.266868973,1.172519206,0.826022214,1.032145175,1.062060951
9474,4.737000,1.050226139,1.266868973,1.173176695,0.825364724,1.031816431,1.062718441
9475,4.737500,1.051212373,1.265553994,1.172519206,0.825364724,1.031158941,1.063375930
9476,4.738000,1.049568649,1.266211483,1.173176695,0.825364724,1.031487686,1.063047185
9477,4.738500,1.048911159,1.265882738,1.171861716,0.825364724,1.031487686,1.062389696
9478,4.739000,1.049239904,1.267197718,1.173176695,0.827008448,1.032473920,1.062718441
9479,4.739500,1.048911159,1.267526463,1.169231757,0.825693469,1.031487686,1.061403461
9480,4.740000,1.048911159,1.266540228,1.171861716,0.825035980,1.032145175,1.062060951
9481,4.740500,1.049239904,1.266540228,1.171861716,0.825035980,1.030172707,1.062060951
9482,4.741000,1.049239904,1.266211483,1.171861716,0.825364724,1.030830196,1.061732206
9483,4.741500,1.048582415,1.267526463,1.172847950,0.826350958,1.031816431,1.062060951
9484,4.742000,1.048582415,1.265553994,1.171861716,0.824378490,1.029843962,1.061732206
9485,4.742500,1.048253670,1.266540228,1.172519206,0.825364724,1.031816431,1.061732206
9486,4.743000,1.046938691,1.265553994,1.172190461,0.825035980,1.030172707,1.061074717
9487,4.743500,1.048253670,1.265553994,1.173176695,0.824707235,1.030501452,1.062060951
9488,4.744000,1.048582415,1.265553994,1.172519206,0.826679703,1.032145175,1.061403461
9489,4.744500,1.049239904,1.267197718,1.174820419,0.826022214,1.032145175,1.060745972
9490,4.745000,1.049239904,1.265882738,1.173834185,0.825693469,1.032145175,1.062389696
9491,4.745500,1.049568649,1.266211483,1.174162930,0.826679703,1.032145175,1.061732206
9492,4.746000,1.050554883,1.265882738,1.173176695,0.826022214,1.031816431,1.062389696
9493,4.746500,1.050883628,1.265882738,1.172847950,0.825693469,1.031487686,1.062389696
9494,4.747000,1.049568649,1.266540228,1.173176695,0.826022214,1.031816431,1.063047185
9495,4.747500,1.048911159,1.265553994,1.172190461,0.825364724,1.031158941,1.062060951
9496,4.748000,1.048911159,1.266540228,1.172847950,0.826350958,1.031487686,1.061732206
9497,4.748500,1.048253670,1.266868973,1.172190461,0.826022214,1.030830196,1.062389696
9498,4.749000,1.048911159,1.266868973,1.171861716,0.826022214,1.031158941,1.062389696
9499,4.749500,1.048582415,1.266540228,1.173176695,0.826679703,1.031816431,1.062718441
9500,4.750000,1.049568649,1.267855208,1.173834185,0.826350958,1.031487686,1.062389696
9501,4.750500,1.048582415,1.266868973,1.172847950,0.825693469,1.031816431,1.061732206
9502,4.751000,1.047924925,1.266540228,1.173176695,0.826679703,1.031816431,1.062060951
9503,4.751500,1.047596180,1.267526463,1.174162930,0.825693469,1.031487686,1.061403461
9504,4.752000,1.047596180,1.265882738,1.171861716,0.824707235,1.030830196,1.060745972
9505,4.752500,1.049568649,1.265553994,1.173176695,0.824707235,1.031487686,1.062389696
9506,4.753000,1.048582415,1.265553994,1.173834185,0.824707235,1.030830196,1.061732206
9507,4.753500,1.048253670,1.265553994,1.172519206,0.825364724,1.031158941,1.061403461
9508,4.754000,1.048582415,1.267526463,1.174162930,0.826022214,1.032473920,1.062389696
9509,4.754500,1.047924925,1.265225249,1.173176695,0.826022214,1.030830196,1.061732206
9510,4.755000,1.049239904,1.265882738,1.173505440,0.826350958,1.031487686,1.062389696
9511,4.755500,1.050226139,1.265882738,1.173834185,0.826022214,1.031158941,1.063047185
9512,4.756000,1.050554883,1.266540228,1.173834185,0.825693469,1.030830196,1.062389696
9513,4.756500,1.049239904,1.266211483,1.172847950,0.826350958,1.032473920,1.062060951
9514,4.757000,1.049568649,1.266868973,1.171861716,0.825693469,1.031487686,1.061732206
9515,4.757500,1.048911159,1.267197718,1.172190461,0.826022214,1.031816431,1.062060951
9516,4.758000,1.048911159,1.265882738,1.171204226,0.825364724,1.030501452,1.061732206
9517,4.758500,1.049239904,1.266868973,1.171861716,0.826022214,1.031816431,1.062060951
9518,4.759000,1.048911159,1.266211483,1.172519206,0.825364724,1.032145175,1.062389696
9519,4.759500,1.048582415,1.266868973,1.171861716,0.825693469,1.031158941,1.062389696
9520,4.760000,1.048582415,1.265225249,1.170217992,0.824378490,1.029843962,1.063704675
9521,4.760500,1.048253670,1.266211483,1.172847950,0.824378490,1.031487686,1.061074717
9522,4.761000,1.047596180,1.266540228,1.172847950,0.826350958,1.031816431,1.061732206
9523,4.761500,1.047596180,1.266868973,1.171204226,0.824707235,1.031158941,1.061732206
9524,4.762000,1.047924925,1.265882738,1.172847950,0.824378490,1.030830196,1.061732206
9525,4.762500,1.048253670,1.265882738,1.173176695,0.825364724,1.031487686,1.062060951
9526,4.763000,1.049239904,1.265882738,1.173176695,0.824378490,1.030172707,1.061732206
9527,4.763500,1.048582415,1.266540228,1.173834185,0.825364724,1.031816431,1.062718441
9528,4.764000,1.049239904,1.265553994,1.175149164,0.824378490,1.030830196,1.063047185
9529,4.764500,1.048911159,1.266211483,1.173505440,0.825035980,1.031158941,1.062389696
9530,4.765000,1.050226139,1.266211483,1.172847950,0.825364724,1.031158941,1.062718441
9531,4.765500,1.050226139,1.266868973,1.173505440,0.825364724,1.031487686,1.063375930
9532,4.766000,1.049897394,1.265882738,1.173176695,0.826022214,1.032145175,1.063375930
9533,4.766500,1.049239904,1.266540228,1.172519206,0.826679703,1.032145175,1.062718441
9534,4.767000,1.049239904,1.266211483,1.171532971,0.825035980,1.030830196,1.062060951
9535,4.767500,1.049239904,1.266211483,1.171861716,0.826022214,1.031158941,1.062060951
9536,4.768000,1.049568649,1.266540228,1.171532971,0.825035980,1.031158941,1.062389696
9537,4.768500,1.048911159,1.267197718,1.173176695,0.824378490,1.031487686,1.062060951
9538,4.769000,1.049239904,1.266868973,1.171204226,0.825364724,1.031487686,1.062389696
9539,4.769500,1.048911159,1.265882738,1.171861716,0.824378490,1.030172707,1.061732206
9540,4.770000,1.048582415,1.266868973,1.172847950,0.825364724,1.030830196,1.061403461
9541,4.770500,1.047924925,1.265882738,1.172190461,0.825364724,1.030501452,1.061074717
9542,4.771000,1.047924925,1.267197718,1.173176695,0.824378490,1.032145175,1.061403461
9543,4.771500,1.048253670,1.266868973,1.173834185,0.825035980,1.031158941,1.061403461
9544,4.772000,1.048253670,1.265882738,1.173505440,0.825035980,1.031816431,1.061732206
9545,4.772500,1.049239904,1.265882738,1.172190461,0.824707235,1.031158941,1.062060951
9546,4.773000,1.048582415,1.266540228,1.172519206,0.826022214,1.032473920,1.063704675
9547,4.773500,1.048582415,1.265225249,1.172847950,0.825035980,1.030830196,1.062060951
9548,4.774000,1.049568649,1.266868973,1.173834185,0.825035980,1.030830196,1.062718441
9549,4.774500,1.050226139,1.265882738,1.172190461,0.826022214,1.031816431,1.062718441
9550,4.775000,1.049897394,1.265882738,1.173176695,0.825693469,1.031487686,1.063375930
9551,4.775500,1.049897394,1.265225249,1.172190461,0.825035980,1.030830196,1.062718441
9552,4.776000,1.049239904,1.266868973,1.171532971,0.826022214,1.031487686,1.061732206
9553,4.776500,1.047596180,1.266540228,1.171861716,0.825364724,1.031487686,1.061403461
9554,4.777000,1.049239904,1.265225249,1.169560502,0.824707235,1.029843962,1.061732206
9555,4.777500,1.049239904,1.265882738,1.170875481,0.825035980,1.030830196,1.061732206
9556,4.778000,1.048911159,1.266211483,1.171861716,0.825035980,1.031158941,1.062060951
9557,4.778500,1.048253670,1.266540228,1.172519206,0.825693469,1.031158941,1.061074717
9558,4.779000,1.048911159,1.266211483,1.172519206,0.824378490,1.031487686,1.061403461
9559,4.779500,1.047924925,1.266211483,1.172847950,0.824378490,1.031487686,1.061732206
9560,4.780000,1.048582415,1.265882738,1.172847950,0.823721001,1.031487686,1.062389696
9561,4.780500,1.048582415,1.267526463,1.172519206,0.824707235,1.030830196,1.062389696
9562,4.781000,1.049239904,1.266540228,1.173176695,0.825693469,1.032145175,1.063375930
9563,4.781500,1.049239904,1.265882738,1.172519206,0.824707235,1.031816431,1.063047185
9564,4.782000,1.049239904,1.266540228,1.173505440,0.825693469,1.032145175,1.062718441
9565,4.782500,1.050226139,1.265882738,1.171861716,0.824378490,1.030172707,1.063375930
9566,4.783000,1.050554883,1.266211483,1.172519206,0.825693469,1.031158941,1.063375930
9567,4.783500,1.050226139,1.266211483,1.172190461,0.825035980,1.031158941,1.063047185
9568,4.784000,1.048911159,1.266540228,1.172190461,0.825364724,1.031487686,1.062060951
9569,4.784500,1.049568649,1.266540228,1.172847950,0.825364724,1.031158941,1.061732206
9570,4.785000,1.050226139,1.267197718,1.171204226,0.826022214,1.030830196,1.062389696
9571,4.785500,1.049568649,1.265553994,1.171204226,0.824378490,1.031487686,1.062060951
9572,4.786000,1.048582415,1.266540228,1.171861716,0.825035980,1.030830196,1.062389696
9573,4.786500,1.049239904,1.265882738,1.171532971,0.824707235,1.031158941,1.062389696
9574,4.787000,1.048582415,1.266540228,1.172519206,0.826022214,1.031816431,1.062060951
9575,4.787500,1.048582415,1.266868973,1.171861716,0.825035980,1.031487686,1.062060951
9576,4.788000,1.048582415,1.266868973,1.174162930,0.824049745,1.031158941,1.061403461
9577,4.788500,1.048253670,1.266211483,1.173834185,0.825364724,1.031816431,1.061403461
9578,4.789000,1.048582415,1.265882738,1.172190461,0.825035980,1.030501452,1.062060951
9579,4.789500,1.048911159,1.267855208,1.173176695,0.826350958,1.033131410,1.062389696
9580,4.790000,1.049568649,1.266211483,1.172847950,0.826350958,1.032145175,1.062389696
9581,4.790500,1.048911159,1.267197718,1.173834185,0.825693469,1.031816431,1.062718441
9582,4.791000,1.050226139,1.265225249,1.172190461,0.824707235,1.030172707,1.062718441
9583,4.791500,1.050883628,1.265882738,1.173176695,0.824707235,1.030830196,1.063047185
9584,4.792000,1.049897394,1.265882738,1.171532971,0.825364724,1.030830196,1.063047185
9585,4.792500,1.049239904,1.265882738,1.172190461,0.825693469,1.031816431,1.062718441
9586,4.793000,1.049239904,1.267197718,1.173176695,0.826350958,1.032802665,1.061074717
9587,4.793500,1.049239904,1.267197718,1.172519206,0.826679703,1.031158941,1.061732206
9588,4.794000,1.048911159,1.266211483,1.171532971,0.826022214,1.030830196,1.061074717
9589,4.794500,1.049239904,1.267526463,1.172847950,0.826022214,1.031158941,1.062060951
9590,4.795000,1.048582415,1.265882738,1.171861716,0.825035980,1.030830196,1.062389696
9591,4.795500,1.048911159,1.266540228,1.172190461,0.825364724,1.032145175,1.062060951
9592,4.796000,1.048911159,1.267526463,1.173834185,0.826022214,1.032145175,1.062389696
9593,4.796500,1.048253670,1.266540228,1.172519206,0.825364724,1.031487686,1.061403461
9594,4.797000,1.047924925,1.266868973,1.172519206,0.825035980,1.031816431,1.061732206
9595,4.797500,1.048253670,1.266868973,1.173176695,0.824707235,1.030830196,1.061732206
9596,4.798000,1.049239904,1.265225249,1.172190461,0.824707235,1.031816431,1.063047185
9597,4.798500,1.049568649,1.265882738,1.173505440,0.826022214,1.031816431,1.063375930
9598,4.799000,1.049239904,1.266211483,1.172519206,0.825693469,1.031158941,1.062389696
9599,4.799500,1.050226139,1.266211483,1.173834185,0.826022214,1.031158941,1.063047185
9600,4.800000,1.050226139,1.266211483,1.173176695,0.825364724,1.031158941,1.063704675
9601,4.800500,1.050883628,1.266211483,1.172847950,0.826022214,1.031158941,1.063704675
9602,4.801000,1.050883628,1.266211483,1.172519206,0.825693469,1.030830196,1.062718441
9603,4.801500,1.049568649,1.266211483,1.171861716,0.825364724,1.030830196,1.061403461
9604,4.802000,1.048582415,1.266211483,1.171204226,0.825693469,1.031158941,1.061403461
9605,4.802500,1.048582415,1.266540228,1.172519206,0.825693469,1.031487686,1.061074717
9606,4.803000,1.049239904,1.266868973,1.171861716,0.826022214,1.031487686,1.062389696
9607,4.803500,1.049568649,1.266540228,1.171861716,0.825693469,1.031487686,1.062718441
9608,4.804000,1.048911159,1.267197718,1.172847950,0.825693469,1.031816431,1.062389696
9609,4.804500,1.048253670,1.266540228,1.172519206,0.825035980,1.030830196,1.062060951
9610,4.805000,1.047924925,1.266540228,1.172847950,0.825364724,1.031158941,1.062060951
9611,4.805500,1.048582415,1.265553994,1.172519206,0.825035980,1.031487686,1.061732206
9612,4.806000,1.048253670,1.266540228,1.170875481,0.825035980,1.030501452,1.060745972
9613,4.806500,1.047924925,1.265553994,1.172190461,0.824049745,1.030172707,1.062060951
9614,4.807000,1.048911159,1.266211483,1.172190461,0.825035980,1.030501452,1.061732206
9615,4.807500,1.048253670,1.264896504,1.171861716,0.824378490,1.031158941,1.061732206
9616,4.808000,1.048911159,1.265882738,1.173505440,0.825035980,1.031487686,1.061732206
9617,4.808500,1.048582415,1.265882738,1.173505440,0.826022214,1.032145175,1.062060951
9618,4.809000,1.049239904,1.265882738,1.171861716,0.824049745,1.030172707,1.061732206
9619,4.809500,1.049568649,1.265553994,1.172847950,0.825693469,1.032145175,1.062389696
9620,4.810000,1.050226139,1.264567759,1.173176695,0.825035980,1.030830196,1.063375930
9621,4.810500,1.049897394,1.266211483,1.172847950,0.826679703,1.031816431,1.062718441
9622,4.811000,1.049239904,1.265882738,1.172847950,0.826022214,1.030830196,1.062060951
9623,4.811500,1.049239904,1.266211483,1.171861716,0.825693469,1.032473920,1.061403461
9624,4.812000,1.048582415,1.266540228,1.171532971,0.825364724,1.030830196,1.061074717
9625,4.812500,1.049897394,1.266211483,1.171532971,0.825693469,1.031816431,1.062060951
9626,4.813000,1.049568649,1.266540228,1.172190461,0.825364724,1.031158941,1.061732206
9627,4.813500,1.048911159,1.265553994,1.171861716,0.825035980,1.030501452,1.062718441
9628,4.814000,1.047924925,1.265882738,1.172519206,0.824707235,1.030501452,1.061074717
9629,4.814500,1.048582415,1.266540228,1.172190461,0.825693469,1.031487686,1.061403461
9630,4.815000,1.048253670,1.266540228,1.172190461,0.824049745,1.030501452,1.061403461
9631,4.815500,1.048253670,1.266868973,1.173176695,0.824707235,1.031487686,1.060745972
9632,4.816000,1.048582415,1.267197718,1.173176695,0.825035980,1.030830196,1.061732206
9633,4.816500,1.048582415,1.267197718,1.173505440,0.824707235,1.031158941,1.060745972
9634,4.817000,1.048582415,1.266868973,1.173505440,0.826022214,1.032145175,1.062389696
9635,4.817500,1.048911159,1.266540228,1.173176695,0.825693469,1.031158941,1.062718441
9636,4.818000,1.048911159,1.265225249,1.172519206,0.825035980,1.031158941,1.062718441
9637,4.818500,1.050554883,1.266540228,1.172847950,0.825035980,1.031487686,1.062718441
9638,4.819000,1.050883628,1.267855208,1.173505440,0.826022214,1.032473920,1.063047185
9639,4.819500,1.051869863,1.265225249,1.171532971,0.824378490,1.030172707,1.063047185
9640,4.820000,1.049897394,1.266540228,1.172190461,0.825035980,1.031158941,1.063375930
9641,4.820500,1.049568649,1.265882738,1.171532971,0.825693469,1.031158941,1.061732206
9642,4.821000,1.049239904,1.266211483,1.170875481,0.825364724,1.031816431,1.062389696
9643,4.821500,1.048911159,1.266211483,1.171532971,0.825693469,1.030830196,1.061732206
9644,4.822000,1.049568649,1.266540228,1.171532971,0.826022214,1.031816431,1.061732206
9645,4.822500,1.049568649,1.265553994,1.170875481,0.824707235,1.031158941,1.061403461
9646,4.823000,1.049568649,1.266540228,1.172190461,0.825693469,1.031158941,1.062718441
9647,4.823500,1.048582415,1.266868973,1.171861716,0.825693469,1.031487686,1.061732206
9648,4.824000,1.048253670,1.267526463,1.172847950,0.826350958,1.032473920,1.061732206
9649,4.824500,1.048253670,1.265882738,1.173176695,0.825035980,1.032145175,1.061732206
9650,4.825000,1.048582415,1.265882738,1.172519206,0.824049745,1.030830196,1.061732206
9651,4.825500,1.048253670,1.266211483,1.173176695,0.825035980,1.032145175,1.061732206
9652,4.826000,1.048911159,1.266211483,1.172190461,0.825035980,1.031487686,1.062060951
9653,4.826500,1.048911159,1.265225249,1.171861716,0.825035980,1.031158941,1.062389696
9654,4.827000,1.048582415,1.266540228,1.174162930,0.826022214,1.032802665,1.062389696
9655,4.827500,1.049239904,1.264896504,1.173834185,0.824378490,1.031487686,1.061732206
9656,4.828000,1.049568649,1.266211483,1.173176695,0.826022214,1.031487686,1.062718441
9657,4.828500,1.050554883,1.265882738,1.173834185,0.825364724,1.031158941,1.064033420
9658,4.829000,1.050883628,1.267197718,1.173505440,0.826679703,1.032145175,1.063375930
9659,4.829500,1.050226139,1.265882738,1.172847950,0.826022214,1.031158941,1.061074717
9660,4.830000,1.049568649,1.266868973,1.172190461,0.826022214,1.031816431,1.062389696
9661,4.830500,1.049568649,1.267526463,1.172847950,0.826679703,1.032145175,1.061403461
9662,4.831000,1.049568649,1.267526463,1.171532971,0.826350958,1.032145175,1.062389696
9663,4.831500,1.050226139,1.266540228,1.172519206,0.826022214,1.032145175,1.062718441
9664,4.832000,1.049568649,1.264896504,1.171204226,0.824049745,1.029843962,1.062718441
9665,4.832500,1.049568649,1.266540228,1.172190461,0.825693469,1.031816431,1.062718441
9666,4.833000,1.049239904,1.267197718,1.172847950,0.825035980,1.032145175,1.062389696
9667,4.833500,1.048253670,1.266540228,1.172847950,0.825035980,1.031816431,1.061732206
9668,4.834000,1.047924925,1.265882738,1.173176695,0.824707235,1.031487686,1.062060951
9669,4.834500,1.048582415,1.266540228,1.173176695,0.824378490,1.030501452,1.061732206
9670,4.835000,1.049239904,1.266211483,1.172847950,0.827008448,1.031816431,1.062060951
9671,4.835500,1.048582415,1.265882738,1.173176695,0.824707235,1.031158941,1.061732206
9672,4.836000,1.049239904,1.265553994,1.172190461,0.825364724,1.031158941,1.063047185
9673,4.836500,1.049239904,1.266540228,1.174491674,0.825693469,1.033131410,1.063047185
9674,4.837000,1.049568649,1.265882738,1.173505440,0.825364724,1.031487686,1.062389696
9675,4.837500,1.050883628,1.265553994,1.171861716,0.824707235,1.030172707,1.063375930
9676,4.838000,1.051212373,1.265882738,1.173176695,0.825693469,1.031487686,1.063047185
9677,4.838500,1.050554883,1.266211483,1.173176695,0.825693469,1.032145175,1.063047185
9678,4.839000,1.050554883,1.265225249,1.173176695,0.825035980,1.031158941,1.062718441
9679,4.839500,1.048911159,1.266540228,1.171204226,0.825693469,1.030830196,1.061732206
9680,4.840000,1.050226139,1.266868973,1.171861716,0.826022214,1.032473920,1.061732206
9681,4.840500,1.049897394,1.267197718,1.172847950,0.826022214,1.031158941,1.062718441
9682,4.841000,1.049568649,1.266868973,1.171532971,0.825035980,1.031158941,1.063047185
9683,4.841500,1.049239904,1.265882738,1.171532971,0.825364724,1.031487686,1.062389696
9684,4.842000,1.048911159,1.266868973,1.172847950,0.825035980,1.031158941,1.062060951
9685,4.842500,1.048582415,1.265882738,1.172190461,0.824707235,1.030172707,1.061732206
9686,4.843000,1.048582415,1.267526463,1.173834185,0.825693469,1.032145175,1.061732206
9687,4.843500,1.048582415,1.266540228,1.173176695,0.825364724,1.031487686,1.061732206
9688,4.844000,1.048253670,1.266211483,1.171861716,0.824707235,1.031487686,1.062060951
9689,4.844500,1.049568649,1.265225249,1.171532971,0.824707235,1.030830196,1.062060951
9690,4.845000,1.048582415,1.266540228,1.172847950,0.826022214,1.032145175,1.062060951
9691,4.845500,1.049239904,1.265553994,1.171861716,0.825364724,1.031158941,1.062389696
9692,4.846000,1.049239904,1.266211483,1.173176695,0.825364724,1.031487686,1.062718441
9693,4.846500,1.049897394,1.265553994,1.172519206,0.824378490,1.031487686,1.062718441
9694,4.847000,1.050554883,1.265225249,1.172519206,0.825035980,1.029843962,1.062718441
9695,4.847500,1.051212373,1.266540228,1.173176695,0.825693469,1.031816431,1.063375930
9696,4.848000,1.050226139,1.267197718,1.173834185,0.826679703,1.032473920,1.063375930
9697,4.848500,1.049897394,1.267197718,1.172847950,0.826022214,1.031816431,1.062060951
9698,4.849000,1.049239904,1.265882738,1.171532971,0.825693469,1.031816431,1.062060951
9699,4.849500,1.049568649,1.267197718,1.171532971,0.825364724,1.031487686,1.061403461
9700,4.850000,1.049897394,1.266868973,1.173505440,0.825364724,1.032145175,1.062060951
9701,4.850500,1.049897394,1.266868973,1.171861716,0.825364724,1.031487686,1.062718441
9702,4.851000,1.049239904,1.267526463,1.173505440,0.826679703,1.031816431,1.062060951
9703,4.851500,1.048253670,1.266868973,1.172190461,0.824707235,1.031816431,1.062389696
9704,4.852000,1.049568649,1.266540228,1.171532971,0.825693469,1.031487686,1.062060951
9705,4.852500,1.049568649,1.266868973,1.172847950,0.825035980,1.031487686,1.061732206
9706,4.853000,1.048253670,1.266540228,1.172519206,0.825364724,1.031158941,1.062060951
9707,4.853500,1.048582415,1.266868973,1.172847950,0.824378490,1.031487686,1.061732206
9708,4.854000,1.048911159,1.265882738,1.171204226,0.825035980,1.030830196,1.061074717
9709,4.854500,1.048911159,1.266540228,1.171532971,0.823721001,1.030830196,1.062389696
9710,4.855000,1.047596180,1.265225249,1.171861716,0.825035980,1.031487686,1.062389696
9711,4.855500,1.049568649,1.266868973,1.175149164,0.825035980,1.031158941,1.062389696
9712,4.856000,1.048911159,1.265882738,1.173505440,0.825364724,1.031816431,1.061403461
9713,4.856500,1.048911159,1.264239014,1.171861716,0.824707235,1.030172707,1.061732206
9714,4.857000,1.050226139,1.265882738,1.172847950,0.826022214,1.032473920,1.062060951
9715,4.857500,1.050226139,1.265882738,1.172519206,0.825364724,1.031158941,1.063047185
9716,4.858000,1.050554883,1.266868973,1.172847950,0.826022214,1.031487686,1.063047185
9717,4.858500,1.050226139,1.266868973,1.173176695,0.827337193,1.032145175,1.063047185
9718,4.859000,1.049239904,1.266211483,1.171532971,0.825693469,1.031816431,1.062060951
9719,4.859500,1.048911159,1.266868973,1.171532971,0.825364724,1.031487686,1.062389696
9720,4.860000,1.048911159,1.266540228,1.172190461,0.826350958,1.031816431,1.061732206
9721,4.860500,1.049568649,1.266868973,1.172190461,0.825035980,1.031816431,1.062389696
9722,4.861000,1.048253670,1.266211483,1.171861716,0.824378490,1.030830196,1.062389696
9723,4.861500,1.048911159,1.266868973,1.172519206,0.826350958,1.031487686,1.062389696
9724,4.862000,1.048911159,1.266540228,1.172190461,0.825035980,1.030830196,1.062389696
9725,4.862500,1.048253670,1.266868973,1.172519206,0.825035980,1.030501452,1.061732206
9726,4.863000,1.048253670,1.267526463,1.172847950,0.824378490,1.031158941,1.061732206
9727,4.863500,1.048582415,1.265553994,1.171861716,0.824378490,1.031487686,1.061403461
9728,4.864000,1.049239904,1.266211483,1.172519206,0.824378490,1.031158941,1.062060951
9729,4.864500,1.048253670,1.265553994,1.172519206,0.825693469,1.031816431,1.061074717
9730,4.865000,1.049239904,1.265553994,1.172519206,0.824707235,1.031487686,1.062060951
9731,4.865500,1.049239904,1.266211483,1.173176695,0.826022214,1.032145175,1.062718441
9732,4.866000,1.049239904,1.266868973,1.173505440,0.825364724,1.031158941,1.062060951
9733,4.866500,1.049897394,1.265882738,1.173834185,0.826022214,1.030830196,1.062718441
9734,4.867000,1.050883628,1.265553994,1.172519206,0.825693469,1.031158941,1.063375930
9735,4.867500,1.049897394,1.266868973,1.173834185,0.826679703,1.032473920,1.062718441
9736,4.868000,1.050554883,1.267855208,1.172847950,0.826350958,1.031816431,1.062389696
9737,4.868500,1.049568649,1.267526463,1.171861716,0.826350958,1.031816431,1.062060951
9738,4.869000,1.050226139,1.265882738,1.170217992,0.825693469,1.030830196,1.061403461
9739,4.869500,1.050226139,1.266211483,1.172519206,0.825693469,1.031487686,1.062718441
9740,4.870000,1.048911159,1.266540228,1.172519206,0.826022214,1.031158941,1.062389696
9741,4.870500,1.049239904,1.266540228,1.171532971,0.825035980,1.030501452,1.062060951
9742,4.871000,1.048911159,1.265882738,1.172847950,0.825364724,1.031816431,1.062389696
9743,4.871500,1.048582415,1.266540228,1.172519206,0.826022214,1.030830196,1.062060951
9744,4.872000,1.047596180,1.266540228,1.172519206,0.824049745,1.031158941,1.061403461
