sample_index,t_rel_s,SG0_ai16_V,SG1_ai18_V,SG2_ai17_V,SG3_ai19_V,SG4_ai20_V,SG5_ai21_V
5170,2.585000,0.929248063,1.261280311,1.071265805,0.814844893,0.911167101,0.943055343
5171,2.585500,0.930234297,1.260622821,1.069293336,0.813529914,0.910509612,0.943384087
5172,2.586000,0.929905552,1.261280311,1.069950826,0.813858659,0.912153336,0.943055343
5173,2.586500,0.929576808,1.262266545,1.070279571,0.816159872,0.912153336,0.942069108
5174,2.587000,0.928919318,1.261937800,1.069622081,0.814844893,0.911824591,0.941411619
5175,2.587500,0.928919318,1.263252780,1.070937060,0.815831127,0.913139570,0.942397853
5176,2.588000,0.929248063,1.261609055,1.069950826,0.813858659,0.910838357,0.942726598
5177,2.588500,0.928919318,1.261937800,1.069950826,0.814516148,0.912153336,0.942726598
5178,2.589000,0.928919318,1.261280311,1.069622081,0.812872425,0.910180867,0.941740364
5179,2.589500,0.928590573,1.261609055,1.069622081,0.813201169,0.910838357,0.941411619
5180,2.590000,0.928261829,1.262595290,1.070937060,0.813858659,0.911824591,0.941740364
5181,2.590500,0.928590573,1.262266545,1.070937060,0.814187404,0.911824591,0.943055343
5182,2.591000,0.929248063,1.261937800,1.070937060,0.814516148,0.911824591,0.942397853
5183,2.591500,0.929905552,1.261280311,1.071265805,0.813201169,0.911495846,0.942069108
5184,2.592000,0.929905552,1.261609055,1.072580784,0.814844893,0.912153336,0.942397853
5185,2.592500,0.930234297,1.261280311,1.071265805,0.814844893,0.912153336,0.943055343
5186,2.593000,0.930234297,1.261609055,1.070937060,0.813529914,0.911495846,0.944370322
5187,2.593500,0.929905552,1.260951566,1.070279571,0.815502382,0.911824591,0.943055343
5188,2.594000,0.929248063,1.262924035,1.070279571,0.815831127,0.913468315,0.942397853
5189,2.594500,0.928590573,1.262924035,1.070608316,0.815502382,0.912482080,0.942726598
5190,2.595000,0.929905552,1.262924035,1.070279571,0.814187404,0.911824591,0.943055343
5191,2.595500,0.928919318,1.261280311,1.068964592,0.814187404,0.910838357,0.943055343
5192,2.596000,0.929248063,1.261609055,1.069293336,0.813529914,0.910180867,0.943384087
5193,2.596500,0.928919318,1.261937800,1.070608316,0.814516148,0.911495846,0.942069108
5194,2.597000,0.928261829,1.262595290,1.071265805,0.814844893,0.911824591,0.942397853
5195,2.597500,0.928590573,1.262266545,1.070608316,0.813201169,0.911167101,0.941740364
5196,2.598000,0.928590573,1.261937800,1.070937060,0.814187404,0.911167101,0.942397853
5197,2.598500,0.929248063,1.261937800,1.070279571,0.814516148,0.911495846,0.942069108
5198,2.599000,0.929576808,1.260622821,1.070608316,0.815173638,0.912482080,0.942397853
5199,2.599500,0.929248063,1.261280311,1.071265805,0.814187404,0.911167101,0.943384087
5200,2.600000,0.929905552,1.261937800,1.071594550,0.813858659,0.911495846,0.943384087
5201,2.600500,0.930891787,1.261280311,1.070279571,0.813858659,0.910838357,0.942726598
5202,2.601000,0.930891787,1.261280311,1.070279571,0.815173638,0.911495846,0.943384087
5203,2.601500,0.929248063,1.261609055,1.070937060,0.815831127,0.911824591,0.942726598
5204,2.602000,0.929248063,1.261937800,1.070608316,0.814844893,0.911167101,0.942397853
5205,2.602500,0.929905552,1.262266545,1.070279571,0.815173638,0.911824591,0.943055343
5206,2.603000,0.929248063,1.262266545,1.069950826,0.814516148,0.911495846,0.942397853
5207,2.603500,0.929248063,1.261280311,1.067978357,0.814187404,0.911495846,0.943055343
5208,2.604000,0.927933084,1.261609055,1.069950826,0.813529914,0.911167101,0.941740364
5209,2.604500,0.929248063,1.261609055,1.069622081,0.813858659,0.911824591,0.940754129
5210,2.605000,0.928919318,1.262266545,1.071265805,0.814516148,0.911495846,0.941411619
5211,2.605500,0.928919318,1.262924035,1.071594550,0.813858659,0.911824591,0.941740364
5212,2.606000,0.928919318,1.262595290,1.071594550,0.814516148,0.911824591,0.942069108
5213,2.606500,0.929248063,1.260951566,1.069950826,0.814187404,0.911824591,0.943055343
5214,2.607000,0.928919318,1.261937800,1.071594550,0.815502382,0.912810825,0.942726598
5215,2.607500,0.929905552,1.261280311,1.070937060,0.815173638,0.911495846,0.942397853
5216,2.608000,0.929576808,1.260294076,1.070279571,0.813529914,0.910838357,0.942726598
5217,2.608500,0.930234297,1.259965331,1.070279571,0.812543680,0.911495846,0.943055343
5218,2.609000,0.930891787,1.262266545,1.070608316,0.815173638,0.911167101,0.943712832
5219,2.609500,0.930234297,1.261937800,1.070608316,0.815502382,0.912153336,0.942726598
5220,2.610000,0.929576808,1.262266545,1.070279571,0.814844893,0.911824591,0.942397853
5221,2.610500,0.929576808,1.262266545,1.069622081,0.816159872,0.911824591,0.941740364
5222,2.611000,0.929905552,1.262266545,1.069622081,0.813858659,0.912810825,0.943055343
5223,2.611500,0.929248063,1.260622821,1.069622081,0.814187404,0.911824591,0.942069108
5224,2.612000,0.929576808,1.261937800,1.071594550,0.814844893,0.911495846,0.942069108
5225,2.612500,0.927933084,1.260622821,1.068964592,0.813529914,0.910180867,0.941411619
5226,2.613000,0.928919318,1.261609055,1.070279571,0.813201169,0.910180867,0.940754129
5227,2.613500,0.928261829,1.261609055,1.071265805,0.814187404,0.911167101,0.941411619
5228,2.614000,0.928590573,1.260951566,1.070608316,0.813858659,0.911824591,0.942069108
5229,2.614500,0.928919318,1.261609055,1.070937060,0.814187404,0.911495846,0.941740364
5230,2.615000,0.929248063,1.261280311,1.071265805,0.814187404,0.911167101,0.942069108
5231,2.615500,0.928261829,1.261609055,1.071594550,0.814844893,0.912153336,0.942069108
5232,2.616000,0.929576808,1.262266545,1.071265805,0.814844893,0.912810825,0.943384087
5233,2.616500,0.930891787,1.262266545,1.071594550,0.812872425,0.911824591,0.944370322
5234,2.617000,0.930563042,1.261937800,1.070937060,0.815173638,0.911167101,0.942726598
5235,2.617500,0.931220531,1.261609055,1.070937060,0.814516148,0.912153336,0.943712832
5236,2.618000,0.929576808,1.262595290,1.070279571,0.814844893,0.911824591,0.942069108
5237,2.618500,0.929905552,1.262924035,1.070937060,0.815831127,0.911824591,0.941740364
5238,2.619000,0.929576808,1.260951566,1.070608316,0.813529914,0.910838357,0.942726598
5239,2.619500,0.929248063,1.262595290,1.070937060,0.814844893,0.911495846,0.942726598
5240,2.620000,0.927933084,1.261609055,1.069950826,0.814187404,0.911824591,0.942397853
5241,2.620500,0.928590573,1.261937800,1.071265805,0.815173638,0.912482080,0.942397853
5242,2.621000,0.928261829,1.261937800,1.070279571,0.814516148,0.912482080,0.941740364
5243,2.621500,0.927933084,1.261280311,1.070279571,0.813858659,0.911167101,0.942397853
5244,2.622000,0.929248063,1.260951566,1.069293336,0.814187404,0.911167101,0.942069108
5245,2.622500,0.929248063,1.261609055,1.070937060,0.815173638,0.912482080,0.942397853
5246,2.623000,0.928919318,1.260622821,1.070608316,0.813858659,0.911824591,0.943055343
5247,2.623500,0.929905552,1.260622821,1.070608316,0.813201169,0.910509612,0.942069108
5248,2.624000,0.930891787,1.260951566,1.070608316,0.814516148,0.911167101,0.943384087
5249,2.624500,0.930563042,1.262266545,1.070937060,0.814844893,0.911824591,0.943055343
5250,2.625000,0.929576808,1.261609055,1.070937060,0.814516148,0.911824591,0.941740364
5251,2.625500,0.928919318,1.260951566,1.069950826,0.813529914,0.911495846,0.942069108
5252,2.626000,0.929905552,1.261609055,1.070279571,0.814516148,0.911495846,0.942397853
5253,2.626500,0.929248063,1.260294076,1.069622081,0.813858659,0.910838357,0.942726598
5254,2.627000,0.929576808,1.261280311,1.069950826,0.813858659,0.911495846,0.942397853
5255,2.627500,0.928261829,1.261937800,1.070608316,0.814516148,0.911167101,0.941740364
5256,2.628000,0.928590573,1.261937800,1.070608316,0.814516148,0.911495846,0.941082874
5257,2.628500,0.927604339,1.261937800,1.070279571,0.814187404,0.911495846,0.941082874
5258,2.629000,0.927933084,1.260951566,1.070608316,0.812872425,0.910509612,0.941082874
5259,2.629500,0.928261829,1.260622821,1.070279571,0.813529914,0.910838357,0.941411619
5260,2.630000,0.928590573,1.261280311,1.071265805,0.814516148,0.912482080,0.942069108
5261,2.630500,0.928261829,1.261280311,1.070937060,0.814516148,0.911824591,0.941411619
5262,2.631000,0.928919318,1.261937800,1.071265805,0.815831127,0.912482080,0.942397853
5263,2.631500,0.930234297,1.261280311,1.070279571,0.814187404,0.911167101,0.942726598
5264,2.632000,0.929905552,1.261937800,1.070937060,0.815173638,0.912153336,0.943055343
5265,2.632500,0.930234297,1.261280311,1.070279571,0.814844893,0.911495846,0.943055343
5266,2.633000,0.927933084,1.260951566,1.069950826,0.815173638,0.911824591,0.942069108
5267,2.633500,0.926289360,1.262266545,1.070279571,0.815831127,0.911824591,0.941411619
5268,2.634000,0.928919318,1.262266545,1.070279571,0.816159872,0.912482080,0.942069108
5269,2.634500,0.929248063,1.261280311,1.069293336,0.814187404,0.910838357,0.942397853
5270,2.635000,0.928919318,1.260951566,1.069950826,0.812543680,0.910509612,0.942397853
5271,2.635500,0.928261829,1.262595290,1.070279571,0.815173638,0.912482080,0.942397853
5272,2.636000,0.928261829,1.261609055,1.069950826,0.814187404,0.911824591,0.941740364
5273,2.636500,0.927604339,1.260622821,1.069293336,0.812543680,0.910180867,0.941411619
5274,2.637000,0.928261829,1.260951566,1.069293336,0.813529914,0.911495846,0.941082874
5275,2.637500,0.928590573,1.261609055,1.069950826,0.813529914,0.911167101,0.942069108
5276,2.638000,0.928261829,1.260294076,1.070279571,0.813201169,0.911495846,0.942069108
5277,2.638500,0.929576808,1.260294076,1.069293336,0.813201169,0.910838357,0.942069108
5278,2.639000,0.929905552,1.260951566,1.070608316,0.813858659,0.911167101,0.942069108
5279,2.639500,0.930563042,1.260622821,1.069622081,0.813858659,0.911167101,0.943384087
5280,2.640000,0.929576808,1.260951566,1.070279571,0.814187404,0.911167101,0.942726598
5281,2.640500,0.928919318,1.262924035,1.071265805,0.815173638,0.912153336,0.942397853
5282,2.641000,0.928919318,1.261280311,1.068635847,0.814187404,0.911167101,0.942069108
5283,2.641500,0.928590573,1.262266545,1.069950826,0.814187404,0.910838357,0.942397853
5284,2.642000,0.928261829,1.261280311,1.070279571,0.813858659,0.910180867,0.941740364
5285,2.642500,0.929248063,1.261609055,1.070608316,0.814187404,0.911495846,0.942726598
5286,2.643000,0.928590573,1.261937800,1.069622081,0.813201169,0.910509612,0.943055343
5287,2.643500,0.928261829,1.261937800,1.070608316,0.814187404,0.911824591,0.941411619
5288,2.644000,0.927604339,1.262266545,1.070608316,0.813529914,0.911824591,0.941411619
5289,2.644500,0.928261829,1.262595290,1.070937060,0.813858659,0.912153336,0.942069108
5290,2.645000,0.927933084,1.262266545,1.071923295,0.814516148,0.912810825,0.942069108
5291,2.645500,0.928919318,1.260951566,1.069950826,0.814187404,0.911167101,0.941411619
5292,2.646000,0.928590573,1.259965331,1.069950826,0.813529914,0.910838357,0.941740364
5293,2.646500,0.929248063,1.261937800,1.070937060,0.814187404,0.911495846,0.941740364
5294,2.647000,0.930234297,1.260622821,1.069950826,0.813858659,0.910180867,0.942726598
5295,2.647500,0.929905552,1.260951566,1.070937060,0.814844893,0.911495846,0.943055343
5296,2.648000,0.929576808,1.261280311,1.069950826,0.814516148,0.911167101,0.943055343
5297,2.648500,0.928261829,1.260951566,1.069293336,0.813529914,0.911167101,0.941740364
5298,2.649000,0.928919318,1.262266545,1.070608316,0.815502382,0.911824591,0.941411619
5299,2.649500,0.928919318,1.262266545,1.070608316,0.815831127,0.911824591,0.941411619
5300,2.650000,0.928590573,1.260951566,1.070279571,0.813529914,0.911167101,0.942397853
5301,2.650500,0.928261829,1.261280311,1.070279571,0.813529914,0.910509612,0.941411619
5302,2.651000,0.929248063,1.261609055,1.070279571,0.814516148,0.911824591,0.941740364
5303,2.651500,0.927604339,1.261609055,1.069622081,0.813529914,0.910838357,0.941740364
5304,2.652000,0.928261829,1.261280311,1.070279571,0.813201169,0.911824591,0.941411619
5305,2.652500,0.927275594,1.261280311,1.069950826,0.812872425,0.911167101,0.942069108
5306,2.653000,0.928261829,1.260951566,1.069622081,0.813529914,0.911495846,0.942397853
5307,2.653500,0.927933084,1.260951566,1.070608316,0.814187404,0.911495846,0.942726598
5308,2.654000,0.927933084,1.260294076,1.069950826,0.814516148,0.911167101,0.942397853
5309,2.654500,0.929576808,1.260951566,1.071923295,0.813201169,0.911824591,0.942397853
5310,2.655000,0.929905552,1.260622821,1.069622081,0.814187404,0.910838357,0.942397853
5311,2.655500,0.930234297,1.260951566,1.069622081,0.814187404,0.911167101,0.943055343
5312,2.656000,0.929905552,1.260622821,1.069950826,0.814187404,0.912153336,0.942726598
5313,2.656500,0.928919318,1.261280311,1.069293336,0.814187404,0.911495846,0.942069108
5314,2.657000,0.928590573,1.261609055,1.069293336,0.813858659,0.911167101,0.941411619
5315,2.657500,0.929248063,1.261609055,1.069293336,0.813529914,0.911495846,0.942069108
5316,2.658000,0.928919318,1.260951566,1.068964592,0.813201169,0.910180867,0.941740364
5317,2.658500,0.929248063,1.261280311,1.069293336,0.814187404,0.910838357,0.942726598
5318,2.659000,0.928919318,1.262924035,1.070937060,0.814844893,0.911824591,0.941082874
5319,2.659500,0.928590573,1.261937800,1.069293336,0.813201169,0.911167101,0.941740364
5320,2.660000,0.927604339,1.261937800,1.070608316,0.814187404,0.912810825,0.942069108
5321,2.660500,0.928919318,1.261937800,1.068964592,0.814516148,0.911495846,0.941740364
5322,2.661000,0.929248063,1.260951566,1.070608316,0.813858659,0.911824591,0.942069108
5323,2.661500,0.928919318,1.260622821,1.070279571,0.814187404,0.911824591,0.942069108
5324,2.662000,0.928261829,1.261609055,1.071594550,0.814187404,0.912810825,0.942069108
5325,2.662500,0.929576808,1.260622821,1.070279571,0.814516148,0.911495846,0.942726598
5326,2.663000,0.929576808,1.260951566,1.069293336,0.813529914,0.910838357,0.943384087
5327,2.663500,0.929905552,1.260622821,1.069293336,0.814516148,0.911495846,0.943384087
5328,2.664000,0.929576808,1.261280311,1.069950826,0.814844893,0.912482080,0.942726598
5329,2.664500,0.928919318,1.261280311,1.069293336,0.814187404,0.912482080,0.942069108
5330,2.665000,0.929248063,1.261609055,1.070279571,0.815831127,0.912810825,0.941740364
5331,2.665500,0.929905552,1.262266545,1.070279571,0.815502382,0.911824591,0.943384087
5332,2.666000,0.929576808,1.260294076,1.068964592,0.813858659,0.911495846,0.942397853
5333,2.666500,0.928919318,1.260951566,1.069293336,0.813201169,0.911167101,0.942069108
5334,2.667000,0.927604339,1.260622821,1.068635847,0.813858659,0.910838357,0.941082874
5335,2.667500,0.929248063,1.261937800,1.071594550,0.813201169,0.911495846,0.941411619
5336,2.668000,0.927933084,1.261609055,1.070608316,0.813529914,0.911495846,0.942397853
5337,2.668500,0.928590573,1.260951566,1.069950826,0.813858659,0.910838357,0.942397853
5338,2.669000,0.929248063,1.261937800,1.071594550,0.814516148,0.912153336,0.942397853
5339,2.669500,0.929248063,1.260622821,1.070937060,0.814187404,0.910838357,0.943055343
5340,2.670000,0.929576808,1.261280311,1.070608316,0.814187404,0.911824591,0.942726598
5341,2.670500,0.930563042,1.261937800,1.070937060,0.814516148,0.911167101,0.942726598
5342,2.671000,0.930234297,1.261609055,1.070937060,0.814187404,0.911495846,0.942726598
5343,2.671500,0.929905552,1.261609055,1.070279571,0.814844893,0.912153336,0.943712832
5344,2.672000,0.929248063,1.261609055,1.069293336,0.814516148,0.911495846,0.942069108
5345,2.672500,0.929248063,1.260951566,1.068635847,0.814187404,0.911167101,0.941740364
5346,2.673000,0.929248063,1.261609055,1.068964592,0.814187404,0.912153336,0.943055343
5347,2.673500,0.929248063,1.260951566,1.068964592,0.813858659,0.911167101,0.942726598
5348,2.674000,0.929248063,1.261937800,1.069622081,0.814187404,0.911167101,0.942069108
5349,2.674500,0.929248063,1.261280311,1.068964592,0.814187404,0.911824591,0.943055343
5350,2.675000,0.928590573,1.261280311,1.070608316,0.813201169,0.911167101,0.942397853
5351,2.675500,0.928261829,1.260622821,1.069622081,0.812872425,0.910509612,0.942069108
5352,2.676000,0.928261829,1.261609055,1.069950826,0.812214935,0.909852122,0.941411619
5353,2.676500,0.928590573,1.260951566,1.068964592,0.814187404,0.911167101,0.941740364
5354,2.677000,0.929905552,1.261280311,1.069293336,0.813529914,0.911167101,0.942397853
5355,2.677500,0.928919318,1.260622821,1.069622081,0.815173638,0.911824591,0.942397853
5356,2.678000,0.929248063,1.261937800,1.070279571,0.814187404,0.912153336,0.942397853
5357,2.678500,0.929576808,1.261937800,1.070937060,0.813201169,0.911495846,0.942726598
5358,2.679000,0.930234297,1.261937800,1.070279571,0.814187404,0.911824591,0.942397853
5359,2.679500,0.930891787,1.260294076,1.069293336,0.812872425,0.910838357,0.942397853
5360,2.680000,0.930563042,1.260951566,1.069293336,0.813858659,0.911495846,0.942397853
5361,2.680500,0.929576808,1.262266545,1.070279571,0.815173638,0.911824591,0.942397853
5362,2.681000,0.928919318,1.261937800,1.069622081,0.813858659,0.911824591,0.942069108
5363,2.681500,0.928919318,1.260951566,1.068635847,0.813529914,0.910509612,0.941740364
5364,2.682000,0.928919318,1.260951566,1.069622081,0.813858659,0.911167101,0.942069108
5365,2.682500,0.928590573,1.261609055,1.069293336,0.813529914,0.911167101,0.941740364
5366,2.683000,0.928590573,1.260951566,1.069293336,0.814187404,0.911167101,0.941082874
5367,2.683500,0.928261829,1.260294076,1.069293336,0.812872425,0.910180867,0.941411619
5368,2.684000,0.928261829,1.263581525,1.071265805,0.814516148,0.912482080,0.940754129
5369,2.684500,0.927275594,1.261609055,1.069950826,0.811557446,0.911495846,0.941082874
5370,2.685000,0.927933084,1.262595290,1.071265805,0.814516148,0.911824591,0.941411619
5371,2.685500,0.928261829,1.262266545,1.070608316,0.814844893,0.912482080,0.941740364
5372,2.686000,0.928919318,1.261937800,1.070937060,0.813529914,0.911495846,0.942397853
5373,2.686500,0.928919318,1.260951566,1.070608316,0.814516148,0.911495846,0.942069108
5374,2.687000,0.929576808,1.261937800,1.070608316,0.814844893,0.912482080,0.942726598
5375,2.687500,0.929905552,1.261280311,1.069622081,0.814844893,0.911824591,0.943712832
5376,2.688000,0.929905552,1.260951566,1.070279571,0.813201169,0.911167101,0.943055343
5377,2.688500,0.929576808,1.259965331,1.068964592,0.814187404,0.910838357,0.942069108
5378,2.689000,0.928919318,1.261937800,1.068964592,0.814187404,0.911495846,0.941411619
5379,2.689500,0.929576808,1.261609055,1.068964592,0.814187404,0.911495846,0.941740364
5380,2.690000,0.929905552,1.261609055,1.069950826,0.814187404,0.911167101,0.942069108
5381,2.690500,0.928919318,1.261609055,1.068964592,0.814187404,0.911495846,0.942397853
5382,2.691000,0.928590573,1.261937800,1.068964592,0.814187404,0.911495846,0.942069108
5383,2.691500,0.928590573,1.261280311,1.069293336,0.812872425,0.910838357,0.941082874
5384,2.692000,0.927933084,1.262924035,1.069622081,0.813858659,0.911824591,0.941082874
5385,2.692500,0.928261829,1.260951566,1.069950826,0.812214935,0.910838357,0.941411619
5386,2.693000,0.928590573,1.261937800,1.069293336,0.813858659,0.911495846,0.941411619
5387,2.693500,0.928590573,1.261280311,1.069950826,0.813858659,0.911495846,0.941740364
5388,2.694000,0.928919318,1.261609055,1.070608316,0.813201169,0.911824591,0.941740364
5389,2.694500,0.928919318,1.261280311,1.070608316,0.813529914,0.911495846,0.942397853
5390,2.695000,0.929576808,1.261937800,1.070937060,0.814516148,0.911495846,0.942726598
5391,2.695500,0.929576808,1.260622821,1.070608316,0.814844893,0.911824591,0.943055343
5392,2.696000,0.929248063,1.260622821,1.069293336,0.812543680,0.910180867,0.942726598
5393,2.696500,0.928590573,1.261937800,1.070279571,0.813858659,0.911824591,0.941740364
5394,2.697000,0.929248063,1.261609055,1.068964592,0.814187404,0.911167101,0.942397853
5395,2.697500,0.929248063,1.261609055,1.069293336,0.814187404,0.911167101,0.942069108
5396,2.698000,0.928919318,1.260951566,1.069293336,0.814844893,0.910509612,0.942069108
5397,2.698500,0.929248063,1.262924035,1.070937060,0.814187404,0.911824591,0.942397853
5398,2.699000,0.928261829,1.261937800,1.069622081,0.814187404,0.910509612,0.941740364
5399,2.699500,0.928261829,1.261609055,1.069622081,0.813529914,0.911167101,0.942069108
5400,2.700000,0.928261829,1.262595290,1.070937060,0.815502382,0.912153336,0.942069108
5401,2.700500,0.927933084,1.261609055,1.070279571,0.814844893,0.911495846,0.941082874
5402,2.701000,0.928590573,1.261280311,1.070279571,0.813529914,0.911167101,0.942069108
5403,2.701500,0.928261829,1.260622821,1.069622081,0.813529914,0.911495846,0.942726598
5404,2.702000,0.929905552,1.259965331,1.069293336,0.814516148,0.911495846,0.942069108
5405,2.702500,0.929576808,1.260951566,1.069950826,0.813858659,0.911167101,0.942069108
5406,2.703000,0.929905552,1.260951566,1.069293336,0.814187404,0.910509612,0.942397853
5407,2.703500,0.930234297,1.260951566,1.070279571,0.814516148,0.912153336,0.942397853
5408,2.704000,0.930891787,1.260622821,1.069293336,0.814187404,0.911495846,0.944041577
5409,2.704500,0.929905552,1.261609055,1.070279571,0.814844893,0.911824591,0.943055343
5410,2.705000,0.929905552,1.262266545,1.070608316,0.815173638,0.911824591,0.942397853
5411,2.705500,0.928919318,1.261609055,1.069950826,0.814844893,0.911495846,0.940425385
5412,2.706000,0.929248063,1.261280311,1.068964592,0.814187404,0.910180867,0.941740364
5413,2.706500,0.928919318,1.261937800,1.069950826,0.814844893,0.911495846,0.942397853
5414,2.707000,0.928919318,1.260951566,1.068964592,0.813201169,0.910180867,0.942726598
5415,2.707500,0.928919318,1.261609055,1.069293336,0.813858659,0.910838357,0.941082874
5416,2.708000,0.928590573,1.261280311,1.070279571,0.814516148,0.912482080,0.943055343
5417,2.708500,0.928590573,1.262266545,1.070937060,0.814844893,0.911824591,0.941411619
5418,2.709000,0.927933084,1.261609055,1.069950826,0.813201169,0.910838357,0.941740364
5419,2.709500,0.928590573,1.261280311,1.070608316,0.813201169,0.910838357,0.942397853
5420,2.710000,0.929248063,1.261280311,1.071594550,0.814844893,0.912153336,0.943384087
5421,2.710500,0.929905552,1.260622821,1.069950826,0.814187404,0.912482080,0.943384087
5422,2.711000,0.928919318,1.260951566,1.071265805,0.813858659,0.911495846,0.943055343
5423,2.711500,0.928919318,1.261937800,1.071265805,0.814516148,0.912153336,0.941740364
5424,2.712000,0.930234297,1.260622821,1.070608316,0.814187404,0.910838357,0.943384087
5425,2.712500,0.930891787,1.259965331,1.069950826,0.813529914,0.910180867,0.943384087
5426,2.713000,0.930234297,1.260951566,1.069950826,0.814187404,0.910838357,0.943055343
5427,2.713500,0.928919318,1.261280311,1.069622081,0.815173638,0.911495846,0.941411619
5428,2.714000,0.928919318,1.261609055,1.069950826,0.815173638,0.912482080,0.941740364
5429,2.714500,0.929248063,1.259965331,1.067649612,0.813529914,0.910509612,0.942069108
5430,2.715000,0.929576808,1.262595290,1.070937060,0.814516148,0.911167101,0.942726598
5431,2.715500,0.929248063,1.261609055,1.069622081,0.813858659,0.910838357,0.942726598
5432,2.716000,0.928590573,1.260951566,1.069950826,0.813529914,0.910838357,0.941740364
5433,2.716500,0.928919318,1.262595290,1.070279571,0.814844893,0.911495846,0.941082874
5434,2.717000,0.928590573,1.261280311,1.069622081,0.812214935,0.910838357,0.940754129
5435,2.717500,0.928590573,1.261937800,1.069622081,0.813201169,0.910838357,0.941740364
5436,2.718000,0.927933084,1.261280311,1.069293336,0.813529914,0.911167101,0.941411619
5437,2.718500,0.928919318,1.261609055,1.069622081,0.814516148,0.911167101,0.941740364
5438,2.719000,0.928919318,1.261280311,1.070608316,0.814516148,0.911824591,0.941740364
5439,2.719500,0.928590573,1.261937800,1.071265805,0.814516148,0.912482080,0.942069108
5440,2.720000,0.929576808,1.261280311,1.070279571,0.813858659,0.911495846,0.942397853
5441,2.720500,0.929905552,1.261280311,1.070279571,0.814187404,0.910509612,0.942726598
5442,2.721000,0.930234297,1.261280311,1.069293336,0.814187404,0.911495846,0.943384087
5443,2.721500,0.929576808,1.261280311,1.069622081,0.814516148,0.912153336,0.943384087
5444,2.722000,0.928590573,1.260951566,1.069293336,0.813529914,0.911167101,0.942069108
5445,2.722500,0.928919318,1.261937800,1.069622081,0.814844893,0.911495846,0.941740364
5446,2.723000,0.929576808,1.262924035,1.070279571,0.814844893,0.912153336,0.942397853
5447,2.723500,0.928919318,1.262924035,1.070279571,0.815173638,0.912153336,0.942397853
5448,2.724000,0.928919318,1.261937800,1.069950826,0.815173638,0.911495846,0.942069108
5449,2.724500,0.928919318,1.261609055,1.068964592,0.813529914,0.911167101,0.941411619
5450,2.725000,0.928590573,1.261609055,1.069950826,0.813858659,0.911824591,0.941082874
5451,2.725500,0.928261829,1.261280311,1.070608316,0.813529914,0.911495846,0.941740364
5452,2.726000,0.927933084,1.260951566,1.069950826,0.813858659,0.911495846,0.941740364
5453,2.726500,0.928919318,1.262266545,1.069950826,0.814187404,0.911824591,0.941740364
5454,2.727000,0.928919318,1.260622821,1.070279571,0.813529914,0.911167101,0.942726598
5455,2.727500,0.928590573,1.260294076,1.069293336,0.813201169,0.911495846,0.942397853
5456,2.728000,0.929576808,1.260951566,1.070608316,0.814187404,0.911495846,0.941740364
5457,2.728500,0.930234297,1.261609055,1.070937060,0.814187404,0.910838357,0.943384087
5458,2.729000,0.930234297,1.261280311,1.070937060,0.815502382,0.911167101,0.943055343
5459,2.729500,0.929576808,1.260622821,1.069622081,0.813529914,0.910509612,0.942726598
5460,2.730000,0.928590573,1.261609055,1.069622081,0.814187404,0.911167101,0.941411619
5461,2.730500,0.928919318,1.261609055,1.068964592,0.814844893,0.912482080,0.942069108
5462,2.731000,0.929248063,1.262924035,1.070279571,0.815502382,0.912153336,0.942069108
5463,2.731500,0.929248063,1.262266545,1.070279571,0.814187404,0.911495846,0.942726598
5464,2.732000,0.928590573,1.262266545,1.069622081,0.814187404,0.911824591,0.942726598
5465,2.732500,0.928590573,1.261937800,1.070608316,0.813858659,0.911824591,0.942397853
5466,2.733000,0.927275594,1.262266545,1.071265805,0.813201169,0.911495846,0.941411619
5467,2.733500,0.928590573,1.262266545,1.070937060,0.813858659,0.910838357,0.941411619
5468,2.734000,0.928919318,1.261280311,1.070937060,0.814187404,0.911495846,0.941082874
5469,2.734500,0.928590573,1.260951566,1.070937060,0.814187404,0.910509612,0.942069108
5470,2.735000,0.929905552,1.261280311,1.071265805,0.814844893,0.912482080,0.943055343
5471,2.735500,0.928590573,1.261609055,1.070608316,0.814516148,0.911495846,0.942726598
5472,2.736000,0.929905552,1.261280311,1.070937060,0.814187404,0.911495846,0.942069108
5473,2.736500,0.929905552,1.261280311,1.070937060,0.814844893,0.911167101,0.943055343
5474,2.737000,0.930891787,1.261280311,1.070608316,0.814516148,0.911167101,0.943384087
5475,2.737500,0.929905552,1.261609055,1.070279571,0.814187404,0.911167101,0.942726598
5476,2.738000,0.929248063,1.261937800,1.068964592,0.814516148,0.910838357,0.942069108
5477,2.738500,0.929248063,1.261280311,1.069950826,0.814516148,0.911495846,0.941740364
5478,2.739000,0.929576808,1.261937800,1.069622081,0.814187404,0.911824591,0.942726598
5479,2.739500,0.928919318,1.260294076,1.068307102,0.812872425,0.910509612,0.941740364
5480,2.740000,0.928919318,1.261609055,1.069950826,0.814187404,0.911495846,0.942726598
5481,2.740500,0.928590573,1.261937800,1.069950826,0.815173638,0.912153336,0.942069108
5482,2.741000,0.928261829,1.262266545,1.068964592,0.813201169,0.911495846,0.941411619
5483,2.741500,0.928261829,1.261609055,1.070608316,0.814187404,0.912153336,0.942397853
5484,2.742000,0.928590573,1.262266545,1.071594550,0.814187404,0.912482080,0.942397853
5485,2.742500,0.928261829,1.261609055,1.070937060,0.812872425,0.911167101,0.943055343
