sample_index,t_rel_s,Fx_N,Fy_N,Fz_N,Tx_Nm,Ty_Nm,Tz_Nm
9381,4.690500,3.572406655,9.199351824,103.221409694,-0.026375683,-0.041872799,-0.968389763
9382,4.691000,3.611276726,9.193692120,103.177278907,-0.026385355,-0.041739454,-0.968526120
9383,4.691500,3.565841686,9.240102929,103.164821781,-0.026443086,-0.041588047,-0.968091466
9384,4.692000,3.582574199,9.240607805,103.232852375,-0.026609450,-0.042013976,-0.968381811
9385,4.692500,3.591837226,9.224997782,103.253867309,-0.027073582,-0.041683304,-0.967998021
9386,4.693000,3.581745926,9.199645549,103.324718013,-0.026733545,-0.041305662,-0.968851534
9387,4.693500,3.574904260,9.199993146,103.288130535,-0.026909907,-0.042204713,-0.968334823
9388,4.694000,3.576184552,9.217672944,103.325692049,-0.027147451,-0.042191873,-0.969225672
9389,4.694500,3.615530530,9.188646410,103.291014300,-0.027504172,-0.040943063,-0.968737351
9390,4.695000,3.612578653,9.171340459,103.281412685,-0.026914305,-0.041136516,-0.969217756
9391,4.695500,3.636603425,9.186146110,103.265657014,-0.026781387,-0.041508570,-0.968194321
9392,4.696000,3.571976189,9.193656886,103.222380922,-0.026419531,-0.040623425,-0.968351056
9393,4.696500,3.556399178,9.213951742,103.199551299,-0.026283434,-0.040912457,-0.968273381
9394,4.697000,3.572751097,9.194039223,103.233469648,-0.026596064,-0.040734356,-0.968342982
9395,4.697500,3.582883155,9.209868761,103.256952785,-0.027014803,-0.041314959,-0.968681113
9396,4.698000,3.559434161,9.225088157,103.269546478,-0.026925453,-0.041547533,-0.969034691
9397,4.698500,3.565890627,9.239575856,103.199740162,-0.026450009,-0.041583964,-0.968406539
9398,4.699000,3.575424422,9.245479562,103.245017635,-0.026761324,-0.042062643,-0.968605972
9399,4.699500,3.570149519,9.252867127,103.288724440,-0.027250891,-0.042752540,-0.968470858
9400,4.700000,3.601973707,9.258860748,103.218506585,-0.027356059,-0.042046975,-0.967575633
9401,4.700500,3.613219077,9.191758438,103.252610433,-0.026756150,-0.041549795,-0.967754293
9402,4.701000,3.566785981,9.184677201,103.277236060,-0.027027288,-0.041746062,-0.968332288
9403,4.701500,3.591291006,9.201509398,103.289251805,-0.027067021,-0.042632404,-0.968686603
9404,4.702000,3.575945777,9.189356846,103.278231060,-0.027347052,-0.041809457,-0.968559776
9405,4.702500,3.634404818,9.186180390,103.279600747,-0.026247936,-0.041584655,-0.968882068
9406,4.703000,3.583527525,9.191036379,103.279675459,-0.027331450,-0.041233943,-0.968770032
9407,4.703500,3.619990166,9.231969375,103.187707267,-0.026281458,-0.041244923,-0.968155144
9408,4.704000,3.551053034,9.211753042,103.279068606,-0.026846706,-0.041604958,-0.968683075
9409,4.704500,3.597210012,9.216556069,103.279997268,-0.026597862,-0.040985241,-0.968763279
9410,4.705000,3.565996031,9.220446094,103.268433728,-0.026592823,-0.041595576,-0.968804576
9411,4.705500,3.589159481,9.178597579,103.222134297,-0.026873294,-0.041390347,-0.968479346
9412,4.706000,3.565816552,9.201758449,103.245149295,-0.026726013,-0.041407711,-0.968586497
9413,4.706500,3.565800000,9.213979761,103.311883688,-0.026459250,-0.042325981,-0.968671204
9414,4.707000,3.601218849,9.251718229,103.244206467,-0.027233605,-0.042560132,-0.968493659
9415,4.707500,3.596859637,9.229746572,103.219835280,-0.026314553,-0.041708118,-0.967916798
9416,4.708000,3.568546338,9.211522535,103.369501352,-0.027198453,-0.041933295,-0.968948655
9417,4.708500,3.583076088,9.202602890,103.327196055,-0.027073507,-0.041938167,-0.969560347
9418,4.709000,3.569138007,9.202255034,103.357877243,-0.027443693,-0.041846474,-0.968838555
9419,4.709500,3.599048074,9.189344211,103.268729898,-0.027331657,-0.040929217,-0.968764742
9420,4.710000,3.599453138,9.197961287,103.359815776,-0.027274498,-0.041122006,-0.969151123
9421,4.710500,3.620576751,9.177597210,103.293199280,-0.026863705,-0.041601855,-0.969450027
9422,4.711000,3.599249190,9.191073961,103.279557709,-0.027318583,-0.041345381,-0.968767405
9423,4.711500,3.590025410,9.223072619,103.245930721,-0.026733963,-0.041246514,-0.968689059
9424,4.712000,3.567147374,9.208713461,103.268383960,-0.027036519,-0.040994998,-0.968667049
9425,4.712500,3.563656531,9.191110129,103.304753237,-0.026272819,-0.041281079,-0.969456572
9426,4.713000,3.598480878,9.209884958,103.258298755,-0.027004233,-0.041423195,-0.969024276
9427,4.713500,3.580749194,9.200295974,103.245256244,-0.026545464,-0.041199695,-0.968575254
9428,4.714000,3.565348827,9.211047335,103.255309684,-0.026478475,-0.041497735,-0.968350807
9429,4.714500,3.584068478,9.222706218,103.230281674,-0.027093409,-0.042051176,-0.967801793
9430,4.715000,3.584014188,9.242468812,103.245180122,-0.026955964,-0.042441160,-0.968728143
9431,4.715500,3.592495713,9.207283119,103.265276558,-0.027381379,-0.041810811,-0.968103630
9432,4.716000,3.575675407,9.209413290,103.299790859,-0.027021956,-0.042305756,-0.968442802
9433,4.716500,3.545707552,9.236625576,103.300313651,-0.027209232,-0.042070638,-0.968448306
9434,4.717000,3.600874007,9.192387093,103.265353060,-0.027662427,-0.041574529,-0.968090395
9435,4.717500,3.607800368,9.175672247,103.313088873,-0.027604255,-0.041108218,-0.968723452
9436,4.718000,3.566839530,9.171971002,103.305407106,-0.027308270,-0.041020864,-0.969555278
9437,4.718500,3.583897764,9.201298248,103.324529530,-0.027258518,-0.041639338,-0.968858030
9438,4.719000,3.559325262,9.188915542,103.268723804,-0.027185684,-0.041583886,-0.968916267
9439,4.719500,3.582238783,9.205627579,103.313258996,-0.026869445,-0.040577578,-0.968608398
9440,4.720000,3.555528558,9.192709894,103.246328327,-0.026262789,-0.040396972,-0.968676829
9441,4.720500,3.560212829,9.216432686,103.280063606,-0.027166469,-0.041668353,-0.968910564
9442,4.721000,3.572747336,9.203077030,103.234041247,-0.026531581,-0.040724468,-0.968459036
9443,4.721500,3.575279769,9.225147124,103.267965009,-0.026910288,-0.041662173,-0.968686274
9444,4.722000,3.590506405,9.218042770,103.230632644,-0.026763076,-0.042096017,-0.967917468
9445,4.722500,3.581961159,9.202493018,103.324232399,-0.026711621,-0.041930350,-0.968870887
9446,4.723000,3.592611472,9.198308884,103.323228297,-0.027450860,-0.042021057,-0.968634411
9447,4.723500,3.565637470,9.201567411,103.346716085,-0.026552581,-0.041707099,-0.968850870
9448,4.724000,3.583447916,9.202667046,103.322804896,-0.027066613,-0.041947773,-0.968522977
9449,4.724500,3.636225003,9.166888620,103.280218401,-0.026926097,-0.041310219,-0.968982894
9450,4.725000,3.622821197,9.190071335,103.335502150,-0.027310140,-0.040466581,-0.968565145
9451,4.725500,3.606482733,9.184030338,103.348542637,-0.027189406,-0.041080025,-0.969156698
9452,4.726000,3.575835021,9.204648564,103.338383209,-0.027245006,-0.041365349,-0.969419365
9453,4.726500,3.571250223,9.192747476,103.246210578,-0.026249922,-0.040508410,-0.968674203
9454,4.727000,3.582336667,9.227646996,103.304066873,-0.026712002,-0.041387809,-0.969222339
9455,4.727500,3.595656968,9.169063647,103.142567222,-0.026753720,-0.040097269,-0.967932124
9456,4.728000,3.571958312,9.201576974,103.234265946,-0.026363898,-0.040405013,-0.968450419
9457,4.728500,3.571051094,9.222390185,103.231959874,-0.025851122,-0.041002106,-0.968012420
9458,4.729000,3.566746469,9.232628750,103.222548821,-0.026680249,-0.042117747,-0.968630864
9459,4.729500,3.560516250,9.235141717,103.301884320,-0.027030980,-0.041859420,-0.968782853
9460,4.730000,3.561714101,9.259294606,103.313145015,-0.027034698,-0.043199949,-0.969045592
9461,4.730500,3.584739224,9.257573606,103.291352321,-0.027030079,-0.041906746,-0.968902105
9462,4.731000,3.567415308,9.201996049,103.302245129,-0.027086002,-0.041625491,-0.968885421
9463,4.731500,3.558004794,9.169042492,103.313776197,-0.026973134,-0.041376835,-0.968984662
9464,4.732000,3.590434235,9.222651888,103.336445001,-0.026741287,-0.041449192,-0.968959385
9465,4.732500,3.628188318,9.148240904,103.301800483,-0.027067731,-0.040229201,-0.968584498
9466,4.733000,3.598027266,9.197217999,103.336174604,-0.026919135,-0.040903344,-0.968821480
9467,4.733500,3.549161210,9.179888373,103.268439117,-0.026720162,-0.040576349,-0.968660809
9468,4.734000,3.532974653,9.217370819,103.269118626,-0.026283191,-0.040733791,-0.968792597
9469,4.734500,3.564751411,9.197980184,103.270928284,-0.026580626,-0.040664807,-0.969236080
9470,4.735000,3.588606398,9.177182481,103.279418614,-0.026708311,-0.041274451,-0.968771774
9471,4.735500,3.579727328,9.162601919,103.246121988,-0.026640310,-0.040913391,-0.968794004
9472,4.736000,3.573599417,9.205167731,103.257421504,-0.026697337,-0.041248362,-0.968799415
9473,4.736500,3.574069129,9.227251304,103.243838222,-0.026533001,-0.042068199,-0.968375985
9474,4.737000,3.596013489,9.219777969,103.244557057,-0.026211725,-0.041599790,-0.968469681
9475,4.737500,3.597337056,9.203541976,103.257205326,-0.026689503,-0.042043550,-0.968929696
9476,4.738000,3.675174235,9.194309741,103.244956253,-0.026513118,-0.042499696,-0.968808584
9477,4.738500,3.599182372,9.199521123,103.256524351,-0.027256026,-0.041131053,-0.968551696
9478,4.739000,3.582302769,9.192022841,103.266862098,-0.026963012,-0.041431447,-0.968443052
9479,4.739500,3.601401029,9.192726659,103.279369226,-0.027843555,-0.041679057,-0.968773901
9480,4.740000,3.591316135,9.193706750,103.366982063,-0.027126671,-0.041175946,-0.968223980
9481,4.740500,3.630777875,9.178779545,103.311227167,-0.027381583,-0.040955779,-0.968250237
9482,4.741000,3.608367564,9.155131500,103.323520016,-0.027931678,-0.040614240,-0.968463918
9483,4.741500,3.580368995,9.198375187,103.335995223,-0.026385105,-0.041082918,-0.968836964
9484,4.742000,3.574401627,9.221980890,103.315885234,-0.026760676,-0.041126911,-0.969321830
9485,4.742500,3.588285762,9.193464774,103.211210662,-0.026587421,-0.040638153,-0.968354383
9486,4.743000,3.614097136,9.205978737,103.268516324,-0.027019842,-0.040704625,-0.968639816
9487,4.743500,3.574141215,9.210622688,103.280880868,-0.026840160,-0.040516195,-0.968871351
9488,4.744000,3.598906916,9.224314149,103.223806379,-0.027077576,-0.040480782,-0.968565431
9489,4.744500,3.567056086,9.228960941,103.188376968,-0.026884856,-0.041191910,-0.968285702
9490,4.745000,3.575753242,9.238192889,103.253810128,-0.026810435,-0.042491898,-0.968146791
9491,4.745500,3.557649731,9.228539750,103.245158777,-0.026358559,-0.042258792,-0.968735139
9492,4.746000,3.577952696,9.235017290,103.233690657,-0.027553461,-0.041684810,-0.968483015
9493,4.746500,3.592238134,9.224156057,103.220673562,-0.027258564,-0.041378953,-0.968018002
9494,4.747000,3.597975493,9.192587496,103.231825967,-0.026943222,-0.041546967,-0.968125353
9495,4.747500,3.581651805,9.191661889,103.254309652,-0.026784182,-0.041323717,-0.968105336
9496,4.748000,3.584191759,9.195656368,103.287090216,-0.027291856,-0.042281199,-0.968100467
9497,4.748500,3.599686511,9.178389731,103.243350538,-0.027585375,-0.040432634,-0.967960399
9498,4.749000,3.598591631,9.171519676,103.277175491,-0.027277568,-0.041048906,-0.968180891
9499,4.749500,3.567214854,9.227337534,103.233145055,-0.026898332,-0.040982506,-0.968238294
9500,4.750000,3.547965349,9.210181508,103.174726643,-0.026133280,-0.040964077,-0.967722746
9501,4.750500,3.509477646,9.195848340,103.255820969,-0.026453701,-0.040801480,-0.968350198
9502,4.751000,3.541720355,9.207579085,103.244618944,-0.026522317,-0.041542444,-0.968486305
9503,4.751500,3.565158066,9.219473112,103.233740046,-0.026418216,-0.041280204,-0.968480888
9504,4.752000,3.559030423,9.220772305,103.233309969,-0.026771482,-0.042491425,-0.968633655
9505,4.752500,3.581764467,9.241870261,103.175531842,-0.026417145,-0.042115650,-0.968091503
9506,4.753000,3.577978493,9.250591760,103.266484775,-0.027260148,-0.043228648,-0.968617793
9507,4.753500,3.573906599,9.214838955,103.278670619,-0.026626332,-0.041449317,-0.968555651
9508,4.754000,3.582680530,9.184209095,103.310572972,-0.027019047,-0.041856619,-0.968298944
9509,4.754500,3.581584325,9.173037816,103.289548556,-0.026922370,-0.041336209,-0.968534091
9510,4.755000,3.600233397,9.202181668,103.242058788,-0.027410263,-0.041665434,-0.967885422
9511,4.755500,3.614397328,9.177960018,103.175084444,-0.027393277,-0.040229582,-0.967664802
9512,4.756000,3.608264994,9.202492403,103.245227821,-0.027586565,-0.040781485,-0.968430731
9513,4.756500,3.592142421,9.203296546,103.278539317,-0.027414451,-0.040974399,-0.968413377
9514,4.757000,3.550370076,9.218194459,103.289714609,-0.026621091,-0.041070294,-0.968428032
9515,4.757500,3.568303805,9.215317808,103.243583076,-0.027162281,-0.042359388,-0.968382609
9516,4.758000,3.558582080,9.222997456,103.246166221,-0.026759697,-0.041023639,-0.968694312
9517,4.758500,3.583249633,9.229168437,103.302378455,-0.026877387,-0.041710465,-0.968885165
9518,4.759000,3.567414381,9.239264997,103.293218097,-0.026819219,-0.041794460,-0.969366325
9519,4.759500,3.558444021,9.221858351,103.258943366,-0.026770844,-0.040811914,-0.969023412
9520,4.760000,3.552627982,9.250862196,103.220918544,-0.026916843,-0.042007157,-0.968171897
9521,4.760500,3.561748530,9.239153205,103.234525598,-0.027357095,-0.042500091,-0.968861521
9522,4.761000,3.575816299,9.238783535,103.277415085,-0.026808509,-0.042696338,-0.968478554
9523,4.761500,3.600845776,9.213225219,103.208951025,-0.027508837,-0.041975881,-0.968040810
9524,4.762000,3.608452923,9.188909050,103.197367203,-0.027677835,-0.041638556,-0.967919595
9525,4.762500,3.566778460,9.202752816,103.278379257,-0.026898322,-0.041726285,-0.968564395
9526,4.763000,3.590821956,9.206497060,103.244562825,-0.027030612,-0.041585746,-0.968465568
9527,4.763500,3.583788600,9.229465817,103.256407563,-0.027051221,-0.041617838,-0.968576046
9528,4.764000,3.597086996,9.179265736,103.290488019,-0.026866943,-0.040813071,-0.968628165
9529,4.764500,3.592071181,9.193710280,103.314349820,-0.027488156,-0.040977003,-0.968958185
9530,4.765000,3.590874658,9.196932179,103.278909608,-0.027102019,-0.041591552,-0.968664587
9531,4.765500,3.541454592,9.215456403,103.259431407,-0.026471279,-0.041317629,-0.969277249
9532,4.766000,3.559313980,9.216028964,103.270438599,-0.026992234,-0.041554220,-0.969264428
9533,4.766500,3.581975536,9.166038236,103.287853260,-0.027151228,-0.039788005,-0.967793068
9534,4.767000,3.542969580,9.194792305,103.314405938,-0.026979860,-0.040933701,-0.968978923
9535,4.767500,3.589281835,9.188816678,103.269915808,-0.026804958,-0.041789338,-0.969258924
9536,4.768000,3.583059802,9.223398830,103.210806962,-0.026912622,-0.042142364,-0.968518138
9537,4.768500,3.559883163,9.226860677,103.277446850,-0.026907783,-0.041970101,-0.968345773
9538,4.769000,3.592724398,9.234018318,103.140355888,-0.027360991,-0.041280520,-0.967509864
9539,4.769500,3.598756995,9.212163166,103.232744465,-0.026981938,-0.041846645,-0.968366077
9540,4.770000,3.551367737,9.203348650,103.299174524,-0.026904667,-0.041825690,-0.968207204
9541,4.770500,3.591319503,9.189245899,103.162530355,-0.027326489,-0.041516979,-0.967609270
9542,4.771000,3.574910852,9.196112915,103.356989192,-0.026943380,-0.041575062,-0.968599824
9543,4.771500,3.567868918,9.191589443,103.303398165,-0.027342390,-0.041326945,-0.969104421
9544,4.772000,3.582714030,9.178263078,103.301955410,-0.027245950,-0.040507332,-0.968611981
9545,4.772500,3.590472425,9.193472680,103.257253986,-0.027128167,-0.040759223,-0.968659261
9546,4.773000,3.590018816,9.203879285,103.256100950,-0.026871779,-0.041057769,-0.968440261
9547,4.773500,3.558015811,9.206269254,103.244762109,-0.026699056,-0.041348649,-0.968472942
9548,4.774000,3.581786950,9.198697482,103.235928368,-0.026918125,-0.040794550,-0.968916261
9549,4.774500,3.585538206,9.227659016,103.234563457,-0.027602342,-0.041119185,-0.968577216
9550,4.775000,3.550421455,9.227401919,103.190183137,-0.026732338,-0.040757816,-0.968625502
9551,4.775500,3.577447312,9.217719828,103.207217870,-0.027492449,-0.041808583,-0.967584092
9552,4.776000,3.580179166,9.215679144,103.165394845,-0.026249051,-0.042333213,-0.968453733
9553,4.776500,3.577764849,9.237546578,103.217725158,-0.027348110,-0.042208172,-0.967473071
9554,4.777000,3.582007930,9.223879603,103.231448263,-0.026548810,-0.042338986,-0.968160440
9555,4.777500,3.574625970,9.196555031,103.265011192,-0.026933757,-0.041375586,-0.967983707
9556,4.778000,3.589233555,9.216414986,103.176725165,-0.026597290,-0.041566600,-0.968299388
9557,4.778500,3.577385765,9.191217853,103.290558807,-0.027693565,-0.042236641,-0.968906109
9558,4.779000,3.568560455,9.212640254,103.358187926,-0.027189603,-0.042141818,-0.968965346
9559,4.779500,3.592187602,9.211807280,103.314029297,-0.027356891,-0.040960428,-0.968844502
9560,4.780000,3.564294306,9.153084413,103.337646139,-0.026727282,-0.041011317,-0.969296694
9561,4.780500,3.559701698,9.176800572,103.257585309,-0.027452848,-0.040872377,-0.968786814
9562,4.781000,3.551393718,9.238551812,103.212671273,-0.026831314,-0.041275023,-0.968736145
9563,4.781500,3.591370348,9.231145350,103.257851961,-0.027035619,-0.041042325,-0.968786301
9564,4.782000,3.534367026,9.224060124,103.301377360,-0.026411651,-0.042301739,-0.968809202
9565,4.782500,3.575582794,9.225359546,103.164934499,-0.027081423,-0.041365987,-0.968076111
9566,4.783000,3.551109499,9.216223918,103.233814904,-0.026811306,-0.042439049,-0.968749837
9567,4.783500,3.601440278,9.232188859,103.187728287,-0.027551778,-0.042067916,-0.968295561
9568,4.784000,3.584423278,9.250622708,103.152570916,-0.027069167,-0.041929764,-0.967871553
9569,4.784500,3.555526495,9.250661793,103.254445638,-0.027636048,-0.042034719,-0.968136938
9570,4.785000,3.529631936,9.228603751,103.292937536,-0.027284626,-0.042168006,-0.969388940
9571,4.785500,3.536782640,9.186463045,103.289799307,-0.027399536,-0.041950370,-0.968683874
9572,4.786000,3.561776761,9.218315079,103.290927633,-0.027510685,-0.042098739,-0.968911106
9573,4.786500,3.586330328,9.193050029,103.292039422,-0.028035253,-0.041675349,-0.969114244
9574,4.787000,3.583490262,9.182946639,103.367893505,-0.027211353,-0.041754945,-0.968589252
9575,4.787500,3.600495584,9.173129604,103.279914448,-0.027807137,-0.041376178,-0.968878968
9576,4.788000,3.581499629,9.189405066,103.278400222,-0.026804179,-0.040903469,-0.968417745
9577,4.788500,3.565763851,9.211323329,103.210802512,-0.026654607,-0.041401906,-0.968387478
9578,4.789000,3.588955265,9.212976872,103.153605823,-0.026621141,-0.040737473,-0.967948272
9579,4.789500,3.582305603,9.220253982,103.257263468,-0.026760712,-0.041610303,-0.968807903
9580,4.790000,3.567493144,9.230775648,103.256264398,-0.026874481,-0.041811633,-0.968589410
9581,4.790500,3.542983699,9.218983588,103.224063627,-0.026799721,-0.041960620,-0.968979409
9582,4.791000,3.604585377,9.224687308,103.256604567,-0.026350732,-0.041759895,-0.968691215
9583,4.791500,3.607611596,9.238544047,103.209067457,-0.026960833,-0.042618945,-0.968178209
9584,4.792000,3.609526564,9.254307172,103.221821210,-0.027387612,-0.042099633,-0.968380768
9585,4.792500,3.599299722,9.203422739,103.186201974,-0.027220255,-0.041763906,-0.967940905
9586,4.793000,3.527684577,9.178072822,103.257559893,-0.027288976,-0.040954734,-0.968802804
9587,4.793500,3.574214048,9.183243559,103.288190142,-0.026851565,-0.042526522,-0.968459243
9588,4.794000,3.569077783,9.229895529,103.324673657,-0.027243320,-0.041820891,-0.968871643
9589,4.794500,3.565727435,9.200092271,103.292844821,-0.026744085,-0.041191903,-0.969230669
9590,4.795000,3.574762438,9.184818284,103.380508164,-0.027027860,-0.041164703,-0.968796180
9591,4.795500,3.582285819,9.162673981,103.287774153,-0.027174162,-0.041044067,-0.968061511
9592,4.796000,3.598481805,9.172616009,103.267325786,-0.027271016,-0.041254227,-0.968543372
9593,4.796500,3.565221123,9.220063757,103.257345002,-0.026416290,-0.041484644,-0.968812650
9594,4.797000,3.542170203,9.206210287,103.246343578,-0.026714221,-0.041234009,-0.968821359
9595,4.797500,3.573719599,9.214226924,103.256529383,-0.026630556,-0.041241675,-0.968569678
9596,4.798000,3.579960173,9.221869483,103.166452057,-0.026206492,-0.041698637,-0.968550434
9597,4.798500,3.575202595,9.223438759,103.255673478,-0.026921064,-0.041249210,-0.968337821
9598,4.799000,3.542317029,9.227702631,103.272069837,-0.026563702,-0.042040157,-0.969750372
9599,4.799500,3.535473189,9.203816757,103.265837612,-0.026912908,-0.041715134,-0.968240549
9600,4.800000,3.575970910,9.227701327,103.197903547,-0.027064124,-0.041989793,-0.968064746
9601,4.800500,3.584329738,9.230923102,103.259110303,-0.027223500,-0.041930889,-0.969276243
9602,4.801000,3.560953839,9.181190867,103.253947556,-0.027594012,-0.041822922,-0.968123203
9603,4.801500,3.590117627,9.188629754,103.255935858,-0.026981119,-0.041699032,-0.968573298
9604,4.802000,3.568768429,9.219064400,103.254750909,-0.027315880,-0.041214258,-0.968106092
9605,4.802500,3.570074120,9.210748496,103.279284203,-0.027738025,-0.041439606,-0.968665471
9606,4.803000,3.608166846,9.194971923,103.358514543,-0.027466840,-0.041503724,-0.968927504
9607,4.803500,3.535154722,9.198185391,103.325332178,-0.026961753,-0.040666116,-0.968848677
9608,4.804000,3.596037562,9.189481042,103.176679466,-0.026607455,-0.040701298,-0.968152866
9609,4.804500,3.544111895,9.200278934,103.300918480,-0.027114472,-0.042089567,-0.968677792
9610,4.805000,3.572356784,9.214074281,103.256493167,-0.026273266,-0.041227454,-0.968571799
9611,4.805500,3.574349855,9.217350387,103.211536597,-0.026784763,-0.041770534,-0.968625703
9612,4.806000,3.575276008,9.234184931,103.268536607,-0.026845805,-0.041652284,-0.968802328
9613,4.806500,3.580848006,9.185046443,103.245091152,-0.026654804,-0.041840957,-0.968708290
9614,4.807000,3.588797161,9.191830268,103.221959366,-0.026597280,-0.042310379,-0.968625489
9615,4.807500,3.596640911,9.194670291,103.209162900,-0.026568232,-0.041949792,-0.968160854
9616,4.808000,3.597940669,9.194232288,103.185594160,-0.026927449,-0.041759573,-0.967826971
9617,4.808500,3.574826160,9.235553729,103.266811972,-0.026653900,-0.041960719,-0.968467274
9618,4.809000,3.566820806,9.183032409,103.323467867,-0.027043062,-0.041533456,-0.968630670
9619,4.809500,3.615200866,9.222147966,103.209368658,-0.027074197,-0.042063208,-0.968156357
9620,4.810000,3.592495051,9.180211884,103.323548820,-0.027582124,-0.042037632,-0.968748095
9621,4.810500,3.583485176,9.187683222,103.313615735,-0.027357999,-0.040608375,-0.968719961
9622,4.811000,3.606010189,9.156789188,103.292695663,-0.027384752,-0.040899728,-0.969199073
9623,4.811500,3.587758078,9.166053972,103.255466758,-0.026607037,-0.040760446,-0.968315341
9624,4.812000,3.572856503,9.197983025,103.223134329,-0.026567588,-0.041564365,-0.968724816
9625,4.812500,3.535718160,9.209756016,103.257306034,-0.027053404,-0.040980645,-0.968688993
9626,4.813000,3.550143829,9.201193793,103.280185426,-0.026745804,-0.041292190,-0.968904196
9627,4.813500,3.573585301,9.204050012,103.268734929,-0.026706187,-0.041039839,-0.968782725
9628,4.814000,3.566569822,9.219098681,103.268694643,-0.026782429,-0.041290343,-0.968793839
9629,4.814500,3.582256662,9.220781055,103.222345087,-0.026753789,-0.041614386,-0.968492831
9630,4.815000,3.560111186,9.226524641,103.210798441,-0.027088139,-0.041666631,-0.968396472
9631,4.815500,3.567578501,9.241479633,103.209140470,-0.026791927,-0.042017552,-0.968061291
9632,4.816000,3.591722980,9.231134252,103.223832578,-0.027032003,-0.042923954,-0.969104816
9633,4.816500,3.587009338,9.202785408,103.308897378,-0.027957353,-0.041885910,-0.967833109
9634,4.817000,3.545353203,9.187071160,103.246997448,-0.027749672,-0.040973794,-0.968920064
9635,4.817500,3.599701953,9.183808674,103.286886482,-0.027365396,-0.041777838,-0.967962434
9636,4.818000,3.577051013,9.206382427,103.233664281,-0.027581526,-0.041391820,-0.968472028
9637,4.818500,3.577059194,9.192304484,103.253277707,-0.027681037,-0.040366379,-0.967611660
9638,4.819000,3.567594784,9.197610130,103.404558448,-0.027124100,-0.040994959,-0.969119704
9639,4.819500,3.557505736,9.212204983,103.288862774,-0.026478068,-0.040813104,-0.968187180
9640,4.820000,3.563157741,9.193006001,103.268110220,-0.026073991,-0.041593597,-0.968806447
9641,4.820500,3.564541267,9.213469697,103.246662783,-0.026284614,-0.042005086,-0.969069814
9642,4.821000,3.587211592,9.206905771,103.223551962,-0.026132948,-0.041651692,-0.968840363
9643,4.821500,3.563530416,9.189928838,103.257543324,-0.026276672,-0.040872199,-0.968793047
9644,4.822000,3.580734020,9.153610412,103.189990707,-0.027061682,-0.040730740,-0.968720575
9645,4.822500,3.581538217,9.201796030,103.245031545,-0.026713146,-0.041519149,-0.968583870
9646,4.823000,3.571807465,9.226694939,103.234177000,-0.026001476,-0.041939844,-0.968731970
9647,4.823500,3.574953863,9.226537307,103.264776654,-0.026716085,-0.041973810,-0.968005431
9648,4.824000,3.614810314,9.233145217,103.231820578,-0.026815882,-0.042566195,-0.968269120
9649,4.824500,3.598194487,9.186397157,103.230768754,-0.026985781,-0.042181543,-0.968028653
9650,4.825000,3.588332267,9.206276732,103.301550011,-0.026318732,-0.041760862,-0.968770854
9651,4.825500,3.591899622,9.198517192,103.335744527,-0.027272401,-0.042114565,-0.968974248
9652,4.826000,3.588409441,9.207985096,103.313841542,-0.026307955,-0.042173825,-0.969119307
9653,4.826500,3.633383984,9.197096873,103.253919458,-0.027962199,-0.040764088,-0.967831268
9654,4.827000,3.598685752,9.179503336,103.347583853,-0.027226932,-0.041030851,-0.968927089
9655,4.827500,3.581552331,9.179840185,103.312747005,-0.026875586,-0.040909275,-0.968616764
9656,4.828000,3.595756175,9.172310724,103.267253354,-0.026556437,-0.041225784,-0.968547613
9657,4.828500,3.565038811,9.173144971,103.243659198,-0.026751781,-0.041117923,-0.968229720
9658,4.829000,3.548083280,9.202367178,103.281352015,-0.026201205,-0.041580000,-0.969262843
9659,4.829500,3.562938748,9.199196340,103.269167433,-0.026031432,-0.040959021,-0.968903147
9660,4.830000,3.572997393,9.204279706,103.279787440,-0.026525430,-0.041136549,-0.968776771
9661,4.830500,3.598089000,9.216580985,103.225901305,-0.026957049,-0.040789500,-0.969151695
9662,4.831000,3.572321959,9.215719074,103.210261360,-0.026257493,-0.041440060,-0.968273417
9663,4.831500,3.559291495,9.236128178,103.289070959,-0.026662543,-0.042056923,-0.968455873
9664,4.832000,3.569624669,9.253687467,103.323381906,-0.027068207,-0.043053690,-0.968796667
9665,4.832500,3.620153624,9.207112776,103.161901901,-0.026454911,-0.041694837,-0.967494574
9666,4.833000,3.593633338,9.236002939,103.322362553,-0.027356013,-0.042307361,-0.968415661
9667,4.833500,3.542763194,9.178170446,103.368597724,-0.026919621,-0.041465472,-0.968712807
9668,4.834000,3.589328604,9.187129698,103.256160557,-0.026813437,-0.041379577,-0.968564681
9669,4.834500,3.575558056,9.205511674,103.370113236,-0.027057727,-0.041672903,-0.969053594
9670,4.835000,3.619225877,9.154328817,103.312204893,-0.026670410,-0.040572081,-0.968475726
9671,4.835500,3.596682328,9.189145268,103.324253364,-0.026617478,-0.041107534,-0.968724238
9672,4.836000,3.564445554,9.192610185,103.304528538,-0.026440502,-0.041600533,-0.969465189
9673,4.836500,3.594967154,9.193884232,103.188449167,-0.026217465,-0.041724726,-0.968522793
9674,4.837000,3.579913401,9.200482898,103.259236194,-0.026369302,-0.041290001,-0.969260881
9675,4.837500,3.596273503,9.189565999,103.233739084,-0.026610154,-0.040904857,-0.968453911
9676,4.838000,3.589729511,9.186287974,103.222966811,-0.026998418,-0.041075225,-0.968584662
