sensor,axis,density_px_per_mm2,median,min,max,suspect_hardware
medium_2mm_r1,Tx,1111.4950254915177,0.0007393134874291,0.0007250898634083,0.000773936859332,False
medium_2mm_r1,Tx,1979.0798486605756,0.000945852312725,0.0008089013863354,0.0010190058965235,False
medium_2mm_r1,Tx,4445.980101966071,0.0009548930102027,0.0007715625688433,0.0009812666103243,False
medium_2mm_r1,Tx,10003.45522942366,0.0009913182584568,0.0008824555552564,0.0010887503158301,False
medium_2mm_r1,Ty,0.17367109773304965,0.0009958693990483,0.0009168426622636,0.0014033017214387,False
medium_2mm_r1,Ty,0.6946843909321986,0.0007207637536339,0.0006884588510729,0.0008253185660578,False
medium_2mm_r1,Ty,2.7787375637287943,0.0007568598957732,0.0006615777383558,0.0008175257826223,False
medium_2mm_r1,Ty,6.252159518389789,0.0007583832484669,0.0007123700925149,0.0008545992313884,False
medium_2mm_r1,Ty,17.367109773304964,0.0005392046296037,0.0005354885361157,0.0006919085280969,False
medium_2mm_r1,Ty,69.46843909321986,0.0007175980717875,0.0006830078200437,0.0007895691087469,False
medium_2mm_r1,Ty,277.8737563728794,0.0009317609365098,0.0006492181564681,0.0011519689578562,False
medium_2mm_r1,Ty,492.45525206567055,0.0007656605448573,0.000654830771964,0.0007994910120032,False
medium_2mm_r1,Ty,1111.4950254915177,0.0007222314598038,0.00071757909609,0.0007312208181247,False
medium_2mm_r1,Ty,1979.0798486605756,0.000861519773025,0.00077642215183,0.0009388609905727,False
medium_2mm_r1,Ty,4445.980101966071,0.0009273627074435,0.0007335555856116,0.0011682317126542,False
medium_2mm_r1,Ty,10003.45522942366,0.0012153456918895,0.0010471949353814,0.0017857276834547,False
medium_2mm_r1,Tz,0.17367109773304965,0.0002315806632395,0.0002296760794706,0.0002534982922952,False
medium_2mm_r1,Tz,0.6946843909321986,0.0002361639490118,0.0002274303697049,0.0002389799046795,False
medium_2mm_r1,Tz,2.7787375637287943,0.0002279951440868,0.0002222977636847,0.0002286268427269,False
medium_2mm_r1,Tz,6.252159518389789,0.0002139644930139,0.0002095331292366,0.0002303464425494,False
