principle,probe,measure,group_by,group,n_units,x_name,x,median,q1,q3
DIGIT,ball8,diameter_px,thickness_mm,2,3,depth_mm,0.977943984660602,574.0490005098636,566.2218140306147,598.8587079470819
DIGIT,ball8,diameter_px,thickness_mm,2,3,depth_mm,1.0265888808312114,585.7540278207234,576.2612395789116,609.6905383567081
DIGIT,ball8,diameter_px,thickness_mm,2,3,depth_mm,1.0752337770018208,597.4590551315832,586.3006651272085,626.857966696202
DIGIT,ball8,diameter_px,thickness_mm,2,3,depth_mm,1.1238786731724302,611.3599604785063,604.0226633699765,640.6507369953247
DIGIT,ball8,diameter_px,thickness_mm,2,3,depth_mm,1.1725235693430396,630.0204235042411,617.0602765843751,654.9784659402653
DIGIT,ball8,diameter_px,thickness_mm,3,3,depth_mm,0.19962564593085158,90.3473415976503,90.11350445199733,165.76267034012525
DIGIT,ball8,diameter_px,thickness_mm,3,3,depth_mm,0.248270542101461,139.5683829192631,136.90864897345614,199.24608663065595
DIGIT,ball8,diameter_px,thickness_mm,3,3,depth_mm,0.2969154382720704,189.25709853218183,183.70379349491492,232.96334006683963
DIGIT,ball8,diameter_px,thickness_mm,3,3,depth_mm,0.3455603344426798,244.99248997344506,234.0338338178977,274.2295469752173
DIGIT,ball8,diameter_px,thickness_mm,3,3,depth_mm,0.39420523061328916,276.98395725493214,265.81266389972393,301.77729996979446
DIGIT,ball8,diameter_px,thickness_mm,3,3,depth_mm,0.44285012678389857,305.49932226910613,292.5407718300503,327.58700183071505
DIGIT,ball8,diameter_px,thickness_mm,3,3,depth_mm,0.491495022954508,334.01468728328007,319.32795773204003,353.3967036916356
DIGIT,ball8,diameter_px,thickness_mm,3,3,depth_mm,0.5401399191251174,361.8311044670198,354.1006755974846,362.18057838223694
DIGIT,ball8,diameter_px,thickness_mm,3,3,depth_mm,0.5887848152957268,357.0596806944349,348.8536632234661,373.5192772511567
DIGIT,ball8,diameter_px,thickness_mm,3,3,depth_mm,0.6374297114663362,367.7491146609204,365.463887552282,392.9378789048289
DIGIT,ball8,diameter_px,thickness_mm,3,3,depth_mm,0.6860746076369455,385.7096751347898,382.0741118810978,415.99204381219295
DIGIT,ball8,diameter_px,thickness_mm,3,3,depth_mm,0.7347195038075549,417.281259567079,412.7609746965075,425.6028439013063
DIGIT,ball8,diameter_px,thickness_mm,3,3,depth_mm,0.7833643999781643,451.21215007532555,441.4151206324773,451.74382140910404
DIGIT,ball8,diameter_px,thickness_mm,3,3,depth_mm,0.8320092961487737,459.4118238822631,452.68337334722105,463.9558478986903
DIGIT,ball8,diameter_px,thickness_mm,3,3,depth_mm,0.8806541923193831,466.54815502164365,466.50122494915024,476.1678743882766
DIGIT,ball8,diameter_px,thickness_mm,3,3,depth_mm,0.9292990884899925,483.0092237934761,478.34685497725013,500.5788407550416
DIGIT,ball8,diameter_px,thickness_mm,3,3,depth_mm,0.977943984660602,507.78767843124587,500.38286056718687,516.784774666254
DIGIT,ball8,diameter_px,thickness_mm,3,3,depth_mm,1.0265888808312114,517.7658290822461,510.3563453475128,525.5905565840817
DIGIT,ball8,diameter_px,thickness_mm,3,3,depth_mm,1.0752337770018208,527.5076072214022,525.5783050883949,539.6671593040452
DIGIT,ball8,diameter_px,thickness_mm,3,3,depth_mm,1.1238786731724302,537.0236033939939,536.7899556684104,549.3987029748487
DIGIT,ball8,diameter_px,thickness_mm,3,3,depth_mm,1.1725235693430396,547.0482936169901,545.5500039276374,559.0881046198217
DIGIT,ball8,diameter_px,thickness_mm,3,3,depth_mm,1.221168465513649,558.8625068331584,555.2048136834505,569.6722677613809
DIGIT,ball8,diameter_px,thickness_mm,3,3,depth_mm,1.2698133616842582,567.7208093147408,567.5547087609032,578.7784755356472
DIGIT,ball8,diameter_px,thickness_mm,3,3,depth_mm,1.3184582578548676,580.7774055395212,578.4423376310526,586.2180075986868
DIGIT,ball8,diameter_px,thickness_mm,3,3,depth_mm,1.367103154025477,588.2649420765883,586.379336103508,596.0706525772132
DIGIT,ball8,diameter_px,thickness_mm,3,3,depth_mm,1.4157480501960864,596.1627510463723,595.9576148300139,606.1284337720981
DIGIT,ball8,diameter_px,thickness_mm,3,3,depth_mm,1.4643929463666958,613.2606654386401,613.0632838382812,614.3380469917704
DIGIT,ball8,diameter_px,thickness_mm,3,3,depth_mm,1.5130378425373052,622.0492150309292,620.9463163491026,623.1255499692359
DIGIT,ball8,diameter_px,thickness_mm,3,3,depth_mm,1.5616827387079146,630.3170494363175,628.5689912664736,631.652695353251
DIGIT,ball8,diameter_px,thickness_mm,3,3,depth_mm,1.610327634878524,640.8934752542166,639.7391795479612,641.3341364435215
DIGIT,ball8,diameter_px,thickness_mm,3,3,depth_mm,1.6589725310491334,655.7609981223767,653.5964081426389,655.776519103825
DIGIT,ball8,diameter_px,thickness_mm,3,3,depth_mm,1.7076174272197429,663.6081883413235,663.0675917870726,665.633672272021
DIGIT,ball8,diameter_px,thickness_mm,3,3,depth_mm,1.7562623233903523,669.2929923432666,668.8531771619032,672.0252210031526
DIGIT,ball8,diameter_px,thickness_mm,3,3,depth_mm,1.8049072195609617,678.803329816281,676.0109327180187,680.3295364698198
DIGIT,ball8,diameter_px,thickness_mm,3,3,depth_mm,1.853552115731571,688.6094262676152,683.5801584471701,691.2757395841863
DIGIT,ball8,level,hardness,soft,3,depth_mm,0.19962564593085158,6.7324927607471245,6.4734052200453105,6.911770386698243
DIGIT,ball8,level,hardness,soft,3,depth_mm,0.248270542101461,6.951229434028133,6.6707190155863465,7.210216263511915
DIGIT,ball8,level,hardness,soft,3,depth_mm,0.2969154382720704,7.169966107309142,6.868032811127382,7.508662140325588
DIGIT,ball8,level,hardness,soft,3,depth_mm,0.3455603344426798,7.641883175642869,7.307917584271404,7.710518519653734
DIGIT,ball8,level,hardness,soft,3,depth_mm,0.39420523061328916,8.206734918107696,7.771904671576079,8.235663026570755
DIGIT,ball8,level,hardness,soft,3,depth_mm,0.44285012678389857,8.437610235704787,8.05067179819331,8.784623106644444
DIGIT,ball8,level,hardness,soft,3,depth_mm,0.491495022954508,8.668485553301878,8.329438924810539,9.333583186718135
DIGIT,ball8,level,hardness,soft,3,depth_mm,0.5401399191251174,8.89936087089897,8.60820605142777,9.653130030597694
DIGIT,ball8,level,hardness,soft,3,depth_mm,0.5887848152957268,10.271129727203677,9.196515233358866,10.476053356149155
DIGIT,ball8,level,hardness,soft,3,depth_mm,0.6374297114663362,10.706159627965082,9.605021698189539,11.16818849055133
DIGIT,ball8,level,hardness,soft,3,depth_mm,0.6860746076369455,11.141189528726489,10.013528163020212,11.860323624953509
DIGIT,ball8,level,hardness,soft,3,depth_mm,0.7347195038075549,12.097274244003216,10.682562035108544,12.812986166613346
DIGIT,ball8,level,hardness,soft,3,depth_mm,0.7833643999781643,12.711502945259067,11.51215306012963,12.877100306980575
DIGIT,ball8,level,hardness,soft,3,depth_mm,0.8320092961487737,13.214556789189194,11.871618409614541,13.52611691649021
DIGIT,ball8,level,hardness,soft,3,depth_mm,0.8806541923193831,13.717610633119321,12.231083759099452,14.175133525999847
DIGIT,ball8,level,hardness,soft,3,depth_mm,0.9292990884899925,14.894497981204346,12.927465860661808,15.161066887586934
DIGIT,ball8,level,hardness,soft,3,depth_mm,0.977943984660602,15.460551201180618,13.775758406470965,16.298236602938147
DIGIT,ball8,level,hardness,soft,3,depth_mm,1.0265888808312114,16.02660442115689,14.234918140624933,16.848370132035292
DIGIT,ball8,level,hardness,soft,3,depth_mm,1.0752337770018208,16.59265764113316,14.70798975457481,17.398503661132438
DIGIT,ball8,level,hardness,soft,3,depth_mm,1.1238786731724302,17.218756244522854,15.224372625616692,17.97865988193629
DIGIT,ball8,level,hardness,soft,3,depth_mm,1.1725235693430396,17.982749318583455,15.815874102027028,18.736745236163166
DIGIT,ball8,level,hardness,soft,3,depth_mm,1.221168465513649,19.01697259055266,16.564200796793777,19.390152417679943
DIGIT,ball8,level,hardness,soft,3,depth_mm,1.2698133616842582,19.40951253498979,16.933623392179797,19.72271793543068
DIGIT,ball8,level,hardness,medium,3,depth_mm,0.1509807497602422,6.7950490312424074,6.261701093055218,6.885926621440559
DIGIT,ball8,level,hardness,medium,3,depth_mm,0.19962564593085158,6.881553613070286,6.446518346243998,7.089749462446332
DIGIT,ball8,level,hardness,medium,3,depth_mm,0.248270542101461,7.030670445038975,6.675122361657169,7.362862515705469
DIGIT,ball8,level,hardness,medium,3,depth_mm,0.2969154382720704,7.179787277007665,6.90372637707034,7.635975568964607
DIGIT,ball8,level,hardness,medium,3,depth_mm,0.3455603344426798,7.568776930228527,7.532014742100187,8.333859122500911
DIGIT,ball8,level,hardness,medium,3,depth_mm,0.39420523061328916,8.214399511977147,8.006293506110245,9.10711041076755
DIGIT,ball8,level,hardness,medium,3,depth_mm,0.44285012678389857,8.860022093725767,8.480572270120302,9.880361699034193
DIGIT,ball8,level,hardness,medium,3,depth_mm,0.491495022954508,9.505644675474388,8.95485103413036,10.653612987300834
DIGIT,ball8,level,hardness,medium,3,depth_mm,0.5401399191251174,8.821258801017185,8.603423750995805,10.402065717821355
DIGIT,ball8,level,hardness,medium,3,depth_mm,0.5887848152957268,9.732336000454362,9.334808580802841,10.996977963792519
