sensor_id,index,at,image,label,Fx_s,Fy_s,Fz_s,Tx_s,Ty_s,Tz_s,Fx_base,Fy_base,Fz_base,Fmag,tcp_x,tcp_y,tcp_z,descent_mm,depth_corrected_mm,contact_x_sensor_mm,contact_y_sensor_mm,lateral_fraction,probe_tilt_deg
9DTact_medium_1mm_r1,97,2026-09-07T21:54:36.711624,0097.png,N0.20,0.01525,0.02667,-0.2347,-0.000406,-0.000947,-0.00025,0.00152,0.02695,-0.23516,0.2367,37.9155,362.7939,37.7727,0.1783,0.2495,-4.037,1.729,0.1298,1.731
9DTact_medium_1mm_r1,98,2026-09-07T21:54:38.137258,0098.png,N0.30,0.01322,0.027,-0.39593,-0.000336,-0.001017,-4.9e-05,0.00071,0.02365,-0.39636,0.39707,37.9162,362.7903,37.6799,0.2711,0.3423,-2.568,0.848,0.0757,1.731
9DTact_medium_1mm_r1,99,2026-09-07T21:54:39.189684,0099.png,N0.40,0.0131,0.02486,-0.4741,-0.000366,-0.001103,-0.000159,0.00222,0.02048,-0.47448,0.47493,37.9169,362.7863,37.6214,0.3297,0.4009,-2.327,0.771,0.0592,1.731
9DTact_medium_1mm_r1,100,2026-09-07T21:54:40.626452,0100.png,N0.50,0.01358,0.03793,-0.5874,-0.000591,-0.001003,2.3e-05,-0.00311,0.03022,-0.588,0.58878,37.9165,362.7963,37.5727,0.3782,0.4494,-1.707,1.006,0.0684,1.731
9DTact_medium_1mm_r1,101,2026-09-07T21:54:41.670014,0101.png,N0.60,0.01369,0.03808,-0.70834,-0.000444,-0.00112,0.000105,-0.00225,0.02847,-0.70892,0.7095,37.9167,362.7871,37.5127,0.4383,0.5096,-1.582,0.626,0.057,1.731
9DTact_medium_1mm_r1,102,2026-09-07T21:54:43.106104,0102.png,N0.70,0.01394,0.04408,-0.78957,-0.000548,-0.001076,9.7e-05,-0.00448,0.03249,-0.79024,0.79092,37.9161,362.7952,37.4801,0.4708,0.542,-1.362,0.694,0.0585,1.731
9DTact_medium_1mm_r1,103,2026-09-07T21:54:44.144889,0103.png,N0.80,0.0094,0.03047,-0.91387,-0.000177,-0.001267,-8e-06,-0.00074,0.01645,-0.91428,0.91443,37.9195,362.7787,37.4124,0.5388,0.61,-1.386,0.194,0.0349,1.731
9DTact_medium_1mm_r1,104,2026-09-07T21:54:45.575093,0104.png,N0.90,0.01331,0.04489,-1.01999,-0.000455,-0.001195,0.000155,-0.00383,0.02919,-1.02064,1.02106,37.9168,362.7897,37.3796,0.5714,0.6426,-1.172,0.446,0.0459,1.731
9DTact_medium_1mm_r1,105,2026-09-07T21:54:46.596850,0105.png,N1.00,0.01378,0.04683,-1.13808,-0.00049,-0.001355,8.3e-05,-0.00357,0.02921,-1.13875,1.13913,37.9163,362.7868,37.3188,0.6322,0.7034,-1.191,0.43,0.0429,1.731
9DTact_medium_1mm_r1,106,2026-09-07T21:54:48.033379,0106.png,N1.10,0.01418,0.0504,-1.18607,-0.00061,-0.001349,-4.3e-05,-0.00468,0.03174,-1.18679,1.18722,37.9156,362.7933,37.2987,0.6522,0.7234,-1.137,0.515,0.0441,1.731
9DTact_medium_1mm_r1,107,2026-09-07T21:54:49.071478,0107.png,N1.20,0.01106,0.04661,-1.29358,-0.00036,-0.001457,7.1e-05,-0.00474,0.02517,-1.29422,1.29447,37.9172,362.7843,37.2651,0.6859,0.7572,-1.126,0.278,0.037,1.731
9DTact_medium_1mm_r1,108,2026-09-07T21:54:50.110346,0108.png,N1.30,0.01379,0.05491,-1.42338,-0.000439,-0.001463,-5e-06,-0.00562,0.03165,-1.42414,1.42451,37.9168,362.7836,37.211,0.74,0.8113,-1.028,0.308,0.0397,1.731
9DTact_medium_1mm_r1,109,2026-09-07T21:54:51.133125,0109.png,N1.40,0.01781,0.06335,-1.48885,-0.000752,-0.001523,-1.9e-05,-0.0059,0.03991,-1.48975,1.4903,37.9165,362.7933,37.1885,0.7624,0.8336,-1.023,0.505,0.0442,1.731
9DTact_medium_1mm_r1,110,2026-09-07T21:54:52.607846,0110.png,N1.50,0.00985,0.04749,-1.65948,-0.000258,-0.001755,-2.9e-05,-0.00369,0.01946,-1.66007,1.66018,37.9193,362.7801,37.1269,0.8242,0.8954,-1.058,0.155,0.0292,1.731
9DTact_medium_1mm_r1,111,2026-09-07T21:54:53.629361,0111.png,N1.60,0.01335,0.05951,-1.73091,-0.000443,-0.001612,4e-05,-0.00617,0.03049,-1.73171,1.73198,37.9159,362.7887,37.1134,0.8376,0.9088,-0.932,0.256,0.0352,1.731
9DTact_medium_1mm_r1,112,2026-09-07T21:54:54.666731,0112.png,N1.70,0.01186,0.05705,-1.83411,-0.000335,-0.001773,-7.5e-05,-0.00551,0.02595,-1.83485,1.83504,37.9175,362.7827,37.0762,0.8749,0.9461,-0.967,0.183,0.0318,1.731
9DTact_medium_1mm_r1,113,2026-09-07T21:54:55.694577,0113.png,N1.80,0.01115,0.05884,-1.97132,-0.0003,-0.001814,-2.5e-05,-0.00607,0.02495,-1.97206,1.97223,37.9188,362.7828,37.0296,0.9215,0.9927,-0.92,0.152,0.0304,1.731
9DTact_medium_1mm_r1,114,2026-09-07T21:55:07.049183,0114.png,N0.10,0.00813,0.02555,-0.21153,-0.000399,-0.000598,0.000114,-0.00426,0.0228,-0.21196,0.21322,37.9161,362.7956,37.8237,0.1272,0.1985,-2.826,1.885,0.1257,1.731
9DTact_medium_1mm_r1,115,2026-09-07T21:55:08.474666,0115.png,N0.20,0.00582,0.02118,-0.31519,-0.000208,-0.000697,2.2e-05,-0.00336,0.0162,-0.31552,0.31595,37.9168,362.7915,37.7376,0.2134,0.2847,-2.211,0.659,0.0695,1.731
9DTact_medium_1mm_r1,116,2026-09-07T21:55:09.514028,0116.png,N0.30,0.00881,0.03073,-0.37107,-0.000476,-0.000685,-0.000204,-0.00515,0.02507,-0.37156,0.37244,37.9156,362.7937,37.6802,0.2708,0.342,-1.845,1.283,0.0858,1.731
9DTact_medium_1mm_r1,117,2026-09-07T21:55:11.373581,0117.png,N0.40,0.00479,0.03462,-0.55251,-0.000417,-0.000722,-6.7e-05,-0.00932,0.02352,-0.55304,0.55362,37.9168,362.7919,37.5838,0.3672,0.4385,-1.306,0.755,0.0631,1.731
9DTact_medium_1mm_r1,118,2026-09-07T21:55:12.428889,0118.png,N0.50,0.00629,0.03358,-0.63106,-0.000497,-0.000873,-0.000176,-0.00696,0.02212,-0.63156,0.63199,37.9164,362.7891,37.5329,0.4181,0.4894,-1.383,0.787,0.0541,1.731
9DTact_medium_1mm_r1,119,2026-09-07T21:55:13.451376,0119.png,N0.60,0.0063,0.03928,-0.70869,-0.000525,-0.000795,-4.1e-05,-0.00925,0.02582,-0.70927,0.7098,37.9167,362.795,37.5016,0.4494,0.5206,-1.122,0.741,0.0561,1.731
9DTact_medium_1mm_r1,120,2026-09-07T21:55:14.475806,0120.png,N0.70,0.00295,0.03654,-0.80466,-0.000386,-0.000978,-0.000483,-0.01012,0.02024,-0.80517,0.80549,37.9189,362.7828,37.4374,0.5137,0.585,-1.215,0.48,0.0455,1.731
9DTact_medium_1mm_r1,121,2026-09-07T21:55:15.510120,0121.png,N0.80,0.00234,0.04293,-0.90781,-0.000521,-0.000936,-0.000139,-0.01313,0.02381,-0.90842,0.90882,37.9154,362.792,37.4075,0.5435,0.6147,-1.031,0.574,0.0473,1.731
9DTact_medium_1mm_r1,122,2026-09-07T21:55:16.535693,0122.png,N0.90,0.00217,0.03081,-1.03464,-0.000224,-0.001161,-0.000189,-0.00635,0.0112,-1.03502,1.0351,37.9177,362.7785,37.3542,0.597,0.6682,-1.122,0.216,0.0298,1.731
9DTact_medium_1mm_r1,123,2026-09-07T21:55:17.588071,0123.png,N1.00,0.00797,0.05423,-1.11755,-0.000614,-0.000916,-2.6e-05,-0.01245,0.03305,-1.11834,1.1189,37.9147,362.799,37.3294,0.6214,0.6926,-0.82,0.549,0.049,1.731
9DTact_medium_1mm_r1,124,2026-09-07T21:55:18.595347,0124.png,N1.10,0.00517,0.04498,-1.23641,-0.000373,-0.00111,9.5e-05,-0.00943,0.02174,-1.23702,1.23724,37.917,362.7859,37.2904,0.6607,0.7319,-0.898,0.302,0.0366,1.731
9DTact_medium_1mm_r1,125,2026-09-07T21:55:19.633029,0125.png,N1.20,0.00503,0.04276,-1.29128,-0.000272,-0.001161,4e-05,-0.00806,0.01886,-1.29184,1.292,37.9171,362.7823,37.2548,0.6963,0.7675,-0.899,0.211,0.0333,1.731
9DTact_medium_1mm_r1,126,2026-09-07T21:55:21.511596,0126.png,N1.30,0.00634,0.04759,-1.44042,-0.000393,-0.001305,-5.2e-05,-0.0083,0.02131,-1.44104,1.44122,37.9184,362.7857,37.2033,0.7478,0.819,-0.906,0.273,0.0333,1.731
9DTact_medium_1mm_r1,127,2026-09-07T21:55:22.527715,0127.png,N1.40,0.0013,0.03929,-1.51756,-4e-05,-0.001386,-5e-06,-0.00798,0.01037,-1.51802,1.51807,37.9194,362.7767,37.1785,0.7727,0.8439,-0.913,0.026,0.0259,1.731
9DTact_medium_1mm_r1,128,2026-09-07T21:55:23.566729,0128.png,N1.50,0.00159,0.03947,-1.65304,-0.000135,-0.001504,-2.4e-05,-0.00688,0.0085,-1.65348,1.65351,37.9172,362.7786,37.1327,0.8184,0.8896,-0.91,0.081,0.0239,1.731
9DTact_medium_1mm_r1,129,2026-09-07T21:55:24.606993,0129.png,N1.60,0.00499,0.05537,-1.75483,-0.00035,-0.001391,0.000129,-0.01117,0.02234,-1.75553,1.75571,37.9165,362.7889,37.1052,0.8458,0.917,-0.793,0.199,0.0317,1.731
9DTact_medium_1mm_r1,130,2026-09-07T21:55:25.611912,0130.png,N1.70,0.00131,0.0501,-1.95644,-7.5e-05,-0.001638,6.4e-05,-0.01033,0.0127,-1.95702,1.95708,37.9194,362.7767,37.0409,0.9103,0.9815,-0.837,0.038,0.0256,1.731
9DTact_medium_1mm_r1,131,2026-09-07T21:55:26.654804,0131.png,N1.80,0.00789,0.06073,-2.048,-0.000464,-0.001675,-0.00019,-0.00931,0.02373,-2.04875,2.04891,37.9174,362.7881,37.003,0.948,1.0192,-0.818,0.226,0.0299,1.731
9DTact_medium_1mm_r1,132,2026-09-07T21:55:39.469159,0132.png,N0.10,-0.00135,0.03821,-0.19839,-0.000626,-0.000439,4e-05,-0.01888,0.02924,-0.19902,0.20204,37.9152,362.7962,37.7729,0.178,0.2493,-2.213,3.157,0.1892,1.731
9DTact_medium_1mm_r1,133,2026-09-07T21:55:40.907465,0133.png,N0.20,0.00156,0.03739,-0.29136,-0.000655,-0.000561,6.8e-05,-0.01531,0.02849,-0.29197,0.29376,37.9165,362.7964,37.7228,0.2281,0.2994,-1.926,2.248,0.1274,1.731
9DTact_medium_1mm_r1,134,2026-09-07T21:55:41.953301,0134.png,N0.30,0.00317,0.03781,-0.4013,-0.000493,-0.000602,0.000318,-0.01336,0.0279,-0.4019,0.40309,37.9162,362.7873,37.6629,0.2881,0.3594,-1.5,1.228,0.0941,1.731
9DTact_medium_1mm_r1,135,2026-09-07T21:55:43.787865,0135.png,N0.40,0.00608,0.03834,-0.57082,-0.000574,-0.000717,0.00028,-0.00993,0.0271,-0.57141,0.57214,37.9164,362.7896,37.5697,0.3814,0.4526,-1.256,1.005,0.0678,1.731
9DTact_medium_1mm_r1,136,2026-09-07T21:55:44.813822,0136.png,N0.50,0.00811,0.04101,-0.67892,-0.000441,-0.00074,0.000225,-0.00876,0.02869,-0.67954,0.68021,37.9179,362.7886,37.5157,0.4354,0.5066,-1.09,0.649,0.0615,1.731
9DTact_medium_1mm_r1,137,2026-09-07T21:55:45.832274,0137.png,N0.60,0.01079,0.04786,-0.71835,-0.000637,-0.000692,0.00012,-0.00959,0.03533,-0.71909,0.72002,37.9161,362.7957,37.4869,0.464,0.5352,-0.963,0.887,0.0681,1.731
9DTact_medium_1mm_r1,138,2026-09-07T21:55:46.874339,0138.png,N0.70,0.00881,0.03575,-0.87311,-0.00029,-0.000926,0.00021,-0.00418,0.02138,-0.87361,0.87388,37.9177,362.7792,37.4226,0.5286,0.5998,-1.06,0.333,0.0421,1.731
9DTact_medium_1mm_r1,139,2026-09-07T21:55:47.913123,0139.png,N0.80,0.01319,0.04919,-0.93019,-0.000428,-0.000773,0.000183,-0.0067,0.03429,-0.93093,0.93158,37.9161,362.7912,37.3992,0.5518,0.623,-0.831,0.46,0.0547,1.731
9DTact_medium_1mm_r1,140,2026-09-07T21:55:48.933086,0140.png,N0.90,0.01375,0.04718,-1.05811,-0.000451,-0.000923,0.000204,-0.00432,0.03078,-1.05879,1.05925,37.9197,362.786,37.3496,0.6015,0.6727,-0.872,0.426,0.0464,1.731
9DTact_medium_1mm_r1,141,2026-09-07T21:55:49.982425,0141.png,N1.00,0.01329,0.05152,-1.1458,-0.000486,-0.000889,5.8e-05,-0.00629,0.03291,-1.14655,1.14704,37.9161,362.7914,37.3044,0.6466,0.7178,-0.776,0.424,0.0464,1.731
9DTact_medium_1mm_r1,142,2026-09-07T21:55:51.011382,0142.png,N1.10,0.01251,0.05064,-1.28272,-0.000372,-0.000995,0.000134,-0.00558,0.02956,-1.28343,1.28378,37.917,362.7862,37.2581,0.6929,0.7642,-0.776,0.29,0.0406,1.731
9DTact_medium_1mm_r1,143,2026-09-07T21:55:52.034066,0143.png,N1.20,0.01358,0.05403,-1.32193,-0.000472,-0.001001,0.000219,-0.00606,0.0324,-1.32269,1.3231,37.9172,362.7896,37.2469,0.7041,0.7753,-0.757,0.357,0.0421,1.731
9DTact_medium_1mm_r1,144,2026-09-07T21:55:53.073439,0144.png,N1.30,0.00986,0.04701,-1.46703,-0.000261,-0.001158,9.7e-05,-0.00477,0.02214,-1.46764,1.46782,37.9174,362.7808,37.1936,0.7575,0.8287,-0.789,0.178,0.0327,1.731
9DTact_medium_1mm_r1,145,2026-09-07T21:55:54.095254,0145.png,N1.40,0.01304,0.05628,-1.52394,-0.000415,-0.001063,0.000141,-0.00626,0.03084,-1.52471,1.52503,37.9171,362.7902,37.1749,0.776,0.8472,-0.697,0.272,0.0379,1.731
9DTact_medium_1mm_r1,146,2026-09-07T21:55:55.143500,0146.png,N1.50,0.01241,0.05135,-1.65714,-0.000214,-0.00115,0.000152,-0.00342,0.02413,-1.65781,1.65799,37.9186,362.7815,37.1328,0.8183,0.8895,-0.694,0.129,0.0319,1.731
9DTact_medium_1mm_r1,147,2026-09-07T21:55:56.150332,0147.png,N1.60,0.00957,0.0453,-1.76876,-3.3e-05,-0.001272,-9.2e-05,-0.00208,0.01568,-1.76929,1.76936,37.9171,362.7853,37.0905,0.8605,0.9317,-0.719,0.019,0.0262,1.731
9DTact_medium_1mm_r1,148,2026-09-07T21:55:57.193483,0148.png,N1.70,0.01173,0.05319,-1.86534,-0.000251,-0.001303,5.1e-05,-0.00348,0.02205,-1.866,1.86613,37.917,362.783,37.0653,0.8857,0.9569,-0.699,0.135,0.0292,1.731
9DTact_medium_1mm_r1,149,2026-09-07T21:55:58.248132,0149.png,N1.80,0.00911,0.05113,-1.89641,-0.000146,-0.001237,-0.000181,-0.00451,0.01846,-1.89702,1.89712,37.9182,362.7839,37.046,0.905,0.9763,-0.652,0.077,0.0274,1.731
9DTact_medium_1mm_r1,150,2026-09-07T21:55:59.264349,0150.png,N1.90,0.01141,0.05866,-1.97403,-0.000331,-0.001355,-0.000359,-0.00574,0.02488,-1.97477,1.97493,37.9192,362.7813,37.0114,0.9397,1.0109,-0.687,0.168,0.0303,1.731
