sensor,probe,density_px_per_mm2,mae_mm,suspect_hardware
hard_1mm_r1,cyl4,0.16359452992262702,0.1527005703383045,False
hard_1mm_r1,cyl4,0.6543781196905081,0.2430111142375027,False
hard_1mm_r1,cyl4,2.6175124787620323,0.0512509689381089,False
hard_1mm_r1,cyl4,5.889403077214571,0.0410557475403847,False
hard_1mm_r1,cyl4,16.3594529922627,0.0829924420479007,False
hard_1mm_r1,cyl4,65.4378119690508,0.0832528615779688,False
hard_1mm_r1,cyl4,261.7512478762032,0.0630124798054977,False
hard_1mm_r1,cyl4,463.88251425372886,0.0569990166021922,False
hard_1mm_r1,cyl4,1047.0049915048128,0.0402594452671651,False
hard_1mm_r1,cyl4,1864.2516903914163,0.0268467586938684,False
hard_1mm_r1,cyl4,4188.019966019251,0.0216374457962156,False
hard_1mm_r1,cyl4,9423.044923543315,0.0277543396006877,False
hard_1mm_r1,cube4,0.16359452992262702,0.192635649082868,False
hard_1mm_r1,cube4,0.6543781196905081,0.2129138244372261,False
hard_1mm_r1,cube4,2.6175124787620323,0.0370248877330816,False
hard_1mm_r1,cube4,5.889403077214571,0.0447396684625309,False
hard_1mm_r1,cube4,16.3594529922627,0.0401734047502385,False
hard_1mm_r1,cube4,65.4378119690508,0.0403115220645509,False
hard_1mm_r1,cube4,261.7512478762032,0.0420783932280268,False
hard_1mm_r1,cube4,463.88251425372886,0.0465993762615196,False
hard_1mm_r1,cube4,1047.0049915048128,0.0553094298798737,False
hard_1mm_r1,cube4,1864.2516903914163,0.0812203396615848,False
hard_1mm_r1,cube4,4188.019966019251,0.0952109868987118,False
hard_1mm_r1,cube4,9423.044923543315,0.108747843447262,False
hard_2mm_r1,cyl4,0.5502079185820399,0.3125666446737268,False
hard_2mm_r1,cyl4,2.2008316743281595,0.053712733999704,False
hard_2mm_r1,cyl4,4.95187126723836,0.0692081270407221,False
hard_2mm_r1,cyl4,13.755197964550996,0.0699193076905195,False
hard_2mm_r1,cyl4,55.020791858203985,0.0756399901344777,False
hard_2mm_r1,cyl4,220.08316743281594,0.0716078604642819,False
hard_2mm_r1,cyl4,390.03723528357153,0.0709952823053267,False
hard_2mm_r1,cyl4,880.3326697312638,0.0633513004923887,False
hard_2mm_r1,cyl4,1567.482181049137,0.0641859608552118,False
hard_2mm_r1,cyl4,3521.330678925055,0.0602297142515176,False
hard_2mm_r1,cyl4,7922.994027581375,0.0523541002159415,False
hard_2mm_r1,cube4,0.5502079185820399,0.3062973913652045,False
hard_2mm_r1,cube4,2.2008316743281595,0.0664506017469849,False
hard_2mm_r1,cube4,4.95187126723836,0.0891598860412625,False
hard_2mm_r1,cube4,13.755197964550996,0.086642152934351,False
hard_2mm_r1,cube4,55.020791858203985,0.1015139739634922,False
hard_2mm_r1,cube4,220.08316743281594,0.0980462278867747,False
hard_2mm_r1,cube4,390.03723528357153,0.0989448617459293,False
hard_2mm_r1,cube4,880.3326697312638,0.0812487882131277,False
hard_2mm_r1,cube4,1567.482181049137,0.075891797960527,False
hard_2mm_r1,cube4,3521.330678925055,0.0699070477248889,False
hard_2mm_r1,cube4,7922.994027581375,0.0624710770180237,False
hard_3mm_r1,cyl4,0.10372006480064849,0.2336435577684179,False
hard_3mm_r1,cyl4,0.41488025920259397,0.2792795362752687,False
hard_3mm_r1,cyl4,1.6595210368103759,0.0704211351559016,False
hard_3mm_r1,cyl4,3.733922332823346,0.0830965250231688,False
hard_3mm_r1,cyl4,10.37200648006485,0.1190277111920241,False
hard_3mm_r1,cyl4,41.4880259202594,0.1016182245273681,False
hard_3mm_r1,cyl4,165.9521036810376,0.0942406142563649,False
hard_3mm_r1,cyl4,294.1047262462889,0.0970089920540964,False
hard_3mm_r1,cyl4,663.8084147241505,0.0853302722238207,False
hard_3mm_r1,cyl4,1181.9484809398402,0.0738453028721327,False
hard_3mm_r1,cyl4,2655.233658896602,0.0593614369452986,False
hard_3mm_r1,cyl4,5974.275732517353,0.0476677572690695,False
hard_3mm_r1,cube4,0.10372006480064849,0.1970611023199134,False
hard_3mm_r1,cube4,0.41488025920259397,0.3138507731702482,False
hard_3mm_r1,cube4,1.6595210368103759,0.0598325452176075,False
hard_3mm_r1,cube4,3.733922332823346,0.0654397114786997,False
hard_3mm_r1,cube4,10.37200648006485,0.1010990593357683,False
hard_3mm_r1,cube4,41.4880259202594,0.0797628623247284,False
hard_3mm_r1,cube4,165.9521036810376,0.0709670214978008,False
hard_3mm_r1,cube4,294.1047262462889,0.0709591982750964,False
hard_3mm_r1,cube4,663.8084147241505,0.0673420631591225,False
hard_3mm_r1,cube4,1181.9484809398402,0.0620462960155894,False
hard_3mm_r1,cube4,2655.233658896602,0.052057078470994,False
hard_3mm_r1,cube4,5974.275732517353,0.0520215237989542,False
