probe,ix,iy,x_mm,y_mm,img_x_px,img_y_px,target_depth_mm,depth_mm,force_N,file,t_img,Fx,Fy,Fz,tcp_x,tcp_y,tcp_z,area_px,radius_px,centroid_px,diff_level
ball4,0,1,-2.568725400684232,1.037835159292869,543.4595733132938,540.0,0.15,0.11341168712222327,0.11596171472370145,ball4_x-2.57_y+1.04_d0.15.png,1789046061.4607086,0.013555482452697377,0.02836649015655155,-0.11596171472370145,35.19671630859375,362.3399047851562,35.48858642578125,8791,52.89860309537203,"[569.9394835627346, 516.7720395859402]",12
ball4,0,1,-2.568725400684232,1.037835159292869,543.4595733132938,540.0,0.3,0.2964497029668465,0.5591214647559098,ball4_x-2.57_y+1.04_d0.30.png,1789046062.8248258,0.017369955641478897,0.03715050593815565,-0.5591214647559098,35.19597244262695,362.336700439453,35.34289932250976,27513,93.5823695926462,"[573.1594518954676, 518.8538509068441]",12
ball4,1,1,-1.0594375042792472,0.05524740786308158,751.7297866566469,540.0,0.15,0.1377063448617335,0.15560830408266782,ball4_x-1.06_y+0.06_d0.15.png,1789046065.5568545,0.02331718446025981,0.01521271823183774,-0.15560830408266782,36.99769973754883,362.236083984375,35.47653198242187,26131,91.20173044338925,"[743.0649037541617, 519.7584478205962]",12
ball4,1,1,-1.0594375042792472,0.05524740786308158,751.7297866566469,540.0,0.3,0.31824568868041325,0.5706927658617786,ball4_x-1.06_y+0.06_d0.30.png,1789046066.9249952,0.03247527851956385,0.025344633231655145,-0.5706927658617786,36.99640655517578,362.240264892578,35.33537673950195,49979,126.13013042718887,"[740.5242801976831, 520.2340382960843]",12
ball4,2,1,0.4498503921257386,-0.9273403435667065,960.0,540.0,0.15,0.16093005339281063,0.1936427536619476,ball4_x+0.45_y-0.93_d0.15.png,1789046069.6571572,0.03053105862825376,0.013805343806271431,-0.1936427536619476,38.7910804748535,362.1500244140625,35.47108459472656,38994,111.40994435799138,"[929.9809714315023, 521.1436374826897]",12
ball4,2,1,0.4498503921257386,-0.9273403435667065,960.0,540.0,0.3,0.3395133811444495,0.5967766521032644,ball4_x+0.45_y-0.93_d0.30.png,1789046071.0212166,0.036226326700113984,0.01010267876185349,-0.5967766521032644,38.7947196960449,362.135528564453,35.3232955932617,68087,147.21672873894377,"[927.0125427761541, 527.7212683772233]",12
ball4,3,1,1.9591382885307245,-1.9099280949964945,1168.2702133433531,540.0,0.15,0.18658808402848948,0.20340159491069015,ball4_x+1.96_y-1.91_d0.15.png,1789046074.1413984,0.025007613295569442,0.0239695101816249,-0.20340159491069015,40.59448623657226,362.0440368652343,35.4569625854492,52307,129.03424048141463,"[1133.5233333970596, 511.369357829736]",12
ball4,3,1,1.9591382885307245,-1.9099280949964945,1168.2702133433531,540.0,0.3,0.3638165653008265,0.6454738775466922,ball4_x+1.96_y-1.91_d0.30.png,1789046075.8973992,0.040685360527819014,0.02825083327621005,-0.6454738775466922,40.59608840942383,362.0455627441406,35.31751632690429,82069,161.62726889116675,"[1134.4242283931812, 519.9494571640936]",12
ball4,4,1,3.4684261849357103,-2.8925158464262823,1376.5404266867063,540.0,0.15,0.21091722573937588,0.22731055194259114,ball4_x+3.47_y-2.89_d0.15.png,1789046079.0216691,0.03539678466588221,0.017027264630885598,-0.22731055194259114,42.39459228515625,361.9455261230468,35.44739913940429,30888,99.15621899026267,"[1338.163655788656, 556.3277000777001]",12
ball4,4,1,3.4684261849357103,-2.8925158464262823,1376.5404266867063,540.0,0.3,0.38737632842137515,0.6683488520607256,ball4_x+3.47_y-2.89_d0.30.png,1789046080.385824,0.03980449647797037,0.028712768363385523,-0.6683488520607256,42.3933639526367,361.9510498046875,35.30888366699218,81799,161.3611799038043,"[1359.1828873213608, 491.39506595435154]",12
ball4,0,2,-1.7528378152591855,2.291065983427668,543.4595733132938,712.9362911693185,0.15,0.06602613280885095,0.08012410696839253,ball4_x-1.75_y+2.29_d0.15.png,1789046085.0698917,0.0052923373515319835,0.045644997944695655,-0.08012410696839253,35.2714500427246,363.8307189941406,35.53254318237304,6448,45.30410738678208,"[572.7075062034739, 703.0752171215881]",12
ball4,0,2,-1.7528378152591855,2.291065983427668,543.4595733132938,712.9362911693185,0.3,0.23943744086230367,0.5745211206049958,ball4_x-1.75_y+2.29_d0.30.png,1789046086.4339674,0.01073753749512143,0.05430560288781709,-0.5745211206049958,35.27008056640625,363.8307495117187,35.38249588012695,27251,93.13572197816733,"[579.0532824483505, 700.9786429855785]",12
ball4,1,2,-0.24354991885420063,1.3084782319978803,751.7297866566469,712.9362911693185,0.15,0.0869435301245467,0.11743433045079713,ball4_x-0.24_y+1.31_d0.15.png,1789046089.1662292,0.03134118430091206,0.03150559605173146,-0.11743433045079713,37.07448196411133,363.734893798828,35.52638244628906,21210,82.16661539797171,"[759.8965582272513, 685.4933521923621]",12
ball4,1,2,-0.24354991885420063,1.3084782319978803,751.7297866566469,712.9362911693185,0.3,0.25555688352796935,0.5751047914709659,ball4_x-0.24_y+1.31_d0.30.png,1789046090.9223115,0.044068713758622736,0.04111503719273184,-0.5751047914709659,37.07588958740234,363.7345886230468,35.37311935424804,47399,122.83147111072753,"[753.5261081457414, 687.4086795080065]",12
ball4,2,2,1.2657379775507853,0.3258904805680922,960.0,712.9362911693185,0.15,0.11094843422937828,0.15772803072233615,ball4_x+1.27_y+0.33_d0.15.png,1789046093.8464622,0.035872836670220565,0.027107852101456942,-0.15772803072233615,38.87569427490234,363.6366577148437,35.51636886596679,37195,108.80963292193432,"[941.0065869068424, 666.8717031859121]",12
ball4,2,2,1.2657379775507853,0.3258904805680922,960.0,712.9362911693185,0.3,0.27725325345405594,0.6097157746926513,ball4_x+1.27_y+0.33_d0.30.png,1789046095.798469,0.044395220794104163,0.04161885898188853,-0.6097157746926513,38.87392044067383,363.636016845703,35.3634452819824,62454,140.99548089113517,"[941.8854997277997, 669.3783584718353]",12
ball4,3,2,2.775025873955771,-0.6566972708616958,1168.2702133433531,712.9362911693185,0.15,0.13195393948203815,0.17755145499135097,ball4_x+2.78_y-0.66_d0.15.png,1789046098.918804,0.038939865582633,0.037058368822039965,-0.17755145499135097,40.67250061035156,363.5408630371093,35.50858306884765,44553,119.08677659230862,"[1147.1843197988912, 661.3083294054272]",12
ball4,3,2,2.775025873955771,-0.6566972708616958,1168.2702133433531,712.9362911693185,0.3,0.29787778421836464,0.6130058387669977,ball4_x+2.78_y-0.66_d0.30.png,1789046100.4788613,0.05041702913511905,0.04330870891657668,-0.6130058387669977,40.6724281311035,363.5443115234375,35.3561325073242,79951,159.52803424564678,"[1151.031231629373, 645.2153193831222]",12
ball4,4,2,4.2843137703607574,-1.6392850222914839,1376.5404266867063,712.9362911693185,0.15,0.15342837570394252,0.18010568194494284,ball4_x+4.28_y-1.64_d0.15.png,1789046105.5551202,0.046157639847471545,0.038435508017888864,-0.18010568194494284,42.47051620483398,363.4440612792968,35.49835205078125,24416,88.15812033535784,"[1375.3113122542595, 592.990129423329]",12
ball4,4,2,4.2843137703607574,-1.6392850222914839,1376.5404266867063,712.9362911693185,0.3,0.3219003253701018,0.6182024634141016,ball4_x+4.28_y-1.64_d0.30.png,1789046106.9191794,0.050781747955619495,0.04446211839499483,-0.6182024634141016,42.47345733642578,363.4408264160156,35.34542083740234,73117,152.55773971877082,"[1380.014606726206, 654.0959557968735]",12
