sensor_id,index,at,image,label,Fx_s,Fy_s,Fz_s,Tx_s,Ty_s,Tz_s,Fx_base,Fy_base,Fz_base,Fmag,tcp_x,tcp_y,tcp_z,descent_mm,depth_corrected_mm,contact_x_sensor_mm,contact_y_sensor_mm,lateral_fraction,probe_tilt_deg
9DTact_soft_2mm_r1,98,2026-09-07T19:26:51.135565,0098.png,N2.00,0.01705,0.06235,-1.98979,-0.000576,-0.000624,0.000295,-0.00258,0.03065,-1.99061,1.99084,37.8958,362.8028,37.6929,1.153,1.2132,-0.314,0.29,0.0325,2.925
9DTact_soft_2mm_r1,99,2026-09-07T19:27:04.356983,0099.png,N0.10,0.00139,0.01445,-0.08894,-0.000472,6.8e-05,0.000324,-0.0054,0.01178,-0.08918,0.09011,37.8855,362.8222,38.8498,-0.004,0.0562,0.762,5.306,0.1611,2.925
9DTact_soft_2mm_r1,100,2026-09-07T19:27:06.222532,0100.png,N0.20,0.00087,0.01607,-0.18716,-0.000462,2.2e-05,0.000431,-0.00598,0.01135,-0.18741,0.18785,37.8861,362.8191,38.7277,0.1181,0.1783,0.118,2.471,0.0857,2.925
9DTact_soft_2mm_r1,101,2026-09-07T19:27:07.655214,0101.png,N0.30,0.00356,0.01942,-0.26167,-0.000537,2.2e-05,0.000379,-0.00481,0.01441,-0.26197,0.26241,37.8837,362.8277,38.6386,0.207,0.2671,0.085,2.052,0.0753,2.925
9DTact_soft_2mm_r1,102,2026-09-07T19:27:09.094570,0102.png,N0.40,0.00496,0.02261,-0.33339,-0.000489,-4.5e-05,0.000219,-0.00469,0.01672,-0.33374,0.33419,37.8857,362.8241,38.5529,0.2928,0.353,-0.134,1.468,0.0693,2.925
9DTact_soft_2mm_r1,103,2026-09-07T19:27:10.554716,0103.png,N0.50,0.00385,0.02187,-0.45618,-0.000438,-0.000129,0.000247,-0.00443,0.01356,-0.4565,0.45672,37.8862,362.8186,38.4556,0.3901,0.4503,-0.284,0.959,0.0486,2.925
9DTact_soft_2mm_r1,104,2026-09-07T19:27:11.980090,0104.png,N0.60,0.00287,0.02619,-0.59496,-0.000467,-0.000132,0.000394,-0.00647,0.01459,-0.59533,0.59554,37.8864,362.8203,38.3652,0.4805,0.5407,-0.223,0.784,0.0442,2.925
9DTact_soft_2mm_r1,105,2026-09-07T19:27:13.019764,0105.png,N0.70,0.00693,0.02876,-0.67418,-0.000519,-0.000193,0.000426,-0.0037,0.01757,-0.67459,0.67483,37.8874,362.8145,38.3135,0.5323,0.5925,-0.286,0.77,0.0438,2.925
9DTact_soft_2mm_r1,106,2026-09-07T19:27:14.058301,0106.png,N0.80,0.0067,0.03292,-0.73076,-0.000588,-0.000116,0.000328,-0.00558,0.02015,-0.73123,0.73153,37.8859,362.823,38.2731,0.5725,0.6327,-0.158,0.805,0.0459,2.925
9DTact_soft_2mm_r1,107,2026-09-07T19:27:15.493826,0107.png,N0.90,0.00559,0.02776,-0.87023,-0.000405,-0.000473,0.000148,-0.00299,0.0129,-0.87059,0.87069,37.8892,362.8091,38.1816,0.6643,0.7245,-0.543,0.466,0.0325,2.925
9DTact_soft_2mm_r1,108,2026-09-07T19:27:16.525711,0108.png,N1.00,0.00838,0.03425,-0.96508,-0.000453,-0.0003,0.000177,-0.00316,0.01839,-0.96555,0.96573,37.8889,362.811,38.1313,0.7145,0.7747,-0.311,0.469,0.0365,2.925
9DTact_soft_2mm_r1,109,2026-09-07T19:27:17.575954,0109.png,N1.10,0.01276,0.03984,-1.07363,-0.000613,-0.000412,0.000272,-0.00141,0.02368,-1.07418,1.07444,37.8881,362.8152,38.0826,0.7632,0.8233,-0.383,0.571,0.0389,2.925
9DTact_soft_2mm_r1,110,2026-09-07T19:27:18.601967,0110.png,N1.20,0.01106,0.03923,-1.16867,-0.000464,-0.000305,0.000308,-0.00192,0.02078,-1.16919,1.16938,37.8884,362.8138,38.0376,0.8082,0.8684,-0.261,0.397,0.0349,2.925
9DTact_soft_2mm_r1,111,2026-09-07T19:27:19.621948,0111.png,N1.30,0.01396,0.04602,-1.27454,-0.000616,-0.000412,0.000383,-0.00207,0.02642,-1.27517,1.27545,37.8882,362.8146,37.9912,0.8546,0.9147,-0.323,0.483,0.0377,2.925
9DTact_soft_2mm_r1,112,2026-09-07T19:27:20.642339,0112.png,N1.40,0.01317,0.04527,-1.36178,-0.000426,-0.000502,0.00017,-0.00177,0.02397,-1.36238,1.3626,37.8897,362.8142,37.9437,0.902,0.9622,-0.369,0.313,0.0346,2.925
9DTact_soft_2mm_r1,113,2026-09-07T19:27:21.696141,0113.png,N1.50,0.01501,0.05182,-1.45892,-0.000645,-0.0005,0.000113,-0.00278,0.02901,-1.45963,1.45992,37.8904,362.813,37.8971,0.9487,1.0089,-0.343,0.442,0.037,2.925
9DTact_soft_2mm_r1,114,2026-09-07T19:27:22.737853,0114.png,N1.60,0.0142,0.04661,-1.55797,-0.000461,-0.000605,0.000284,-0.00019,0.02251,-1.55857,1.55873,37.8912,362.8083,37.8608,0.9851,1.0452,-0.389,0.296,0.0313,2.925
9DTact_soft_2mm_r1,115,2026-09-07T19:27:23.743365,0115.png,N1.70,0.01842,0.05725,-1.67338,-0.000702,-0.00058,0.000287,-0.00105,0.03198,-1.67416,1.67446,37.8898,362.8133,37.8148,1.031,1.0912,-0.347,0.42,0.0359,2.925
9DTact_soft_2mm_r1,116,2026-09-07T19:27:24.783729,0116.png,N1.80,0.01725,0.05637,-1.7429,-0.000609,-0.0007,0.000142,-0.00114,0.02952,-1.74365,1.7439,37.891,362.8096,37.7811,1.0647,1.1249,-0.402,0.349,0.0338,2.925
9DTact_soft_2mm_r1,117,2026-09-07T19:27:25.808440,0117.png,N1.90,0.01808,0.0587,-1.88036,-0.000658,-0.000745,0.000447,-0.00063,0.02976,-1.88113,1.88137,37.8893,362.8103,37.7395,1.1063,1.1664,-0.396,0.35,0.0326,2.925
9DTact_soft_2mm_r1,118,2026-09-07T19:27:26.843526,0118.png,N2.00,0.01763,0.06195,-1.97359,-0.000636,-0.000733,0.000311,-0.002,0.03084,-1.9744,1.97464,37.8913,362.8099,37.6987,1.1471,1.2073,-0.371,0.322,0.0326,2.925
9DTact_soft_2mm_r1,119,2026-09-07T19:27:40.075114,0119.png,N0.10,0.00296,0.00807,-0.0615,-0.000324,0.000123,-3.6e-05,-0.00105,0.00748,-0.06164,0.0621,37.8876,362.826,38.8409,0.0048,0.0649,2.008,5.272,0.1384,2.925
9DTact_soft_2mm_r1,120,2026-09-07T19:27:41.917787,0120.png,N0.20,0.00545,0.0139,-0.14509,-0.000395,8.3e-05,6.5e-05,-0.00122,0.01244,-0.14532,0.14585,37.8882,362.8225,38.727,0.1187,0.1789,0.57,2.721,0.1024,2.925
9DTact_soft_2mm_r1,121,2026-09-07T19:27:43.375141,0121.png,N0.30,0.00575,0.01687,-0.25547,-0.000437,4.2e-05,0.00016,-0.00167,0.01339,-0.25574,0.25609,37.889,362.8211,38.6233,0.2225,0.2826,0.166,1.71,0.0696,2.925
9DTact_soft_2mm_r1,122,2026-09-07T19:27:44.814796,0122.png,N0.40,0.00619,0.02248,-0.34935,-0.000469,2.2e-05,1.4e-05,-0.00345,0.01696,-0.3497,0.35012,37.8884,362.8245,38.5241,0.3216,0.3818,0.063,1.342,0.0666,2.925
9DTact_soft_2mm_r1,123,2026-09-07T19:27:46.244257,0123.png,N0.50,0.00755,0.02364,-0.4863,-0.000484,-1e-05,3.3e-05,-0.0019,0.01646,-0.48665,0.48693,37.8888,362.8218,38.4192,0.4265,0.4867,-0.021,0.996,0.051,2.925
9DTact_soft_2mm_r1,124,2026-09-07T19:27:47.283131,0124.png,N0.60,0.00761,0.02486,-0.56942,-0.000469,-0.000105,0.000181,-0.00188,0.01621,-0.56978,0.57002,37.888,362.8188,38.3705,0.4752,0.5354,-0.184,0.823,0.0456,2.925
9DTact_soft_2mm_r1,125,2026-09-07T19:27:48.735456,0125.png,N0.70,0.00693,0.02614,-0.70155,-0.000396,-0.000211,0.000152,-0.00219,0.01487,-0.70191,0.70207,37.8875,362.8217,38.2855,0.5602,0.6204,-0.301,0.564,0.0385,2.925
9DTact_soft_2mm_r1,126,2026-09-07T19:27:49.778502,0126.png,N0.80,0.0093,0.02942,-0.75784,-0.000557,-0.000196,8e-05,-0.00139,0.01799,-0.75826,0.75847,37.8883,362.8142,38.2396,0.6062,0.6663,-0.259,0.735,0.0407,2.925
9DTact_soft_2mm_r1,127,2026-09-07T19:27:50.782152,0127.png,N0.90,0.01028,0.03389,-0.8476,-0.00048,-0.000209,0.000151,-0.00215,0.0209,-0.84808,0.84834,37.8878,362.8204,38.1946,0.6511,0.7113,-0.247,0.566,0.0417,2.925
9DTact_soft_2mm_r1,128,2026-09-07T19:27:51.839073,0128.png,N1.00,0.01018,0.02943,-0.92997,-0.000285,-0.000198,-0.000128,0.00056,0.01568,-0.93036,0.93049,37.8888,362.8089,38.1417,0.7042,0.7644,-0.213,0.307,0.0335,2.925
9DTact_soft_2mm_r1,129,2026-09-07T19:27:52.877880,0129.png,N1.10,0.00889,0.03816,-1.03483,-0.000423,-0.000236,0.000137,-0.00419,0.02092,-1.03535,1.03557,37.8876,362.8182,38.0993,0.7464,0.8065,-0.228,0.409,0.0378,2.925
9DTact_soft_2mm_r1,130,2026-09-07T19:27:53.885751,0130.png,N1.20,0.01022,0.03613,-1.13288,-0.000431,-0.000335,0.000127,-0.00134,0.01825,-1.13335,1.1335,37.8918,362.8056,38.0457,0.8003,0.8604,-0.296,0.381,0.0331,2.925
9DTact_soft_2mm_r1,131,2026-09-07T19:27:54.939364,0131.png,N1.30,0.0136,0.04422,-1.22879,-0.000541,-0.000375,0.000259,-0.0018,0.02541,-1.2294,1.22966,37.8876,362.8185,38.0089,0.8368,0.8969,-0.306,0.44,0.0376,2.925
9DTact_soft_2mm_r1,132,2026-09-07T19:27:55.943924,0132.png,N1.40,0.01336,0.04698,-1.34042,-0.000428,-0.00043,0.000231,-0.00261,0.02589,-1.34105,1.3413,37.8907,362.8088,37.9565,0.8894,0.9496,-0.321,0.32,0.0364,2.925
9DTact_soft_2mm_r1,133,2026-09-07T19:27:56.993382,0133.png,N1.50,0.01659,0.05242,-1.4385,-0.000584,-0.000406,0.000266,-0.00184,0.03064,-1.43923,1.43955,37.8875,362.8192,37.9133,0.9324,0.9925,-0.282,0.406,0.0382,2.925
9DTact_soft_2mm_r1,134,2026-09-07T19:27:58.019902,0134.png,N1.60,0.01262,0.04967,-1.56761,-0.000448,-0.000558,0.000261,-0.00301,0.02421,-1.56826,1.56845,37.8919,362.8022,37.8576,0.9884,1.0485,-0.356,0.286,0.0327,2.925
9DTact_soft_2mm_r1,135,2026-09-07T19:27:59.053364,0135.png,N1.70,0.01607,0.05577,-1.64127,-0.000567,-0.000542,0.000222,-0.00256,0.03004,-1.64202,1.64229,37.8893,362.8165,37.8281,1.0177,1.0778,-0.33,0.345,0.0353,2.925
9DTact_soft_2mm_r1,136,2026-09-07T19:28:00.082891,0136.png,N1.80,0.01631,0.06157,-1.77176,-0.000531,-0.000543,0.000308,-0.00436,0.03309,-1.77259,1.7729,37.8912,362.8091,37.7792,1.0667,1.1268,-0.306,0.299,0.0359,2.925
9DTact_soft_2mm_r1,137,2026-09-07T19:28:01.104173,0137.png,N1.90,0.01827,0.06074,-1.84879,-0.000486,-0.000631,8.3e-05,-0.00171,0.03212,-1.8496,1.84988,37.8902,362.8114,37.7429,1.1029,1.1631,-0.341,0.263,0.0343,2.925
9DTact_soft_2mm_r1,138,2026-09-07T19:28:02.143340,0138.png,N2.00,0.01921,0.06424,-1.9792,-0.000523,-0.000689,9.5e-05,-0.00173,0.03354,-1.98005,1.98033,37.8911,362.8064,37.6907,1.1552,1.2154,-0.348,0.264,0.0339,2.925
