sensor,width_px,height_px,split,seed,fz_mae,fz_rmse,fz_mae_baseline,fz_r2,lat_mae,lat_mae_baseline,lat_r2,lat_mae_shear,fz_mae_normal,n_test_shear,n_test_normal,norm,n_train,n_val,n_test,fz_range,tx_mae,ty_mae,tz_mae,epochs,epochs_run,best_epoch,train_loss,val_loss,batch,micro_batch,accum,seconds
hard_3mm_r1,320,180,cycle,1,0.08494847267866135,0.0969572439789772,0.363511323928833,0.9532378315925598,0.04452362284064293,0.135903999209404,0.8831374049186707,0.055617306381464005,0.08571641147136688,70,85,none,721,124,155,2.000200033187866,0.0008884023991413414,0.00108325423207134,0.00013028668763581663,30,30,29,0.16343586553978356,0.2880801385448825,64,64,1,16.1
hard_3mm_r1,320,180,cycle,2,0.039113543927669525,0.05091177672147751,0.363511323928833,0.9871065020561218,0.04736415669322014,0.135903999209404,0.8560453057289124,0.06155715137720108,0.0377945676445961,70,85,none,721,124,155,2.000200033187866,0.0009116567089222372,0.0011125184828415513,0.00014866933634039015,30,30,29,0.2000629309973009,0.28336023515270603,64,64,1,16.1
hard_3mm_r1,160,90,cycle,0,0.05034764111042023,0.06176328286528587,0.363511323928833,0.981024444103241,0.035629477351903915,0.135903999209404,0.9155207872390747,0.049747444689273834,0.049836788326501846,70,85,none,721,124,155,2.000200033187866,0.0009190804557874799,0.0006921867025084794,0.0001432202843716368,30,30,30,0.16346516390944651,0.2733687969946092,64,64,1,6.4
hard_3mm_r1,160,90,cycle,1,0.1082313284277916,0.1202552542090416,0.363511323928833,0.9280646443367004,0.045725587755441666,0.135903999209404,0.8792717456817627,0.053235236555337906,0.09270351380109787,70,85,none,721,124,155,2.000200033187866,0.000981609569862485,0.0008238094742409885,0.0001395928702550009,30,30,18,0.24068944695587793,0.2951088720752347,64,64,1,5.3
hard_3mm_r1,160,90,cycle,2,0.04386484622955322,0.05416087433695793,0.363511323928833,0.9854083061218262,0.03798951953649521,0.135903999209404,0.9042783975601196,0.05012774467468262,0.040133699774742126,70,85,none,721,124,155,2.000200033187866,0.0009558775927871466,0.0019997158087790012,0.0001501891965745017,30,30,24,0.22238143241025207,0.3038864597197502,64,64,1,5.2
hard_3mm_r1,80,45,cycle,0,0.04924757778644562,0.059429317712783813,0.363511323928833,0.9824314713478088,0.039230383932590485,0.135903999209404,0.9169145226478577,0.04214036837220192,0.04588509351015091,70,85,none,721,124,155,2.000200033187866,0.000631496193818748,0.0006485781050287187,0.00013217120431363583,30,30,30,0.22919880533681333,0.24395500459978658,64,64,1,4.5
hard_3mm_r1,80,45,cycle,1,0.0720520168542862,0.0829785168170929,0.363511323928833,0.9657496213912964,0.029677899554371834,0.135903999209404,0.9379541873931885,0.043229248374700546,0.07726400345563889,70,85,none,721,124,155,2.000200033187866,0.0006355633959174156,0.0008651713142171502,0.0001314589608227834,30,30,30,0.2484647232351951,0.2600815834537629,64,64,1,3.7
hard_3mm_r1,80,45,cycle,2,0.052309367805719376,0.06471551209688187,0.363511323928833,0.9791670441627502,0.03449729084968567,0.135903999209404,0.9205832481384277,0.04515380412340164,0.04958842322230339,70,85,none,721,124,155,2.000200033187866,0.0006963279447518289,0.0008067174348980188,0.00015059160068631172,30,30,24,0.27132373643152924,0.2597910511878229,64,64,1,3.6
hard_3mm_r1,48,27,cycle,0,0.04422208294272423,0.05993016064167023,0.363511323928833,0.9821341037750244,0.0434483140707016,0.135903999209404,0.7667235732078552,0.036128655076026917,0.04752882942557335,70,85,none,721,124,155,2.000200033187866,0.0011196744162589312,0.0008951987838372588,0.0001308699866058305,30,30,28,0.2860704916690821,0.2546104461916031,64,64,1,4.4
hard_3mm_r1,48,27,cycle,1,0.05110788717865944,0.08520548790693283,0.363511323928833,0.9638864994049072,0.03167779743671417,0.135903999209404,0.8925822973251343,0.03690999373793602,0.06106891110539436,70,85,none,721,124,155,2.000200033187866,0.0006803331198170781,0.0009229594725184143,0.00014612179074902087,30,30,29,0.23034659437266863,0.24313688278198242,64,64,1,3.5
hard_3mm_r1,48,27,cycle,2,0.036210596561431885,0.04570231959223747,0.363511323928833,0.9896101355552673,0.030624616891145706,0.135903999209404,0.9402693510055542,0.034953877329826355,0.0357745885848999,70,85,none,721,124,155,2.000200033187866,0.0007457436877302825,0.0006212747539393604,0.00013767990458291024,30,30,30,0.2425113273229083,0.23655055415245793,64,64,1,3.5
hard_3mm_r1,32,18,cycle,0,0.040839336812496185,0.05084829032421112,0.363511323928833,0.9871386289596558,0.025286979973316193,0.135903999209404,0.9515207409858704,0.038228556513786316,0.04384457692503929,70,85,none,721,124,155,2.000200033187866,0.0005991946090944111,0.0007708887569606304,0.00013621269317809492,30,30,30,0.24220456561169248,0.23174455858046009,64,64,1,5.0
hard_3mm_r1,32,18,cycle,1,0.041224073618650436,0.05121041461825371,0.363511323928833,0.9869548082351685,0.03216039016842842,0.135903999209404,0.9152024388313293,0.04313794896006584,0.04431179165840149,70,85,none,721,124,155,2.000200033187866,0.0006187882390804589,0.0006755616632290184,0.00013533221499528736,30,30,30,0.2863519287638459,0.23874512026386877,64,64,1,3.9
hard_3mm_r1,32,18,cycle,2,0.05182166397571564,0.06550728529691696,0.363511323928833,0.978654146194458,0.03829876706004143,0.135903999209404,0.89751797914505,0.045093756169080734,0.05758007988333702,70,85,none,721,124,155,2.000200033187866,0.0007671542698517442,0.0009116212022490799,0.00013943076191935688,30,30,29,0.3252648381353582,0.2641023820446384,64,64,1,4.0
hard_3mm_r1,16,9,cycle,0,0.24227160215377808,0.2791459858417511,0.363511323928833,0.6123882532119751,0.07101933658123016,0.135903999209404,0.6229627728462219,0.10769268125295639,0.2861463725566864,70,85,none,721,124,155,2.000200033187866,0.0015416508540511131,0.0015054793329909444,0.00014911670587025583,30,30,18,0.3904077103994425,0.41159906694965975,64,64,1,4.8
hard_3mm_r1,16,9,cycle,1,0.10023920238018036,0.18525028228759766,0.363511323928833,0.8292927742004395,0.054571859538555145,0.135903999209404,0.8219617009162903,0.0677308738231659,0.061318207532167435,70,85,none,721,124,155,2.000200033187866,0.0011814712779596448,0.0010347856441512704,0.0001473624724894762,30,30,25,0.3043897366887488,0.2859536447832661,64,64,1,3.6
hard_3mm_r1,16,9,cycle,2,0.04240179806947708,0.052200764417648315,0.363511323928833,0.9864453673362732,0.05256355181336403,0.135903999209404,0.8344337344169617,0.05859890580177307,0.03681504353880882,70,85,none,721,124,155,2.000200033187866,0.0008933554636314511,0.0007583471015095711,0.000141114869620651,30,30,30,0.2811152197616937,0.2784143724749165,64,64,1,3.6
hard_3mm_r1,8,5,cycle,0,0.09326913952827454,0.13022083044052124,0.363511323928833,0.9156480431556702,0.12340913712978363,0.135903999209404,-0.4503748416900635,0.21930739283561707,0.08365977555513382,70,85,none,721,124,155,2.000200033187866,0.004234258085489273,0.001516345189884305,0.00013583073450718075,30,30,28,0.3206516588610518,0.34407997131347656,64,64,1,4.9
hard_3mm_r1,8,5,cycle,1,0.6702068448066711,1.1089332103729248,0.363511323928833,-5.117092132568359,0.26292192935943604,0.135903999209404,-7.17943000793457,0.5327033400535583,0.10180417448282242,70,85,none,721,124,155,2.000200033187866,0.0048064179718494415,0.0073832497000694275,0.0002578625571914017,30,30,30,0.30704021586128477,0.4339859024170906,64,64,1,2.7
hard_3mm_r1,8,5,cycle,2,0.08600201457738876,0.11161475628614426,0.363511323928833,0.9380306005477905,0.08500712364912033,0.135903999209404,0.30096709728240967,0.14782296121120453,0.0718672052025795,70,85,none,721,124,155,2.000200033187866,0.001736850361339748,0.0015946690691635013,0.000153648346895352,30,30,29,0.30837661647928905,0.3305139080170662,64,64,1,3.1
hard_3mm_r2,854,480,cycle,0,0.04864734411239624,0.05962086468935013,0.3390273451805115,0.979874849319458,0.040642980486154556,0.23993933200836182,0.9647007584571838,0.05560050159692764,0.03279383108019829,58,51,none,723,168,109,2.090240001678467,0.0009984124917536974,0.0013568352442234755,0.00022982031805440784,30,30,30,0.15567809978131603,0.2827889805748349,64,24,3,83.6
hard_3mm_r2,854,480,cycle,1,0.04244689643383026,0.051033008843660355,0.3390273451805115,0.9852550029754639,0.043311066925525665,0.23993933200836182,0.9589555859565735,0.059463486075401306,0.03569105267524719,58,51,none,723,168,109,2.090240001678467,0.001427140086889267,0.0008122882572934031,0.00022677844390273094,30,30,27,0.16400603770715072,0.2704933966909136,64,24,3,120.7
hard_3mm_r2,854,480,cycle,2,0.04978324845433235,0.06195367872714996,0.3390273451805115,0.9782691597938538,0.03554393723607063,0.23993933200836182,0.9705433249473572,0.052332803606987,0.04856765642762184,58,51,none,723,168,109,2.090240001678467,0.0009998928289860487,0.0011226919014006853,0.0002954403462354094,30,30,29,0.17317832996076898,0.30275713545935495,64,24,3,121.4
hard_3mm_r2,640,360,cycle,0,0.04930711165070534,0.05736629292368889,0.3390273451805115,0.9813681840896606,0.0382239930331707,0.23993933200836182,0.9659678936004639,0.056996025145053864,0.039011694490909576,58,51,none,723,168,109,2.090240001678467,0.0011384162353351712,0.0007626471924595535,0.00025497694150544703,30,30,30,0.12276399251006616,0.27109758910678683,64,44,1,63.2
hard_3mm_r2,640,360,cycle,1,0.03950109705328941,0.04905863106250763,0.3390273451805115,0.9863738417625427,0.032019034028053284,0.23993933200836182,0.9792895913124084,0.04311433434486389,0.0515371710062027,58,51,none,723,168,109,2.090240001678467,0.0011146926553919911,0.0007529632421210408,0.00023223071184474975,30,30,26,0.1784779036193468,0.2734142768950689,64,44,1,62.1
hard_3mm_r2,640,360,cycle,2,0.038134701550006866,0.04626939818263054,0.3390273451805115,0.98787921667099,0.036706723272800446,0.23993933200836182,0.9707441926002502,0.051900435239076614,0.040779463946819305,58,51,none,723,168,109,2.090240001678467,0.0009150058613158762,0.0007610020111314952,0.0002336723991902545,30,30,25,0.16655661753104437,0.2498683872677031,64,44,1,62.7
hard_3mm_r2,426,240,cycle,0,0.08620874583721161,0.10114580392837524,0.3390273451805115,0.9420787692070007,0.03645741194486618,0.23993933200836182,0.9687895774841309,0.05164030194282532,0.04577096924185753,58,51,none,723,168,109,2.090240001678467,0.001539787044748664,0.0005935155786573887,0.00025600555818527937,30,30,28,0.14934521262246708,0.3088809819448562,64,64,1,30.0
hard_3mm_r2,426,240,cycle,1,0.04467613250017166,0.053368762135505676,0.3390273451805115,0.9838743805885315,0.04254722222685814,0.23993933200836182,0.955379843711853,0.06613792479038239,0.0315791480243206,58,51,none,723,168,109,2.090240001678467,0.0011181208537891507,0.0007341583841480315,0.00020727005903609097,30,30,28,0.1499438998115508,0.242919507480803,64,64,1,28.6
hard_3mm_r2,426,240,cycle,2,0.05502154678106308,0.07152637839317322,0.3390273451805115,0.9710349440574646,0.05613274499773979,0.23993933200836182,0.9319470524787903,0.0863737165927887,0.07451528310775757,58,51,none,723,168,109,2.090240001678467,0.0013821162283420563,0.0009552216506563127,0.00021173266577534378,30,30,14,0.29238516001615616,0.29276817185538156,64,64,1,27.3
hard_3mm_r2,320,180,cycle,0,0.055631838738918304,0.06807880848646164,0.3390273451805115,0.9737598896026611,0.040995582938194275,0.23993933200836182,0.9668871760368347,0.05351278930902481,0.031861525028944016,58,51,none,723,168,109,2.090240001678467,0.0012031093938276172,0.0007177511579357088,0.0002577356353867799,30,30,28,0.15200645729054388,0.2971361591702416,64,64,1,17.8
hard_3mm_r2,320,180,cycle,1,0.04744275286793709,0.05703815445303917,0.3390273451805115,0.9815806746482849,0.04789339378476143,0.23993933200836182,0.954807460308075,0.05501376464962959,0.03771386295557022,58,51,none,723,168,109,2.090240001678467,0.001091828802600503,0.0008652220712974668,0.0002318793412996456,30,30,29,0.14017871735336704,0.2861239966892061,64,64,1,16.7
hard_3mm_r2,320,180,cycle,2,0.06460268050432205,0.08132664859294891,0.3390273451805115,0.9625537991523743,0.03583337739109993,0.23993933200836182,0.9726167321205139,0.051243241876363754,0.10169854015111923,58,51,none,723,168,109,2.090240001678467,0.00101005332544446,0.0009777996456250548,0.00022797704150434583,30,30,29,0.14343670031176892,0.28981216180892216,64,64,1,16.6
hard_3mm_r2,160,90,cycle,0,0.04847953841090202,0.057336632162332535,0.3390273451805115,0.9813874363899231,0.029430242255330086,0.23993933200836182,0.9817841649055481,0.03545611724257469,0.05048101395368576,58,51,none,723,168,109,2.090240001678467,0.0011937555391341448,0.0007077548652887344,0.00028983864467591047,30,30,30,0.14546672470177194,0.30019526254563106,64,64,1,6.5
hard_3mm_r2,160,90,cycle,1,0.03831679746508598,0.046292368322610855,0.3390273451805115,0.9878671765327454,0.03785766288638115,0.23993933200836182,0.9691370129585266,0.05151000991463661,0.030587436631321907,58,51,none,723,168,109,2.090240001678467,0.0009947811486199498,0.001208917936310172,0.0002673978160601109,30,30,24,0.2323827802887596,0.30263816175006686,64,64,1,5.5
hard_3mm_r2,160,90,cycle,2,0.0423053540289402,0.055115681141614914,0.3390273451805115,0.9828014373779297,0.04163406416773796,0.23993933200836182,0.9618409276008606,0.059409353882074356,0.05578611046075821,58,51,none,723,168,109,2.090240001678467,0.0016225276049226522,0.0010401718318462372,0.00022170247393660247,30,30,28,0.14360530280803085,0.2973231985455468,64,64,1,5.5
hard_3mm_r2,80,45,cycle,0,0.04750071465969086,0.05965757742524147,0.3390273451805115,0.9798500537872314,0.026350928470492363,0.23993933200836182,0.984565794467926,0.035234566777944565,0.027745014056563377,58,51,none,723,168,109,2.090240001678467,0.0007516199839301407,0.0010079091880470514,0.00022971325961407274,30,30,29,0.1993514650590192,0.2569361698059809,64,64,1,4.0
hard_3mm_r2,80,45,cycle,1,0.07588567584753036,0.09380806237459183,0.3390273451805115,0.9501778483390808,0.0256852637976408,0.23993933200836182,0.9845603704452515,0.03590806573629379,0.027548842132091522,58,51,none,723,168,109,2.090240001678467,0.0008114133379422128,0.0007646451122127473,0.0002862036635633558,30,30,28,0.2115572333170995,0.3082366216750372,64,64,1,3.8
hard_3mm_r2,80,45,cycle,2,0.08698534965515137,0.10916855186223984,0.3390273451805115,0.9325258731842041,0.0395650789141655,0.23993933200836182,0.9662659764289856,0.05168365687131882,0.12364156544208527,58,51,none,723,168,109,2.090240001678467,0.001008569379337132,0.000781847455073148,0.0002064197906292975,30,30,15,0.28794144331007415,0.27579290526253836,64,64,1,3.8
hard_3mm_r2,48,27,cycle,0,0.11001762747764587,0.12665033340454102,0.3390273451805115,0.909185528755188,0.03543615713715553,0.23993933200836182,0.9748021960258484,0.044586509466171265,0.06356845796108246,58,51,none,723,168,109,2.090240001678467,0.0008328823023475707,0.0027248510159552097,0.00030002353014424443,30,30,30,0.1756167378827909,0.2989797421864101,64,64,1,4.5
hard_3mm_r2,48,27,cycle,1,0.04660515487194061,0.06226097792387009,0.3390273451805115,0.9780530333518982,0.035756610333919525,0.23993933200836182,0.9766461849212646,0.03758108615875244,0.03837541863322258,58,51,none,723,168,109,2.090240001678467,0.0008937426027841866,0.0006419624551199377,0.0002413592883385718,30,30,30,0.20961873725901667,0.2665884608314151,64,64,1,3.6
hard_3mm_r2,48,27,cycle,2,0.06095372140407562,0.07552781701087952,0.3390273451805115,0.9677034616470337,0.03781270980834961,0.23993933200836182,0.963979184627533,0.05276539549231529,0.0506206676363945,58,51,none,723,168,109,2.090240001678467,0.0011157235130667686,0.00098922080360353,0.00025377003476023674,30,30,29,0.2223837557010466,0.3037639004843576,64,64,1,3.7
hard_3mm_r2,32,18,cycle,0,0.07332921028137207,0.09104271233081818,0.3390273451805115,0.9530719518661499,0.05418277531862259,0.23993933200836182,0.9363913536071777,0.07393009215593338,0.06125845015048981,58,51,none,723,168,109,2.090240001678467,0.0018132951809093356,0.0010324048344045877,0.00026436938787810504,30,30,26,0.2819949416533875,0.2970513048626128,64,64,1,5.0
hard_3mm_r2,32,18,cycle,1,0.09714478254318237,0.11523907631635666,0.3390273451805115,0.9248131513595581,0.04253549128770828,0.23993933200836182,0.954066276550293,0.0675978884100914,0.09266331046819687,58,51,none,723,168,109,2.090240001678467,0.0008816033368930221,0.0008304624352604151,0.00024036478134803474,30,30,21,0.29044121825348784,0.28808151540302096,64,64,1,4.0
hard_3mm_r2,32,18,cycle,2,0.1178811639547348,0.13683773577213287,0.3390273451805115,0.8939882516860962,0.058246713131666183,0.23993933200836182,0.9331725239753723,0.08742551505565643,0.13355638086795807,58,51,none,723,168,109,2.090240001678467,0.0012649259297177196,0.0013830390525981784,0.0002774782187771052,30,30,25,0.37079023754283436,0.3337975513367426,64,64,1,4.1
hard_3mm_r2,16,9,cycle,0,0.09256979078054428,0.112498939037323,0.3390273451805115,0.9283462166786194,0.06478945165872574,0.23993933200836182,0.88332599401474,0.10079385340213776,0.0816265344619751,58,51,none,723,168,109,2.090240001678467,0.0010678149992600083,0.001179937389679253,0.00028408205253072083,30,30,29,0.25049407716278876,0.3100994768596831,64,64,1,5.2
hard_3mm_r2,16,9,cycle,1,0.1088762953877449,0.12540562450885773,0.3390273451805115,0.9109618067741394,0.09712710976600647,0.23993933200836182,0.6902803182601929,0.16077584028244019,0.09432906657457352,58,51,none,723,168,109,2.090240001678467,0.0009453638922423124,0.0019949916750192642,0.0002651454706210643,30,30,12,0.3444604293274517,0.3249193146115258,64,64,1,3.3
hard_3mm_r2,16,9,cycle,2,0.11191977560520172,0.18007473647594452,0.3390273451805115,0.8164105415344238,0.08520481735467911,0.23993933200836182,0.4785914421081543,0.13167959451675415,0.07829348742961884,58,51,none,723,168,109,2.090240001678467,0.0021279477514326572,0.0013499933993443847,0.0002514784864615649,30,30,29,0.2551141055622866,0.31445131983075825,64,64,1,3.6
hard_3mm_r2,8,5,cycle,0,0.7728971838951111,1.3666967153549194,0.3390273451805115,-9.575149536132812,0.11720366030931473,0.23993933200836182,0.6661769151687622,0.1859506517648697,0.1340152472257614,58,51,none,723,168,109,2.090240001678467,0.010781589895486832,0.007743415888398886,0.00033385553979314864,30,30,21,0.332325568667421,0.4085212207975842,64,64,1,5.0
hard_3mm_r2,8,5,cycle,1,0.09479351341724396,0.13550226390361786,0.3390273451805115,0.8960474133491516,0.07271775603294373,0.23993933200836182,0.8673525452613831,0.09770800918340683,0.11507444083690643,58,51,none,723,168,109,2.090240001678467,0.0016255466034635901,0.0019218756351619959,0.00023725623032078147,30,30,30,0.2959603214659631,0.35275007429577054,64,64,1,3.1
hard_3mm_r2,8,5,cycle,2,0.08933700621128082,0.11628974974155426,0.3390273451805115,0.9234359264373779,0.08053044974803925,0.23993933200836182,0.8401880264282227,0.1245768666267395,0.053219057619571686,58,51,none,723,168,109,2.090240001678467,0.002000624081119895,0.0020293269772082567,0.00022827147040516138,30,30,28,0.25894463540442586,0.31718876248314265,64,64,1,3.1
medium_1mm_r1,854,480,cycle,0,0.04672449082136154,0.061498694121837616,0.2810598909854889,0.9737281203269958,0.026461070403456688,0.13500180840492249,0.9458699822425842,0.035905323922634125,0.03670047968626022,103,109,none,663,125,212,2.0367698669433594,0.0005765992100350559,0.000616206438280642,0.00017035276687238365,30,30,28,0.17657124870323307,0.23251236534118652,64,24,3,72.3
medium_1mm_r1,854,480,cycle,1,0.04744258150458336,0.0625787079334259,0.2810598909854889,0.9727972745895386,0.028201626613736153,0.13500180840492249,0.9319342970848083,0.041851140558719635,0.03878951445221901,103,109,none,663,125,212,2.0367698669433594,0.0006089597009122372,0.0005847838474437594,0.00016789934306871146,30,30,25,0.1710177607845577,0.25381164932250977,64,24,3,102.5
medium_1mm_r1,854,480,cycle,2,0.04708729684352875,0.06087394058704376,0.2810598909854889,0.9742591977119446,0.03278253227472305,0.13500180840492249,0.9288208484649658,0.03796966001391411,0.0418965183198452,103,109,none,663,125,212,2.0367698669433594,0.0012423883890733123,0.0005815000040456653,0.000190903534530662,30,30,28,0.18260315316834602,0.2561737861633301,64,24,3,104.1
medium_1mm_r1,640,360,cycle,0,0.04679616540670395,0.06273585557937622,0.2810598909854889,0.972660481929779,0.02986714616417885,0.13500180840492249,0.9269794821739197,0.04167136549949646,0.0386485829949379,103,109,none,663,125,212,2.0367698669433594,0.0005595085094682872,0.0005718953325413167,0.0001683995797066018,30,30,27,0.16109008738717703,0.24028793334960938,64,44,1,57.7
medium_1mm_r1,640,360,cycle,1,0.047644417732954025,0.06104104965925217,0.2810598909854889,0.9741176962852478,0.026305895298719406,0.13500180840492249,0.9370552897453308,0.03841928020119667,0.04316699877381325,103,109,none,663,125,212,2.0367698669433594,0.0007755013648420572,0.0005950214108452201,0.00019456056179478765,30,30,21,0.19458359848500018,0.24636078643798828,64,44,1,58.2
medium_1mm_r1,640,360,cycle,2,0.06120036542415619,0.07704740017652512,0.2810598909854889,0.9587641358375549,0.0264674574136734,0.13500180840492249,0.9452954530715942,0.03522703796625137,0.05441448092460632,103,109,none,663,125,212,2.0367698669433594,0.0005579428398050368,0.000772414612583816,0.00019002013141289353,30,30,30,0.14760058444010188,0.2336494369506836,64,44,1,57.5
medium_1mm_r1,426,240,cycle,0,0.04772745817899704,0.0628180056810379,0.2810598909854889,0.972588837146759,0.02530236914753914,0.13500180840492249,0.9459291696548462,0.03703581541776657,0.042291365563869476,103,109,none,663,125,212,2.0367698669433594,0.000531153054907918,0.000990286935120821,0.00017970812041312456,30,30,27,0.16236932461078352,0.244732666015625,64,64,1,27.3
medium_1mm_r1,426,240,cycle,1,0.05267719551920891,0.06892309337854385,0.2810598909854889,0.9670019149780273,0.027551695704460144,0.13500180840492249,0.9456615447998047,0.03536244481801987,0.04867378994822502,103,109,none,663,125,212,2.0367698669433594,0.0008812942542135715,0.000628670968580991,0.0001755073171807453,30,30,28,0.15711194969050665,0.25826665496826173,64,64,1,25.8
medium_1mm_r1,426,240,cycle,2,0.05583130568265915,0.07022794336080551,0.2810598909854889,0.9657406210899353,0.03354785218834877,0.13500180840492249,0.9269185066223145,0.041555989533662796,0.04808924347162247,103,109,none,663,125,212,2.0367698669433594,0.0005159891443327069,0.0005407742573879659,0.0001836670417105779,30,30,29,0.12974184706559908,0.23793773651123046,64,64,1,25.2
medium_1mm_r1,320,180,cycle,0,0.052659668028354645,0.06878157705068588,0.2810598909854889,0.9671372771263123,0.028078651055693626,0.13500180840492249,0.938377857208252,0.04084257036447525,0.04663967713713646,103,109,none,663,125,212,2.0367698669433594,0.0007152673788368702,0.0007288207416422665,0.00019326040637679398,30,30,24,0.1830596362843233,0.25913534545898437,64,64,1,16.4
medium_1mm_r1,320,180,cycle,1,0.051609620451927185,0.06627092510461807,0.2810598909854889,0.9694925546646118,0.028143342584371567,0.13500180840492249,0.9476665258407593,0.0325729064643383,0.04992571845650673,103,109,none,663,125,212,2.0367698669433594,0.0007668198086321354,0.000672855821903795,0.00017667410429567099,30,30,30,0.1418312005867246,0.2663440246582031,64,64,1,15.1
medium_1mm_r1,320,180,cycle,2,0.054038021713495255,0.06983625143766403,0.2810598909854889,0.9661217331886292,0.026736300438642502,0.13500180840492249,0.9439995288848877,0.03649935871362686,0.05260857567191124,103,109,none,663,125,212,2.0367698669433594,0.0007066958351060748,0.0005717585445381701,0.0001842691417550668,30,30,30,0.12987158417162312,0.24449324035644532,64,64,1,15.2
medium_1mm_r1,160,90,cycle,0,0.05170447379350662,0.06658420711755753,0.2810598909854889,0.9692034721374512,0.02584686316549778,0.13500180840492249,0.9528597593307495,0.035527825355529785,0.04833497479557991,103,109,none,663,125,212,2.0367698669433594,0.0005364875541999936,0.0006677501951344311,0.0001938809873536229,30,30,27,0.1756759819042269,0.24588502502441406,64,64,1,5.8
medium_1mm_r1,160,90,cycle,1,0.0560283400118351,0.07178694754838943,0.2810598909854889,0.9642027020454407,0.03795624524354935,0.13500180840492249,0.9102683067321777,0.049112796783447266,0.042877621948719025,103,109,none,663,125,212,2.0367698669433594,0.0008143979939632118,0.0005728027317672968,0.00018098340660799295,30,30,12,0.2879917733090316,0.23807677459716797,64,64,1,4.8
medium_1mm_r1,160,90,cycle,2,0.05406022071838379,0.07037172466516495,0.2810598909854889,0.9656001925468445,0.03016323782503605,0.13500180840492249,0.9372367858886719,0.040379755198955536,0.05228329077363014,103,109,none,663,125,212,2.0367698669433594,0.0006248704739846289,0.0006877508712932467,0.00020441449305508286,30,30,30,0.16620735884791585,0.2635371170043945,64,64,1,4.9
medium_1mm_r1,80,45,cycle,0,0.06389071047306061,0.0802692398428917,0.2810598909854889,0.9552433490753174,0.03271233290433884,0.13500180840492249,0.9353026747703552,0.03949779272079468,0.059079065918922424,103,109,none,663,125,212,2.0367698669433594,0.0005964277661405504,0.0005572501104325056,0.0001643068972043693,30,30,28,0.23841435733064448,0.22942697906494142,64,64,1,4.5
medium_1mm_r1,80,45,cycle,1,0.06986819952726364,0.08990991860628128,0.2810598909854889,0.9438467621803284,0.025163641199469566,0.13500180840492249,0.9532860517501831,0.03410809114575386,0.05655251815915108,103,109,none,663,125,212,2.0367698669433594,0.0006645614048466086,0.0004732810193672776,0.00017706758808344603,30,30,18,0.2780594991163251,0.24527036285400391,64,64,1,3.4
medium_1mm_r1,80,45,cycle,2,0.06196553260087967,0.08033344149589539,0.2810598909854889,0.9551717042922974,0.028745140880346298,0.13500180840492249,0.9466791749000549,0.03757688030600548,0.044080283492803574,103,109,none,663,125,212,2.0367698669433594,0.0008983454899862409,0.0005485279252752662,0.00020228726498316973,30,30,29,0.19846040990377803,0.261553955078125,64,64,1,3.1
medium_1mm_r1,48,27,cycle,0,0.06332279741764069,0.07770494371652603,0.2810598909854889,0.9580572843551636,0.03131606802344322,0.13500180840492249,0.941390335559845,0.034533001482486725,0.056025177240371704,103,109,none,663,125,212,2.0367698669433594,0.0006287913420237601,0.0005099880509078503,0.00016314031381625682,30,30,30,0.2509120362916144,0.23283621215820313,64,64,1,4.3
medium_1mm_r1,48,27,cycle,1,0.05022788420319557,0.06601259857416153,0.2810598909854889,0.9697299599647522,0.03405769541859627,0.13500180840492249,0.9311151504516602,0.03890720382332802,0.04487314447760582,103,109,none,663,125,212,2.0367698669433594,0.0005342637887224555,0.0005387617275118828,0.00016005794168449938,30,30,30,0.22561840701786462,0.24218904113769532,64,64,1,3.4
medium_1mm_r1,48,27,cycle,2,0.0591379776597023,0.07617984712123871,0.2810598909854889,0.9596875309944153,0.02287333272397518,0.13500180840492249,0.9603679180145264,0.0323166698217392,0.04067734256386757,103,109,none,663,125,212,2.0367698669433594,0.000674662587698549,0.0005499636754393578,0.00018962325702887028,30,30,28,0.21295205716094281,0.2679922180175781,64,64,1,3.3
medium_1mm_r1,32,18,cycle,0,0.057597480714321136,0.07890545576810837,0.2810598909854889,0.95675128698349,0.027970056980848312,0.13500180840492249,0.9440115690231323,0.0388672798871994,0.04822728410363197,103,109,none,663,125,212,2.0367698669433594,0.0006697488715872169,0.0004923642263747752,0.00016445352230221033,30,30,28,0.2860087082576608,0.24212447357177735,64,64,1,4.7
medium_1mm_r1,32,18,cycle,1,0.056408707052469254,0.0718938335776329,0.2810598909854889,0.9640960097312927,0.027474237605929375,0.13500180840492249,0.9413707852363586,0.04010211303830147,0.048001836985349655,103,109,none,663,125,212,2.0367698669433594,0.0008971928618848324,0.0008194913971237838,0.00016795140982139856,30,30,28,0.2636141367088076,0.2648045120239258,64,64,1,3.7
medium_1mm_r1,32,18,cycle,2,0.054097529500722885,0.07018156349658966,0.2810598909854889,0.9657858610153198,0.0281966682523489,0.13500180840492249,0.9415174722671509,0.03930127993226051,0.04558025300502777,103,109,none,663,125,212,2.0367698669433594,0.0006952855619601905,0.0005802173400297761,0.00016224681166931987,30,30,30,0.24764269689269375,0.24536289978027342,64,64,1,3.7
medium_1mm_r1,16,9,cycle,0,0.06325783580541611,0.08114621043205261,0.2810598909854889,0.9542600512504578,0.030625928193330765,0.13500180840492249,0.9267175197601318,0.04391273483633995,0.06273892521858215,103,109,none,663,125,212,2.0367698669433594,0.0006759946118108928,0.0005916637019254267,0.0001616784284124151,30,30,24,0.2760284418074434,0.2494390106201172,64,64,1,5.2
