sensor,width_px,height_px,split,seed,fz_mae,fz_rmse,fz_mae_baseline,fz_r2,lat_mae,lat_mae_baseline,lat_r2,lat_mae_shear,fz_mae_normal,n_test_shear,n_test_normal,norm,rep,n_train,n_val,n_test,fz_range,tx_mae,ty_mae,tz_mae,epochs,epochs_run,best_epoch,train_loss,val_loss,batch,micro_batch,accum,seconds
hard_2mm_r2,32,18,cycle,0,0.08059913665056229,0.10595368593931198,0.2640175223350525,0.9142979383468628,0.04039116948843002,0.1811455637216568,0.9233124852180481,0.05461886152625084,0.10097473859786987,92,78,none,colour,697,127,170,1.791719913482666,0.0009205805836245418,0.0007213621283881366,0.00023566783056594431,30,30,25,0.3155591162923761,0.32149179713932546,64,64,1,3.5
hard_2mm_r2,16,9,cycle,0,0.07782085984945297,0.10470277816057205,0.2640175223350525,0.9163095951080322,0.05057453364133835,0.1811455637216568,0.8884594440460205,0.07339811325073242,0.10086333751678467,92,78,none,colour,697,127,170,1.791719913482666,0.0008918776293285191,0.0008147748885676265,0.0002225024945801124,30,30,25,0.37012947991041406,0.3349030412088229,64,64,1,3.7
hard_2mm_r2,8,5,cycle,0,0.09040571749210358,0.11383024603128433,0.2640175223350525,0.9010821580886841,0.060162533074617386,0.1811455637216568,0.8467167615890503,0.08125051110982895,0.1095806136727333,92,78,none,colour,697,127,170,1.791719913482666,0.0011640094453468919,0.0013068919070065022,0.00025382943567819893,30,30,30,0.31295680589279107,0.3784318458376907,64,64,1,3.9
hard_3mm_r1,1920,1080,cycle,0,0.050255585461854935,0.06591776758432388,0.41078755259513855,0.9794129729270935,0.051226429641246796,0.18565036356449127,0.9168963432312012,0.05862988159060478,0.06350774317979813,70,71,none,colour,681,163,141,1.8813400268554688,0.0009473645477555692,0.0010596789652481675,0.00020205338660161942,30,30,30,0.17456618531247417,0.26145328151667774,64,4,16,512.6
hard_3mm_r1,1280,720,cycle,0,0.04986944794654846,0.06386113911867142,0.41078755259513855,0.9806775450706482,0.040187984704971313,0.18565036356449127,0.9451504945755005,0.054046630859375,0.06054333597421646,70,71,none,colour,681,163,141,1.8813400268554688,0.0009743043920025229,0.0009566384833306074,0.00017915073840413243,30,30,30,0.16922532776904,0.25091306270997216,64,11,6,225.0
hard_3mm_r1,854,480,cycle,0,0.053383130580186844,0.0721886083483696,0.41078755259513855,0.9753097295761108,0.04707106947898865,0.18565036356449127,0.9241684675216675,0.06112685799598694,0.06785931438207626,70,71,none,colour,681,163,141,1.8813400268554688,0.000993812456727028,0.0009547388763166964,0.00017092876078095287,30,30,24,0.18697583552849276,0.24742181754551051,64,24,3,101.3
hard_3mm_r1,640,360,cycle,0,0.04943088814616203,0.06320654600858688,0.41078755259513855,0.9810716509819031,0.0453706718981266,0.18565036356449127,0.9390219449996948,0.04189343750476837,0.05299651622772217,70,71,none,colour,681,163,141,1.8813400268554688,0.0008742857025936246,0.0005797644844278693,0.00019915486336685717,30,30,30,0.1402426361162407,0.2476441319003427,64,44,1,55.3
hard_3mm_r1,426,240,cycle,0,0.05198796093463898,0.06788697093725204,0.41078755259513855,0.9781646132469177,0.05634371563792229,0.18565036356449127,0.9084030985832214,0.04283679276704788,0.05899660289287567,70,71,none,colour,681,163,141,1.8813400268554688,0.000856113329064101,0.0007283358136191964,0.00022366568737197667,30,30,22,0.1935785492436301,0.24611877956273365,64,64,1,25.4
hard_3mm_r1,320,180,cycle,0,0.05999992415308952,0.07732556760311127,0.41078755259513855,0.9716707468032837,0.03305422142148018,0.18565036356449127,0.963115930557251,0.040077630430459976,0.07579276710748672,70,71,none,colour,681,163,141,1.8813400268554688,0.000775703985709697,0.000760525930672884,0.00020287878578528762,30,30,28,0.17485520633131746,0.24166140527081637,64,64,1,12.7
hard_3mm_r1,160,90,cycle,0,0.05723167210817337,0.07279055565595627,0.41078755259513855,0.974896252155304,0.04125618934631348,0.18565036356449127,0.9477503299713135,0.044317372143268585,0.07535538077354431,70,71,none,colour,681,163,141,1.8813400268554688,0.0009446446201764047,0.00074006337672472,0.00024210382252931595,30,30,24,0.18783248083531945,0.2632403051926315,64,64,1,4.6
hard_3mm_r1,80,45,cycle,0,0.06008071079850197,0.0843731015920639,0.41078755259513855,0.9662715196609497,0.05032788962125778,0.18565036356449127,0.9306036829948425,0.041311196982860565,0.08783569931983948,70,71,none,colour,681,163,141,1.8813400268554688,0.0009054731926880777,0.00076284323586151,0.00023675414558965713,30,30,20,0.3360574332978057,0.24383540826341127,64,64,1,3.8
hard_3mm_r1,48,27,cycle,0,0.04815565422177315,0.07414183020591736,0.41078755259513855,0.9739555716514587,0.03669045493006706,0.18565036356449127,0.9021941423416138,0.03704914078116417,0.0676613301038742,70,71,none,colour,681,163,141,1.8813400268554688,0.0006388454348780215,0.0006542138289660215,0.00022771095973439515,30,30,29,0.22523168320172685,0.22476697699423948,64,64,1,3.5
hard_3mm_r1,32,18,cycle,0,0.06614270806312561,0.08474600315093994,0.41078755259513855,0.9659727215766907,0.03283732011914253,0.18565036356449127,0.9615046977996826,0.04662744700908661,0.08170322328805923,70,71,none,colour,681,163,141,1.8813400268554688,0.0006424749735742807,0.0007050568819977343,0.0002213749976363033,30,30,30,0.22690180079702413,0.2306572030658371,64,64,1,3.7
