sensor,width_px,height_px,split,seed,fx_mae,fy_mae,fz_mae,fz_rmse,fz_mae_baseline,fz_r2,lat_mae,lat_mae_baseline,lat_r2,lat_mae_shear,fz_mae_normal,n_test_shear,n_test_normal,norm,rep,n_train,n_val,n_test,fz_range,tx_mae,ty_mae,tz_mae,epochs,epochs_run,best_epoch,train_loss,val_loss,batch,micro_batch,accum,seconds,hardness,thickness_mm
medium_1mm_r2,160,90,cycle,2,0.047845397144556,0.0601488500833511,0.2008697539567947,0.2423936873674392,0.4916613101959228,0.8351766467094421,0.0569508373737335,0.195044606924057,0.8841447830200195,0.0927533283829689,0.1527964472770691,78,89,none,2,683,150,167,2.642719984054565,0.0008569529163651,0.0013169165467843,0.0001705982140265,30,30,29,0.179030985294638,0.2846089267730713,64,64,1,2.7,medium,1
medium_1mm_r2,80,45,cycle,0,0.0558868497610092,0.0646959021687507,0.1395395249128341,0.1826768815517425,0.4916613101959228,0.9063854813575744,0.0724110528826713,0.195044606924057,0.7758697867393494,0.1327237039804458,0.0798128768801689,78,89,none,2,683,150,167,2.642719984054565,0.001359874382615,0.0011491297045722,0.000137560928124,30,30,24,0.2675522696744994,0.2777621841430664,64,64,1,2.9,medium,1
medium_1mm_r2,80,45,cycle,1,0.0433541052043437,0.0451357960700988,0.1699346005916595,0.2107076048851013,0.4916613101959228,0.8754520416259766,0.0500813052058219,0.195044606924057,0.9206956028938292,0.0612567923963069,0.1192385628819465,78,89,none,2,683,150,167,2.642719984054565,0.0011118977563455,0.0010405116481706,0.000154598194058,30,30,28,0.2185255625935634,0.2550585238138834,64,64,1,1.9,medium,1
medium_1mm_r2,80,45,cycle,2,0.0575651824474334,0.0440479777753353,0.1195404604077339,0.1638325303792953,0.4916613101959228,0.9247032403945924,0.0563051365315914,0.195044606924057,0.8614546060562134,0.1023905798792839,0.0748886689543724,78,89,none,2,683,150,167,2.642719984054565,0.0011972865322604,0.0013423992786556,0.0001344245974905,30,30,29,0.2494967475991647,0.2746419970194498,64,64,1,1.9,medium,1
medium_1mm_r2,48,27,cycle,0,0.0467948243021965,0.0488251782953739,0.149032324552536,0.1871300786733627,0.4916613101959228,0.9017657041549684,0.0532255694270134,0.195044606924057,0.8737629055976868,0.0842600464820861,0.1212014183402061,78,89,none,2,683,150,167,2.642719984054565,0.0014090482145547,0.0011368723353371,0.0001356905559077,30,30,21,0.3167598774632109,0.2543639183044434,64,64,1,2.7,medium,1
medium_1mm_r2,48,27,cycle,1,0.0390661209821701,0.0454914681613445,0.132786363363266,0.1826303452253341,0.4916613101959228,0.9064331650733948,0.0437687188386917,0.195044606924057,0.9031078815460204,0.0777973532676696,0.0779816433787345,78,89,none,2,683,150,167,2.642719984054565,0.0010180545505136,0.0010359805310145,0.0001383073686156,30,30,28,0.2700416095783909,0.300133056640625,64,64,1,1.8,medium,1
medium_1mm_r2,48,27,cycle,2,0.0653740242123603,0.0447934716939926,0.1670795828104019,0.2286449968814849,0.4916613101959228,0.8533440828323364,0.0718743428587913,0.195044606924057,0.8250638246536255,0.1007247939705848,0.0927040204405784,78,89,none,2,683,150,167,2.642719984054565,0.0013259565457701,0.001399848726578,0.0001369241654174,30,30,28,0.2824237482788622,0.3348432731628418,64,64,1,1.8,medium,1
medium_1mm_r2,32,18,cycle,0,0.0471945144236087,0.0560024753212928,0.1815906763076782,0.2509286403656006,0.4916613101959228,0.8233650922775269,0.0554892495274543,0.195044606924057,0.8596907258033752,0.0878808423876762,0.104892611503601,78,89,none,2,683,150,167,2.642719984054565,0.0010061009088531,0.0014649836812168,0.0001392934354953,30,30,29,0.3296752750960834,0.3497506459554036,64,64,1,3.2,medium,1
medium_1mm_r2,32,18,cycle,1,0.0532188117504119,0.0529245659708976,0.1718387901782989,0.2089435756206512,0.4916613101959228,0.8775287866592407,0.060392677783966,0.195044606924057,0.8752531409263611,0.0761981531977653,0.1321623921394348,78,89,none,2,683,150,167,2.642719984054565,0.0011989808408543,0.0013401074102148,0.0001436947350157,30,30,28,0.3299915682344451,0.3289882024129232,64,64,1,2.1,medium,1
medium_1mm_r2,32,18,cycle,2,0.0451259687542915,0.0515505410730838,0.1403331905603408,0.1830679178237915,0.4916613101959228,0.9059842824935912,0.0563408955931663,0.195044606924057,0.8660954833030701,0.086114577949047,0.1175925657153129,78,89,none,2,683,150,167,2.642719984054565,0.0013952031731605,0.0013401345349848,0.0001305285841226,30,30,30,0.3030253587669719,0.3319527498881022,64,64,1,2.1,medium,1
medium_1mm_r2,16,9,cycle,0,0.0390632152557373,0.0546526983380317,0.1392410844564438,0.1754104048013687,0.4916613101959228,0.913684904575348,0.0491277799010276,0.195044606924057,0.9017943143844604,0.0753680393099784,0.1308059394359588,78,89,none,2,683,150,167,2.642719984054565,0.0011112415231764,0.0009552444680593,0.0001415047881891,30,30,29,0.3478516764382492,0.3277338790893555,64,64,1,3.6,medium,1
medium_1mm_r2,16,9,cycle,1,0.0308619402348995,0.0571129731833934,0.1336043328046798,0.1669528931379318,0.4916613101959228,0.9218077063560486,0.0486014485359191,0.195044606924057,0.929853856563568,0.0612159557640552,0.1258456259965896,78,89,none,2,683,150,167,2.642719984054565,0.0010455596493557,0.0006966513465158,0.0001460382336517,30,30,25,0.3718548630900125,0.3285142262776693,64,64,1,2.1,medium,1
medium_1mm_r2,16,9,cycle,2,0.0373833775520324,0.0534209161996841,0.111850693821907,0.1510964184999466,0.4916613101959228,0.9359551072120668,0.0495238490402698,0.195044606924057,0.8803860545158386,0.0846306681632995,0.0865443721413612,78,89,none,2,683,150,167,2.642719984054565,0.0011665979400277,0.000844495894853,0.000134585541673,30,30,29,0.3405351680683007,0.3190655136108398,64,64,1,2.1,medium,1
medium_1mm_r2,8,5,cycle,0,0.0733460485935211,0.0603756979107856,0.2708291113376617,0.4737759530544281,0.4916613101959228,0.3703168034553528,0.0661527216434478,0.195044606924057,0.6926248073577881,0.1174253672361373,0.1133913844823837,78,89,none,2,683,150,167,2.642719984054565,0.001245247782208,0.0018268584972247,0.0001351868122583,30,30,29,0.3533351641273777,0.4046419525146484,64,64,1,3.6,medium,1
medium_1mm_r2,8,5,cycle,1,0.0659772455692291,0.0616609044373035,0.2146239578723907,0.2862623631954193,0.4916613101959228,0.770118236541748,0.062629297375679,0.195044606924057,0.7705851197242737,0.1158990114927291,0.1637414991855621,78,89,none,2,683,150,167,2.642719984054565,0.0015011820942163,0.0012514691334217,0.0001531008601887,30,30,30,0.3650422047381869,0.4053289922078451,64,64,1,2.0,medium,1
medium_1mm_r2,8,5,cycle,2,0.0711237713694572,0.0885105580091476,0.1995757520198822,0.2850855588912964,0.4916613101959228,0.7720043659210205,0.0711284205317497,0.195044606924057,0.8124149441719055,0.1030925139784812,0.1251382082700729,78,89,none,2,683,150,167,2.642719984054565,0.0017701437463983,0.0016284822486341,0.00015629317204,30,30,29,0.4530283256296183,0.4300972620646159,64,64,1,2.1,medium,1
medium_2mm_r1,1920,1080,cycle,0,0.0209630783647298,0.0276561416685581,0.0726489052176475,0.0916396826505661,0.4535104036331177,0.9683051705360411,0.0302636455744504,0.1674191057682037,0.9551944136619568,0.0419642366468906,0.0688326135277748,73,76,none,1,693,158,149,1.980449914932251,0.0006582168862223,0.0005132363294251,0.0001922123337863,30,30,30,0.1258583617158782,0.2065727201443684,64,4,16,254.8,medium,2
medium_2mm_r1,1920,1080,cycle,1,0.0208201874047517,0.0321485511958599,0.0710619315505027,0.0889460891485214,0.4535104036331177,0.9701409935951232,0.0297580957412719,0.1674191057682037,0.9593550562858582,0.0420434512197971,0.0666020587086677,73,76,none,1,693,158,149,1.980449914932251,0.0006655880715698,0.0005285500083118,0.000180915929377,30,30,25,0.1641410504498695,0.195516383346123,64,4,16,254.7,medium,2
medium_2mm_r1,1920,1080,cycle,2,0.0254267696291208,0.0265199448913335,0.0696269944310188,0.0888581350445747,0.4535104036331177,0.9702000617980956,0.0294013377279043,0.1674191057682037,0.9587101936340332,0.0445160493254661,0.0601848810911178,73,76,none,1,693,158,149,1.980449914932251,0.0006007406045682,0.0006167429382912,0.0001668416953179,30,30,29,0.1310923346365341,0.1985166093593911,64,4,16,255.4,medium,2
medium_2mm_r1,1280,720,cycle,0,0.0315185599029064,0.0320268049836158,0.0772923156619072,0.0955653488636016,0.4535104036331177,0.9655315279960632,0.0351833626627922,0.1674191057682037,0.9418420195579528,0.0538029000163078,0.0696055740118026,73,76,none,1,693,158,149,1.980449914932251,0.0008596145780757,0.0006027783383615,0.000168413243955,30,30,22,0.1799193271482833,0.2198715059063102,64,11,6,113.1,medium,2
medium_2mm_r1,1280,720,cycle,1,0.0257156807929277,0.0291421469300985,0.0818473026156425,0.1001018285751342,0.4535104036331177,0.9621813893318176,0.0302909296005964,0.1674191057682037,0.956511378288269,0.0445889197289943,0.0676746293902397,73,76,none,1,693,158,149,1.980449914932251,0.0007187162991613,0.0005892181652598,0.0001874905719887,30,30,29,0.1484769863139671,0.2085175800927077,64,11,6,112.2,medium,2
medium_2mm_r1,1280,720,cycle,2,0.0314523205161094,0.0331014171242713,0.0740507021546363,0.090282991528511,0.4535104036331177,0.9692366719245912,0.0415397733449935,0.1674191057682037,0.9369098544120787,0.0464717671275138,0.0732328668236732,73,76,none,1,693,158,149,1.980449914932251,0.0008789704879745,0.0007654299843125,0.0001601094991201,30,30,29,0.1322865597957484,0.2125573045090784,64,11,6,112.1,medium,2
medium_2mm_r1,854,480,cycle,0,0.0290211252868175,0.0265718251466751,0.0796141773462295,0.0990708991885185,0.4535104036331177,0.9629563689231871,0.0324570946395397,0.1674191057682037,0.9408047199249268,0.0526733137667179,0.0745903998613357,73,76,none,1,693,158,149,1.980449914932251,0.000644221319817,0.0007307585910893,0.0001637813693378,30,30,26,0.1774308041576699,0.2057457513447049,64,24,3,52.5,medium,2
medium_2mm_r1,854,480,cycle,1,0.0296857021749019,0.0302338656038045,0.0693900138139724,0.0855347663164138,0.4535104036331177,0.972387433052063,0.0386900939047336,0.1674191057682037,0.932977259159088,0.0560498498380184,0.0622743666172027,73,76,none,1,693,158,149,1.980449914932251,0.000711737840902,0.0006723725236952,0.0001797382865333,30,30,27,0.1653436909162293,0.2078187767463394,64,24,3,51.7,medium,2
medium_2mm_r1,854,480,cycle,2,0.0237929075956344,0.0313280373811721,0.0798646807670593,0.0995262935757637,0.4535104036331177,0.9626150131225586,0.0306429583579301,0.1674191057682037,0.9640307426452636,0.0365282036364078,0.0649561583995819,73,76,none,1,693,158,149,1.980449914932251,0.0009990287944674,0.0005585631588473,0.0001610844628885,30,30,30,0.1596370500231546,0.2207313157335112,64,24,3,51.7,medium,2
medium_2mm_r1,640,360,cycle,0,0.0234579686075449,0.0333994925022125,0.0905452072620391,0.1096836403012275,0.4535104036331177,0.9545948505401612,0.0330632291734218,0.1674191057682037,0.9593388438224792,0.0366385094821453,0.0869195833802223,73,76,none,1,693,158,149,1.980449914932251,0.0006373087526299,0.0007976206834428,0.0001980204251594,30,30,26,0.1461780779977553,0.221585261670849,64,44,1,29.5,medium,2
medium_2mm_r1,640,360,cycle,1,0.0290851406753063,0.0259366910904645,0.0644558444619178,0.0825081169605255,0.4535104036331177,0.9743070006370544,0.0281107276678085,0.1674191057682037,0.9660354256629944,0.0388247296214103,0.0630301833152771,73,76,none,1,693,158,149,1.980449914932251,0.0006447535124607,0.0006987429223954,0.0001717530976748,30,30,27,0.164273564777677,0.2052686003190052,64,44,1,29.0,medium,2
medium_2mm_r1,640,360,cycle,2,0.0206120759248733,0.0353686213493347,0.0667763799428939,0.0840048417448997,0.4535104036331177,0.973366379737854,0.029883736744523,0.1674191057682037,0.9594709873199464,0.0432033576071262,0.0623290911316871,73,76,none,1,693,158,149,1.980449914932251,0.0007072876906022,0.0005090209306217,0.0001683596055954,30,30,29,0.1497297782402534,0.2033219156385977,64,44,1,28.9,medium,2
medium_2mm_r1,426,240,cycle,0,0.0242108162492513,0.0342087410390377,0.0671227201819419,0.086616538465023,0.4535104036331177,0.9716845750808716,0.0368164740502834,0.1674191057682037,0.954859972000122,0.0369817204773426,0.0630800873041153,73,76,none,1,693,158,149,1.980449914932251,0.0008258408633992,0.0005901744007132,0.0002173233078792,30,30,30,0.1660470790505237,0.2282860550699354,64,64,1,14.8,medium,2
medium_2mm_r1,426,240,cycle,1,0.0229127425700426,0.0319554582238197,0.0650000572204589,0.0828601270914077,0.4535104036331177,0.9740872979164124,0.032099574804306,0.1674191057682037,0.9587242603302002,0.0364910438656806,0.060356680303812,73,76,none,1,693,158,149,1.980449914932251,0.0006495050620287,0.0007492362638004,0.0001915589236887,30,30,28,0.1570461274569513,0.2104963471617879,64,64,1,13.3,medium,2
medium_2mm_r1,426,240,cycle,2,0.0201599076390266,0.043659321963787,0.0704920962452888,0.0886984393000602,0.4535104036331177,0.9703070521354676,0.0388849563896656,0.1674191057682037,0.9452970623970032,0.045218389481306,0.0609592832624912,73,76,none,1,693,158,149,1.980449914932251,0.0007997838547453,0.0005641391035169,0.0001779789599822,30,30,29,0.1281628636226681,0.2168401494810853,64,64,1,13.2,medium,2
medium_2mm_r1,320,180,cycle,0,0.0280918013304471,0.0316016599535942,0.0924635827541351,0.1138940304517746,0.4535104036331177,0.9510420560836792,0.0319849178194999,0.1674191057682037,0.9545731544494628,0.0449861958622932,0.0815465003252029,73,76,none,1,693,158,149,1.980449914932251,0.0008332835277542,0.0006584518705494,0.0001772170653566,30,30,26,0.1541755691407219,0.222329634654371,64,64,1,8.9,medium,2
medium_2mm_r1,320,180,cycle,1,0.0259327888488769,0.0279268324375152,0.0763008594512939,0.0966227129101753,0.4535104036331177,0.9647645354270936,0.028726439923048,0.1674191057682037,0.960728108882904,0.0409876331686973,0.0717419013381004,73,76,none,1,693,158,149,1.980449914932251,0.0006518537993542,0.0006346537848003,0.000155795525643,30,30,27,0.1683871212803784,0.2137704921674124,64,64,1,7.9,medium,2
medium_2mm_r1,320,180,cycle,2,0.0217516683042049,0.029567714780569,0.074101336300373,0.0972753465175628,0.4535104036331177,0.9642869234085084,0.028475908562541,0.1674191057682037,0.9661759734153748,0.0329572521150112,0.0580219402909278,73,76,none,1,693,158,149,1.980449914932251,0.0007973762112669,0.0010370874078944,0.0001551836467115,30,30,12,0.2727077189634028,0.2181317021575155,64,64,1,7.8,medium,2
medium_2mm_r1,160,90,cycle,0,0.0226816423237323,0.0346565581858158,0.0665758624672889,0.0827927142381668,0.4535104036331177,0.9741294384002686,0.0267487037926912,0.1674191057682037,0.9712024331092834,0.0313020683825016,0.0651078447699546,73,76,none,1,693,158,149,1.980449914932251,0.0010548173449933,0.0005430711898952,0.0001844168727984,30,30,13,0.3147327318508043,0.2252282915236074,64,64,1,3.7,medium,2
medium_2mm_r1,160,90,cycle,1,0.0240295678377151,0.0361365713179111,0.0716199800372123,0.087817795574665,0.4535104036331177,0.9708937406539916,0.0284216795116662,0.1674191057682037,0.9646027684211732,0.0405830331146717,0.0692738890647888,73,76,none,1,693,158,149,1.980449914932251,0.0007618215167894,0.0004241073620505,0.0001983511028811,30,30,28,0.1747190880052971,0.2281485931782783,64,64,1,2.8,medium,2
medium_2mm_r1,160,90,cycle,2,0.0208842642605304,0.029117839410901,0.1323595196008682,0.1536988317966461,0.4535104036331177,0.9108415842056274,0.029147857800126,0.1674191057682037,0.968347668647766,0.0320965051651001,0.1163398995995521,73,76,none,1,693,158,149,1.980449914932251,0.0007359158480539,0.0006147063686512,0.0001963585527846,30,30,24,0.1773139353610392,0.2316297036183031,64,64,1,2.8,medium,2
medium_2mm_r1,80,45,cycle,0,0.0198317635804414,0.028589129447937,0.0591108351945877,0.0745121464133262,0.4535104036331177,0.979045569896698,0.0283390432596206,0.1674191057682037,0.927056074142456,0.0298583898693323,0.0600529350340366,73,76,none,1,693,158,149,1.980449914932251,0.0005310832639224,0.0004313032550271,0.0002055576915154,30,30,30,0.2123086978862812,0.1876872883567327,64,64,1,3.0,medium,2
medium_2mm_r1,80,45,cycle,1,0.0240742173045873,0.0255609415471553,0.0642960518598556,0.081190638244152,0.4535104036331177,0.9751209616661072,0.023120928555727,0.1674191057682037,0.9782294034957886,0.0297835078090429,0.0685451924800872,73,76,none,1,693,158,149,1.980449914932251,0.0006794373039156,0.0004948730929754,0.0002326030516996,30,30,27,0.269191481850364,0.2275293024280403,64,64,1,2.0,medium,2
medium_2mm_r1,80,45,cycle,2,0.0181316789239645,0.0244793910533189,0.0663846731185913,0.0820686221122741,0.4535104036331177,0.9745799899101256,0.0222421288490295,0.1674191057682037,0.9784014225006104,0.0266813840717077,0.0583150386810302,73,76,none,1,693,158,149,1.980449914932251,0.0009067840874195,0.0004794287669938,0.0001765947672538,30,30,27,0.2197422492727744,0.1889298173445689,64,64,1,1.9,medium,2
medium_2mm_r1,48,27,cycle,0,0.0211191941052675,0.0384977087378501,0.0823171734809875,0.1010436490178108,0.4535104036331177,0.9614664316177368,0.0299909710884094,0.1674191057682037,0.9605336785316468,0.0421162508428096,0.0873634666204452,73,76,none,1,693,158,149,1.980449914932251,0.0007360824383795,0.0010291929356753,0.0002037150552496,30,30,22,0.2573429137941391,0.2120176085942908,64,64,1,2.8,medium,2
medium_2mm_r1,48,27,cycle,1,0.0295542385429143,0.027914511039853,0.1115237474441528,0.1442971974611282,0.4535104036331177,0.9214154481887816,0.0266775656491518,0.1674191057682037,0.9661777019500732,0.0401416569948196,0.1065830662846565,73,76,none,1,693,158,149,1.980449914932251,0.0007696390966884,0.0008737221942283,0.0001899649651022,30,30,29,0.2552074718612957,0.2308918132057673,64,64,1,1.8,medium,2
medium_2mm_r1,48,27,cycle,2,0.0388854518532753,0.0370490960776805,0.0821982622146606,0.0989239588379859,0.4535104036331177,0.9630661606788636,0.0344504378736019,0.1674191057682037,0.9280276298522948,0.0511639341711998,0.083977460861206,73,76,none,1,693,158,149,1.980449914932251,0.0006292490288615,0.0007058507762849,0.0002202477335231,30,30,30,0.2199055615269604,0.2342134246343298,64,64,1,1.8,medium,2
medium_2mm_r1,32,18,cycle,0,0.0308297369629144,0.0300043933093547,0.0867901146411895,0.1047764718532562,0.4535104036331177,0.9585667848587036,0.033578485250473,0.1674191057682037,0.9421603083610536,0.0519113987684249,0.076353795826435,73,76,none,1,693,158,149,1.980449914932251,0.0010884774383157,0.0006699571385979,0.0002185938647016,30,30,30,0.2560900719822915,0.2368723350235178,64,64,1,3.3,medium,2
medium_2mm_r1,32,18,cycle,1,0.0249775853008031,0.0366925969719886,0.0721398517489433,0.0887049660086631,0.4535104036331177,0.9703027009963988,0.0358269661664962,0.1674191057682037,0.9533551335334778,0.0369914583861827,0.0794303268194198,73,76,none,1,693,158,149,1.980449914932251,0.000887973990757,0.0008023147820495,0.0002173457178287,30,30,29,0.2675912521274231,0.2309405350986915,64,64,1,2.2,medium,2
medium_2mm_r1,32,18,cycle,2,0.0273128859698772,0.0347299240529537,0.0825092419981956,0.1019927859306335,0.4535104036331177,0.9607390761375428,0.0366613194346427,0.1674191057682037,0.9435736536979676,0.0416765436530113,0.07181316614151,73,76,none,1,693,158,149,1.980449914932251,0.000868989736773,0.000522997288499,0.0002117459225701,30,30,24,0.2748462200852871,0.2262032363988176,64,64,1,2.2,medium,2
medium_2mm_r1,16,9,cycle,0,0.0473052412271499,0.0513138771057128,0.0890348628163337,0.1148650050163269,0.4535104036331177,0.9502037167549132,0.0496035404503345,0.1674191057682037,0.8581253886222839,0.0800219401717186,0.0728324204683303,73,76,none,1,693,158,149,1.980449914932251,0.0011232543038204,0.0010600306559354,0.0002047490852419,30,30,29,0.3019806612793673,0.2578265153909031,64,64,1,3.6,medium,2
medium_2mm_r1,16,9,cycle,1,0.0264757946133613,0.0495261363685131,0.0889489352703094,0.1048154756426811,0.4535104036331177,0.95853590965271,0.0315898358821868,0.1674191057682037,0.9528915286064148,0.0442582368850708,0.0827209055423736,73,76,none,1,693,158,149,1.980449914932251,0.0007994143525138,0.0006651004077866,0.0001872726425062,30,30,30,0.2948597829579275,0.2250346292423296,64,64,1,2.2,medium,2
medium_2mm_r1,16,9,cycle,2,0.0398141667246818,0.0373211465775966,0.1099904105067253,0.175602301955223,0.4535104036331177,0.8836191296577454,0.0450724214315414,0.1674191057682037,0.8489541411399841,0.0559007227420806,0.1145385429263114,73,76,none,1,693,158,149,1.980449914932251,0.0009764187852852,0.0010234036017209,0.0002104914019582,30,30,30,0.2596195022781173,0.2433906687965876,64,64,1,2.1,medium,2
medium_2mm_r1,8,5,cycle,0,0.0626962482929229,0.0656539425253868,0.1371217370033264,0.1727876812219619,0.4535104036331177,0.8873199820518494,0.0744963809847831,0.1674191057682037,-0.42900550365448,0.0781844705343246,0.1163311749696731,73,76,none,1,693,158,149,1.980449914932251,0.0013872601557523,0.0013955429894849,0.0001933776511577,30,30,29,0.2837966696008459,0.2618711809568767,64,64,1,3.8,medium,2
medium_2mm_r1,8,5,cycle,1,0.0606110319495201,0.0674312338232994,0.13397116959095,0.1840025782585144,0.4535104036331177,0.872218132019043,0.0646993443369865,0.1674191057682037,0.4175242781639099,0.0791587010025978,0.1182861700654029,73,76,none,1,693,158,149,1.980449914932251,0.0018470303621143,0.0019029609393328,0.0002161736483685,30,30,30,0.3291876959422278,0.3091615845885458,64,64,1,2.1,medium,2
medium_2mm_r1,8,5,cycle,2,0.0766445398330688,0.0705275535583496,0.1694247871637344,0.2073989659547805,0.4535104036331177,0.8376566767692566,0.0856663733720779,0.1674191057682037,0.5565036535263062,0.1385839879512787,0.1656478196382522,73,76,none,1,693,158,149,1.980449914932251,0.0016448843525722,0.0019692482892423,0.0001934777537826,30,30,12,0.407276090261396,0.3505723627307747,64,64,1,2.1,medium,2
medium_2mm_r2,1920,1080,cycle,0,0.0284936986863613,0.0292531009763479,0.0851834192872047,0.1047475114464759,0.3295370042324066,0.9221218824386596,0.0292650088667869,0.1910227388143539,0.9663388133049012,0.0372289754450321,0.0687164440751075,95,67,none,2,691,147,162,1.6149499416351318,0.0007239755359478,0.0006663469248451,0.0001670230267336,30,30,30,0.1421883545718903,0.1986610672506345,64,4,16,253.2,medium,2
medium_2mm_r2,1920,1080,cycle,1,0.02774353697896,0.0317974016070365,0.0804746225476265,0.1022653952240943,0.3295370042324066,0.9257689714431764,0.026833763346076,0.1910227388143539,0.9710402488708496,0.0359968096017837,0.0590825155377388,95,67,none,2,691,147,162,1.6149499416351318,0.0006606520037166,0.0006184647791087,0.0001836914016166,30,30,26,0.1509716563821701,0.193773600317183,64,4,16,253.7,medium,2
medium_2mm_r2,1920,1080,cycle,2,0.0250586457550525,0.0265663880854845,0.1227640211582183,0.1528121531009674,0.3295370042324066,0.83425372838974,0.0256490148603916,0.1910227388143539,0.973771333694458,0.0330164171755313,0.0820016115903854,95,67,none,2,691,147,162,1.6149499416351318,0.0006147718522697,0.0005931518389843,0.0001964584953384,30,30,29,0.1393823704093306,0.1969272145608655,64,4,16,253.7,medium,2
medium_2mm_r2,1280,720,cycle,0,0.0394230782985687,0.0323899053037166,0.0798686295747757,0.0985182896256446,0.3295370042324066,0.9311091303825378,0.0410313121974468,0.1910227388143539,0.941609263420105,0.0536344014108181,0.0842052400112152,95,67,none,2,691,147,162,1.6149499416351318,0.0007154344348236,0.0010240364354103,0.0001543809339636,30,30,29,0.1427557809135503,0.2074135963608618,64,11,6,112.5,medium,2
medium_2mm_r2,1280,720,cycle,1,0.0351852141320705,0.036963764578104,0.0772933736443519,0.0943505764007568,0.3295370042324066,0.936814546585083,0.0416549928486347,0.1910227388143539,0.9374253749847412,0.0568935386836528,0.0618164092302322,95,67,none,2,691,147,162,1.6149499416351318,0.0007530678412877,0.0007842017803341,0.0001802361948648,30,30,30,0.1224512557044905,0.2106347992306664,64,11,6,111.7,medium,2
medium_2mm_r2,1280,720,cycle,2,0.0275970827788114,0.036810602992773,0.0837694182991981,0.1044907942414283,0.3295370042324066,0.9225031733512878,0.0324877090752124,0.1910227388143539,0.956474542617798,0.044612281024456,0.0835514962673187,95,67,none,2,691,147,162,1.6149499416351318,0.0009142001508735,0.0007051317370496,0.0001882843062048,30,30,23,0.1905970295672824,0.2068717771646928,64,11,6,111.5,medium,2
medium_2mm_r2,854,480,cycle,0,0.0329300500452518,0.0316911078989505,0.0729981586337089,0.0949535816907882,0.3295370042324066,0.9360043406486512,0.0368209891021251,0.1910227388143539,0.9497169256210328,0.0490758344531059,0.0625596046447753,95,67,none,2,691,147,162,1.6149499416351318,0.0008761800127103,0.0008358931518159,0.0001571985339978,30,30,30,0.1470734583141144,0.1893414542788551,64,24,3,52.5,medium,2
medium_2mm_r2,854,480,cycle,1,0.0283679496496915,0.030763829126954,0.0893404260277748,0.1101670488715171,0.3295370042324066,0.913854718208313,0.0346721708774566,0.1910227388143539,0.958598792552948,0.0424385406076908,0.0879915505647659,95,67,none,2,691,147,162,1.6149499416351318,0.0007935054018162,0.0007696998654864,0.0001721151929814,30,30,30,0.1508815697409137,0.1996736202110238,64,24,3,51.2,medium,2
medium_2mm_r2,854,480,cycle,2,0.0382581390440464,0.048521626740694,0.0827006250619888,0.0999983102083206,0.3295370042324066,0.9290237426757812,0.0423171669244766,0.1910227388143539,0.935702383518219,0.0563215874135494,0.0948011353611946,95,67,none,2,691,147,162,1.6149499416351318,0.0011456335196271,0.0008880394743755,0.0001804142229957,30,30,30,0.1520275229483023,0.2117596998506662,64,24,3,51.3,medium,2
medium_2mm_r2,640,360,cycle,0,0.0384158678352832,0.030922781676054,0.0823610499501228,0.1006684601306915,0.3295370042324066,0.928069233894348,0.0350894853472709,0.1910227388143539,0.9547041058540344,0.0470637716352939,0.0992098152637481,95,67,none,2,691,147,162,1.6149499416351318,0.0008658700389787,0.0007806778303347,0.0001444066147087,30,30,29,0.1621798382136652,0.2136591340408844,64,44,1,29.3,medium,2
medium_2mm_r2,640,360,cycle,1,0.0355812832713127,0.0393747836351394,0.0667814165353775,0.0821584612131118,0.3295370042324066,0.9520893096923828,0.0441284067928791,0.1910227388143539,0.9346186518669128,0.0549557134509086,0.0691916942596435,95,67,none,2,691,147,162,1.6149499416351318,0.0009251019801013,0.000852657482028,0.0001532786845928,30,30,21,0.1979968151031803,0.2056992783838389,64,44,1,28.7,medium,2
medium_2mm_r2,640,360,cycle,2,0.0456495285034179,0.0332558900117874,0.0779751762747764,0.0995709523558616,0.3295370042324066,0.92962908744812,0.0405555963516235,0.1910227388143539,0.9391596913337708,0.052581176161766,0.0622627399861812,95,67,none,2,691,147,162,1.6149499416351318,0.0008123908773995,0.0008625142509117,0.000166579906363,30,30,26,0.1504464653224917,0.197303311354449,64,44,1,28.7,medium,2
medium_2mm_r2,426,240,cycle,0,0.0279089324176311,0.0326557494699955,0.0710605606436729,0.0886855944991111,0.3295370042324066,0.9441742897033693,0.0351102389395237,0.1910227388143539,0.959029257297516,0.0418815203011035,0.0587189458310604,95,67,none,2,691,147,162,1.6149499416351318,0.0011765870731323,0.0007277826662175,0.0001793161354726,30,30,30,0.111850378309766,0.213292932834755,64,64,1,14.7,medium,2
medium_2mm_r2,426,240,cycle,1,0.0302234999835491,0.0678702518343925,0.0652349293231964,0.0805369913578033,0.3295370042324066,0.9539617300033568,0.0601296499371528,0.1910227388143539,0.8994266390800476,0.0458669960498809,0.064339630305767,95,67,none,2,691,147,162,1.6149499416351318,0.0009179883636534,0.0010030245175585,0.000189083526493,30,30,27,0.1653953336944801,0.262858163742792,64,64,1,13.1,medium,2
medium_2mm_r2,426,240,cycle,2,0.0290302727371454,0.0291051398962736,0.0652675107121467,0.0826369374990463,0.3295370042324066,0.951529622077942,0.0345273278653621,0.1910227388143539,0.960781753063202,0.0426892824470996,0.0614441744983196,95,67,none,2,691,147,162,1.6149499416351318,0.0008454238995909,0.0007446587551385,0.0001618589303689,30,30,30,0.140048438319249,0.2052741667040351,64,64,1,13.2,medium,2
