sensor,axis,width_px,median,min,max,suspect_hardware
soft_3mm_r1,Fy,16,0.0871031954884529,0.0636274889111518,0.0981556922197341,False
soft_3mm_r1,Fy,32,0.0713874772191047,0.0624357797205448,0.0891079008579254,False
soft_3mm_r1,Fy,48,0.073239542543888,0.0587816312909126,0.0891218408942222,False
soft_3mm_r1,Fy,80,0.0669147670269012,0.0386057533323764,0.1120325997471809,False
soft_3mm_r1,Fy,160,0.0365462824702262,0.032847873866558,0.0391509532928466,False
soft_3mm_r1,Fy,320,0.0501923523843288,0.0437554158270359,0.0652679577469825,False
soft_3mm_r1,Fy,426,0.0468748211860656,0.0458752363920211,0.0476853437721729,False
soft_3mm_r1,Fy,640,0.0450923591852188,0.0435044802725315,0.0504918470978736,False
soft_3mm_r1,Fy,854,0.0446950942277908,0.043240413069725,0.0451081730425357,False
soft_3mm_r1,Fy,1280,0.0440819598734378,0.0416749119758605,0.0764536783099174,False
soft_3mm_r1,Fy,1920,0.0438168384134769,0.0421322844922542,0.0626034960150718,False
soft_3mm_r1,Fz,8,0.1914213448762893,0.1906564235687255,0.2808646261692047,False
soft_3mm_r1,Fz,16,0.2538760304450989,0.2184620201587677,0.3628210127353668,False
soft_3mm_r1,Fz,32,0.1441141664981842,0.0962734520435333,0.1465518921613693,False
soft_3mm_r1,Fz,48,0.1515706032514572,0.1244814619421958,0.3543442785739898,False
soft_3mm_r1,Fz,80,0.090156115591526,0.070997342467308,0.0944927185773849,False
soft_3mm_r1,Fz,160,0.1185975670814514,0.0717270523309707,0.1326491236686706,False
soft_3mm_r1,Fz,320,0.0766184628009796,0.0735657587647438,0.1069468855857849,False
soft_3mm_r1,Fz,426,0.1147692129015922,0.1024371087551117,0.1666026711463928,False
soft_3mm_r1,Fz,640,0.0912097841501236,0.0824195593595504,0.1527693718671798,False
soft_3mm_r1,Fz,854,0.1055187955498695,0.0938476771116256,0.112479880452156,False
soft_3mm_r1,Fz,1280,0.0870189219713211,0.0836262926459312,0.0943896993994712,False
soft_3mm_r1,Fz,1920,0.0897338613867759,0.0813081711530685,0.1232766211032867,False
soft_3mm_r2,Fx,8,0.048920389264822,0.0422945097088813,0.0809580162167549,False
soft_3mm_r2,Fx,16,0.051743596792221,0.0371888317167758,0.0532048717141151,False
soft_3mm_r2,Fx,32,0.0422809123992919,0.0296983085572719,0.044213842600584,False
soft_3mm_r2,Fx,48,0.0379940532147884,0.0337574481964111,0.0381456390023231,False
soft_3mm_r2,Fx,80,0.0388943254947662,0.0361292287707328,0.044042058289051,False
soft_3mm_r2,Fx,160,0.0292197559028863,0.0277804117649793,0.0301766172051429,False
soft_3mm_r2,Fx,320,0.0355871133506298,0.0346131920814514,0.054599579423666,False
soft_3mm_r2,Fx,426,0.0294687170535326,0.0282851979136466,0.0343434512615203,False
soft_3mm_r2,Fx,640,0.0301071126013994,0.0291322078555822,0.0341564193367958,False
