fz_mae,lat_mae,lat_mae_shear,fz_mae_normal,n_test_shear,n_test_normal,fz_rmse,fz_mae_baseline,lat_mae_baseline,fz_r2,lat_r2,batch,micro_batch,accum,best_epoch,epochs_run,train_loss,val_loss,tx_mae,ty_mae,tz_mae,n_train,n_val,n_test,fz_range,unit,window,seconds,size,seed
0.07532859593629837,0.02857254259288311,0.034543607383966446,0.054219137877225876,73,76,0.09534814953804016,0.45674583315849304,0.1683656871318817,0.965928316116333,0.9668866395950317,64,64,1,28,30,0.22093178297198096,0.23561270313878213,0.0008843613904900849,0.0006125936051830649,0.00017275437130592763,688,155,149,1.9694100618362427,DIGIT_Marker_medium_2mm_r1,instant,24.4,320x180,2.0
0.08132191002368927,0.027400458231568336,0.0396539531648159,0.0776461586356163,73,76,0.09788093715906143,0.4558781385421753,0.16884422302246094,0.963412344455719,0.9637451767921448,64,64,1,23,30,0.2261555555254914,0.22874381772933466,0.0007334005204029381,0.0007314167451113462,0.00022717475076206028,688,155,149,1.9473376274108887,DIGIT_Marker_medium_2mm_r1,pre100,24.6,320x180,1.0
0.06705799698829651,0.025713376700878143,0.03196675702929497,0.07188382744789124,73,76,0.08469365537166595,0.4558781385421753,0.16884422302246094,0.9726069569587708,0.9732135534286499,64,64,1,28,30,0.21383620971857115,0.20261096339071952,0.0008215287234634161,0.0009281442034989595,0.00017319411563221365,688,155,149,1.9473376274108887,DIGIT_Marker_medium_2mm_r1,pre100,24.6,320x180,2.0
0.05775982141494751,0.02509520761668682,0.03545178472995758,0.0602353997528553,73,76,0.06918001919984818,0.45148980617523193,0.166742205619812,0.9813385009765625,0.9733681082725525,64,64,1,30,30,0.14126428130061128,0.1898786114108178,0.000811138132121414,0.0006881720037199557,0.00015377896488644183,688,155,149,1.8834208250045776,DIGIT_Marker_medium_2mm_r1,sym250,24.6,320x180,1.0
0.07304173707962036,0.027210235595703125,0.03493885695934296,0.08452719449996948,73,76,0.09163118153810501,0.45148980617523193,0.166742205619812,0.967260479927063,0.9672743678092957,64,64,1,23,30,0.2027826988419821,0.20233234282462828,0.0005477832164615393,0.0006477756542153656,0.00016933765436988324,688,155,149,1.8834208250045776,DIGIT_Marker_medium_2mm_r1,sym250,24.9,320x180,2.0
0.055837515741586685,0.03530890867114067,0.04463482275605202,0.0560026541352272,73,76,0.0689520463347435,0.4471152424812317,0.162736713886261,0.9807489514350891,0.9463605284690857,64,64,1,19,30,0.20707682398862617,0.20871735234414376,0.0007432278944179416,0.0006642956868745387,0.000160221999976784,688,155,149,1.867127537727356,DIGIT_Marker_medium_2mm_r1,sym500,25.1,320x180,1.0
0.06070737540721893,0.026283767074346542,0.03738139569759369,0.05358189716935158,73,76,0.07689843326807022,0.4471152424812317,0.162736713886261,0.9760560989379883,0.9683299660682678,64,64,1,19,30,0.22697112865226213,0.201974727261451,0.0009146889788098633,0.0006195342866703868,0.00013778700667899102,688,155,149,1.867127537727356,DIGIT_Marker_medium_2mm_r1,sym500,23.1,320x180,2.0
0.06791933625936508,0.026997515931725502,0.03467307612299919,0.06002764776349068,73,76,0.08422882854938507,0.4558278024196625,0.16757430136203766,0.9732241630554199,0.9660296440124512,64,64,1,29,30,0.2423154365184695,0.20440274515459614,0.0007561209495179355,0.0005030278698541224,0.00021016558457631618,688,155,149,1.980453372001648,DIGIT_Marker_medium_2mm_r1,exposure,6.3,48x27,1.0
0.06905369460582733,0.027560586109757423,0.046123433858156204,0.0665913075208664,73,76,0.08635194599628448,0.4558278024196625,0.16757430136203766,0.9718573093414307,0.9612182378768921,64,64,1,29,30,0.22613392874251964,0.20170176721388294,0.0007850680267438293,0.0005481172120198607,0.00021330392337404191,688,155,149,1.980453372001648,DIGIT_Marker_medium_2mm_r1,exposure,6.9,48x27,2.0
0.07522597908973694,0.03906778618693352,0.03692834451794624,0.0797993466258049,73,76,0.09216823428869247,0.45674583315849304,0.1683656871318817,0.968163013458252,0.950477123260498,64,64,1,26,30,0.24977449067803317,0.22070276506485478,0.0009115176508203149,0.0006034704856574535,0.00019268224423285574,688,155,149,1.9694100618362427,DIGIT_Marker_medium_2mm_r1,instant,7.1,48x27,1.0
0.08528062701225281,0.02814931981265545,0.04062750190496445,0.07961447536945343,73,76,0.11707589030265808,0.45674583315849304,0.1683656871318817,0.9486306309700012,0.9612953662872314,64,64,1,29,30,0.2601607192394345,0.2217353759273406,0.0007809267845004797,0.0005875175120308995,0.00021056232799310237,688,155,149,1.9694100618362427,DIGIT_Marker_medium_2mm_r1,instant,7.2,48x27,2.0
0.08185756206512451,0.034258920699357986,0.03968769311904907,0.08704978227615356,73,76,0.09841664135456085,0.4558781385421753,0.16884422302246094,0.9630107283592224,0.9462664127349854,64,64,1,29,30,0.2461448921713718,0.1936258808259041,0.0007787052309140563,0.0005382069502957165,0.00017913090414367616,688,155,149,1.9473376274108887,DIGIT_Marker_medium_2mm_r1,pre100,7.3,48x27,1.0
0.08001134544610977,0.02382834255695343,0.034920647740364075,0.08466532081365585,73,76,0.09574124217033386,0.4558781385421753,0.16884422302246094,0.964994490146637,0.9741528630256653,64,64,1,30,30,0.21184644588204318,0.18479997880997195,0.0008366359397768974,0.0006142116035334766,0.00018650743004400283,688,155,149,1.9473376274108887,DIGIT_Marker_medium_2mm_r1,pre100,7.2,48x27,2.0
0.05232935771346092,0.026999955996870995,0.037904780358076096,0.05676387622952461,73,76,0.06493110954761505,0.45148980617523193,0.166742205619812,0.9835603833198547,0.9640414118766785,64,64,1,30,30,0.21030447510785835,0.19960245932302167,0.000978310708887875,0.0010382424807175994,0.0001909496495500207,688,155,149,1.8834208250045776,DIGIT_Marker_medium_2mm_r1,sym250,7.2,48x27,1.0
0.06255607306957245,0.026098893955349922,0.03593802824616432,0.06762880086898804,73,76,0.07668203115463257,0.45148980617523193,0.166742205619812,0.9770716428756714,0.9728408455848694,64,64,1,29,30,0.1922628255777581,0.1823771107581354,0.0006017396226525307,0.00053451769053936,0.00018834142247214913,688,155,149,1.8834208250045776,DIGIT_Marker_medium_2mm_r1,sym250,7.3,48x27,2.0
0.06074977666139603,0.028528481721878052,0.032356999814510345,0.051691461354494095,73,76,0.07519520074129105,0.4471152424812317,0.162736713886261,0.9771050214767456,0.9668882489204407,64,64,1,25,30,0.23557133314221404,0.19910496127220892,0.0005224649212323129,0.0006114983698353171,0.00018473391537554562,688,155,149,1.867127537727356,DIGIT_Marker_medium_2mm_r1,sym500,7.0,48x27,1.0
0.06992969661951065,0.02478923089802265,0.03818754479289055,0.052678924053907394,73,76,0.0886799693107605,0.4471152424812317,0.162736713886261,0.9681572318077087,0.9696356058120728,64,64,1,25,30,0.23517116973566454,0.19182303028721964,0.0007812128751538694,0.0006389421760104597,0.0001822515914682299,688,155,149,1.867127537727356,DIGIT_Marker_medium_2mm_r1,sym500,7.2,48x27,2.0
