sensor,axis,width_px,median,min,max,suspect_hardware
soft_3mm_r1,Tz,48,0.0002413606416666,0.000206336058909,0.0002813771134242,False
soft_3mm_r1,Tz,80,0.0001457343023503,0.0001309455547016,0.0001766734494594,False
soft_3mm_r1,Tz,160,0.000142177377711,0.0001306131598539,0.0001450760610168,False
soft_3mm_r1,Tz,320,0.0001548457657918,0.0001364489144179,0.0001563213882036,False
soft_3mm_r1,Tz,426,0.0001553087931824,0.0001296204573009,0.0001716092374408,False
soft_3mm_r1,Tz,640,0.000166917394381,0.0001463355874875,0.0002080228732666,False
soft_3mm_r1,Tz,854,0.0001520712394267,0.0001475525641581,0.000182196861715,False
soft_3mm_r1,Tz,1280,0.0001270743086934,0.0001240861747646,0.0001392202684655,False
soft_3mm_r1,Tz,1920,0.0001557445211801,0.0001335241686319,0.0001568378938827,False
medium_1mm_r1,Tx,8,0.002711062086746,0.0024190077092498,0.0027355030179023,False
medium_1mm_r1,Tx,16,0.0019120573997497,0.001867875107564,0.0020652385428547,False
medium_1mm_r1,Tx,32,0.0015699684154242,0.001408634474501,0.0017999919364228,False
medium_1mm_r1,Tx,48,0.0012478060089051,0.0012255464680492,0.0016011241823434,False
medium_1mm_r1,Tx,80,0.0011955162044614,0.0010378414299339,0.0013823922490701,False
medium_1mm_r1,Tx,160,0.0010789065854623,0.0010028445394709,0.0014854931505396,False
medium_1mm_r1,Tx,320,0.0013468118850141,0.001263337326236,0.0015363907441496,False
medium_1mm_r1,Tx,426,0.0013290870701894,0.0012440199498087,0.0018374355277046,False
medium_1mm_r1,Tx,640,0.0013751520309597,0.0012938319705426,0.0014180529396981,False
medium_1mm_r1,Tx,854,0.0013361372984945,0.0012899452121928,0.0014038328081369,False
medium_1mm_r1,Tx,1280,0.0013161204988136,0.0012451314833015,0.0013979168143123,False
medium_1mm_r1,Tx,1920,0.0013905161758884,0.0013035115553066,0.0015411138301715,False
medium_1mm_r1,Ty,8,0.0021907906047999,0.0017146619502454,0.0029774259310215,False
medium_1mm_r1,Ty,16,0.001257809693925,0.0012391090858727,0.0014374705497175,False
medium_1mm_r1,Ty,32,0.0009778513340279,0.0009004450403153,0.0010612212354317,False
medium_1mm_r1,Ty,48,0.0011426338460296,0.0008857793291099,0.0011676672147586,False
medium_1mm_r1,Ty,80,0.0009906969498842,0.000880611303728,0.001461834530346,False
medium_1mm_r1,Ty,160,0.0009951426181942,0.0007415750878863,0.0010269770864397,False
medium_1mm_r1,Ty,320,0.0008203877368941,0.0008132600341923,0.0009447232005186,False
medium_1mm_r1,Ty,426,0.0007879139739088,0.0007562243263237,0.0008956547826528,False
medium_1mm_r1,Ty,640,0.0008238041773438,0.0006998252356424,0.0011004535481333,False
medium_1mm_r1,Ty,854,0.0008903824491426,0.0008534406078979,0.0009076961432583,False
medium_1mm_r1,Ty,1280,0.0008057596278376,0.0008054623613134,0.0011505817528814,False
medium_1mm_r1,Ty,1920,0.0008557833498343,0.0006901579909026,0.0009702076204121,False
medium_1mm_r1,Tz,8,0.0001722590386634,0.0001644369185669,0.0001741639571264,False
medium_1mm_r1,Tz,16,0.0001666193566052,0.0001612699270481,0.00017233446124,False
medium_1mm_r1,Tz,32,0.0001689678902039,0.0001538124924991,0.0001828935637604,False
medium_1mm_r1,Tz,48,0.0001710339274723,0.0001682662259554,0.0001769256487023,False
medium_1mm_r1,Tz,80,0.0002059176767943,0.0001823300990508,0.0002177168644266,False
medium_1mm_r1,Tz,160,0.0001931240258272,0.0001891020074253,0.0002225531061412,False
medium_1mm_r1,Tz,320,0.0001690570206847,0.0001689628261374,0.0001938805071404,False
medium_1mm_r1,Tz,426,0.0001961481757462,0.000189533791854,0.000215588210267,False
medium_1mm_r1,Tz,640,0.0002065391017822,0.0002011331525864,0.0002144582540495,False
medium_1mm_r1,Tz,854,0.0001713273813948,0.0001618730602785,0.0001957835629582,False
medium_1mm_r1,Tz,1280,0.0001780837337719,0.0001603213895577,0.0001892022119136,False
medium_1mm_r1,Tz,1920,0.0001699904969427,0.0001626416051294,0.0001779318408807,False
medium_2mm_r1,Tx,8,0.0016448843525722,0.0013872601557523,0.0018470303621143,False
medium_2mm_r1,Tx,16,0.0009764187852852,0.0007994143525138,0.0011232543038204,False
medium_2mm_r1,Tx,32,0.000887973990757,0.000868989736773,0.0010884774383157,False
medium_2mm_r1,Tx,48,0.0007360824383795,0.0006292490288615,0.0007696390966884,False
medium_2mm_r1,Tx,80,0.0006794373039156,0.0005310832639224,0.0009067840874195,False
medium_2mm_r1,Tx,160,0.0007618215167894,0.0007359158480539,0.0010548173449933,False
medium_2mm_r1,Tx,320,0.0007973762112669,0.0006518537993542,0.0008332835277542,False
medium_2mm_r1,Tx,426,0.0007997838547453,0.0006495050620287,0.0008258408633992,False
