sensor,width_px,height_px,split,seed,fx_mae,fy_mae,fz_mae,fz_rmse,res_mae,res_rmse,mag_mae,res_mae_shear,res_mae_normal,fz_mae_baseline,fz_r2,lat_mae,lat_mae_baseline,lat_r2,lat_mae_shear,fz_mae_normal,n_test_shear,n_test_normal,norm,rep,n_train,n_val,n_test,fz_range,tx_mae,ty_mae,tz_mae,epochs,epochs_run,best_epoch,train_loss,val_loss,batch,micro_batch,accum,seconds,sh,res,res_kind,density_px_per_mm2
hard_3mm_r1,640,360,cycle,1,0.0357987508177757,0.0433794111013412,0.0626881495118141,0.0811091363430023,0.0972226187586784,0.1150633171200752,0.0656915679574012,0.1265642791986465,0.0712665468454361,0.3240051865577698,0.9625321626663208,0.0422266498208045,0.1864441782236099,0.9233573079109192,0.0696969106793403,0.0578528121113777,69,78,none,colour,694,159,147,1.882449984550476,0.0008890382596291,0.0008767973049543,0.0001364091440336,30,30,29,0.144948566166056,0.2834078620814677,64,32,2,28.8,0.039589080959558445,0.0972226187586784,실측,1058.678060444444
hard_3mm_r1,640,360,cycle,2,0.0338039621710777,0.0350255258381366,0.0660186856985092,0.0834985971450805,0.0938091352581977,0.1123934984207153,0.067423902451992,0.1226819902658462,0.0682677701115608,0.3240051865577698,0.9602920413017272,0.0408773049712181,0.1864441782236099,0.9288924932479858,0.063818946480751,0.0591310001909732,69,78,none,colour,694,159,147,1.882449984550476,0.0012059365399181,0.000859762658365,0.0001363961928291,30,30,24,0.1916157096538489,0.2700745264689128,64,32,2,28.6,0.034414744004607145,0.0938091352581977,실측,1058.678060444444
hard_3mm_r1,426,240,cycle,0,0.0346672013401985,0.0335743576288223,0.0699526518583297,0.0874601006507873,0.0980116352438926,0.1154782548546791,0.0691841915249824,0.1282094120979309,0.0712981969118118,0.3240051865577698,0.9564348459243774,0.0420232750475406,0.1864441782236099,0.922540843486786,0.0708581805229187,0.0629379451274871,69,78,none,colour,694,159,147,1.882449984550476,0.0009401044226251,0.0009337844094261,0.0001585193385835,30,30,28,0.1740099504289434,0.2884841235178821,64,64,1,14.8,0.0341207794845104,0.0980116352438926,실측,469.05434496390626
hard_3mm_r1,426,240,cycle,1,0.0408050566911697,0.0484984964132308,0.0749214217066764,0.0967261344194412,0.1110317483544349,0.1267679631710052,0.0792526453733444,0.1280740201473236,0.0959559008479118,0.3240051865577698,0.9467147588729858,0.0605670511722564,0.1864441782236099,0.9004305601119995,0.068820521235466,0.0698593780398368,69,78,none,colour,694,159,147,1.882449984550476,0.0009579801699146,0.0010457474272698,0.0001342266041319,30,30,22,0.206235499478211,0.2927593255192978,64,64,1,13.2,0.04465177655220025,0.1110317483544349,실측,469.05434496390626
hard_3mm_r1,426,240,cycle,2,0.0444095805287361,0.0362612046301364,0.0715071856975555,0.0926348716020584,0.1057929471135139,0.1269298493862152,0.0780241340398788,0.1372075378894806,0.0780031159520149,0.3240051865577698,0.9511270523071288,0.0462604910135269,0.1864441782236099,0.9084501266479492,0.0779230520129203,0.0662648826837539,69,78,none,colour,694,159,147,1.882449984550476,0.0010029566474258,0.0013125797268003,0.0001396818697685,30,30,29,0.134428236601332,0.2983646572760816,64,64,1,13.3,0.04033539257943625,0.1057929471135139,실측,469.05434496390626
hard_3mm_r1,320,180,cycle,0,0.0467276349663734,0.0308927968144416,0.0639596208930015,0.079147070646286,0.0975431501865387,0.1125358864665031,0.067164309322834,0.1288155913352966,0.0698790550231933,0.3240051865577698,0.9643229246139526,0.0440554767847061,0.1864441782236099,0.9159342050552368,0.073028840124607,0.0561761483550071,69,78,none,colour,694,159,147,1.882449984550476,0.0008004577830433,0.0008543576695956,0.0001460330531699,30,30,28,0.1793381803660983,0.2802897159408473,64,64,1,9.0,0.0388102158904075,0.0975431501865387,실측,264.669515111111
hard_3mm_r1,320,180,cycle,1,0.031886763870716,0.0316020473837852,0.0598346441984176,0.0798853114247322,0.0856914743781089,0.1030050069093704,0.0615794509649276,0.115010492503643,0.059755403548479,0.3240051865577698,0.9636542797088624,0.0368697680532932,0.1864441782236099,0.9499168395996094,0.0541099272668361,0.0485580377280712,69,78,none,colour,694,159,147,1.882449984550476,0.0009290257585234,0.0007560111698694,0.0001464851229684,30,30,30,0.1202163483292637,0.2757741820137456,64,64,1,7.8,0.0317444056272506,0.0856914743781089,실측,264.669515111111
hard_3mm_r1,320,180,cycle,2,0.034774325788021,0.0379102826118469,0.074483536183834,0.0933325961232185,0.1038348898291587,0.1204769536852836,0.0760561004281044,0.1353373378515243,0.075967326760292,0.3240051865577698,0.9503880739212036,0.0392406173050403,0.1864441782236099,0.9348179697990416,0.0642581135034561,0.0661441758275032,69,78,none,colour,694,159,147,1.882449984550476,0.000997919938527,0.0008120005368255,0.0001572896144352,30,30,30,0.135368540926007,0.2670476241681561,64,64,1,7.8,0.03634230419993395,0.1038348898291587,실측,264.669515111111
hard_3mm_r1,160,90,cycle,0,0.033026747405529,0.0360305830836296,0.063532531261444,0.0835113152861595,0.0919141918420791,0.106401614844799,0.0631312653422355,0.1158199906349182,0.0707667544484138,0.3240051865577698,0.960279941558838,0.0332000628113746,0.1864441782236099,0.9586388468742372,0.051313042640686,0.0532945990562438,69,78,none,colour,694,159,147,1.882449984550476,0.0011181873269379,0.0006107548833824,0.0001376095315208,30,30,21,0.2288819953412762,0.2915052018075619,64,64,1,3.7,0.0345286652445793,0.0919141918420791,실측,66.16737877777776
hard_3mm_r1,160,90,cycle,1,0.025538433343172,0.0448532029986381,0.0726634338498115,0.100833460688591,0.0997893437743187,0.1271851360797882,0.0674745291471481,0.1429361402988433,0.0616210177540779,0.3240051865577698,0.942093312740326,0.035328883677721,0.1864441782236099,0.9594341516494752,0.0477960035204887,0.0492384433746337,69,78,none,colour,694,159,147,1.882449984550476,0.0011406728299334,0.0006654497701674,0.0001423320791218,30,30,30,0.1861440633834267,0.2740809902455072,64,64,1,2.9,0.03519581817090505,0.0997893437743187,실측,66.16737877777776
hard_3mm_r1,160,90,cycle,2,0.0388597063720226,0.0267293378710746,0.0699056610465049,0.0876360237598419,0.0950002372264862,0.1089956760406494,0.0705205276608467,0.1249704360961914,0.068488135933876,0.3240051865577698,0.9562594294548036,0.0344967730343341,0.1864441782236099,0.953807294368744,0.055129662156105,0.0548751167953014,69,78,none,colour,694,159,147,1.882449984550476,0.0006889959331601,0.001105074188672,0.0001508935529273,30,30,28,0.1963693882615147,0.2791986885310719,64,64,1,2.8,0.0327945221215486,0.0950002372264862,실측,66.16737877777776
hard_3mm_r1,80,45,cycle,0,0.026999082416296,0.0394566804170608,0.0782213285565376,0.1102031543850898,0.1038704738020896,0.1383800059556961,0.0822347253561019,0.1428713202476501,0.069369725883007,0.3240051865577698,0.9308316707611084,0.0353779233992099,0.1864441782236099,0.9226876497268676,0.0603401139378547,0.0637929737567901,69,78,none,colour,694,159,147,1.882449984550476,0.0009412821382284,0.0007300818106159,0.0001298362767556,30,30,29,0.2482524715170736,0.2600086979896017,64,64,1,2.8,0.0332278814166784,0.1038704738020896,실측,16.54184469444444
hard_3mm_r1,80,45,cycle,1,0.0353649668395519,0.0297058392316102,0.0659597963094711,0.0878637135028839,0.0898356288671493,0.113508902490139,0.0650295168161392,0.1227709427475929,0.0607005320489406,0.3240051865577698,0.9560317993164062,0.0342902764678001,0.1864441782236099,0.9567148089408876,0.0516040176153183,0.0531744472682476,69,78,none,colour,694,159,147,1.882449984550476,0.0009377608075737,0.0009968901285901,0.0001374238927382,30,30,30,0.2328695811180972,0.2586553621592012,64,64,1,2.0,0.03253540303558105,0.0898356288671493,실측,16.54184469444444
hard_3mm_r1,80,45,cycle,2,0.0305704809725284,0.0318724960088729,0.0632088407874107,0.0825292319059372,0.0887669771909713,0.1091376543045044,0.0678910985589027,0.1220317259430885,0.0593404881656169,0.3240051865577698,0.9612086415290833,0.0378177650272846,0.1864441782236099,0.9325237274169922,0.0641625151038169,0.0531683079898357,69,78,none,colour,694,159,147,1.882449984550476,0.0009787534363567,0.0007961711962707,0.0001327544596279,30,30,30,0.2480622574644061,0.2463469715238367,64,64,1,2.1,0.031221488490700652,0.0887669771909713,실측,16.54184469444444
hard_3mm_r1,48,27,cycle,0,0.0287335105240345,0.0363024957478046,0.0695240497589111,0.0876548811793327,0.0932489708065986,0.1093776524066925,0.0713514238595962,0.1185854896903038,0.0708358883857727,0.3240051865577698,0.9562405943870544,0.0323267504572868,0.1864441782236099,0.9597651958465576,0.0468076430261135,0.0590470880270004,69,78,none,colour,694,159,147,1.882449984550476,0.0008076939266175,0.0007202372653409,0.0001336480054305,30,30,30,0.2483332383873139,0.2584695516142455,64,64,1,2.8,0.03251800313591955,0.0932489708065986,실측,5.9550640900000005
hard_3mm_r1,48,27,cycle,1,0.0312274098396301,0.0359357595443725,0.0670482590794563,0.0955587178468704,0.0934187248349189,0.1225255504250526,0.0696858912706375,0.1137952804565429,0.0753933191299438,0.3240051865577698,0.9479932188987732,0.0374439619481563,0.1864441782236099,0.928977370262146,0.0484868250787258,0.0644202604889869,69,78,none,colour,694,159,147,1.882449984550476,0.0008968188776634,0.0007272172369994,0.0001308804639847,30,30,30,0.2461966630017723,0.2464240032172053,64,64,1,1.9,0.0335815846920013,0.0934187248349189,실측,5.9550640900000005
hard_3mm_r1,48,27,cycle,2,0.0274300798773765,0.0311172567307949,0.0755448341369628,0.0954200476408004,0.0945708975195884,0.1139391735196113,0.0759619250893592,0.1213783174753189,0.0708566382527351,0.3240051865577698,0.9481440782546996,0.0306171793490648,0.1864441782236099,0.9613462090492249,0.0489020757377147,0.0646283030509948,69,78,none,colour,694,159,147,1.882449984550476,0.0007222340791486,0.0007085197721607,0.0001281719887629,30,30,30,0.2614053731692971,0.2682560794758347,64,64,1,1.9,0.0292736683040857,0.0945708975195884,실측,5.9550640900000005
hard_3mm_r1,32,18,cycle,0,0.0388217307627201,0.0409468784928321,0.0962785258889198,0.162519097328186,0.1248010098934173,0.1831235736608505,0.0984831675887107,0.1514594703912735,0.1012185141444206,0.3240051865577698,0.8495721817016602,0.0423496030271053,0.1864441782236099,0.9229036569595336,0.0656043887138366,0.0913161411881446,69,78,none,colour,694,159,147,1.882449984550476,0.001271907123737,0.0013989306753501,0.000128734332975,30,30,20,0.306179351696707,0.2684227865447038,64,64,1,3.2,0.039884304627776104,0.1248010098934173,실측,2.646695151111111
hard_3mm_r1,32,18,cycle,1,0.0275272261351346,0.0567873865365982,0.100859947502613,0.1667251288890838,0.1294843256473541,0.1988778412342071,0.0839711129665374,0.2029842436313629,0.064465157687664,0.3240051865577698,0.8416851758956909,0.0403595939278602,0.1864441782236099,0.9222709536552428,0.0656546130776405,0.055177878588438,69,78,none,colour,694,159,147,1.882449984550476,0.0013669168110936,0.0006968171801418,0.0001333173568127,30,30,30,0.2839069009170752,0.2756514039429478,64,64,1,2.2,0.042157306335866396,0.1294843256473541,실측,2.646695151111111
hard_3mm_r1,32,18,cycle,2,0.0394897572696208,0.0446783192455768,0.0666327700018882,0.0843645483255386,0.104751355946064,0.1231306940317154,0.0681651830673217,0.1329141706228256,0.0798380896449089,0.3240051865577698,0.9594641327857972,0.0512845031917095,0.1864441782236099,0.896278440952301,0.0786765366792678,0.0667990818619728,69,78,none,colour,694,159,147,1.882449984550476,0.0010672721546143,0.0008920820546336,0.0001256098184967,30,30,26,0.3346150285572414,0.2873590937200582,64,64,1,2.2,0.0420840382575988,0.104751355946064,실측,2.646695151111111
hard_3mm_r1,16,9,cycle,0,0.118094764649868,0.1502034217119217,0.073202908039093,0.099246971309185,0.236940786242485,0.9294610023498536,0.1924721300601959,0.160997986793518,0.3041209578514099,0.3240051865577698,0.9439011812210084,0.1814413219690323,0.1864441782236099,-14.774415969848633,0.10255116969347,0.0751043111085891,69,78,none,colour,694,159,147,1.882449984550476,0.0045559760183095,0.0014798019547015,0.0001936822227435,30,30,30,0.2960299208803204,0.3112586639212362,64,64,1,3.7,0.13414909318089485,0.236940786242485,실측,0.6616737877777777
hard_3mm_r1,16,9,cycle,1,0.0398515872657299,0.0501660481095314,0.0685912519693374,0.0861864537000656,0.1120843663811683,0.1398334056138992,0.0743902698159217,0.1455336809158325,0.0824945792555809,0.3240051865577698,0.9576944708824158,0.0560195185244083,0.1864441782236099,0.8352690935134888,0.0845483392477035,0.067129336297512,69,78,none,colour,694,159,147,1.882449984550476,0.0013900335179641,0.0011387023841962,0.0001263706217287,30,30,30,0.3163991730220036,0.2954512422189772,64,64,1,2.1,0.04500881768763065,0.1120843663811683,실측,0.6616737877777777
hard_3mm_r1,16,9,cycle,2,0.0434764325618743,0.0495259314775466,0.0770962089300155,0.0950677618384361,0.1177314221858978,0.1402858793735504,0.0827941298484802,0.1480078250169754,0.090948462486267,0.3240051865577698,0.9485262632369996,0.0539052337408065,0.1864441782236099,0.8541474938392639,0.0868124440312385,0.0760070011019706,69,78,none,colour,694,159,147,1.882449984550476,0.0012837237445637,0.0011141971917822,0.0001298343704547,30,30,30,0.3386766010471311,0.3139603872719051,64,64,1,2.2,0.04650118201971045,0.1177314221858978,실측,0.6616737877777777
hard_3mm_r1,8,5,cycle,0,0.0569071359932422,0.055232185870409,0.101065807044506,0.1283607929944992,0.1529173552989959,0.1843264102935791,0.1091550290584564,0.2036253958940506,0.108060248196125,0.3240051865577698,0.906160831451416,0.0718632936477661,0.1864441782236099,0.7498241662979126,0.1240377426147461,0.0988944098353385,69,78,none,colour,694,159,147,1.882449984550476,0.0012879995629191,0.0014702782500535,0.0001332425163127,30,30,26,0.3489536428314121,0.3480785117959076,64,64,1,3.7,0.056069660931825596,0.1529173552989959,실측,0.16541844694444444
hard_3mm_r1,8,5,cycle,1,0.0809819251298904,0.0565733350813388,0.1011669337749481,0.1242728009819984,0.1751249730587005,0.2201343774795532,0.1011859774589538,0.251040369272232,0.1079690605401992,0.3240051865577698,0.9120427370071412,0.0894296765327453,0.1864441782236099,0.5335577726364136,0.1630381494760513,0.0985660403966903,69,78,none,colour,694,159,147,1.882449984550476,0.0014128994662314,0.0020638138521462,0.0001325042685493,30,30,30,0.3354192316016821,0.3542247148429822,64,64,1,2.2,0.0687776301056146,0.1751249730587005,실측,0.16541844694444444
hard_3mm_r1,8,5,cycle,2,0.0639906302094459,0.0549491718411445,0.1004916653037071,0.1300828009843826,0.1569207310676574,0.1885527372360229,0.1065160036087036,0.196984514594078,0.12147968262434,0.3240051865577698,0.9036261439323424,0.0799465700984001,0.1864441782236099,0.7052909135818481,0.1348865777254104,0.1067963987588882,69,78,none,colour,694,159,147,1.882449984550476,0.0014106790767982,0.0015052238013595,0.0001270658540306,30,30,30,0.3705017271234254,0.330919751581156,64,64,1,2.1,0.0594699010252952,0.1569207310676574,실측,0.16541844694444444
medium_1mm_r1,1920,1080,cycle,0,0.0338064059615135,0.0659362226724624,0.096590407192707,0.1573740392923355,0.1358852982521057,0.1917803734540939,0.1013828143477439,0.1817947179079055,0.0899758785963058,0.4648659825325012,0.9277332425117492,0.053520880639553,0.2040708512067794,0.883619487285614,0.0736845880746841,0.0709355771541595,80,80,none,colour,704,136,160,3.3207101821899414,0.0014508488820865,0.0009238250786438,0.0001854381698649,30,30,25,0.1652311952361329,0.2756353187210419,64,4,16,255.3,0.04987131431698795,0.1358852982521057,실측,12904.96
medium_1mm_r1,1920,1080,cycle,1,0.0296542681753635,0.058241493999958,0.1071685925126075,0.1552476286888122,0.1379259973764419,0.1835576742887497,0.1081108078360557,0.1712159216403961,0.1046360731124877,0.4648659825325012,0.9296729564666748,0.0509856455028057,0.2040708512067794,0.8937069177627563,0.0726921036839485,0.0941226929426193,80,80,none,colour,704,136,160,3.3207101821899414,0.0013905497035011,0.0007018574397079,0.0001605492143426,30,30,30,0.1375571629984981,0.2712667768492418,64,4,16,256.5,0.04394788108766075,0.1379259973764419,실측,12904.96
medium_1mm_r1,1920,1080,cycle,2,0.0408101007342338,0.0605367831885814,0.1093846932053566,0.1646641790866851,0.1474750190973281,0.1973524093627929,0.1123339161276817,0.196902722120285,0.0980473011732101,0.4648659825325012,0.9208828806877136,0.0522813871502876,0.2040708512067794,0.8842076063156128,0.074803426861763,0.084896370768547,80,80,none,colour,704,136,160,3.3207101821899414,0.0013775447150692,0.0010258893016725,0.0001860192569438,30,30,27,0.1931740383363583,0.2784158589647096,64,4,16,256.1,0.0506734419614076,0.1474750190973281,실측,12904.96
medium_1mm_r1,1280,720,cycle,0,0.0311589986085891,0.0501991137862205,0.1065993756055831,0.1596233397722244,0.1336248368024826,0.1820359379053115,0.1049389094114303,0.181525245308876,0.0857244282960891,0.4648659825325012,0.9256527423858644,0.0418109819293022,0.2040708512067794,0.9198637008666992,0.0628739967942237,0.0734160244464874,80,80,none,colour,704,136,160,3.3207101821899414,0.0011277295416221,0.0007212752243503,0.0001891472347779,30,30,26,0.1461815353144299,0.257079727071173,64,8,8,112.1,0.0406790561974048,0.1336248368024826,실측,5735.537777777778
medium_1mm_r1,1280,720,cycle,1,0.0287389513105154,0.0568802841007709,0.1090010851621627,0.1783248037099838,0.1383562833070755,0.2030564993619918,0.1105108484625816,0.1842550039291381,0.0924575701355934,0.4648659825325012,0.9072111248970032,0.0460169054567813,0.2040708512067794,0.9055820107460022,0.0668845549225807,0.0820744261145591,80,80,none,colour,704,136,160,3.3207101821899414,0.0012661477085202,0.0006794724031351,0.0001586072175996,30,30,24,0.1550418947908011,0.2728387546889922,64,8,8,111.3,0.04280961770564315,0.1383562833070755,실측,5735.537777777778
medium_1mm_r1,1280,720,cycle,2,0.0293177254498004,0.0661297217011451,0.1241833344101905,0.1759987771511078,0.1564743220806121,0.2010838389396667,0.1236762031912803,0.1846478879451751,0.1283007562160492,0.4648659825325012,0.909615993499756,0.0586979277431964,0.2040708512067794,0.891732394695282,0.0682311505079269,0.1074665933847427,80,80,none,colour,704,136,160,3.3207101821899414,0.0013402698095887,0.0007077534100972,0.0001717682753223,30,30,29,0.1240757538259706,0.2843477392897886,64,8,8,111.5,0.04772372357547275,0.1564743220806121,실측,5735.537777777778
medium_1mm_r1,854,480,cycle,0,0.0466849543154239,0.0583956055343151,0.1153785735368728,0.1589624881744384,0.1538332253694534,0.1918058097362518,0.1113082617521286,0.2042367756366729,0.103429690003395,0.4648659825325012,0.9262670278549194,0.0473614856600761,0.2040708512067794,0.9101308584213256,0.0658084601163864,0.0848575681447982,80,80,none,colour,704,136,160,3.3207101821899414,0.0012235867325216,0.0010082467924803,0.0001694948296062,30,30,23,0.1901480091566389,0.2865911529344671,64,16,4,52.2,0.0525402799248695,0.1538332253694534,실측,2553.112469444444
medium_1mm_r1,854,480,cycle,1,0.0321464799344539,0.049864862114191,0.1035650372505188,0.1462609618902206,0.130639836192131,0.1691842228174209,0.1007228642702102,0.1697857826948166,0.0914938896894455,0.4648659825325012,0.9375792145729064,0.0429824292659759,0.2040708512067794,0.9308528900146484,0.0567141883075237,0.0781118273735046,80,80,none,colour,704,136,160,3.3207101821899414,0.0011496020015329,0.000750973878894,0.0001887297257781,30,30,28,0.168983514166691,0.2653898509109721,64,16,4,51.3,0.041005671024322454,0.130639836192131,실측,2553.112469444444
medium_1mm_r1,854,480,cycle,2,0.0336382538080215,0.0620253458619117,0.1126622557640075,0.1730631589889526,0.1467994749546051,0.1989393085241317,0.1119635924696922,0.1963974982500076,0.0972014293074607,0.4648659825325012,0.9126060009002686,0.0573358163237571,0.2040708512067794,0.8935469388961792,0.0679643303155899,0.0719999074935913,80,80,none,colour,704,136,160,3.3207101821899414,0.0012888505589216,0.0008273584535345,0.0001794424460968,30,30,27,0.148742775009437,0.2742824747281916,64,16,4,51.3,0.0478317998349666,0.1467994749546051,실측,2553.112469444444
medium_1mm_r1,640,360,cycle,0,0.0330396741628646,0.0661832690238952,0.1542510539293289,0.2062024772167205,0.1859500110149383,0.2315456867218017,0.1511448323726654,0.219558760523796,0.1523412466049194,0.4648659825325012,0.8759319186210632,0.048876766115427,0.2040708512067794,0.9113447070121764,0.0664623752236366,0.1425808668136596,80,80,none,colour,704,136,160,3.3207101821899414,0.0013845337089151,0.0008253877749666,0.0001858728355728,30,30,21,0.1825647591189904,0.2869768949115978,64,32,2,29.2,0.0496114715933799,0.1859500110149383,실측,1433.8844444444444
medium_1mm_r1,640,360,cycle,1,0.0337077528238296,0.0559812411665916,0.1056750044226646,0.1510206460952758,0.1375770419836044,0.1799473315477371,0.105430744588375,0.1804251372814178,0.094728946685791,0.4648659825325012,0.93345046043396,0.0445724092423915,0.2040708512067794,0.919735848903656,0.0633280500769615,0.0822454318404197,80,80,none,colour,704,136,160,3.3207101821899414,0.0012362266425043,0.0008356961188837,0.0001856435264926,30,30,27,0.1862214600498026,0.2702692186131197,64,32,2,28.6,0.044844496995210606,0.1375770419836044,실측,1433.8844444444444
medium_1mm_r1,640,360,cycle,2,0.0397636219859123,0.0569772832095623,0.0967604741454124,0.1468753069639206,0.1341252028942108,0.1726786345243454,0.094340369105339,0.1574191600084304,0.1108312755823135,0.4648659825325012,0.9370537400245668,0.0581806674599647,0.2040708512067794,0.8994178771972656,0.0600570663809776,0.0826904401183128,80,80,none,colour,704,136,160,3.3207101821899414,0.0012743648840114,0.0008236141875386,0.0001784652995411,30,30,28,0.1294691687957807,0.2754431226674248,64,32,2,28.7,0.0483704525977373,0.1341252028942108,실측,1433.8844444444444
medium_1mm_r1,426,240,cycle,0,0.0329912044107914,0.054479818791151,0.1262231767177581,0.1850127875804901,0.1545498669147491,0.2082088589668274,0.1256236732006073,0.1973393261432647,0.1117604151368141,0.4648659825325012,0.9001206159591675,0.0435036197304725,0.2040708512067794,0.9281491041183472,0.0584655031561851,0.0985152572393417,80,80,none,colour,704,136,160,3.3207101821899414,0.0012932468671351,0.0006528391386382,0.0001770088128978,30,30,29,0.147508445111188,0.2679437398910522,64,64,1,14.8,0.043735511600971194,0.1545498669147491,실측,635.292025
medium_1mm_r1,426,240,cycle,1,0.0396425575017929,0.0558218732476234,0.1394525319337844,0.1871807426214218,0.1686392575502395,0.2076878696680069,0.1367737352848053,0.2188313454389572,0.1184471622109413,0.4648659825325012,0.8977661728858948,0.0570198073983192,0.2040708512067794,0.9063634276390076,0.0607157461345195,0.0942418351769447,80,80,none,colour,704,136,160,3.3207101821899414,0.0011728274403139,0.0007464770460501,0.0001839568722061,30,30,27,0.1707830876111984,0.2803895876688115,64,64,1,13.3,0.04773221537470815,0.1686392575502395,실측,635.292025
medium_1mm_r1,426,240,cycle,2,0.0436950176954269,0.053942896425724,0.1273107528686523,0.1758654415607452,0.1597070395946502,0.1981493085622787,0.1222056522965431,0.1977458894252777,0.1216681972146034,0.4648659825325012,0.9097528457641602,0.0584775917232036,0.2040708512067794,0.9004470705986023,0.0524723343551158,0.0887354463338851,80,80,none,colour,704,136,160,3.3207101821899414,0.0010427655652165,0.0006831888458691,0.0001756679994286,30,30,26,0.1784732348539612,0.2839209454901078,64,64,1,13.4,0.04881895706057545,0.1597070395946502,실측,635.292025
medium_1mm_r1,320,180,cycle,0,0.0360083654522895,0.053117424249649,0.0956087484955787,0.1429696977138519,0.1281894743442535,0.1671354323625564,0.0951355099678039,0.1632538139820099,0.093125119805336,0.4648659825325012,0.9403568506240844,0.0484389066696167,0.2040708512067794,0.9229267835617064,0.0556639544665813,0.0704747959971427,80,80,none,colour,704,136,160,3.3207101821899414,0.0013437009183689,0.0007699598209001,0.0001914679014589,30,30,29,0.1454158228906718,0.267446121748756,64,64,1,9.0,0.044562894850969245,0.1281894743442535,실측,358.4711111111111
medium_1mm_r1,320,180,cycle,1,0.0412022545933723,0.0507484450936317,0.1365944445133209,0.1755838245153427,0.1650281399488449,0.194737046957016,0.130007654428482,0.187199980020523,0.1428562998771667,0.4648659825325012,0.9100416898727416,0.052991010248661,0.2040708512067794,0.917500376701355,0.053850419819355,0.1186609417200088,80,80,none,colour,704,136,160,3.3207101821899414,0.0012456204276531,0.0008105937158688,0.0001837070449255,30,30,25,0.1723920391364531,0.2929507511503556,64,64,1,7.9,0.045975349843502,0.1650281399488449,실측,358.4711111111111
medium_1mm_r1,320,180,cycle,2,0.0367314666509628,0.0645759329199791,0.1283900290727615,0.1778565049171447,0.1612624377012252,0.2041931599378585,0.1271072179079055,0.2027036398649215,0.1198212504386901,0.4648659825325012,0.907697856426239,0.0488515123724937,0.2040708512067794,0.9165521264076232,0.0607640966773033,0.0996710658073425,80,80,none,colour,704,136,160,3.3207101821899414,0.0018311047460883,0.0007512037409469,0.0001992694305954,30,30,21,0.235821855339137,0.3000090052099788,64,64,1,7.9,0.05065369978547095,0.1612624377012252,실측,358.4711111111111
medium_1mm_r1,160,90,cycle,0,0.0320472307503223,0.0421332791447639,0.1101239100098609,0.1499812453985214,0.1315533369779586,0.16683891415596,0.1080803424119949,0.163149282336235,0.0999574065208435,0.4648659825325012,0.9343633651733398,0.0393256247043609,0.2040708512067794,0.9447052478790284,0.0541756525635719,0.0903374925255775,80,80,none,colour,704,136,160,3.3207101821899414,0.0013121528318151,0.0007811163086444,0.0001813202979974,30,30,26,0.1741527901454405,0.2618395019980037,64,64,1,3.7,0.0370902549475431,0.1315533369779586,실측,89.61777777777777
medium_1mm_r1,160,90,cycle,1,0.0349320247769355,0.0502376668155193,0.1389586925506591,0.1746836900711059,0.1616218835115432,0.1921096295118332,0.1348528414964676,0.2060851156711578,0.1171586364507675,0.4648659825325012,0.9109616279602052,0.0451129153370857,0.2040708512067794,0.9346428513526917,0.0525885708630085,0.1013441830873489,80,80,none,colour,704,136,160,3.3207101821899414,0.001081870868802,0.0007594175403937,0.0002019177190959,30,30,21,0.2077926153486425,0.2703192128854639,64,64,1,2.8,0.0425848457962274,0.1616218835115432,실측,89.61777777777777
medium_1mm_r1,160,90,cycle,2,0.0380351170897483,0.0452964156866073,0.1239282637834549,0.1753390580415725,0.1498041003942489,0.1932583600282669,0.121857188642025,0.176242709159851,0.1233654990792274,0.4648659825325012,0.9102923274040222,0.0431729964911937,0.2040708512067794,0.9347383975982666,0.0572677738964557,0.1091173142194747,80,80,none,colour,704,136,160,3.3207101821899414,0.0011838183272629,0.0010534571483731,0.0001897766487672,30,30,27,0.1587226871739734,0.2824911527773913,64,64,1,2.8,0.0416657663881778,0.1498041003942489,실측,89.61777777777777
medium_1mm_r1,80,45,cycle,0,0.0349080525338649,0.0477047339081764,0.0934027582406997,0.1280949711799621,0.1233945339918136,0.1552327126264572,0.095120683312416,0.1454949378967285,0.1012941375374794,0.4648659825325012,0.9521219730377196,0.0463934652507305,0.2040708512067794,0.9095056056976318,0.0538597181439399,0.0839810147881507,80,80,none,colour,704,136,160,3.3207101821899414,0.0011302555212751,0.000696494593285,0.0001985999260796,30,30,28,0.2133365259929136,0.2342670104082893,64,64,1,2.9,0.04130639322102065,0.1233945339918136,실측,22.404444444444444
medium_1mm_r1,80,45,cycle,1,0.0347127392888069,0.0788096562027931,0.0990482494235038,0.1226367056369781,0.1502490192651748,0.1956193447113037,0.1173047795891761,0.1964879631996154,0.1040100678801536,0.4648659825325012,0.9561153054237366,0.0750792399048805,0.2040708512067794,0.6473507881164551,0.1131369322538375,0.0896816030144691,80,80,none,colour,704,136,160,3.3207101821899414,0.000937356497161,0.0011792811565101,0.0001999853848246,30,30,28,0.2172711017456921,0.2593670715303982,64,64,1,2.0,0.0567611977458,0.1502490192651748,실측,22.404444444444444
