t,x,y,z,rx,ry,rz
1788453664.729284,37.9045,362.8593,37.9931,-179.2455,-0.5643,-118.018
1788453664.749424,37.9036,362.8614,37.9764,-179.246,-0.5639,-118.018
1788453664.769555,37.9024,362.8607,37.9585,-179.2463,-0.5636,-118.0178
1788453664.789622,37.9034,362.8653,37.9451,-179.2466,-0.5629,-118.018
1788453664.809713,37.9024,362.8607,37.9269,-179.2459,-0.5641,-118.0178
1788453664.829794,37.9048,362.8609,37.9135,-179.2454,-0.564,-118.018
1788453664.849926,37.9051,362.8564,37.9,-179.2449,-0.565,-118.018
1788453664.869994,37.903,362.8572,37.8796,-179.2447,-0.5656,-118.0178
1788453664.890134,37.9044,362.8569,37.8646,-179.2448,-0.5655,-118.018
1788453664.910276,37.9045,362.8567,37.8513,-179.245,-0.5653,-118.0178
1788453664.930466,37.903,362.8622,37.8322,-179.2461,-0.5642,-118.0178
1788453664.950616,37.9026,362.8622,37.8238,-179.2463,-0.5633,-118.0176
1788453664.970798,37.9039,362.8628,37.8299,-179.2466,-0.5629,-118.0178
1788453664.990868,37.9045,362.8596,37.8289,-179.246,-0.5636,-118.0178
1788453665.010937,37.9034,362.8598,37.832,-179.2465,-0.5637,-118.018
1788453665.031007,37.904,362.8591,37.8276,-179.246,-0.5639,-118.0178
1788453665.051076,37.9039,362.86,37.8302,-179.2463,-0.5636,-118.018
1788453665.071146,37.9044,362.8601,37.8285,-179.2462,-0.5635,-118.018
1788453665.091185,37.9039,362.86,37.8302,-179.2463,-0.5636,-118.018
1788453665.111251,37.9026,362.8597,37.8272,-179.2462,-0.5638,-118.0176
1788453665.131310,37.9043,362.8578,37.8285,-179.246,-0.5639,-118.0178
1788453665.151439,37.9045,362.8597,37.8272,-179.246,-0.5636,-118.018
1788453665.171598,37.9042,362.8583,37.8281,-179.2462,-0.5638,-118.0178
1788453665.191789,37.9046,362.8561,37.8263,-179.2459,-0.5641,-118.018
1788453665.211932,37.9037,362.8581,37.8298,-179.2464,-0.5639,-118.0178
1788453665.232001,37.9046,362.856,37.8281,-179.2459,-0.5641,-118.018
1788453665.252142,37.9041,362.8587,37.8294,-179.2463,-0.5636,-118.018
1788453665.272268,37.9045,362.8566,37.8277,-179.246,-0.5639,-118.018
1788453665.292407,37.9046,362.856,37.8281,-179.2459,-0.5641,-118.0178
1788453665.312629,37.9046,362.8561,37.8263,-179.2459,-0.5641,-118.018
