sample_index,t_rel_s,Fx_N,Fy_N,Fz_N,Tx_Nm,Ty_Nm,Tz_Nm
11935,5.967500,-61.184815730,39.340870755,106.036097054,0.370140144,0.617784072,-0.202336185
11936,5.968000,-61.230861649,39.350326679,106.163693584,0.369981797,0.617613427,-0.203399924
11937,5.968500,-61.221251906,39.342583455,106.102587088,0.369584210,0.616478034,-0.202441386
11938,5.969000,-61.216955468,39.346422839,106.092384723,0.370512848,0.616568235,-0.202683310
11939,5.969500,-61.224776904,39.353696150,106.034452300,0.370564428,0.616206169,-0.202288063
11940,5.970000,-61.237907241,39.343786940,106.046848023,0.369761351,0.616491000,-0.202499495
11941,5.970500,-61.231870227,39.339965220,106.080392744,0.370276665,0.616141807,-0.202595190
11942,5.971000,-61.244469112,39.348429003,106.047960769,0.369428720,0.616539043,-0.202729610
11943,5.971500,-61.245036308,39.368969750,106.037529623,0.369756144,0.616045064,-0.202989144
11944,5.972000,-61.237707062,39.359712077,106.127677694,0.369869919,0.616724264,-0.202999266
11945,5.972500,-61.224398319,39.342741094,106.071987439,0.370298819,0.616512000,-0.203167925
11946,5.973000,-61.206043238,39.377526827,106.061936979,0.369844264,0.616824637,-0.203276819
11947,5.973500,-61.250337939,39.374978228,106.118444173,0.369068758,0.617548434,-0.203216360
11948,5.974000,-61.211645099,39.340736729,106.035876455,0.369041531,0.616083534,-0.202622873
11949,5.974500,-61.213099196,39.337758000,106.034862143,0.369379195,0.616719241,-0.202259850
11950,5.975000,-61.198005895,39.377098650,106.140140417,0.369844063,0.617607233,-0.203063158
11951,5.975500,-61.222412095,39.368090480,106.048930687,0.369945744,0.617033915,-0.202825676
11952,5.976000,-61.186714432,39.327385263,106.060703505,0.370577328,0.616650560,-0.203159631
11953,5.976500,-61.183107823,39.336014356,106.082285960,0.369744148,0.616726395,-0.202900889
11954,5.977000,-61.206866152,39.340402612,106.024956906,0.369760937,0.617100453,-0.202488916
11955,5.977500,-61.222858175,39.360421468,106.046634454,0.370073165,0.616715592,-0.202374569
11956,5.978000,-61.195526833,39.334570079,105.998343711,0.370993092,0.616293109,-0.201729134
11957,5.978500,-61.238643570,39.332722006,106.081419511,0.369857627,0.616804649,-0.202689898
11958,5.979000,-61.244327284,39.340530297,106.034612024,0.369375385,0.616317429,-0.202284457
11959,5.979500,-61.237245244,39.381374649,105.990386376,0.369856598,0.616411457,-0.202325491
11960,5.980000,-61.246257306,39.337844839,106.103173561,0.369888809,0.616656069,-0.202562315
11961,5.980500,-61.229460246,39.362870286,106.130361113,0.369715540,0.616983526,-0.203563928
11962,5.981000,-61.177915604,39.376366494,106.024007936,0.370763779,0.616939171,-0.202260537
11963,5.981500,-61.222989647,39.378475700,106.049241370,0.370199834,0.616738571,-0.202952466
11964,5.982000,-61.221564180,39.337648818,106.027060207,0.369366558,0.617825559,-0.202815859
11965,5.982500,-61.213311605,39.340068109,106.104778025,0.369388281,0.617983469,-0.202621552
11966,5.983000,-61.214211961,39.338808036,106.080572122,0.369742635,0.616321381,-0.202579706
11967,5.983500,-61.223933687,39.346487682,106.083155280,0.370145220,0.617657130,-0.202891408
11968,5.984000,-61.238723285,39.355406746,106.188375074,0.370008383,0.617471252,-0.203963922
11969,5.984500,-61.214347204,39.342826513,106.162779532,0.369762498,0.617172646,-0.203289860
11970,5.985000,-61.220246151,39.347787335,106.116457664,0.369258332,0.617310114,-0.202865066
11971,5.985500,-61.217064627,39.351516840,106.103291648,0.370548856,0.617408132,-0.202417529
11972,5.986000,-61.223371751,39.334128388,106.079577125,0.370062399,0.616384776,-0.202352218
11973,5.986500,-61.215072241,39.327721719,106.116607329,0.369836614,0.616638232,-0.203115898
11974,5.987000,-61.253422128,39.378867825,106.117625213,0.369994868,0.616646957,-0.203250690
11975,5.987500,-61.227452132,39.329995163,106.083118137,0.368946110,0.616400891,-0.203153618
11976,5.988000,-61.215497997,39.321867150,105.967976211,0.369804078,0.616409892,-0.202447826
11977,5.988500,-61.222139733,39.356332928,106.102976888,0.369861233,0.617438752,-0.202299734
11978,5.989000,-61.198706470,39.350193539,106.150941853,0.369829072,0.617484059,-0.203054834
11979,5.989500,-61.244551660,39.342882601,106.164514964,0.369377177,0.617384502,-0.203638783
11980,5.990000,-61.192166625,39.344012762,106.037434504,0.369975196,0.618151569,-0.202557683
11981,5.990500,-61.236241935,39.376843997,106.138706811,0.369635044,0.616935141,-0.202866772
11982,5.991000,-61.222400813,39.340977057,106.047215892,0.369752294,0.617004250,-0.202477515
11983,5.991500,-61.151850565,39.321282111,105.989907361,0.369670164,0.616061732,-0.202412555
11984,5.992000,-61.237482809,39.345340285,106.140629777,0.369582757,0.617856021,-0.203182223
11985,5.992500,-61.184348949,39.345777258,106.095938526,0.369988099,0.618523524,-0.203068983
11986,5.993000,-61.206813458,39.330837734,106.059303690,0.369689530,0.617094648,-0.202687935
11987,5.993500,-61.213716273,39.349947641,106.138543371,0.369637746,0.617689005,-0.202717624
11988,5.994000,-61.239260647,39.344911648,106.185100739,0.370116178,0.617774413,-0.203147671
11989,5.994500,-61.239505999,39.320475775,106.068781087,0.369950050,0.617527177,-0.202216775
11990,5.995000,-61.229391824,39.344225406,106.104149241,0.369586945,0.617164986,-0.202654268
11991,5.995500,-61.215993948,39.328920595,106.000763456,0.370033916,0.616736914,-0.202178755
11992,5.996000,-61.231251651,39.328631933,105.991292414,0.369837994,0.616948264,-0.202533126
11993,5.996500,-61.222996242,39.359282366,106.059411601,0.370062018,0.616927317,-0.202703669
11994,5.997000,-61.235646506,39.358538688,106.126511102,0.369325320,0.617012074,-0.202640619
11995,5.997500,-61.221509477,39.359456391,106.057984093,0.369707026,0.616909893,-0.202355758
11996,5.998000,-61.197801018,39.369790592,106.150396627,0.369792654,0.617181180,-0.202949767
11997,5.998500,-61.207433348,39.360943360,106.014525760,0.370088360,0.616606475,-0.202748450
11998,5.999000,-61.251682193,39.393976724,106.048250672,0.369571159,0.617571065,-0.202474653
11999,5.999500,-61.196635296,39.340982627,106.048274937,0.369232858,0.615878588,-0.202960083
12000,6.000000,-61.197720479,39.343964541,106.037265329,0.369432323,0.617245581,-0.202699714
12001,6.000500,-61.228631033,39.343490023,106.126551392,0.369401563,0.617262577,-0.202629504
12002,6.001000,-61.217258211,39.354785038,106.012291747,0.370578104,0.616986122,-0.202166556
12003,6.001500,-61.216635487,39.352910554,106.047471046,0.370381574,0.617295439,-0.202470891
12004,6.002000,-61.234335561,39.365114899,106.086024796,0.368829862,0.617734661,-0.203463451
12005,6.002500,-61.221593912,39.334557025,106.035106163,0.369528978,0.616466384,-0.202386769
12006,6.003000,-61.208726417,39.346447061,106.043127040,0.370528184,0.615665476,-0.201826256
12007,6.003500,-61.218203751,39.321940665,106.031624758,0.370703609,0.616128460,-0.201709788
12008,6.004000,-61.255597500,39.351746494,106.069867099,0.370342164,0.616738361,-0.202597652
12009,6.004500,-61.246932725,39.349284201,106.033647478,0.370156745,0.616352559,-0.202058961
12010,6.005000,-61.246807950,39.346164273,106.026008025,0.369949468,0.617080360,-0.202737142
12011,6.005500,-61.230227621,39.367485898,106.039100296,0.369934396,0.616256283,-0.203323691
12012,6.006000,-61.245592232,39.339323512,106.104412577,0.369718828,0.616339817,-0.202916722
12013,6.006500,-61.224781602,39.376929344,106.105025761,0.370724405,0.616865486,-0.202901225
12014,6.007000,-61.215071556,39.354792947,106.058335067,0.370037358,0.616865052,-0.202471434
12015,6.007500,-61.207224711,39.344597495,106.024210371,0.369972467,0.616170533,-0.202519006
12016,6.008000,-61.198479261,39.376072376,106.011440280,0.370029580,0.616238129,-0.202065358
12017,6.008500,-61.227005377,39.341661839,106.106171004,0.368848144,0.617764433,-0.202976464
12018,6.009000,-61.181624134,39.372297416,106.023157789,0.369654384,0.616945680,-0.202024568
12019,6.009500,-61.205479813,39.342950325,106.151968619,0.369410035,0.618146901,-0.203149542
12020,6.010000,-61.238039650,39.376036559,106.119456802,0.369983513,0.617163408,-0.203574501
12021,6.010500,-61.212927250,39.351447697,106.138318668,0.369470063,0.617369551,-0.202726240
12022,6.011000,-61.204532012,39.365900536,106.117483111,0.369400166,0.617218453,-0.203094546
12023,6.011500,-61.172004447,39.307023301,106.077642041,0.370807713,0.616941006,-0.201856266
12024,6.012000,-61.208945410,39.352637399,106.044184258,0.370570743,0.616300052,-0.201922956
12025,6.012500,-61.233483092,39.338609899,106.034610340,0.370627804,0.616568110,-0.202279575
12026,6.013000,-61.223370241,39.358058305,106.015129129,0.370053569,0.617342600,-0.202731724
12027,6.013500,-61.222278861,39.332699550,105.970146174,0.369514006,0.617092511,-0.202774641
12028,6.014000,-61.247208857,39.347005998,106.059201772,0.370134450,0.616776009,-0.202717161
12029,6.014500,-61.215234084,39.365454162,106.014138574,0.370115317,0.616665537,-0.202634895
12030,6.015000,-61.221775254,39.367333715,106.072796558,0.369758063,0.617134709,-0.203146702
12031,6.015500,-61.222738671,39.342409430,106.104014595,0.369939202,0.616495458,-0.202789297
12032,6.016000,-61.206570256,39.354113693,106.126949712,0.369854103,0.617747561,-0.202609516
12033,6.016500,-61.235766695,39.349479499,106.127403223,0.369258539,0.617005387,-0.202870356
12034,6.017000,-61.204648440,39.347803538,106.117803634,0.369268901,0.617201878,-0.203208229
12035,6.017500,-61.190819425,39.342191331,106.034203245,0.369789176,0.616569649,-0.202143162
12036,6.018000,-61.196586626,39.358648607,106.173951815,0.369350884,0.617577318,-0.203144002
12037,6.018500,-61.223644112,39.345885940,106.025530925,0.370146909,0.615979940,-0.202878160
12038,6.019000,-61.231279496,39.344893105,106.138770496,0.370126918,0.616878058,-0.202982198
12039,6.019500,-61.222999076,39.331051224,106.069010232,0.369859718,0.617106174,-0.202338818
12040,6.020000,-61.215035802,39.338952770,106.034565015,0.369926091,0.616428229,-0.202272707
12041,6.020500,-61.214775397,39.350310976,106.069569377,0.370005575,0.615817514,-0.202723186
12042,6.021000,-61.232521185,39.339604266,106.067840300,0.370455495,0.616249537,-0.202257473
12043,6.021500,-61.264514772,39.343271577,106.194790386,0.370625756,0.617227849,-0.202936210
12044,6.022000,-61.254708164,39.361926939,106.005029302,0.370056310,0.616735468,-0.203118811
12045,6.022500,-61.231138983,39.355766738,105.991543490,0.370033742,0.616974728,-0.202535496
12046,6.023000,-61.210020911,39.361777176,106.001676188,0.370814087,0.616423193,-0.202423591
12047,6.023500,-61.229973137,39.363648434,106.105031522,0.369905519,0.616879530,-0.202897112
12048,6.024000,-61.217011923,39.365025525,106.058609537,0.370648738,0.616583930,-0.202600344
12049,6.024500,-61.252288662,39.375055279,106.129460472,0.369606805,0.617465945,-0.203212526
12050,6.025000,-61.184275432,39.345469357,106.044975524,0.370177440,0.616740018,-0.202012410
12051,6.025500,-61.233620096,39.359965073,106.192995347,0.370952735,0.617337801,-0.202462867
12052,6.026000,-61.199640145,39.351434610,106.095085038,0.370019080,0.617385587,-0.203110316
12053,6.026500,-61.221770819,39.362293572,106.092981593,0.369723036,0.618170038,-0.202402387
12054,6.027000,-61.241351044,39.357090002,106.165013401,0.368582331,0.618302555,-0.203490769
12055,6.027500,-61.238942166,39.350543009,106.125606163,0.370165023,0.616725395,-0.202539543
12056,6.028000,-61.193712028,39.334513841,106.048778188,0.370445452,0.616181645,-0.203071383
12057,6.028500,-61.214831862,39.345840099,106.114823087,0.369970176,0.616651605,-0.202656425
12058,6.029000,-61.247529091,39.381784897,106.115845049,0.370561963,0.616925055,-0.202782223
12059,6.029500,-61.237805613,39.333694991,106.116113190,0.369683021,0.616489278,-0.203013586
12060,6.030000,-61.230832469,39.361440294,105.992035972,0.370075292,0.615728555,-0.202919993
12061,6.030500,-61.238481969,39.359329740,106.116588970,0.370046452,0.616835196,-0.203007340
12062,6.031000,-61.230589277,39.361642689,106.138710889,0.370068576,0.617199866,-0.202857778
12063,6.031500,-61.217198923,39.364413494,106.036468301,0.370644514,0.616791571,-0.202614372
12064,6.032000,-61.197969204,39.347063087,106.046368503,0.369637302,0.616520982,-0.202367323
12065,6.032500,-61.227914580,39.354176157,106.028258933,0.369120335,0.617258803,-0.203181381
12066,6.033000,-61.220589094,39.353956291,106.118978601,0.369298593,0.617947892,-0.203307556
12067,6.033500,-61.199349896,39.354830533,106.058217316,0.370050225,0.616753615,-0.202468807
12068,6.034000,-61.242861343,39.331447344,106.118494302,0.368759646,0.618077707,-0.203192137
12069,6.034500,-61.200041052,39.352276335,106.128278785,0.370204062,0.617081235,-0.203090335
12070,6.035000,-61.206035727,39.336377650,106.139822678,0.369544008,0.617623257,-0.203060915
12071,6.035500,-61.237148324,39.371442330,106.209253899,0.369766956,0.617887449,-0.203468947
12072,6.036000,-61.199364012,39.353712813,106.069530744,0.370041376,0.616962137,-0.202452116
12073,6.036500,-61.214884556,39.355404977,106.080476302,0.370041583,0.616657411,-0.202457406
12074,6.037000,-61.208075460,39.346808015,106.055679484,0.370349354,0.615557746,-0.202163972
12075,6.037500,-61.209515440,39.344947005,106.043351743,0.370695867,0.615984930,-0.201817639
12076,6.038000,-61.228173660,39.347119175,106.048103935,0.369251981,0.616732838,-0.202716247
12077,6.038500,-61.251494940,39.353322141,106.058662308,0.369279145,0.616487173,-0.202607981
12078,6.039000,-61.241090233,39.362926066,106.046194160,0.370796802,0.616230785,-0.202400790
12079,6.039500,-61.207256704,39.351399864,106.047408825,0.370019251,0.616597467,-0.202601679
12080,6.040000,-61.186561565,39.356713312,105.978340668,0.370798070,0.616457133,-0.202202757
12081,6.040500,-61.214836937,39.373650245,105.981516425,0.369994819,0.616979778,-0.202770930
12082,6.041000,-61.167858029,39.335882023,105.968048972,0.369762413,0.617022074,-0.202296173
12083,6.041500,-61.182717260,39.348090668,105.980805146,0.369657122,0.616410984,-0.202771923
12084,6.042000,-61.205095845,39.335833302,106.060658036,0.369185193,0.618020235,-0.202771778
12085,6.042500,-61.207088906,39.355630758,106.026585722,0.369867979,0.617744918,-0.202701670
12086,6.043000,-61.208138622,39.357271443,106.095900656,0.370233346,0.617142618,-0.203353288
12087,6.043500,-61.254988892,39.348754290,106.116359824,0.370136784,0.617256200,-0.202885297
12088,6.044000,-61.222500301,39.329155358,106.105653250,0.369660890,0.617418692,-0.202988943
12089,6.044500,-61.201308140,39.372983199,106.070376813,0.370717239,0.616690903,-0.202697081
12090,6.045000,-61.199324497,39.328834829,106.045189093,0.369865625,0.616515426,-0.202137337
12091,6.045500,-61.224105236,39.374368158,106.025521086,0.370532264,0.615701171,-0.202891267
12092,6.046000,-61.237305217,39.344674966,106.024482084,0.369589444,0.616379187,-0.202522139
12093,6.046500,-61.230332083,39.349346705,105.979433761,0.369810426,0.616436862,-0.202444749
12094,6.047000,-61.200244055,39.331193620,105.978018851,0.370064483,0.616208431,-0.202209509
12095,6.047500,-61.214990629,39.347463507,106.070054996,0.369983651,0.616442201,-0.202703833
12096,6.048000,-61.182667653,39.351561261,106.036480162,0.369679654,0.617460284,-0.202458734
12097,6.048500,-61.204084995,39.359374161,106.049777483,0.369177250,0.616887348,-0.203048545
12098,6.049000,-61.174883857,39.340775161,105.978750511,0.369612837,0.616970205,-0.202174544
12099,6.049500,-61.197533479,39.344576572,106.059406565,0.369436548,0.617037939,-0.202685686
12100,6.050000,-61.204863673,39.344956069,106.118289253,0.369246977,0.617826565,-0.203188876
12101,6.050500,-61.212698154,39.396679500,106.138249222,0.369797076,0.617412590,-0.202614928
12102,6.051000,-61.213097310,39.357110965,106.174294268,0.369505699,0.618008210,-0.203138013
12103,6.051500,-61.198896294,39.344423929,106.059370353,0.369793837,0.617052161,-0.202687807
12104,6.052000,-61.276866683,39.389047073,106.150403939,0.370049190,0.617449712,-0.202859955
12105,6.052500,-61.238009418,39.386570887,106.172435945,0.370241798,0.616654899,-0.202964965
12106,6.053000,-61.222815837,39.340701063,106.091723067,0.369928426,0.616908420,-0.202440844
12107,6.053500,-61.240116218,39.333665700,106.071533590,0.370221469,0.616613550,-0.203054499
12108,6.054000,-61.229465893,39.352555129,105.991500586,0.369653519,0.615704445,-0.202801819
12109,6.054500,-61.228120281,39.364625524,106.024178457,0.369381319,0.616953853,-0.202270801
12110,6.055000,-61.207217442,39.367788494,106.034796774,0.370139739,0.617027005,-0.202139543
12111,6.055500,-61.223010358,39.358164647,106.070725028,0.370053168,0.617135840,-0.202686978
12112,6.056000,-61.208810279,39.359672998,106.025802975,0.370436800,0.616829219,-0.202733880
12113,6.056500,-61.205692773,39.353282256,106.058272845,0.369675036,0.616167081,-0.202602221
12114,6.057000,-61.219792539,39.360454294,106.038581806,0.369173233,0.616790263,-0.203067862
12115,6.057500,-61.211202105,39.361441213,106.059500921,0.369008049,0.617456964,-0.202561773
12116,6.058000,-61.183147338,39.360892340,106.106627610,0.369919898,0.617173106,-0.203215669
12117,6.058500,-61.222204395,39.365940001,106.128617161,0.369925345,0.617247402,-0.203093340
12118,6.059000,-61.202206070,39.335310531,106.069778842,0.370624691,0.616974005,-0.202570040
12119,6.059500,-61.212929248,39.343148808,106.062712670,0.369229478,0.617461014,-0.203369156
12120,6.060000,-61.235083745,39.343038084,106.116757213,0.369032925,0.616470723,-0.203125399
12121,6.060500,-61.200660016,39.345113011,106.092527888,0.370336109,0.616762031,-0.202669946
12122,6.061000,-61.231672198,39.354730442,106.112548784,0.370383678,0.616780749,-0.202085645
12123,6.061500,-61.239256876,39.358947403,106.105500245,0.370222984,0.616946128,-0.203015414
12124,6.062000,-61.237787051,39.352846130,106.045955902,0.369828132,0.616497687,-0.202269759
12125,6.062500,-61.231009123,39.347910227,106.038181802,0.369973112,0.616555960,-0.203082968
12126,6.063000,-61.222953893,39.362635524,106.025471318,0.370088567,0.616301748,-0.202753740
12127,6.063500,-61.185163933,39.355221164,106.024608691,0.370425008,0.616655517,-0.202499018
12128,6.064000,-61.229604223,39.369609078,106.095036228,0.369767321,0.617610817,-0.202999766
12129,6.064500,-61.208176262,39.353758654,105.980238582,0.370218109,0.616290472,-0.202673852
12130,6.065000,-61.218872981,39.358095504,106.105752048,0.368974375,0.617097258,-0.202995689
12131,6.065500,-61.211484833,39.339969676,106.095225445,0.368847937,0.618069159,-0.202971175
12132,6.066000,-61.200189474,39.340981706,106.151797761,0.370119581,0.617491594,-0.203286691
12133,6.066500,-61.183263766,39.342795343,106.106948133,0.369788634,0.617156531,-0.203329352
12134,6.067000,-61.231671373,39.351589132,106.106373050,0.370174103,0.617511753,-0.203109616
12135,6.067500,-61.208771702,39.348990400,106.071463187,0.370356543,0.617031937,-0.202916209
12136,6.068000,-61.228210099,39.335888124,106.130146249,0.369162503,0.616942840,-0.203559437
12137,6.068500,-61.199817624,39.341045854,106.147406603,0.370126475,0.617481988,-0.202249320
12138,6.069000,-61.202500894,39.367167289,106.034365000,0.371038892,0.616066465,-0.202287429
12139,6.069500,-61.240311565,39.354270595,106.056711286,0.370555786,0.616109965,-0.202276662
12140,6.070000,-61.230328322,39.340308898,105.978862162,0.369745942,0.616426974,-0.202328696
12141,6.070500,-61.224787260,39.343540623,106.045194129,0.370491095,0.616404803,-0.202155319
12142,6.071000,-61.229843664,39.337295312,106.026818608,0.369538265,0.616948015,-0.202962131
12143,6.071500,-61.190992309,39.342697019,106.000748581,0.369793801,0.616568768,-0.202173880
12144,6.072000,-61.200881833,39.346145771,106.024154842,0.370347657,0.616757066,-0.202385592
12145,6.072500,-61.222957664,39.348599768,106.105071812,0.369981761,0.617130034,-0.202885997
12146,6.073000,-61.212884901,39.354800855,106.104378386,0.369496613,0.616743982,-0.202776311
12147,6.073500,-61.219876299,39.339552593,106.036460508,0.369024640,0.617391971,-0.202470612
12148,6.074000,-61.198662510,39.343348975,106.067756341,0.369789583,0.617254280,-0.201979536
12149,6.074500,-61.205613171,39.341651592,106.015143410,0.369410199,0.616880911,-0.202849276
12150,6.075000,-61.244075736,39.342589330,106.094939114,0.369201416,0.617681569,-0.202997902
12151,6.075500,-61.251226441,39.384730035,106.098077339,0.369316326,0.617463933,-0.203702968
12152,6.076000,-61.215825763,39.351648100,106.104791580,0.370189268,0.617397113,-0.202761199
12153,6.076500,-61.237186649,39.340858314,106.151864087,0.369550974,0.616808482,-0.203433975
12154,6.077000,-61.229376383,39.349644349,106.147685178,0.369806925,0.615819782,-0.202656303
12155,6.077500,-61.200168651,39.350238684,106.066487976,0.370380328,0.615713893,-0.202031100
12156,6.078000,-61.223486282,39.358457918,106.140300878,0.370228928,0.616838773,-0.203327860
12157,6.078500,-61.229912911,39.359081503,106.059206214,0.369876435,0.616035550,-0.202847820
12158,6.079000,-61.230764984,39.356990799,106.035825962,0.370042191,0.616559445,-0.202507441
12159,6.079500,-61.236675223,39.365991480,106.070247785,0.369560185,0.617544976,-0.202447011
12160,6.080000,-61.231201646,39.373672700,106.092789761,0.370338439,0.616691916,-0.202686186
12161,6.080500,-61.223553346,39.408171691,106.128997121,0.370587723,0.617929351,-0.202964794
12162,6.081000,-61.209270476,39.350886267,106.034820169,0.370555371,0.616719418,-0.202266083
12163,6.081500,-61.206471442,39.361937727,106.047755720,0.369916052,0.616287902,-0.202726349
12164,6.082000,-61.238690607,39.375675605,106.106904358,0.370162344,0.617271138,-0.203236784
12165,6.082500,-61.246185225,39.344289789,106.061187323,0.369752938,0.617389677,-0.203041477
12166,6.083000,-61.227582929,39.352047060,106.106481687,0.369102234,0.617469088,-0.203103255
12167,6.083500,-61.227744143,39.343935937,106.196163455,0.369220033,0.616951289,-0.203268265
12168,6.084000,-61.213851506,39.377039681,106.141721887,0.369828898,0.617721873,-0.203411575
12169,6.084500,-61.209232835,39.354399056,106.150482243,0.370570609,0.617571565,-0.202945520
12170,6.085000,-61.191676881,39.336262593,106.139668715,0.369914165,0.617526040,-0.203060409
12171,6.085500,-61.252526104,39.351040402,106.136848850,0.369618334,0.616711680,-0.202531975
12172,6.086000,-61.245605927,39.383470071,106.148212238,0.370035672,0.618469807,-0.202124414
12173,6.086500,-61.209214021,39.332283581,106.068595354,0.370419481,0.616703724,-0.202349048
12174,6.087000,-61.217687352,39.353391324,106.068112350,0.370745386,0.617098816,-0.202113194
12175,6.087500,-61.208449459,39.345583954,106.011397012,0.370340905,0.615973030,-0.202192027
12176,6.088000,-61.245279773,39.363886842,106.060642097,0.369716520,0.617086797,-0.202936410
12177,6.088500,-61.243806872,39.321676534,106.058798417,0.369056440,0.616401647,-0.202719166
12178,6.089000,-61.276800934,39.358105638,106.027829436,0.369650554,0.616677418,-0.203221472
12179,6.089500,-61.191362160,39.350931761,106.080745738,0.370027493,0.616486911,-0.202568334
12180,6.090000,-61.191514343,39.348674940,106.104836312,0.370007495,0.616907158,-0.202880744
12181,6.090500,-61.201310973,39.344752057,106.079975445,0.370514939,0.616869760,-0.202332230
12182,6.091000,-61.221972610,39.356566157,106.061397151,0.369680506,0.617540985,-0.203027985
12183,6.091500,-61.212486827,39.325727989,106.080783270,0.369109332,0.617227191,-0.202431442
12184,6.092000,-61.189568056,39.353638032,106.073634978,0.369504476,0.615954318,-0.203628891
12185,6.092500,-61.208169678,39.349878426,106.049097247,0.370184636,0.616920124,-0.202938853
12186,6.093000,-61.193205985,39.355808973,106.096007609,0.370413896,0.617350635,-0.203342045
12187,6.093500,-61.223693983,39.360608397,106.060614405,0.370249326,0.616625286,-0.203060196
12188,6.094000,-61.213963236,39.335709490,106.071468948,0.369537657,0.617045981,-0.202912096
12189,6.094500,-61.195014767,39.336933242,106.029849036,0.371012688,0.615666100,-0.201371980
12190,6.095000,-61.179245498,39.332142533,106.009800304,0.370807502,0.616695427,-0.201699080
12191,6.095500,-61.240066601,39.360209857,106.048179711,0.370415290,0.616844453,-0.202725106
12192,6.096000,-61.238376958,39.344776935,105.981402416,0.369768304,0.616492440,-0.202906721
12193,6.096500,-61.199259938,39.353355395,106.004346052,0.369858722,0.617268810,-0.202848606
12194,6.097000,-61.254559752,39.350148004,106.060539222,0.369969502,0.617143506,-0.202938659
12195,6.097500,-61.222062567,39.358041295,106.115268415,0.369872010,0.617025789,-0.202648187
12196,6.098000,-61.199948159,39.344904700,106.080011657,0.370157649,0.616855539,-0.202330109
12197,6.098500,-61.198698939,39.355191487,106.070769760,0.369871395,0.616645885,-0.202806523
12198,6.099000,-61.167629617,39.354042597,106.026251788,0.369888680,0.616838293,-0.202829325
12199,6.099500,-61.226329264,39.380367267,106.038395929,0.368952241,0.617476367,-0.202819150
12200,6.100000,-61.204374306,39.341782852,106.016643342,0.369050611,0.616869892,-0.203192946
12201,6.100500,-61.195554787,39.364928010,106.116521907,0.369041150,0.618398029,-0.202591748
12202,6.101000,-61.200459297,39.305272588,106.057533366,0.369871270,0.617651515,-0.202206360
12203,6.101500,-61.190525538,39.324529959,106.139618948,0.369470468,0.618126617,-0.202922882
12204,6.102000,-61.196775512,39.338683611,106.012378453,0.369220155,0.616495990,-0.202279867
12205,6.102500,-61.251774159,39.364079410,106.105544834,0.369350788,0.617965729,-0.202753974
12206,6.103000,-61.217366731,39.337109037,106.136320299,0.370624497,0.616462518,-0.202530585
12207,6.103500,-61.192847314,39.340560015,106.032928016,0.370316446,0.616900123,-0.201790876
12208,6.104000,-61.238453736,39.361565178,106.093962115,0.370064151,0.616418150,-0.203040721
12209,6.104500,-61.239044865,39.315067120,105.989762032,0.369735985,0.616987549,-0.202187464
12210,6.105000,-61.217045803,39.352474928,105.942375865,0.370569017,0.615721895,-0.201804854
12211,6.105500,-61.222706930,39.376873675,106.092545742,0.370188657,0.616944773,-0.202559268
12212,6.106000,-61.196780210,39.361916805,106.082951914,0.369380132,0.617155308,-0.202893029
12213,6.106500,-61.215322543,39.367785654,106.082590737,0.370126701,0.617926563,-0.202650807
12214,6.107000,-61.229246478,39.391629069,106.022929601,0.369936654,0.616991336,-0.201929502
12215,6.107500,-61.234221966,39.354980755,106.095302905,0.368758827,0.617930094,-0.202984917
12216,6.108000,-61.220352476,39.381112478,106.117765958,0.369496639,0.617971154,-0.202964137
12217,6.108500,-61.191045940,39.366457284,106.036403659,0.369960702,0.617224002,-0.202471969
12218,6.109000,-61.226014944,39.350423579,106.026776634,0.370714441,0.616948192,-0.202968364
12219,6.109500,-61.208108777,39.349309160,106.024028573,0.370185007,0.617121362,-0.202261300
12220,6.110000,-61.215026384,39.363303683,106.093825048,0.370094918,0.616879024,-0.202902559
12221,6.110500,-61.208954940,39.339340562,106.048750352,0.370287836,0.617229690,-0.202814183
12222,6.111000,-61.177858211,39.343568422,105.987781260,0.370532395,0.616274048,-0.201846394
12223,6.111500,-61.221960003,39.333753959,106.114531720,0.369698186,0.616374638,-0.202665169
12224,6.112000,-61.227564115,39.329931586,106.024594799,0.368951107,0.616601248,-0.202506784
12225,6.112500,-61.207623182,39.332100188,106.001983156,0.369881836,0.616992974,-0.202397627
12226,6.113000,-61.215340157,39.357512691,106.003717268,0.370057386,0.616450328,-0.202881322
12227,6.113500,-61.237062015,39.367950924,106.092128105,0.369754017,0.617032101,-0.202443721
12228,6.114000,-61.235837267,39.366964465,106.104941465,0.369385579,0.617229604,-0.202770700
12229,6.114500,-61.228606561,39.354763269,106.104496136,0.369483746,0.616855420,-0.202778938
12230,6.115000,-61.206690435,39.368128066,106.048812937,0.369958611,0.616922478,-0.202823049
12231,6.115500,-61.228138833,39.368547948,106.015306850,0.369407497,0.616127047,-0.202998425
12232,6.116000,-61.248305606,39.394642964,106.060875540,0.368677749,0.617434892,-0.202808128
12233,6.116500,-61.180023625,39.355198322,106.004076024,0.368989327,0.616809475,-0.202850354
12234,6.117000,-61.221726321,39.366806644,106.107714941,0.369751140,0.617138792,-0.203461774
12235,6.117500,-61.214382958,39.358666690,106.186549584,0.369873765,0.617609469,-0.203488586
12236,6.118000,-61.237911939,39.367020134,106.117421484,0.369921328,0.617150318,-0.203112657
12237,6.118500,-61.253531972,39.356890599,106.186804401,0.369830131,0.617260033,-0.203629375
